,b0644,b3043
p1k_00099,2.583009338016139,3.291772278055559
p1k_00326,4.914987416885871,4.394830202385315
p1k_00318,3.250986734188729,3.4772844381941246
p1k_01014,7.276241375375177,1.674063320223848
p1k_00027,16.505563822052277,13.879639548868935
p1k_00980,4.083691361132954,2.160589238702029
p1k_00252,6.578204168899243,2.2730260792663146
p1k_00962,2.938571135125048,1.583252698487121
p1k_00182,3.62252874586898,5.000559314188708
p1k_00249,3.381410095436828,4.217854077089996
p1k_00666,6.116773796840545,4.961433552042618
p1k_00788,2.3075822831999395,5.691741404877051
p1k_00946,5.049348272569589,1.8355431351301243
p1k_00951,6.808275745299132,0.905681927010324
p1k_00663,6.059490736669288,3.980654821022282
p1k_00039,1.6862245080990292,6.366459003101956
p1k_00132,3.3394176204543533,7.415877237750495
p1k_00558,2.737150607672354,7.673793957164077
p1k_00087,4.670456458731882,3.015762174196696
p1k_00168,4.720063570200368,3.70474553030228
p1k_00621,5.646321133147344,7.386663191535634
p1k_00667,4.944139548913518,5.337343672935518
p1k_00033,7.160877721653864,5.746297193851986
p1k_00205,5.963633941131322,7.700862054208161
p1k_00900,1.988420184149282,1.9698387623311664
p1k_01031,5.631428733263728,2.69326830305113
p1k_00140,2.5136429676338303,5.071185161837837
p1k_00024,3.610287911508325,1.3824258423171445
p1k_00315,6.4413955639204366,7.131667302845299
p1k_00730,2.9725899103290123,5.620782012588588
p1k_00668,4.797875917058813,3.870234406063312
p1k_00822,3.376424472272654,0.905681927010324
p1k_00653,5.527260483238544,5.7909575960781305
p1k_00879,3.091025298036347,6.56204534099306
p1k_00501,3.5452631559389496,4.966010974707168
p1k_00025,3.3477339546159186,1.3354715173611411
p1k_01013,4.623698668195167,0.905681927010324
p1k_01020,5.033944013382051,2.642628924994302
starve_series__t05_starve,2.565548652939869,1.4821894953631396
p1k_00329,2.2913322248484955,4.210898983903916
p1k_01026,4.999879249848246,1.889955306396476
p1k_00097,3.469684125313234,14.462677182634412
p1k_00219,3.009967561387445,7.09830456882297
p1k_00394,5.077542312930069,3.915050212212322
p1k_00292,4.353093629680188,9.913992983932795
p1k_00432,3.741585108744262,9.10311410025861
p1k_00146,6.243490811816283,7.095071002419068
starve_series__t01_starve,1.434333980967891,1.6400265926477866
p1k_00970,5.355170422218404,1.4052509708735963
p1k_00518,3.3827613191408887,4.35777430063014
p1k_00670,4.056596893131666,6.79383811517102
p1k_00509,2.587023280906655,3.584649830195888
p1k_00471,2.53723035764353,3.611677797437341
p1k_00086,3.400973432293544,2.8696594920921954
p1k_00894,3.4607654941320978,3.95927911206525
p1k_00305,4.9255886936158095,6.316640086719172
p1k_00282,3.5090246128182163,2.699751413983519
p1k_00550,4.098410701704352,11.004136212088888
p1k_00211,3.7023979430896383,3.131321764611484
p1k_00583,3.554606780296953,5.973645048357896
p1k_00435,4.312908604575227,6.937806395905434
p1k_00687,3.838925881090615,1.7609013557296302
p1k_01045,5.040744977685566,4.069019423138778
p1k_00539,4.610551753518507,4.680509584123874
p1k_00405,2.220211280051352,4.698625364184387
p1k_00893,4.402049399838725,6.26910979560379
p1k_00115,3.250729956732604,4.264135762943115
p1k_00003,3.9245855735598303,2.171442742663811
p1k_00166,1.7595601525049889,3.790625537551564
p1k_00604,4.761158046975325,13.399894600581073
p1k_00808,4.894546241142457,3.3460303349117333
p1k_00410,6.192049544823161,14.551628248472884
p1k_00213,4.633857602156214,5.749183695299538
p1k_00725,2.488290389089231,2.5917993352183792
p1k_00068,6.725877407202073,5.202937538584359
p1k_00353,4.252709618923388,5.999268817678574
p1k_00865,2.9552945875927383,4.8913257920232
p1k_00278,3.780461158811727,9.877471091258393
p1k_00572,4.779448531980064,6.063717100140677
p1k_00377,3.419827863363611,4.201872921528915
p1k_00753,3.6542125556040936,2.3068058782587237
p1k_00765,3.461090904751271,4.231139971938371
p1k_00038,3.988923484851246,3.7269638402618464
p1k_00972,3.899257323772873,2.433511615376159
p1k_01043,4.1066334912852405,2.517382010282072
p1k_00574,3.65852827565912,10.951129619949713
p1k_00336,2.7448771134364205,4.762401209318553
p1k_00383,2.2424042410551777,5.473391108066271
p1k_00325,4.514924250730306,5.521116153071248
p1k_00607,4.515488892913372,11.274665664966392
p1k_00945,5.600071634685737,4.556271442843595
p1k_00123,3.454352597229893,2.545736106526149
p1k_00648,3.5521339369576626,6.886541690881008
p1k_00093,2.115358827714758,2.894939083644377
p1k_00251,5.119006513553661,1.3228763348017625
p1k_00119,3.151119712503513,1.976814299657858
p1k_00382,4.118556847512845,2.2073417741053545
p1k_00508,6.246633711712747,1.844024362026442
p1k_00813,3.123815588925067,6.089286865949856
p1k_00616,5.431124025261032,6.241485860523597
p1k_01004,3.5748156761497127,0.905681927010324
p1k_00899,4.987359359430211,4.626196877537531
p1k_00352,4.646293013553571,14.055802819943386
p1k_00571,2.951433446552818,6.151383901363427
p1k_00811,2.4330719166817154,6.279883144480834
p1k_00713,4.1340285610702585,3.886063986010398
p1k_00740,2.8437127769981894,5.012383675842317
p1k_00231,4.967172766775918,9.61612414056718
p1k_00448,5.902343995010818,5.563191881510807
p1k_00035,2.4556324354525416,3.6442046652381417
p1k_00876,3.5840068464539,5.045143752055909
p1k_00794,4.632941398615271,9.10034168815689
p1k_00158,17.52033339346016,5.503484624788222
p1k_00130,3.230874395566593,4.124236599815943
p1k_00339,2.7958242938250155,5.309149647319325
p1k_00585,4.921914324340189,4.677284792383654
p1k_00593,6.897189995971448,3.6786972749073383
p1k_00676,5.131555349783354,4.785840903164804
p1k_00460,4.2230575246961015,3.19086438702932
p1k_00596,3.890904881410944,9.344066656567634
p1k_00617,6.487314404663759,7.08075856812114
p1k_00128,1.8394030032371227,3.9465258467747617
p1k_00369,3.0337738771065816,3.707996588998479
p1k_00044,3.4199235524169302,4.235152971316436
p1k_00069,4.776188592809175,4.8116065504611285
p1k_00704,4.652362560663553,7.46230449569328
p1k_00500,4.15367957960842,2.3404878663994038
p1k_00197,6.825030371444284,7.910693692291042
p1k_00632,4.722808875292769,6.041029839828712
p1k_00690,5.684108128090421,2.5635257810779124
p1k_00053,3.237287508145352,4.430053537097682
p1k_00646,5.742099325052848,2.473164348326258
p1k_00888,32.84955049656896,7.899890663949598
p1k_00490,4.804951217533701,1.8426448755848035
p1k_00650,5.441990224460123,5.7316007758616285
p1k_01050,7.674996964985989,2.811482824818944
p1k_00276,5.1778536659592005,3.6945264797786623
p1k_00201,3.344508880660733,4.546326449696356
p1k_00313,4.193273451083192,5.945253332628372
p1k_00694,5.417933954850455,5.754064818321715
p1k_00234,6.641743316405447,4.777425493644838
p1k_00137,3.3749761616259297,6.583447781533476
p1k_00995,6.462210880977816,2.7200707491510294
p1k_00486,3.067312687421389,4.84013211618485
p1k_00655,4.5105446752379175,4.675451715875091
p1k_00855,3.3708039859239536,10.524139116287332
p1k_00731,4.048842005484812,7.184430445593531
p1k_00672,5.520187914365741,3.496979311254369
p1k_00138,2.229973789265975,1.5776764709310265
p1k_00956,3.572069331765908,4.15232609746222
p1k_00422,4.164199256373047,11.845951880965988
p1k_00296,3.107390283298257,5.499018399556367
p1k_00018,3.471830897306074,2.9667230282327366
p1k_00661,4.595213077539017,3.2685032548015003
p1k_00269,4.6684883213311394,6.6440303512043855
p1k_00230,4.700174686893129,5.977544656044553
p1k_00438,2.742557184063401,8.54277172371422
p1k_00131,2.803571594174874,4.190518144867046
p1k_00780,4.261111397250565,8.472391703092452
p1k_00127,2.6859635263886297,3.864368041956945
p1k_00298,3.0595389230225667,9.050658697284868
p1k_00226,3.445784748595067,4.801134404474277
p1k_00978,5.002919604790116,1.9271751221640032
p1k_01024,4.227004817482601,2.7646280928612867
p1k_00777,2.135905167682816,3.334679164568019
p1k_00590,5.146775253255826,6.260293910136563
p1k_00737,4.726881248947266,3.3772602542825028
p1k_00768,4.393347601887716,3.3183952331000213
p1k_01039,2.483270292795755,0.905681927010324
starve_series__t14_starve,2.953987940193892,0.905681927010324
p1k_00587,5.506678438583847,4.063472393327936
p1k_00889,13.542132531532436,9.718589868839542
p1k_00745,2.976122070299689,3.295286483596556
p1k_00062,6.119507945547165,6.767086612426528
p1k_00274,1.848672801236887,1.1937139675511468
p1k_00671,4.448638840281753,4.658902061829592
p1k_00257,4.414048397583328,3.9248755991996367
p1k_00338,5.205158131933394,6.076162105122025
p1k_00984,3.562542439500046,2.0176694317640096
p1k_00049,7.669998603499216,8.73482260495333
p1k_00872,3.6603049085226473,4.775524932637001
p1k_00378,3.459748469828448,5.446071872071251
p1k_00141,4.740111110703315,4.565687090561938
p1k_00246,6.797036009843665,4.973351979773188
p1k_00537,5.303257763655909,12.884906193592752
p1k_01011,4.710134782707577,0.905681927010324
p1k_00321,3.901265837933157,6.305862939610635
p1k_00828,3.0314359316194763,6.224121707556339
p1k_00149,1.888502614450511,3.79259347817466
p1k_00307,4.267572500738948,6.551442898966013
p1k_00760,2.439412049061952,4.171148630907541
p1k_00924,5.1337135733616055,2.029464796078934
p1k_01019,3.0037969806780302,2.3051496548541643
starve_series__t22_growth2,1.5657387303528008,1.973348759584484
p1k_01041,3.4220586213570536,1.5070069285103325
p1k_00505,3.566974994279621,6.634157125690121
p1k_00531,3.7462652045384166,3.1369721648146243
p1k_00232,4.5829586153035775,9.348824141151493
starve_series__t02_starve,1.4689668263303215,1.1178230388184272
p1k_00864,3.516086508740245,5.760152712519399
p1k_00977,4.233453163029383,2.0820595934099786
p1k_00032,31.103032377183823,31.351373048491475
p1k_00070,3.997929656332352,4.652318912839842
p1k_00220,3.5735819853398003,11.32799512708308
p1k_00121,3.5388222892119217,2.165010689059758
p1k_00374,2.4485888111773746,6.929120775492341
p1k_01007,2.931524628345948,2.1716377495366435
p1k_00077,5.453233915954542,5.647673758546806
p1k_00467,2.91575459492011,3.2697452384904486
p1k_00613,3.6726979861993807,5.871859217456832
p1k_00705,4.723894156362338,6.732170960911543
p1k_00973,4.883951492911087,2.578921469976053
p1k_00299,2.9648953484775094,6.9126923453172
p1k_00373,2.92178657753526,7.478299223563829
p1k_00749,1.9282899651392944,2.159259285710472
p1k_00482,2.4639950812438283,1.766206187872471
p1k_00525,2.2153072164239527,8.16798976156217
p1k_00153,9.813533354001876,5.766350372146219
p1k_00308,4.112932505766315,5.167251559555949
p1k_00733,3.977991882071475,5.6630153989330525
p1k_00089,3.313146912091786,2.1764943813940847
p1k_00750,2.242128287644571,2.0079980048465944
p1k_00871,3.555325715606607,5.7446155611595096
p1k_00104,2.233245780408286,3.0952231426786927
p1k_00265,4.616625174027746,6.884516664455754
p1k_00697,5.262126394807313,5.68225954781703
p1k_00953,4.455919583009663,2.6733125285780392
p1k_00110,2.127647375046491,5.500275725278014
p1k_00886,48.88036500424901,12.26949675718127
p1k_00869,4.209582668429516,10.890712368632148
p1k_00451,3.3202908847712145,4.823341660738729
p1k_00570,2.048774090081411,5.783627739253524
p1k_00983,3.270535791680124,1.8936432448407865
starve_series__t23_growth2,2.256684865902237,2.946584767841079
p1k_00100,4.486202012456495,3.383353180956149
p1k_00114,3.7762464116723673,5.182146300786546
p1k_00785,2.203246968461497,4.689314141659216
p1k_00955,4.429655813427066,3.3179951450004683
p1k_00012,2.950832646413317,2.7649649548485526
p1k_00170,2.9062958694808,2.3090586801656965
p1k_00206,4.751131461763734,5.336982511450191
p1k_00210,5.106428705834635,3.592637560323026
p1k_00133,3.2183968254842688,3.4811911044329715
p1k_00015,3.883570527022194,3.4023623011631288
p1k_00224,4.5613758601754695,8.047073398740439
p1k_00651,5.704546608106654,5.306020317363696
p1k_00786,3.2930854754189824,3.713569525765749
p1k_00904,3.716915414026093,3.5972373626133933
p1k_00328,4.561753187310724,7.197564068253954
p1k_00734,2.432375590749627,5.183586741701096
p1k_00040,2.525566497505167,5.510561159195362
p1k_00118,2.446398937195175,2.323280711223213
p1k_00244,2.35375352601074,8.088515546671777
p1k_00419,2.541556059789722,3.778635481067184
p1k_01030,5.630346723838815,1.4743281045738743
p1k_00498,3.3212689334228167,2.2516947117028985
p1k_00679,3.540724908680731,3.898781186511929
p1k_00019,2.881122317321586,1.7282447221343304
p1k_00238,6.993871120607155,2.528461902402804
p1k_00824,0.9444844975771144,66.06003659702458
p1k_00354,5.191716160589952,5.00115584884033
p1k_00463,4.946200715356666,2.2654252270267734
p1k_00726,3.089736941402569,1.9470182214938472
p1k_00452,2.785449636653756,5.075959340105011
p1k_00933,5.323597105290244,4.21230155606914
p1k_00908,5.717857366941376,5.343077371549764
p1k_00934,3.8464708245289776,2.6985292727056573
p1k_00057,6.391354001952056,2.833590247505533
p1k_00450,3.300885120973564,2.1971036275276647
p1k_00969,5.1763836019703655,3.152489976074757
p1k_00117,2.8024918122266693,2.308642755932101
p1k_01028,5.1646144639240745,5.685542312191011
p1k_00586,3.2470580097065493,2.7112008604916435
p1k_00738,4.143006302644786,3.831751501588532
p1k_00562,2.8326642459676545,8.034400432995914
p1k_00461,2.928094570610712,4.27573662363987
p1k_00870,3.2612281456407364,6.706150202941368
p1k_00588,4.364382331294054,6.210680059223496
p1k_00965,3.2186056180696285,2.8374911736970168
p1k_00444,6.735789918203918,5.8252516277912605
p1k_00433,7.303473233740779,19.27181055635279
p1k_00091,3.618019964935982,3.3514838499168174
p1k_00088,3.5777122048228738,3.024813729582206
p1k_00237,5.597361920150516,4.234105904448027
p1k_00507,5.277038309532018,1.5904068654359904
p1k_00580,2.595450100435312,6.5154985514126365
p1k_00008,3.1046532395959296,1.670269234593888
p1k_01048,4.1148955989832325,3.5988671871551525
p1k_00485,1.8187004932780424,3.711153062915435
p1k_00595,3.7401494815026326,13.571536682243282
p1k_00108,3.643456833098405,3.72747856903106
p1k_01036,3.580011155209949,3.89076759151925
p1k_00602,3.611109610459104,13.526258045170804
p1k_00940,5.570507384587334,3.151219764018806
p1k_00874,3.529709554550068,6.427265288655789
p1k_00919,3.717929477164606,5.617626782070245
p1k_00349,4.3081601020576805,5.275759848205425
p1k_00046,2.56035125089099,2.652676454965292
p1k_00620,5.799336417958217,7.20427038734184
p1k_00625,7.881408045644018,5.917900761250885
p1k_00717,2.161351677793389,2.0542356586366672
p1k_00678,4.208974881863536,5.835643290666482
p1k_00487,2.7425608510867114,3.7423210644292
p1k_00295,3.144199210800142,5.354736349122447
p1k_00294,3.2567318676482864,5.6197536367822645
p1k_00759,2.438337594831621,3.9875172025514543
p1k_00284,3.0177509468894685,6.112673149272164
p1k_00256,3.5353051827508364,5.778965270343448
p1k_00506,3.1137625841037933,5.362560090170182
p1k_00050,3.774692800741829,5.5050047126112105
p1k_00255,2.377371189194296,5.058487225575331
p1k_00421,3.450545007561241,11.549861830217544
p1k_00754,4.753983697814441,2.150326035416366
p1k_00067,1.8997540100491297,2.992338758203418
p1k_00881,4.701020002851915,5.213644438296377
starve_series__t06_starve,2.687804107435192,1.4979064951522627
p1k_00393,7.282439005570158,5.800167822218353
p1k_00937,3.80929815455854,2.598612600478384
p1k_01047,4.778498411024416,2.53413158678897
p1k_00766,2.848640679309855,3.552554511559354
p1k_00047,2.268437168162816,4.119009971688541
p1k_01025,2.2499173799016696,2.0146146440404844
p1k_00085,4.179802187017691,6.058785282799225
p1k_00425,7.765956483058195,17.171423799270286
p1k_00543,3.1918099950279943,5.186575273441004
p1k_00303,4.205024231503606,7.422734371787408
p1k_00341,4.154048784456718,7.231034130609563
p1k_00415,4.95927846726668,11.471443903707604
p1k_00420,2.142977004478996,2.941860990869725
p1k_00630,6.179052314869416,4.3540927227547295
p1k_00340,3.88148612401139,4.188457880795798
p1k_00998,2.9264419713366334,2.084218381332274
p1k_00006,3.2435018081021454,4.811597805701803
p1k_00819,2.71933968665965,6.619053491098031
p1k_00796,5.601454132166216,4.070465691115108
p1k_00868,4.253089983134848,9.805845426645112
p1k_00949,4.246879118523035,2.885895084047472
p1k_00381,4.001004832082418,1.9107546586504445
p1k_00628,4.367660968342568,4.352085654224627
p1k_00712,3.503170674712167,6.494785232245242
p1k_00699,5.445516707274078,4.520641323072953
p1k_00566,5.516137056059511,6.675460748510917
p1k_00990,3.076396161615176,1.8111848548438236
p1k_00286,4.435027324370388,9.268866814599637
p1k_00477,4.320501463630083,6.391988974721889
p1k_00375,2.7955756680982646,5.337148391284831
p1k_00549,4.276601425936208,8.507731391386951
p1k_00029,14.000366206869222,15.429147333469292
p1k_00151,12.988975426699676,10.078746435899312
p1k_00360,2.431226445798293,1.7476487620350707
p1k_00764,4.142203348961572,4.609839900570139
p1k_00936,3.640146528704579,1.73837201802031
p1k_00347,3.7733232107150014,10.746653837900508
p1k_00952,4.999641836211001,2.1583201636940816
p1k_00520,3.5713308670728905,4.943526746474976
p1k_00689,4.185439654913025,1.8692706643965336
p1k_00414,2.74803563063193,4.735861338406443
p1k_00608,4.812802495059277,8.965779512024367
p1k_00721,3.529965286196644,3.2065692443322664
p1k_00465,2.5103298230506725,2.235828529167868
p1k_00996,7.638196271560799,0.905681927010324
p1k_00994,4.543787800536686,1.5851304830682142
p1k_00664,5.252674563127294,3.746046221732048
p1k_00860,3.82267473631805,11.130022121707029
p1k_00364,3.207918706200158,2.304031731300235
p1k_00072,3.723262991389493,2.6760592632022
p1k_00957,4.309264543746807,2.176036076905136
p1k_00101,2.2530488484592097,5.352053211960847
p1k_00273,1.0836370779527862,1.930139568765712
p1k_00474,5.342740673031116,2.855008397098965
p1k_00136,2.9892667066066942,5.923657524556674
p1k_00368,2.1344983806137305,11.913119810100168
p1k_00144,4.141492304906244,5.431979428024601
p1k_00511,3.5417406767581148,14.143508511855156
p1k_00533,5.619410704484474,4.309596240725937
p1k_00434,7.643929614757632,29.36074069210565
p1k_00408,4.08016685739231,7.786865751213149
p1k_00643,5.037907376971334,5.420020475828881
p1k_00167,3.2142548030459794,3.710210419973597
p1k_01053,3.5051516176024182,2.770158729150599
p1k_00342,3.6016107974825884,8.592235666156153
p1k_00920,4.841412747249487,8.656730077814222
p1k_00445,5.875928891739506,6.644228740887895
p1k_00512,3.793790043341793,14.409044739597844
p1k_00779,3.218491286595448,7.344722348535899
p1k_00484,3.2566886952644025,3.606401750336821
p1k_00156,295.54987353784617,0.905681927010324
p1k_00332,3.6714708257005215,4.739900343738863
p1k_00999,3.615918126029972,2.202434113125156
p1k_00665,5.332112032419615,3.714571429770966
p1k_00416,5.180010075463543,13.312487022392228
p1k_00521,3.991349643837899,1.9409763463822776
starve_series__t10_starve,2.2384168219073457,1.1204109331445524
p1k_00568,6.462351044430342,5.6781955747179405
p1k_00987,2.6783433919756616,2.3785518698054875
p1k_00711,2.9116486150766554,6.475871653227692
p1k_00575,3.831698388522685,11.89340287353136
p1k_00552,4.393129075060739,15.553370271830511
p1k_00514,4.5745575721702245,7.415623758744941
p1k_00227,5.748379246578404,3.769393458308665
p1k_00439,6.283270440832459,18.75375330396908
p1k_00247,6.323223825608557,5.234307793531101
p1k_01003,1.7509763098100264,4.331155456562763
p1k_00449,3.394320890474425,3.966086329172629
p1k_00310,3.968862551078338,5.427357457491753
p1k_00441,5.037904517014895,7.187180869820894
p1k_00638,4.630564646581069,5.155212794853012
p1k_01002,4.339231537312422,2.695597614372625
p1k_00297,4.880529866815111,6.504221927727922
p1k_00829,3.781016677511048,5.724808792631261
p1k_00873,3.692624535247264,4.6408443425012615
p1k_00001,4.657813936538199,6.117267704485456
p1k_00609,4.686437735505405,10.62169632168028
p1k_00397,8.120328340345347,17.66885858114674
p1k_00993,5.455171091683579,2.438368289733765
p1k_00739,3.772601133310727,5.20473969896492
p1k_00428,8.173235492983089,11.86436952889353
p1k_00708,6.521757608619613,4.321272441567083
p1k_00083,4.3248831698253065,4.908468765116362
p1k_00959,1.7993995231617133,3.810598005003636
p1k_00169,3.4324064373842287,2.1385147616491653
p1k_00208,3.921661089615205,10.459823052741116
p1k_01037,3.489018391943243,2.6348964570014477
p1k_00610,5.066983159813864,10.055964319608025
p1k_00389,3.3747092891779267,4.518408923154886
p1k_00403,5.285939632942641,19.169854872101137
p1k_00355,4.33525032933844,5.3370221016595325
p1k_00427,5.30051768859468,12.8813332252958
p1k_00330,3.0938524279090167,4.995551250850133
p1k_00134,2.6710173662986536,7.289908592393829
p1k_00390,4.323958144684734,4.801738714617274
p1k_00417,5.227665362184818,9.714574088671531
starve_series__t04_starve,1.601068262281928,0.905681927010324
p1k_00589,4.295027001156382,4.64640508016337
p1k_00875,3.1611378233992538,9.316378573629256
p1k_00217,4.485168634737541,8.257893656081245
p1k_00789,2.439311691134384,3.640675548783602
p1k_00092,4.660110747911773,8.270456474522506
p1k_00530,3.432579366433311,5.308962374297165
p1k_00457,4.269662819800767,2.3180100074124383
p1k_00559,4.157397216231339,5.537203204131425
p1k_01032,4.858315293359238,1.7368573702538197
p1k_00204,2.399165517525272,6.907727629736176
starve_series__t12_starve,2.4609838469480105,1.1414202625206236
p1k_00791,6.575724585115075,7.283812842837691
p1k_01010,3.80095408618586,2.6704090287316333
p1k_00385,2.065888715927599,8.526521532845404
p1k_00534,4.442860317467444,3.877465045724123
p1k_00669,4.397039247814568,5.076859542914924
p1k_00429,2.424320932662718,4.834070021941053
p1k_00480,3.957787747484175,8.490055417788904
p1k_00915,7.776932463191026,5.784401823889633
p1k_00267,4.3946592805254925,5.66829292622299
p1k_00598,4.936987002912523,8.584621013829207
p1k_00927,5.188617991706427,2.803200710085254
p1k_00538,4.358422728918734,3.2257263212948546
p1k_00862,4.652993689105649,6.531192970642685
