,b1113,b3095,b3096,b3363,b3461,b3859,b3860,b4392
p1k_00399,1.186443368310454,1.5464207693031304,1.521403082294129,3.193135618074623,0.8584484144068656,1.0530046432667182,2.092370714729788,3.777408147904613
p1k_00394,2.6404176665073957,2.1162419056344364,2.097693379298394,4.944747453135759,0.9552825251863364,1.4693087007719003,2.751048187127832,5.103918948750196
p1k_00601,0.8820954849489812,2.69187450467406,2.592619054655718,1.8471452014785597,4.452513504388317,1.0975513049470629,1.5900534964672628,4.3539051599633725
p1k_00897,5.23300801751882,3.056742592316637,2.4099169156042235,1.947117440642048,2.181343800084786,1.9754527632216448,3.759182088268479,11.13401007507463
p1k_00141,8.729997810354108,6.167416341135243,4.279328524313994,7.876869630621478,4.98541043987175,2.5964939430597527,5.363737270132349,15.120298762619498
p1k_00675,4.052252840584077,2.759721659984579,1.706166433671293,6.224291568498723,2.7302547765354164,1.6693086081027246,2.830278249796492,8.236660261875748
p1k_00991,3.8338548207658336,1.95440247640829,1.5555563299869937,4.072464850620608,1.8927790022018909,1.4617994568345762,1.2721681511701828,14.281010068218432
p1k_00924,11.533396080198385,4.602448204042381,3.2777464544392814,5.728458648863003,2.824910424460145,3.201448378397967,4.344986280784907,18.45158208709398
p1k_00356,2.1457930964648733,2.5224476474614352,1.1205591646248658,5.899569987438015,1.844626818443514,2.145259431596363,4.948372264862522,6.705269665072792
p1k_00208,2.8689534640181265,2.341268351905849,1.5763504679844207,5.234059290233907,1.703925887852686,1.559707117932221,3.711310938544879,9.425452523599926
p1k_00427,1.9726319297468504,2.272148050152236,1.3339677117630933,9.326883815913762,2.6350302791942064,1.835013392060885,5.170840324141524,9.820885588615564
p1k_00436,0.4895883656441561,1.6446315119385535,1.3050634708801645,3.2822597096795514,0.8230019203082104,1.229175443388246,2.450709648718708,3.451179442514789
p1k_00438,0.5195953251902206,1.5729424116835669,1.2576383225960908,4.305034248615902,1.070024290162848,1.1181782708605992,3.06076190336861,3.682329926667802
p1k_00470,5.208697172711203,1.362793829233134,2.516564746229569,5.689884944480071,3.2621571644659344,2.692740765603694,11.71920515161595,19.797274700832315
p1k_00511,1.3013194467162863,2.040209821421899,1.9164446056456452,2.4939587409522503,3.917573743743114,1.290768033201657,1.842601689538616,3.516117547263705
p1k_00983,1.6179527485183594,2.0137780695565235,3.223445570233946,5.13434511166488,1.5716321130280568,1.7233940365500608,1.3368929324216647,9.553861912736302
p1k_00421,0.584229814508341,1.5412753463338105,1.1625348956103905,4.569320090773019,1.1911988101731918,1.146225922468377,3.5599888903913177,3.856371414564901
p1k_00291,2.737744901608953,2.52334702226062,1.559232910735491,4.910863337859541,1.63791224015192,1.5241336203190363,4.46147926219182,10.105353646647115
p1k_00549,1.4901577403848023,1.7071928085273105,2.2136638328811262,1.1905024420680712,3.349486808421592,1.4783698677055497,2.5071630987153988,3.346484160989005
p1k_00800,1.3069556365855413,1.1362545700548612,1.4038841997849267,3.9804090496513616,1.9802553225966215,1.0266197718178605,2.824623371778367,10.367488378972531
p1k_00966,3.7952834150974497,1.5164535698253705,1.5066673372134571,4.534822231696311,3.188146527417925,1.0536534579611014,1.227687719709072,15.469858731559126
p1k_00164,2.4506248815334164,1.9749261357033567,1.3939602914725084,4.368667335862338,1.3387616310084074,1.6390595589621355,3.378195767054782,6.437661909786086
p1k_00477,6.177772543356059,3.4374248351246464,2.176558722704812,5.17088069261876,2.3467441712568697,2.4400550233623024,3.652079404171824,11.024112555931158
p1k_00512,0.9522355444329312,2.061941672757397,1.8534900340324432,2.4710953812499805,4.12692416185527,1.1718852709462366,1.7367949316860287,3.9872400147395695
p1k_00143,2.269248203095044,2.4458433332108185,1.647010725419507,4.901797246131805,1.4956689284812974,1.5584277943129934,2.4988842995947365,9.303716595962468
p1k_00606,0.6824046000852039,4.274716057429019,4.015750775791059,1.5110499513427729,8.243659463707656,0.753686009698571,0.8676129578391186,3.5729641860420136
p1k_00906,2.9575718963642346,1.918559226819367,1.9949585023939536,1.813020934020921,1.166229968559941,3.2484010244895,5.330866908958448,4.241136586407816
p1k_00976,2.477595594727546,1.7221507996522367,1.0773908499680394,5.241647475506355,2.1454560716058166,1.2797540534938276,1.3332078808062655,10.265989943670384
p1k_00643,1.0901371819788943,2.104419685882604,1.8814953436381223,6.015516786140501,1.995351348991125,1.2764661153987436,2.545160953825928,7.254784025582759
p1k_00161,3.955849919755399,1.6293432148397775,1.0905780183838212,4.974315105000295,0.9001260064116604,1.3226088130960922,3.3437972436226824,4.449206325628851
p1k_00505,8.510555845629714,2.278357920173263,1.0219939933292317,4.639017777983878,30.05465407879508,0.9098018346534336,2.5621257653107787,7.280262460941654
p1k_00548,0.7723457081096459,2.068860018416355,2.523607348678893,1.3770894538345857,3.573027708664921,1.578915302483137,2.190925333084032,3.21048070472054
p1k_00568,0.7597903290674586,1.9114214053036176,2.377574422780512,1.2004545980801264,2.007346468895664,1.065405282344786,2.514733960376231,2.6359034662337844
p1k_00923,9.136490686439103,4.561262020160861,3.272522409010593,5.075697867533275,2.607811963745285,3.2481337779778414,3.676578569907476,17.4632112953292
p1k_00649,2.6527171165083945,2.6660618815740587,1.3694825962438109,5.930058836964852,2.395702472803781,1.3639156432988435,2.9949963254958853,7.73812109550645
p1k_00910,2.579068420891183,2.4472391528876902,1.860005097751972,6.21883255630985,1.6628707003564889,1.7539408679181312,4.333468896338159,10.1599787656581
p1k_00235,4.663120348292606,1.8576050224891396,1.7094242206109085,7.7361682950500015,2.114291988611521,1.2865354718140605,3.0648205216287034,10.537798381098044
p1k_00500,0.4595254385526554,1.196099898712912,0.9131778011634706,3.920469428890757,2.6026767454836435,1.1597752290131418,3.850522503070191,8.192059052215793
p1k_00719,2.300875650426858,1.6180846743992645,1.3194358137850142,5.890749909508168,2.144484536512889,1.5090976990216067,3.7671367651702967,8.28940605070021
starve_series__t25_growth2,3.062865720384729,2.7356212074367647,2.596595319442187,2.307982477304668,3.532356729251896,1.5205688548418477,2.8593658960816373,15.016696369825848
p1k_00893,1.552484027285758,1.3198189827475415,1.1632379005171956,0.7216773847177841,0.7075216442136132,1.1433507666916551,3.5519980952844654,5.120987691973297
p1k_01026,1.3926691208183146,1.7805317194521946,1.5456726277900794,4.852376642093727,1.7579420670748531,1.6742038807577422,1.712385188640607,10.582248990993891
p1k_00858,2.754398481931593,1.6855128780788715,1.5667448928620995,3.322842719942739,0.795111690277142,1.9223155945098955,1.858440561150388,2.8800432313907263
p1k_00476,1.7331391559851348,1.7314157400657888,1.3163134893479054,3.0665787627871195,1.5704994687803384,1.6383461647736126,2.5902881324583937,11.846406279008365
p1k_00109,1.4015223799865872,2.522667894246297,2.3199685307085702,5.354383712914091,3.759513791938916,1.2056250298550288,3.505574492395517,17.09839789426939
p1k_00204,5.610129214950104,2.26358062042889,1.4850749983817992,6.623196796580944,1.9464603515652688,1.7410701183384494,3.983192030497717,10.163197044134757
p1k_00302,6.257909105668003,3.0948644411176374,1.61169986231615,3.79352777049372,2.304274471041565,1.6531241552424587,4.119998642344627,8.8550832232092
p1k_00712,0.857085232013504,1.4303405981999269,1.2109813318333476,4.705496249474275,1.3681911213174818,1.5136475158105955,3.582717022123877,4.830686163989114
p1k_00820,2.2913014530068283,1.145810953862762,0.6639842993714636,4.548324550717798,1.5125985751193949,1.5497901725769936,4.299515184602159,8.781441987403742
p1k_00145,0.4504756915737259,3.05029003290461,3.651944099291318,2.4470209584745866,2.3125416684298776,0.9569490302862658,1.1222171113313448,6.037039898990562
p1k_00314,3.10293072909463,1.7035711982389328,1.1976529993187324,5.438349679716518,1.3662840067865432,1.2536658301415289,3.564624657677492,6.149702513395845
p1k_00975,3.4068639180250866,1.65660081185414,1.7766171577780754,4.901532375444607,1.938398896889434,1.4305423464051394,1.2258291058655912,11.49022290628154
p1k_00639,1.8594658314491024,2.497307219551484,1.7923815112362698,6.050936912042807,2.1308611661227768,1.4978801168331173,3.074588266767151,9.383010729367262
p1k_00241,2.435460385659492,2.1969207544954674,1.4167932708042092,6.446812095360838,2.28022167995887,1.1933175572897696,3.373071196251588,11.74646542308786
p1k_00599,1.4796979804688095,1.6144605840835613,1.5903756077824116,1.922767907392095,3.095861135475922,2.398781346139618,3.3815997457255422,3.55944448651738
p1k_01025,1.850983341868698,1.5975986471914905,1.9389051291668524,5.736689260707548,1.7071125002905263,1.77403723728839,1.4677443061301445,9.140083056856156
p1k_00746,8.180682161440652,2.7006918702792198,2.705491637406202,3.6397183838203215,1.8499535859762184,3.148272715378429,13.467666050685091,10.575272187855218
p1k_00563,3.211264120662579,1.718114773967958,1.5862665970375165,5.177990308541302,1.4951439599327727,1.616173919996313,4.324859463284984,5.556452147030732
p1k_00850,6.458030626895377,1.9418810998652736,2.626413767600881,6.213127318936827,1.860970049695051,4.287759964008467,2.889401480065391,7.281621421581074
p1k_00859,1.9786538005578247,1.4685174034217106,2.0307149249856584,3.849201927634352,0.7161650570152671,2.111565224995426,2.806966524492411,2.0943302999128504
p1k_00879,3.209252974452113,1.942746758557292,2.25203423377335,4.128078053299952,1.1873388543173755,1.926956194778846,3.3645774984734484,3.7148863423089473
p1k_00932,1.6778063651026398,2.84366235328089,1.5653008562283048,4.208029557109386,2.2380888959974863,1.2102274289443649,3.268180693467114,12.49866408641921
p1k_00045,2.476701314881138,1.4180923020023355,1.0271341110168763,4.4074137093984485,1.5844971194908308,0.8291404902579147,3.3433966780788547,8.990361186655862
p1k_00736,2.1955603153265755,3.1130533818760373,2.107986526776,4.485369612754434,3.807796183854723,2.9748143013547823,3.7498485297569535,10.363571047441011
p1k_00075,0.9883272561463088,2.584555174606449,2.284041260853792,4.476575691272528,1.912178370398472,2.097016463563268,2.9122883742441648,9.348316394022948
p1k_00167,6.079232109578912,2.039135585888882,1.236392701483826,4.246387494123622,2.325129462052961,1.2992975294242366,2.809713781103482,18.83255463999871
p1k_00239,3.984167655733797,5.10826618878383,2.6218183202445537,10.207805215660898,1.6422352069617745,1.205938188970508,2.10197243776199,10.229117165067883
p1k_00147,0.752254771700665,2.3674084477941624,1.3353305830329492,3.9567115017659376,2.2080969739965,1.7413801448578246,3.2571332366890053,7.836099464425918
p1k_00151,3.3129823237204303,4.379159693268774,1.787928727158825,6.20529782685703,2.496101677698999,2.1568010216210127,4.574687128088728,10.3608955537217
p1k_00662,2.09420531440207,3.3205192009698945,2.1518044488944685,4.337343210431179,3.179922277247006,1.2946792158606093,3.754227016609652,13.888079526244542
p1k_00834,4.442947163443436,1.952579094927322,2.512493022583534,6.8821685536590085,2.10015382249787,4.031520716096179,2.131039150849979,6.272438909500381
p1k_01001,3.474817378569956,1.636515191587074,1.8003874027841116,4.608583707954161,2.1570618051077743,1.3310769181044046,1.1584785898050198,10.783470110451296
p1k_00080,1.044417361434943,2.1627292380132848,1.723063509395392,3.7583950620870623,1.6034471855755932,2.1176083431191115,2.4353443039946447,7.417805521218256
p1k_00660,2.0216541366946856,2.726055268726852,1.7831832301168562,8.07685785176332,2.4381318355543167,1.7027961012290953,3.9503498839990265,9.399247572806509
p1k_00176,0.980539132883092,2.145208376727517,1.8027128556444527,2.7136761916398924,1.5905618455082955,1.6511072481849545,3.4177112568630448,7.500304568425925
p1k_00782,0.6508966833083092,1.2499713422559238,1.0554871436058182,3.768784555608907,1.7966910331171684,1.632910396100585,3.4559769659830413,5.978246737702818
p1k_00793,1.754374631858738,2.6283499004965925,3.023375589540602,3.2446365817466414,1.940014978178162,1.6620884386270205,3.44638201192527,8.270638529104046
p1k_00681,1.6942574543519544,2.622090955757649,1.604292525817742,5.422985515507104,2.332145187191054,1.323986426756021,3.088144993269906,6.864040403809254
p1k_00257,1.8895202538607223,2.645675133941477,1.560221166102629,3.6757762288681257,1.8242792073519276,1.303324853298303,3.174541418486062,13.00765079352548
p1k_00378,4.926064588584421,3.033537317494487,3.346111189120149,1.3131065934716009,6.898574362924063,3.478375042229719,1.903966312769928,2.712229705329354
p1k_00376,8.957007175913182,1.7990484722049935,3.0571819465405548,4.530230135561555,2.729839138846355,2.9957084149880373,2.8525583982296707,6.313211054136198
p1k_00780,2.476153797132009,1.9590711653583996,1.5320467718855286,5.541668346112161,1.465098459681704,1.7211264785077485,4.465855833765757,5.481337246000075
p1k_00743,5.252565665448037,3.788352937303211,2.023811561572326,3.398510275843962,2.663229141706166,2.339735785872993,9.1077713173922,10.703014245825472
p1k_00833,4.77921069918008,2.250146219542891,2.5168081251744887,7.139751200346681,1.7539393522389937,4.398884162014825,3.6708677636880735,9.017360690760723
p1k_00903,2.950633263352216,2.3576357032143505,2.303503659567013,2.1812224291655693,1.719335641777284,1.9843628625723464,3.729064477352532,7.7734967261734145
p1k_00659,2.885302615213872,3.1391453854101057,2.006155133374321,4.928542029578019,3.2384733681276296,1.09705121391116,3.60283845679176,11.33745439971027
p1k_00185,3.5321002746620205,1.9083606081082056,1.4420998247627146,5.379893233099277,1.3497224870779625,1.677524798914343,4.268188311664407,6.643031079047176
p1k_00837,11.139153391026252,3.44530945323631,3.867974431931223,3.88054978016611,2.2208035223390428,2.502437504812764,2.363487090333116,28.73800450389577
p1k_00401,2.2968149034966285,1.7490794614266003,1.2527471833096804,6.102957073787856,1.2352382487566171,1.377374904727443,3.881550853734603,5.216212587454256
p1k_00357,3.981626767375766,2.5725943696373985,2.3403135275680444,2.913943700984796,2.4247679077053457,1.7296714873184256,2.587754592385998,7.081835885037767
p1k_00364,4.302585194437254,2.0610787319498747,2.286922568095144,3.153574961618383,2.094570807932112,1.9574650882306328,2.7512204697126994,5.62510876105695
p1k_00766,4.657685448285204,1.8198675186304083,1.201826155593994,7.1172054185937785,1.84162538007744,1.8067141028050788,4.688049285810315,9.117579524777335
p1k_00222,3.236373781727438,2.323512369127697,2.051095288219754,4.319912470538482,1.5697529450597605,1.3819439472020896,2.966116914148037,8.950119400442185
p1k_00012,1.1122195604851088,1.949605630889192,1.1805042626799918,3.605709119308686,1.9087091170048784,1.2954074659093924,3.663329731556974,13.151692757704415
p1k_00803,1.4706719815554927,1.822563796349434,1.057853463076808,3.743552284351205,1.541208861277473,1.177089901531846,3.624782786857636,7.30604699682778
p1k_00480,7.383998137059374,1.748485247946438,0.9869849437845896,3.883005045884813,35.42681665451742,0.9735234049440632,1.9705478619251853,6.9327863730888994
p1k_00921,3.037881211557477,2.6955419215555287,1.5679248403619324,6.20858898714533,1.6490828669451407,1.5986985083609837,4.471783169155642,9.93222886722626
p1k_00144,2.606514014636847,3.498938927098841,2.983362510035054,3.795557088296671,2.2729311756262023,1.089237221330043,1.813176864283916,8.672098798757014
p1k_00422,0.5983808112338947,1.552908073539999,1.134428926457267,4.521741010710094,1.2090465906844303,1.137918864685071,3.538718377360758,3.4940268554503717
p1k_00462,0.9539849403016414,1.8378193873593585,1.9757874637708892,3.922961443291794,2.472042348107286,2.4683255575761662,3.490198901674085,7.951131669160392
p1k_01020,2.870308499581223,1.7730537813594056,1.8790105604303304,5.676778548651443,1.6625364092765338,1.5564523464092603,1.448361797041014,9.649456830521686
p1k_00808,1.584431033482243,1.5160349519477048,1.3699554476188078,3.977652929045858,1.5991042886414877,1.2227094713104512,3.8070381365555743,8.986350236794523
p1k_00300,5.130508365833762,3.106204353407513,1.658203103675531,3.722054884041098,2.9503023051879422,1.520867276485541,3.5503833279719186,10.053400880229178
p1k_00142,2.875125664498035,2.142367296461542,1.7788217721651731,7.291635385739277,3.191956620274345,1.0647608351334332,2.188141076009819,15.80499882637289
p1k_00559,3.4511585349659946,1.5745811267451737,1.1983652803347358,6.411764356886916,2.2485281832706066,1.6359949625124284,4.295277771240183,6.371753109965898
p1k_00789,0.6637233055079286,1.363783973248372,1.215302282133851,3.828228027039971,1.92919825731964,1.6645568199771037,4.033639829417113,6.126988850525305
p1k_01019,1.4466480183421866,1.6789260536901536,2.566292270313504,5.938111322231063,1.603774259053758,1.8220873556988777,1.2306539153825704,8.921643350746592
p1k_00177,3.3295890809005044,1.5406236486087037,1.316982234119992,5.61231936181723,1.2524871534360484,1.3548039329070838,3.118357646126093,6.321417104470123
p1k_00567,5.604389883598284,2.3368381740402544,2.063180621876003,3.177063672870976,6.024007891694265,2.485754812090193,3.275936385599681,6.162331522935528
p1k_00885,2.961203666351455,1.7326285475960737,1.2376012476330829,6.341906100606262,1.5595367038829993,2.3074208903790066,5.559807345387733,6.9260458050224765
p1k_00868,2.303080355957304,2.6479982704465264,1.801744550533636,6.706210141606631,1.6872404471677045,2.246615273115716,3.995723724240914,5.4567975676302165
p1k_00587,0.9398732564019944,1.8047404839729169,1.5967577192624465,1.2455364017014017,1.352775747946786,1.6713257992328323,3.44601734699341,3.0009345223673
p1k_00123,1.8469677095871635,2.337449773361612,1.7386112632845918,2.8495197400795704,2.661707139288561,0.9513531607396262,2.781086759358679,21.116643371488287
p1k_00751,1.7375020102473444,1.8662519955386965,1.3961072918885893,5.342674891424768,0.8471451403269901,1.7599401692745325,3.5632228354590385,4.825975020139605
p1k_00674,2.9035043108096663,2.7072960955878385,1.5828254165648623,6.326131021281306,2.5176758736192326,1.6725536702840995,2.5634066305336902,8.118826609837912
p1k_00243,2.798315123038303,2.094651889284749,1.411560532727542,6.24816644514417,1.142096354698587,2.173075169375638,6.582690391412187,7.69338212609292
p1k_00944,2.6738951595863223,1.9027370834019344,1.7597131262507602,4.6968240484009325,1.976645549378233,1.3336506882236867,1.0425708243874972,9.70417033845156
p1k_01050,2.352606758019921,1.7450199616853237,1.497315937916508,5.432857687789697,1.062135663867422,1.7528658688249226,1.8745771479780884,4.30288158151207
starve_series__t00_growth1,2.272193012601405,2.601060731835585,2.732875845286487,3.9904409423267926,2.1937823479608403,1.2367212575156667,2.921421993043592,12.397798568468367
p1k_00830,7.221870495667172,4.254882387733087,4.15514980568329,6.169034914807014,5.414329808131705,4.241912029009867,3.3953300537469144,8.764725742290395
p1k_00954,1.5825510552411022,2.0441274919448755,2.0357329311819656,4.309129579781728,1.7375936625605606,1.8041376956533268,1.410896009814981,9.641343114516228
p1k_00212,0.7551623733423681,1.047484595831406,0.9120115990805522,4.116437049835999,1.2397813277997969,1.5354365862146573,3.4010245781662136,7.089752507256792
p1k_00269,2.5156552758172315,2.2735038040237043,1.1224900611609363,4.454988075053802,1.3498103714235046,2.387056309008533,6.2610306641130045,6.11191191765651
p1k_00068,1.4544819189242957,2.254867125421248,1.3922399727184414,3.9644490837911777,1.371747892206144,2.570584106229523,3.0719770328110525,8.469740868407854
p1k_00878,3.9165399972987327,2.1745474271976883,2.4921930748116727,4.416789467082848,1.2955434377798365,2.2543114563922493,3.1085455183664883,3.943232042075327
p1k_00418,0.5120294464175499,1.6386369841144988,1.546767783498211,4.209759632189626,0.9003286140989676,1.189719840072068,2.8453514415805694,3.6069697876149593
p1k_00236,6.576408726980326,1.7075943379375025,1.4009088150350542,6.07481764802438,1.428580793189107,1.198777858047141,3.723945293018017,7.203128363021755
p1k_00842,4.73883743372712,3.4166441526782747,2.8757994143000194,3.808230400690262,2.257778444962683,3.567081002235048,3.338462352725827,10.933282304566724
p1k_00083,3.494046002845508,1.7452801953984285,2.9240600023267134,8.546740249475643,1.8388268866786617,0.9780494035415392,1.5761714376889435,14.59350228370282
p1k_00550,1.336272613852099,2.188779473920734,2.5604861759399142,1.1437229287052102,3.967761047003171,1.5584284413648075,2.340555434941632,4.351417032578177
p1k_00474,4.205781425082721,2.580955866446123,2.134724868831153,6.066948390924605,2.3503620047201688,1.882372148791016,3.803441071842476,16.924728198352078
p1k_00625,1.3638956445748065,2.1940769661352224,1.7480886919111212,5.5067311162066295,2.4411932695976737,1.3306287633640912,3.0712155268266006,8.450821653162023
p1k_00553,4.661287882838602,2.796583824197315,2.375656291500045,2.3393372297759325,2.740374434306858,4.573187742061588,4.476483966622118,5.472825332245794
p1k_00246,6.123690462530779,3.143863055135763,2.8560767148614805,13.12295261203527,2.146063494473792,2.024137424408888,3.641307514669858,10.233881611987137
p1k_00943,2.8127275188777614,1.8406759878392176,2.187926608894406,6.320662754112386,2.170845098423819,1.352749032081782,1.149890693814191,10.523729011689046
p1k_00835,4.6600705431202165,2.02398888443918,2.998565988845047,6.390637968622831,1.9356736648626147,4.010993787690069,2.887660114050308,5.412881651354205
p1k_00786,0.7818139992327153,1.5777376581985452,1.1808927995147271,3.8595387082393575,2.457834663371582,2.2148949438830465,4.947655392016021,7.475071645406422
p1k_01032,2.002140903224927,2.070357284540294,2.798069986115454,4.8962610158980775,1.681700099621927,1.811198890154185,1.3886764037293875,9.543238174981306
p1k_00184,4.700085358859957,2.40544027500719,1.4145892148279244,6.0637120446200266,1.5637181470695598,1.6773012360924109,4.095675927913876,8.737533428289652
p1k_00688,2.202474698641997,2.7050118421953417,1.950967709399672,3.4631544538828933,3.334197122410133,0.9751558291819308,3.017358270110712,16.67304082999584
p1k_00561,16.750183576415054,4.654882860453053,5.591885619188604,3.528162952351882,6.319728760483321,5.754105564807885,5.241421390952427,12.873424621985588
p1k_00692,1.5011568017313228,2.48009030336283,1.6293509217106537,5.06191090251099,2.4030791447263518,1.2372416923163212,2.5170317572203547,6.074374470886697
p1k_00159,5.852490108542335,4.039886180079961,1.1991566405831555,7.675936602502085,2.508477635994681,1.930855287285348,3.805133633475383,7.486270137762891
p1k_00440,0.6877260548626001,2.5030593289186425,1.5504300510242668,7.0673419264417445,3.48933885586147,1.8463130863146453,5.787711986800225,8.295705160975167
p1k_00704,2.318187534792822,2.48162970915051,1.8119836065055892,6.333040826958268,2.320066061181034,1.5377218523740197,2.87782861104988,8.01551678854838
p1k_00670,1.2643357241484603,2.142774500684377,1.6138158742346502,5.984359955343202,1.984535328115408,1.3431384847529055,2.580281502874569,7.409148712473356
p1k_00764,1.6452009511212573,1.7708494505168142,1.9205027570691453,5.843739817308816,1.4710607261277635,1.7786617945852543,4.146659847126191,7.823769321292066
p1k_00043,2.742144759725026,1.516522282644469,0.9599404959152772,4.208126327994851,1.7871632442434402,0.8638233753517703,3.1105668609526145,10.99305806479688
p1k_00017,1.1007379973897158,1.8324386286946588,1.1059798330186004,3.463119868001054,1.919851168397674,1.2536118349398009,3.692383024959948,13.675112050107032
p1k_00174,3.831104100874269,1.3504806914442866,0.9468588062785878,5.0665192976111015,0.8668461312574787,1.353419140618551,3.2743891672622247,4.3891656789470135
p1k_00968,3.20066180389183,1.7111148317323654,1.8755820878505276,4.757268374244432,2.128518470525748,1.232218057690362,1.359829358796966,9.668624169743262
p1k_00224,3.1552203484560954,1.8630369902456647,1.707527758569478,4.139246427240785,1.3186085325492756,1.38254248921067,3.050368937484457,8.04396670412135
p1k_00178,3.645423175090099,1.6605668211431095,1.4812203248747486,6.008510248032055,1.193429886345175,1.2705098391232776,3.088527113822696,6.40770840211659
p1k_00937,2.270198544531512,2.0989090324585864,4.738912781632955,5.455390827949494,1.015996032047085,1.3668351755062458,1.3079593271893024,9.019788966366953
p1k_00556,1.4805550194160817,1.6812449882066436,1.1541191500544736,1.0454598242671718,4.1821984730545925,2.711226276072546,2.9628057352222084,13.659493284665148
p1k_00969,2.8030022050970405,1.8307742075534297,1.5564088536965104,4.460839896709494,1.986359366300392,1.3332027145216252,1.3459611602617692,8.80625174748553
p1k_00219,2.1768531289638737,2.0346318694169514,1.8159108198454352,4.768667847336906,1.3683826204899927,1.5094190025751424,3.5969081237158043,7.443953560007582
p1k_00865,0.6923236718553885,1.509304621017045,2.024696341573804,3.638125059175729,1.985564701649731,2.389451146559414,2.608898780674237,4.074550471513367
p1k_00303,1.741871451128972,2.6586376935516647,1.66827103880565,3.3933671597445643,2.057062958949434,1.2740126327302823,3.9883228060057694,7.153263063176693
p1k_00994,4.102141642644072,1.893983419782124,2.246307262115658,5.264221655195685,1.8492615345064665,1.1334884283283926,1.2857111571360416,10.902703377228782
p1k_00295,2.269887752461032,1.646345712594743,0.7223851640716465,4.861166989333323,1.1867369013020284,1.4846743577077215,4.030762725115179,5.397118257949379
p1k_00420,2.3867418848056623,1.6985660340185362,1.505487353410402,5.316183487731229,0.8949195274814331,1.4890923662640123,3.233691039010412,3.3615214535127937
p1k_00725,1.9110476024784984,1.3330007119829257,0.8354096380734867,5.50284145084836,1.674027595286645,1.1798700197486651,3.686560205687893,6.462143030526494
p1k_00458,0.4937268070867568,1.4140689885490714,0.9982613920893204,2.868277377538855,1.6862891954435597,0.7958847880148425,1.3507180549271314,8.86765204585788
p1k_00099,6.974821075105278,1.8110908597747584,1.4708374708302137,9.90793469808943,3.657568860443064,1.3796771365570974,3.821891192420853,19.758899293246557
p1k_00677,1.4835180384517923,2.1240388497369445,1.5605276427719257,6.32768203745904,2.47861279247085,1.441143102270334,3.119364840495375,9.052830503412398
p1k_00682,2.190002134561699,2.335565092831777,1.5384664323589905,6.421743226349009,2.0119640525988958,1.560334112768823,2.594274665209686,7.609255255422657
p1k_00732,1.7196113348305628,1.716208484915046,1.3832840858222135,5.806757186388114,1.7380392502580764,1.6030743603219777,3.2737415505075997,6.962195524957249
p1k_00495,0.6520527599626927,0.7135706011090784,0.7723120225280533,2.60924724790159,2.032723187493234,1.3973683188931891,5.839757959701341,8.137640216459555
p1k_00055,1.4527115930145245,2.28850454951664,3.934109597039463,7.596341470886349,2.819456399364039,1.324448725941257,2.90474111260492,18.24829146728598
p1k_00478,6.749507116285495,3.728365402976885,2.3219842702019684,6.056380662177117,2.246448290803094,2.6827519133669964,3.800644593573067,10.9298439418363
p1k_00980,3.95893636098668,1.30548103905071,1.1094678283779404,5.376063202392255,2.3965907421100208,1.3992098630438154,0.9814599998315436,16.910175466562357
p1k_00707,2.625768889284465,2.874986612299624,1.5938229662512535,7.312214612906762,2.338156622987343,1.932606841824725,3.115007055583291,10.610155455124485
p1k_00557,1.3019932508353411,1.8503874561077345,1.0639656069609738,0.914816179063338,3.6417188957630553,2.789264062004317,2.722468778331155,12.022814229345016
p1k_00064,3.2834416947158864,2.1451073337503828,1.5840247331447102,3.39312538629463,4.377067380589325,1.013014361243657,2.382185254360502,22.48018660323846
p1k_00702,2.3262601659576227,2.5264522653277592,1.956418844370192,7.276198806145005,2.108831804890717,1.590769557812432,3.1065045793890302,8.393804035583006
p1k_00829,3.225696544298399,1.7854887147117362,1.818602971181929,4.662096666206292,1.384539041028582,1.7589810370553578,2.558574349729162,4.365491719204215
p1k_00739,0.933629648272528,1.823774520258584,1.3354904468551665,4.487189458827873,1.773910496980712,1.805634768745458,4.020363716930375,7.127443772648659
p1k_00987,5.237645179022704,2.2515080123418665,2.7216534101292567,6.777650596909135,1.780577384160285,1.3160547013867183,1.2736222572983382,13.0037080390479
p1k_00706,2.381092686333952,2.7446374356736465,1.713478245066013,7.453705352656097,2.3931299646320405,1.6411290847223072,2.961719701967449,10.032382811855134
p1k_00278,3.6646253852042254,2.103187115663109,1.678060807115806,4.847515192968039,1.401512225338551,1.6470124150192176,4.786807593950498,5.876833426390037
p1k_00379,1.66860514043039,1.6500895873539954,2.041277292233081,1.3196365921473396,2.104292397211707,1.4010915089195066,1.5388624987712074,2.233995822452551
p1k_00072,2.02157682123239,2.6507967541949453,2.1420231185886047,4.5396011541107,1.6967333381622554,1.8239291619854587,3.124429200433281,9.546717369665858
p1k_00284,1.6418497769387437,2.0920078498126142,1.2990823307101025,4.739605438490858,1.3736239966826052,1.3111141519066816,4.342171508152088,7.177675331191508
p1k_00262,1.4077047462053145,2.8575620521526464,1.5985479568609795,3.055350915342621,2.514473407705488,1.4352738667866252,3.8482161207873866,6.222233808384035
p1k_00594,1.7705035862647345,1.2243302337966175,0.9437595465387164,1.8731655573780892,5.340685156007076,2.9420781740571127,2.756877487412431,5.336377386672004
p1k_00748,1.39861430477417,1.4237167834531668,1.491314716604535,4.336355753879848,0.8374221504083063,2.158939854275499,8.76363220440195,4.328852681721602
