,b0583,b0584,b0586,b1102,b2155
p1k_00077,0.0036316251465932,0.026210763231235,0.0539102760843763,0.0070860610377897,0.0157842812297335
p1k_00078,0.0050337570771071,0.0196601057266348,0.0482307305550814,0.0095035375991345,0.0171441814577912
p1k_00079,0.0040078438440431,0.0294187041028246,0.0631596968603497,0.007308716540745,0.0203277713510933
p1k_00080,0.0131612881232341,0.0413873781206082,0.0646992540558567,0.0214370001583199,0.0353497985873375
p1k_00081,0.0031680112299835,0.0216711567097279,0.0420398807186623,0.0089730888064695,0.0193065113289857
p1k_00082,0.0218186413649119,0.621134091355172,1.5075953435410052,0.0928610096308285,0.9043694638451568
p1k_00083,0.0208414404660147,0.6263727794731773,1.578754592924712,0.1038723378672538,0.9693136785125376
p1k_00084,0.0034774026872676,0.1363121404262536,0.3815833078964395,0.0251406716994828,0.2816023368560711
p1k_00085,0.0056454818857995,0.1210054656258206,0.3487630239777118,0.0231830198786999,0.2847786948761985
p1k_00086,0.1639665939725035,5.324007229670746,8.710947174694953,0.3527507186024179,8.146445505075933
p1k_00087,0.1614041583088408,5.287679706502808,8.821274129018272,0.3253129203992956,7.909735232278543
p1k_00088,0.1473585230503616,5.919247168707664,8.711510650098669,0.4661429061053246,8.767693242438188
p1k_00089,0.1415798171910391,5.677690746959798,8.720094490870217,0.4428943585669165,8.565743302062126
p1k_00090,0.0229303480734151,0.8956697327662853,1.3783060930513795,0.0553346718303496,0.9535505802949508
p1k_00091,0.0173782960312637,0.777886544571082,1.3617894892305462,0.0570044069451683,1.035964888505261
p1k_00092,0.0055232127939995,0.0601948654935472,0.1674897779162026,0.0111345805746811,0.0928327446409141
p1k_00093,0.0055250138403135,0.0488484934092351,0.1665855195673786,0.0153905473931536,0.0526051357774023
p1k_00094,0.003540630687717,0.0893987923081879,0.3338820166671887,0.0227534844707464,0.1120302998518242
p1k_00095,0.0042561844509469,0.0792021165816452,0.340068993663536,0.0168826084921192,0.1067339968043782
p1k_00096,0.0053029258458242,0.0431133923077685,0.1436792995569432,0.0124236451430451,0.0659164638559352
p1k_00097,0.005206334942293,0.0521065759585355,0.1377359972937626,0.0150110532555075,0.0846676479009602
p1k_00098,0.0035988695159951,0.0777968337442474,0.197555321861307,0.0168013949236038,0.0815472228084711
p1k_00099,0.0055603269456387,0.0694938853020168,0.2393425712225018,0.0165115644547253,0.0757156780782942
p1k_00100,0.0199840128899014,0.5011346932859947,0.7590152335329384,0.0363086528870385,0.5625180344250204
p1k_00101,0.0039882121406708,0.1659114992427764,0.2762980537877663,0.0169891306777048,0.224866357817072
p1k_00102,0.0046410001093479,0.1591883116359248,0.2863158307702517,0.0123828506394971,0.2188152691144281
p1k_00103,0.0041384447888751,0.1006355470683172,0.1453259884258506,0.0103957260962144,0.140227224856978
p1k_00104,0.0057893037195769,0.076334114960529,0.1441734450886567,0.0096428874316065,0.1354356703093334
p1k_00105,0.0065983057726228,0.1304404521644682,0.2174113149643782,0.0181903565637024,0.2503300327167251
p1k_00106,0.005088614513447,0.0962616446407335,0.1776712666846387,0.0165231583033395,0.2226757861002086
p1k_00107,0.0064674431190033,0.1168544632010206,0.1780912204334736,0.0203147717734335,0.2597985830178305
p1k_00108,0.021406506020567,0.4588272661838627,1.424965134220975,0.060175224316845,0.3230089421976758
p1k_00109,0.0110640119406967,0.4045616313867394,1.4437900654210964,0.0761069006583186,0.2060237367433373
p1k_00110,0.003526829987141,0.0613927200153526,0.1604932782590546,0.0164426052569925,0.0984542040279172
p1k_00111,0.0043025439982904,0.0926650937114815,0.1976502131521328,0.0181080062379196,0.1149882763246899
p1k_00112,0.00426423846993,0.1139673381459716,0.2183526799305978,0.0267979022741175,0.1347315568916593
p1k_00113,0.0061978307717794,0.1339734422255191,0.4677662976809275,0.0180352362132111,0.0963097241036987
p1k_00114,0.0028909111763714,0.1024285628632981,0.3378052083328277,0.0154285220581796,0.0887120584836034
p1k_00115,0.003222854314574,0.0755308637436109,0.2317176798937976,0.0115926095376165,0.0572803322160879
p1k_00116,0.0087482575580807,0.1361290589419498,0.4739152654937325,0.0365625985623611,0.0745671638559138
p1k_00117,0.0079665082020318,0.1256158406522807,0.5199148815002829,0.0344169859752082,0.0792813894081805
p1k_00118,0.0056471546451222,0.132578971235171,0.4748454790797216,0.0331270217594846,0.0845217517468414
p1k_00119,0.0067378429916457,0.1188467538347996,0.5250479616811153,0.0305846566611363,0.0762434565340793
p1k_00120,0.0072005949508662,0.1608219793287593,0.5195288536848711,0.031840067374828,0.0783784630549555
p1k_00121,0.0075047596248174,0.1276330183641235,0.5249828594737239,0.0343832769045118,0.0896821774090265
p1k_00122,0.0568090373272807,1.951779003516677,6.440401817681412,0.2716619538431714,3.099442120775855
p1k_00123,0.0526422540324039,1.6188647661092073,6.335833091264524,0.2855388248379685,2.3887725316784154
p1k_00124,0.0514906921964179,1.4721676672681792,5.872324363842251,0.2818415161375637,2.3308347926418214
p1k_00125,0.0133193295570573,0.6879539331392137,1.1881780747760025,0.0284533600619147,0.3372071769292785
p1k_00126,0.0096929855022874,0.4123008982226847,0.822052395218597,0.0399570198873985,0.636923734576956
p1k_00127,0.0061054297163801,0.4222062660649175,0.6715715559521921,0.0318286942512075,0.5619078051514437
p1k_00128,0.0018228227499392,0.0245351046184531,0.0586718620422294,0.0048376590042913,0.0279516406694162
p1k_00129,0.0038049509699808,0.1348798980787634,0.378588927107534,0.0142385883969718,0.0701404395225373
p1k_00130,0.0038583721626326,0.0497235796477484,0.1123550255854113,0.0135060852479594,0.0549637905000723
p1k_00131,0.007899533257876,0.2355693792836891,0.5616017549797986,0.0165159338655824,0.1308978163333463
p1k_00132,0.0091041030739392,0.1132824654433445,0.2235182568865106,0.0213281433872311,0.1472582523699374
p1k_00133,0.0049369088247121,0.064293750366946,0.6006101891776324,0.0112942958412449,0.0309069757442239
p1k_00134,0.0087260892312376,0.3243309035752846,0.5296253540451558,0.0542532263078119,0.3654424046982873
p1k_00135,0.0089647329197974,0.1424099347152156,0.3730018846669781,0.0243410275560663,0.2823675621626441
p1k_00136,0.0086808691525131,0.3600864834655776,0.6117909806223971,0.0620150962995643,0.4317410700963204
p1k_00137,0.0082678603824867,0.1358851133815912,0.3859179532755108,0.0213256308060971,0.2012940310929813
p1k_00138,0.0056822386796568,0.0635771906088001,1.48777800569506,0.0110370191451061,0.06722139238056
p1k_00139,0.0067405359533261,0.1563986529885145,0.7022021186262262,0.0330229647664668,0.2237342458368972
p1k_00140,0.0102845227286129,0.1682244110404838,0.3080932479108813,0.0200424037460228,0.3041461263864209
p1k_00141,0.0135136581335147,0.2779607339156755,0.9938896041742268,0.0429300165417592,0.2073771032263513
p1k_00142,0.0574303229144455,1.602226710417989,2.6080391349788266,0.1640029347977848,1.053267691870908
p1k_00143,0.0109064295752761,0.2033068755953992,0.5343284527265759,0.0381364949287161,0.2483535333221025
p1k_00144,0.0054455254055213,0.0336683489737267,0.0712872591774833,0.0083601050313226,0.0266775499063731
p1k_00145,0.0070694920000561,0.0828070599559323,0.2815225136996535,0.0223921998744377,0.0942863400975003
p1k_00146,0.0032352195569659,0.0372671103156513,0.0791290875783658,0.0088303915039453,0.041250799496266
p1k_00147,0.0053428647146477,0.0258213395844415,0.0547424724967766,0.0087504987339422,0.0187558121261804
p1k_00148,0.003204054341734,0.0270324824392237,0.0729973418869867,0.0093691341397046,0.0200930967291718
p1k_00149,0.0022141331442961,0.0204229837236982,0.0531737410787926,0.0082123260122362,0.0169135736105827
p1k_00150,0.0027543853382629,0.0215519175863402,0.0561235128417175,0.0090893263605344,0.0183596213523635
p1k_00151,0.002647230187451,0.0586740295456315,0.1367026682825379,0.0187323289213489,0.0652750937241838
p1k_00152,0.0173797178935759,0.3619562967454302,0.5159470596381681,0.034497474694104,0.4162507801478931
p1k_00153,0.0180945160278643,0.2859835059532461,0.4918287204863363,0.0462737967264098,0.3329078249289344
p1k_00154,0.0023705789663897,0.0244706757767939,0.0413369183337698,0.0105639386022826,0.0205127382735214
p1k_00155,0.0422967414066213,1.3971215415032616,2.240302154881408,0.1091943856796419,1.5680805605956138
p1k_00156,0.1064959687767826,1.0882136238129665,1.3093821593641457,0.158216182306212,1.4055313200244268
p1k_00157,0.0062254677218444,0.1328118763127546,0.2500650896406942,0.0206652128106687,0.1155595512887745
p1k_00158,0.0183269306319442,0.7241244997471677,1.06356132835571,0.0713415747680785,0.8682501248878122
p1k_00159,0.0040194125477243,0.060570608422567,0.0537281763944342,0.0098429156928611,0.0441976191747983
p1k_00160,0.0460835399057169,1.5730536889391504,1.3573817469778071,0.0828233767148249,1.8109915782155728
p1k_00161,0.0068203202808245,0.2787629764510261,0.2959001252095569,0.0261335803415337,0.3719406866251384
p1k_00162,0.0069028997316013,0.253198630795889,0.279861102948202,0.0253963660894682,0.3493265835398056
p1k_00163,0.0358973016216006,1.4874010207630208,2.047176165903912,0.1428587736404382,2.0305654059434097
p1k_00164,0.0275579829845453,1.053023279160703,1.3763214287095122,0.1204886697469869,1.5657116204084056
p1k_00165,0.0069720672657673,0.1475624268449675,0.2370048497828185,0.0323259126454891,0.1696367398649741
p1k_00166,0.0060234060721546,0.1844374751437915,0.276035874994045,0.0360713512625694,0.210797786676685
p1k_00167,0.0029318141189087,0.0356319561576645,0.1005383715801319,0.0121388425824361,0.0321655069344601
p1k_00168,0.0040108161663518,0.040910128084076,0.0818083544497565,0.0116521582941486,0.033189966080481
p1k_00169,0.0102270716632268,0.2357326002041397,0.7529542064486453,0.0618559529238747,0.13394777029093
p1k_00170,0.0078205221003926,0.208991260878951,0.6535475220741978,0.0583728505058976,0.1153865511733848
p1k_00171,0.0081930629439345,0.1032620595744604,0.2659499165016716,0.0415064814040099,0.1797521663721767
p1k_00172,0.0086093127998795,0.1158415378599361,0.2640085193539306,0.040867379412689,0.1787343739407412
p1k_00173,0.0037769268421158,0.1076504980509579,0.151546592634178,0.014097150352816,0.1736206433381953
p1k_00174,0.0062655065286099,0.1445441322740495,0.1573775813925159,0.0155343383203586,0.1935505137601451
p1k_00175,0.0243947519135319,0.6090187296655494,1.26605378930532,0.1014548780389174,0.52969166828113
p1k_00176,0.0375524711716505,0.883429273260752,1.4837314686048506,0.1289468321563061,0.6671754958259369
p1k_00177,0.0074193982841113,0.123061778795706,0.2328951726020777,0.0206594739529285,0.1769187567374147
p1k_00178,0.0074152896414759,0.139175886070773,0.2563151991401606,0.0187488174208805,0.1802033418639088
p1k_00179,0.0063988238445843,0.1248145723218474,0.2154307721082755,0.0232841943654313,0.1368834525758961
p1k_00180,0.0073852532538922,0.1322288876201848,0.232411448000755,0.0281426132299749,0.1501787927169822
p1k_00181,0.0041987551048766,0.0861382767059645,0.1936373797139212,0.0217848770156318,0.1665872480345826
p1k_00182,0.0054693992199686,0.0934877261982972,0.174873095326406,0.022726993745854,0.1643672666252038
p1k_00183,0.0287709988152883,0.9653069755538436,1.3339318521979826,0.1102966200808282,1.5943410443865993
p1k_00184,0.0211791823108582,0.743554637334955,1.1795649023391996,0.085715729223249,1.4870501117362511
p1k_00185,0.0039753004479477,0.0675492973709758,0.1284318041667759,0.0107453673493396,0.0692960911410038
p1k_00186,0.0024583394418936,0.044152348624152,0.0821470653574319,0.0073041615299907,0.0448467760735757
p1k_00187,0.0035387930981736,0.0667377830230761,0.1531037540883157,0.0129025172701388,0.0956327247279395
p1k_00188,0.0039680195163245,0.0584846795690801,0.1514116404244269,0.0141977094163355,0.0921233780545706
p1k_00189,0.0052923128090183,0.0477237634849315,0.1485387927549683,0.0131466059651135,0.0782288894841545
p1k_00190,0.0033819129782635,0.0718915951072721,0.1677109351388905,0.014243584649611,0.110320022952481
p1k_00191,0.0443075477845235,2.074319619233568,2.0288528049740817,0.1528676951726129,2.579164454568079
p1k_00192,0.0230821304763407,0.7415003261382228,0.7935426826212516,0.0743482656656867,0.909746257487239
p1k_00193,0.0064935803209993,0.0989950853026145,0.2651266028983107,0.0132080582019531,0.1031478439890863
p1k_00194,0.0072105064438584,0.143979294099951,0.5018596337612143,0.0148940419249609,0.1914664594572077
p1k_00195,0.005656141252695,0.1453144536476135,0.3848936810368566,0.0147374077614138,0.2165621571306312
p1k_00196,0.0043303480915665,0.022246737512131,0.0536668451244689,0.0080450464491837,0.0219801980870142
p1k_00197,0.0028960188231798,0.0315430366710993,0.0525207592368862,0.0089742674618099,0.0296110209574581
p1k_00198,0.003393034627501,0.0345413750063417,0.0556366777705219,0.0090577241017549,0.0339869168597595
p1k_00199,0.0077329003854736,0.150928734433127,0.7020486272730012,0.0207254643542932,0.1204574539752738
p1k_00200,0.0087256967975629,0.228613826063727,0.6959075729151302,0.0277069157571445,0.1724762591854716
p1k_00201,0.0119246274537326,0.3178583425819832,0.6375906420630896,0.0513116727793692,0.2075857983099697
p1k_00202,0.0138729574316367,0.292484698085096,0.5969354544852541,0.0461651976922874,0.1977057136356794
p1k_00203,0.125395508506381,5.756218436310374,4.804984842986645,0.2647740552331381,10.33567354779796
p1k_00204,0.107564780373387,5.435761095623525,5.144075723736271,0.2639566526983384,10.17272851221079
p1k_00205,0.0040096362351756,0.0480671120997361,0.0932739237130266,0.0113236831348545,0.044666239820244
p1k_00206,0.0068254444497961,0.0980452678923389,0.3376373693848842,0.0134742797502009,0.0867100107792123
p1k_00207,0.0055089472416565,0.1920631648949244,0.3631401038914216,0.0246111053358924,0.3704506099514544
p1k_00208,0.006672198400328,0.1966282697059264,0.4019671177604156,0.0273692071378026,0.3624703081238953
p1k_00209,0.0974510428754247,4.731280155459373,5.144269938589573,0.1997987011912133,5.700512593991237
p1k_00210,0.0591209715810692,2.515421034315772,4.343459682879789,0.1707996538101809,2.101367295830134
p1k_00211,0.0141113791950755,0.366421289020215,0.6868056848949846,0.044788604143924,0.1883968296110976
p1k_00212,0.0137546801581902,0.3565529319093154,0.6132626856647223,0.0394569134563653,0.186452368548306
p1k_00213,0.1434915316443299,6.648269245230542,5.998484059884928,0.3404296786915276,12.2649283708349
p1k_00214,0.0980166563361521,4.975922550615103,4.086246471221023,0.2273398036736085,8.664997260306807
p1k_00215,0.003674983023582,0.0289697218568066,0.0518392198221614,0.0097993023207432,0.0245974264519426
p1k_00216,0.0041356360107786,0.0323902099623965,0.0653642338237833,0.0096862427657171,0.0296293659121446
p1k_00217,0.004697089311237,0.040602471646523,0.0983988515136113,0.0091492209148389,0.0433575377447602
p1k_00218,0.0058632152120458,0.0776758196013562,0.3470657484150626,0.0131819783185726,0.0703020486487702
p1k_00219,0.0076563834513131,0.0946985355218485,0.273034797085032,0.0198593073643924,0.2105100599529153
p1k_00220,0.0073244408120814,0.1103353259594629,0.2673957984956991,0.0213659839484106,0.2193042047276953
p1k_00221,0.0054610650794687,0.082224052254942,0.1923506857507297,0.0186923283852634,0.1377213490603138
p1k_00222,0.0078629552054124,0.1013502301705651,0.2227035020622662,0.0202933468167495,0.1429491167707753
p1k_00223,0.0044270152816645,0.0879979457909602,0.1506248653864449,0.0228476268384204,0.1330955399475614
p1k_00224,0.0063281616466327,0.0961889137704946,0.1902337799047246,0.0251318101292987,0.1706334445717782
p1k_00225,0.0059860044714218,0.0844065344268483,0.2223127099885778,0.0186115860739014,0.1046638982707135
p1k_00226,0.0069888654712024,0.1026895930721926,0.2330175000438197,0.022425798400107,0.1142534760966598
p1k_00227,0.0090798964363971,0.1297921955535705,0.3041959125840762,0.0276428382981472,0.0854571016728428
p1k_00228,0.0123018701633459,0.1744230129337168,0.3584039707335244,0.0333415108047584,0.0975979420882603
p1k_00229,0.0059462122720378,0.0942181766163394,0.1732949489873778,0.0162199534448837,0.1499102690447695
p1k_00230,0.0061087062730423,0.0954330276982143,0.19011436607761,0.0212669632476227,0.1415651494578368
p1k_00231,0.0045934381193428,0.0884395001430838,0.1516845040811982,0.0172081543664215,0.1867690975282743
p1k_00232,0.003914918037088,0.0868092612048234,0.1648490792523657,0.0160451221157595,0.21401393171239
p1k_00233,0.0084894525453638,0.1264189185249638,0.2430992502656582,0.0350099351806801,0.1174828703407767
p1k_00234,0.0080509889038415,0.1573523005164419,0.3431181627284535,0.0261897607738615,0.2971262863656431
p1k_00235,0.0071203741346576,0.1421641474919446,0.3216413102359819,0.0302239811420465,0.277766522025364
p1k_00236,0.0042676104481722,0.1243958738027482,0.199478974446239,0.0252080877525975,0.3324290128134669
p1k_00237,0.0082361045425037,0.1718380394291177,0.253487905058052,0.0359145598989751,0.4181896957371593
p1k_00238,0.0145598076341749,0.1437483416200523,0.2504915573213064,0.038851822448488,0.1225738906918407
p1k_00239,0.0136876464196691,0.1394571479373033,0.2637383215405772,0.0453716447017459,0.132117963434477
p1k_00240,0.0098676560363175,0.1123529401119372,0.2478132498119736,0.046700576472288,0.1706326501265584
p1k_00241,0.0086156667459069,0.0760581452608216,0.2393923202344115,0.0195967495323375,0.1558507393556601
p1k_00242,0.0073418812321751,0.0932059683990633,0.2537032375518215,0.0241914697655919,0.1681048464686448
p1k_00243,0.0061351250729168,0.0859462020193382,0.2067895911857263,0.0135589323371947,0.1423622348573896
p1k_00244,0.0049026981438506,0.0924267093558788,0.2415062328582101,0.0149657993383624,0.1725490402339873
p1k_00245,0.0541137965961063,0.8799139524393493,0.4937782240289061,0.0373402577380989,0.409500705992791
p1k_00246,0.0493171841736198,0.6162737333346276,0.5487601350420994,0.0365994220481791,0.3775283618570456
