,b0060,b0231,b0779,b1061,b1183,b1184,b1728,b1741,b2616,b2699,b4043,b4044,b4058
p1k_00232,1.3395051129302231,2.1443400055721145,2.1727242871112344,4.170038122927023,1.8792630301356743,2.895126879517103,0.7771204128350631,2.0686208340908983,1.4818554556770565,2.0649334066421057,1.0209395913755346,0.3168209489301725,1.8727592943738705
p1k_00233,4.029241489781706,5.126061782512489,4.395713467624192,5.880656106728594,3.258860179567231,4.578147865621002,1.34209883075063,2.501993301445469,2.1279779532694416,2.428151726073521,1.0688204836185902,0.5284352467533093,4.471698976942133
p1k_00234,2.0293019065542084,2.8161575015104576,2.9609756061639247,5.567338966022793,1.4993716986872747,3.449199963857507,1.0647335864560248,1.8908207445832212,2.0171718772974243,2.6886998564247206,1.213098299226687,0.5294446353882981,3.321296407014167
p1k_00235,2.037075988818711,2.908748847483216,2.789108230893423,5.603439755163468,1.583836464664531,3.48216977728938,0.9035860506330174,2.2923865345205825,2.020568083111897,2.717074086342554,1.1869515828879742,0.5832840103516416,3.350216696419575
p1k_00236,1.5112754355656128,2.62576344735764,2.0251514495749814,7.8661527296593405,1.449654914113776,2.1520616003301862,0.7796510983113152,2.142491512352521,1.9166292484792389,2.5371184555884567,1.2001142659002466,0.5280623352336601,1.8948101379289348
p1k_00237,1.5250053204821523,2.8578350368884737,2.133440703400057,6.943057421125928,0.943656224332039,1.9606898239996604,0.6322498908771708,2.1316480829214264,1.9737255616774452,2.467018593454813,1.1247546317806043,0.6266591211530816,2.5168184502686053
p1k_00238,2.819624501385156,4.377737094787296,4.379091618832873,4.68365935276607,2.7317564713000237,5.718561187854328,1.2182661898501324,2.8278880851121286,3.138107585769696,2.336451681243533,1.3346086929845262,0.3674929518835536,2.207992120982115
p1k_00239,2.583854920165159,3.812898513768682,4.393424841786386,5.040459492479531,3.2250831858023457,5.67297981589562,2.048049301620958,3.3369984375003567,3.132032493387693,2.343460953525798,1.2706524244092765,0.4414426498453539,2.440166756029904
p1k_00240,3.000410317009554,4.586893242973548,4.71294320255711,5.228846933096992,4.374079854817529,5.12186101497625,1.3821757972356237,3.826423736627396,5.391361724296304,3.4961381303682946,1.8167924653668397,0.7236361764785992,3.090144186447319
p1k_00241,2.813102526189857,5.840658663224742,4.496411128070674,9.41918133546188,3.690909396220462,4.166174485994119,1.3621501985398172,4.4856230455672055,4.17173079315027,3.718311305417586,1.6846819994376556,0.7476910059829528,4.022287328625315
p1k_00242,2.928292518042933,5.208432970796684,4.421982222001657,9.051399847678008,2.97465526064516,6.103146676425461,1.5030323865272217,4.08737906324779,4.098302354806703,3.658134134438341,1.6493332926421769,0.5712870427813975,3.924950765550428
p1k_00243,3.0741269261479225,4.821135453741302,2.3842629563770945,12.556704723716486,2.3956014323025983,4.305349471389014,1.559617228671723,3.5719058358492077,5.220551038954243,4.830374323010031,1.7102080697601798,0.6927345140485416,3.542149196098181
p1k_00244,3.2710655650343474,4.808176440317073,2.5085367261735616,11.319274401016152,4.15375586797052,4.247504833079365,1.7356232338798498,3.832069963169362,4.854685618169103,4.871238245109948,1.675361336595629,0.6391870258474175,3.9899453718739903
p1k_00245,10.556757024789109,4.228699036412704,5.601130547217342,11.257126748067412,3.5109222820425736,7.06297808932601,1.582188544996628,4.703900938009155,4.859272504425935,3.094813428763828,1.583212283691643,0.9960321406274084,2.846209618865988
p1k_00246,7.147750928956448,4.575575160700363,6.591626286631213,9.762809633912935,4.680636483265762,7.595933072457964,1.4029903491281743,3.729581747305003,3.773358127242412,2.772731222394226,1.547939459248011,1.0900406936267255,3.026777836110789
p1k_00247,3.964960138637213,6.122991583486232,5.139149883457655,8.53054317006708,7.489740079880949,10.13432061862003,1.7426739765430963,5.013701388067132,5.455564744672126,5.0161671089974105,1.3522867106535896,0.7355404226041342,4.882855116047538
p1k_00248,5.215340504595549,5.8240387440249854,5.601332082751916,9.006339686902683,9.090525239539891,9.8440956105077,1.589463661727063,4.733733649521134,5.1671483877539,4.918166023169581,1.2584917081360871,0.6626309999981207,5.415690255866347
p1k_00249,2.5606137175717008,4.321725318883876,3.412092668213806,7.54845393667166,5.496157632684205,6.830014446339317,1.3516559572211946,4.660017039017619,3.951513379434831,4.060837854687127,1.0533643909269763,0.6011090279849506,4.0969487050964615
p1k_00250,2.793594229450698,3.475512770490881,3.600169068668451,7.6791082437978275,5.341025628841842,6.6113796226040735,0.7353807174582757,5.733380731578197,3.842001456691208,4.283479743429224,0.9962354590904532,0.5511163861248449,3.77748479155412
p1k_00251,6.478622416954528,5.215286316048554,9.294194657806184,3.540719820909508,4.006512692189794,5.732559682543774,1.416970932146899,2.904427715587258,2.7381552349476883,2.4689809995053844,0.9719603492818228,0.4529575518513031,7.144727207996152
p1k_00252,7.128409507013195,5.55424059022397,8.494126933400365,3.5567928861914924,4.240957754877302,5.509125601476997,1.2914871857685972,2.7221783546394915,2.000758093150481,2.1632454541743336,1.033377866708912,0.4910262590474684,6.137981906311323
p1k_00253,2.6370227269550663,4.111153190912775,2.939518107584361,9.506763829966356,3.4602749703218265,5.815003475637341,1.1373059270957364,2.933937377111293,3.0914784244332845,3.406053334551106,1.309368017194954,0.4712933624048911,2.442461094566491
p1k_00254,2.5957485638054774,4.8118613200152645,3.0447708653436183,13.149883280719155,4.002785424775876,5.156752733819404,1.4171882213752065,2.7499525874069253,3.502476213840785,3.218016122301772,1.7765132057323636,0.721673634666362,2.456524120642546
p1k_00255,1.7530697448330432,2.394386633127392,3.0300549454048467,5.3027429953643646,2.206703973632515,3.191986940459855,0.7446308591423305,2.209445340985388,1.2086106802390564,2.346656062750484,1.0857543802076066,0.3500826033899333,2.93443867612233
p1k_00256,1.6349589199959398,2.4502647428704862,2.845740920025658,3.921614927772606,3.4757693429208696,2.939477514379821,0.4673880427345146,1.793473731865526,1.1204791459076948,2.336144902378132,1.273161844959805,0.3199564311300238,2.6790428062179648
p1k_00257,2.4438204842800846,3.253640921487688,5.504447248645026,3.284716755874023,4.173663993369738,4.303878080313725,0.5928233650226481,3.476870395775477,0.9417452013037392,2.094216816852701,0.8875357526813259,0.4038468411636047,4.521120735456244
p1k_00258,2.473519727973696,3.0308933353485004,5.411486554770929,3.113994335305301,4.606371100988875,4.15741229886408,0.6225286415852197,3.20197421255346,0.9173330469994792,2.130926632217556,0.8760082603829706,0.3902167137901496,4.860775242974991
p1k_00259,1.5548731986115465,2.109196889143993,4.452869020307485,2.133416287264361,2.3535923313230818,3.5693493968904937,0.6861958139223894,1.4947964846359685,1.4491461192411763,3.0380659288480576,2.007982404039846,0.5672262936298634,1.932170917667253
p1k_00260,1.6772792546439634,2.137519530570257,4.476735923023515,1.9194378399868084,2.6076983879834006,3.401832537516873,0.8029943250357248,1.4289906284113545,1.330664740848165,3.135053134988219,2.0343290626048134,0.4679846710910035,2.063622737989792
p1k_00261,1.6125250416601384,1.9768513195689656,4.136154189158359,1.001840419658605,1.6828330368108226,2.4515237069953466,0.6426872634732145,2.322077014938664,1.1005359126709784,2.1055280684987205,2.084400345476609,0.3633725322954749,3.054320076871348
p1k_00262,1.5605954598806515,1.94693309675488,4.340449322738823,1.342828732670065,1.563814857694218,2.315787665937977,0.8664065873427487,1.9954735582235164,1.0995617039652965,2.2085496320806444,2.270715393286684,0.3461490675578941,3.197248794355579
p1k_00263,1.133856397462346,1.912309517355622,2.048445283260084,3.999118915677834,2.0967082846341856,2.9096700498882084,1.3323244159829462,2.668785811719486,1.2693861703399274,2.567527359600491,1.1720784873679184,0.7137123450286169,2.7413209523601907
p1k_00264,1.1293703859797355,1.78106806588144,2.0338354811964723,3.792248949907893,1.2182041168107416,1.6435705007865442,0.7549092761136446,2.861410477047268,1.360259001076658,2.69142369527885,1.1788921716059364,0.77765244073531,3.013931610639732
p1k_00265,1.6572476900857187,2.798394795059539,3.436385967525866,5.155168836675792,3.994815776840178,4.134233130464827,1.0713715557347616,3.246533859654044,1.87140597659464,3.0602352208774404,1.0425614596849182,0.5590315985546992,3.4456292958441748
p1k_00266,1.908024143711692,2.862024763595019,3.3985432459306346,5.345685552863973,3.456059690798439,5.030883766523404,0.6889173279989261,3.1383457520417424,1.7776475564484877,2.954593683003773,1.0027165134785647,0.5590518100723281,3.3469974619040634
p1k_00267,1.5609071092402278,2.690667517635976,4.035507655798924,5.234713048337392,5.556109822408289,5.767070816436062,0.596828453452564,3.737134423708248,1.8453702197058928,2.6979237336721678,1.0797602403491335,0.4128405093252731,2.9868807442334155
p1k_00268,1.7872305886115865,2.8672801357138757,4.178717814796295,5.271629903410882,5.072206957871188,4.9901987829630325,0.4969927643319521,3.5949367827990995,1.8521887769153875,2.7473464237620555,1.037148754837421,0.5324034414656887,3.0236540757669497
p1k_00269,1.467749738856345,2.6076937354341982,2.259519199697269,3.7865754089466,4.151493452652217,4.1928675003261215,0.6431253004028226,3.181589464653766,1.8425735953127265,3.8146364419472536,1.094709957049288,0.3827635198106975,3.353864456914826
p1k_00270,1.6513653784997018,2.6993625285772573,2.199277004917917,3.495175972117697,4.595413985667791,5.445120994430067,0.5575784232218959,3.065583999057637,1.7815541270567092,3.6803126057432,1.0473660730800127,0.5155976381039167,3.230606382141229
p1k_00271,1.9381464746797208,2.9530236874818785,7.504407217170813,3.9750669137147727,5.960811572799432,6.588069958147507,0.3776388046527238,3.910792976670396,1.0005455127807883,2.141298166870764,0.8976223149505557,0.3482834124418938,4.114108117658557
p1k_00272,2.3307320254758723,2.973531028146182,8.749321500534291,4.219547529035329,7.086713031985721,8.24594906633738,0.2787712420408798,4.094361004375325,1.028285924401832,2.1268008203351214,1.274033044364795,0.4870682182887197,4.6300611579317215
p1k_00273,1.3289932765876982,1.805113891374108,1.8333360503478104,4.22055875985267,1.5020487851410091,2.048693908357997,0.4365524822814706,1.287062057680231,1.2200113470235268,2.3539196655599435,1.6239384601424665,0.4675298018318783,2.520061590964028
p1k_00274,1.2854590785632511,1.9834522318642411,2.3830250929454326,3.8738129983393543,2.218247293116686,2.6706456071008517,0.3618307206618901,1.1029804753701202,1.3876734518579643,2.4477595887191868,1.6349450488646713,0.5062017983715464,2.6668513990458
p1k_00275,1.442983159710161,2.591402023662256,2.7937047035919216,3.508386262989845,3.257266062798713,3.650553567773567,0.8928666930423429,2.152205113674079,1.4976846372373762,2.421553279913192,1.1668959457337902,0.560929673677891,3.311242380928992
p1k_00276,1.5708335057367373,2.6431214746252527,2.8838961907476124,3.635899319781876,2.8727256027838832,2.9734245168045943,0.9174877075188907,2.274362440139926,1.3508031661523192,2.398436510215031,1.2934468460814816,0.5026127342255634,3.39251273894605
p1k_00277,1.400884545171619,2.132173427019353,1.6095518216069518,3.4957817481716065,2.369513742151526,2.777810328290226,0.6778212421163899,1.899806565876758,1.4682518788676189,2.3159684437402017,1.0771880550649315,0.6077899505270179,1.948468352376832
p1k_00278,1.2963428417763418,2.159230627651219,1.7472086877659077,3.2608430469330782,2.226609467201464,2.4636836393130026,1.088212750085514,2.0628350629429906,1.365865722451148,2.338999013148058,1.112208627954239,0.612025693839897,2.00575842336556
p1k_00279,1.7786933071342752,2.943841146922279,3.106160349544539,3.756945727272289,3.065547561473456,2.51891966421226,0.8332471662126351,1.9184243238201355,1.6184282143611488,2.4734773215670907,1.0593919939230452,0.4484788073472945,2.3600312811732294
p1k_00280,1.6831813937861817,2.8400524763336774,2.938990688180294,3.7655212271876337,3.491084555549536,2.676616322884876,0.7836544050450566,2.1667643330214905,1.700193483902524,2.5273404635987022,1.0275597710733446,0.3480443234204848,2.585954325990331
p1k_00281,3.625361915952903,4.621581933253455,6.332540645826429,1.3276779197739708,2.168206515750847,3.516820353545404,0.8599238347063854,3.5504951769136586,1.798822774649383,4.883966250652263,1.7847386435409904,0.4330410876994615,5.285022988586038
p1k_00282,4.013673150385077,4.782548188160429,6.414721139957097,1.1516577109457515,2.2287678757829275,4.66051072439721,1.333130838573459,4.021973636497335,1.534075265777489,3.8711997925066526,1.8018555290969425,0.4159640200479708,4.137827483946607
p1k_00283,1.4578771195551683,2.188421760052099,2.203008161788188,4.291039668093111,1.8245403921067729,2.992496129115097,0.6636780672523579,2.365770400477619,1.3778307957226592,2.565836512317272,1.0614622507825155,0.4523561428377387,2.2052282113968045
p1k_00284,1.2106241786248293,2.563779041339017,2.6640674192687666,4.146499067819637,3.310496869302974,2.8741840528975247,0.664081328951038,2.8100694331517686,1.2359979265077696,2.379729562610516,1.0979021533694897,0.43587896447457,2.495456244936015
p1k_00285,1.954293596690862,2.337855201179756,2.8565735710302795,4.95144855528008,3.451232290856152,3.546948580686224,0.8406524295701906,2.825216176189168,1.628792409169146,2.9793264502836894,1.091823925652457,0.5073185185635036,3.486509747300851
p1k_00286,1.6172740367730296,2.6180853497491263,2.7469519045950626,3.6331727358742154,3.806189879039071,3.722373462499039,0.6194970274624716,2.5512909098463754,1.6046624354949974,2.5716627003770096,0.9085381913268752,0.4219616641527273,3.1194749016696086
p1k_00287,1.8034209133238124,2.6482086274586063,3.032153789038625,3.735340176821712,3.508020790430762,3.451257514430936,0.4475954677193652,2.4839224668816677,1.91273999797128,3.134447570061799,0.9671356789949374,0.4621370558969942,3.1848452690485893
p1k_00288,1.832827207402569,2.439790811628976,3.063102584148721,3.571409765610034,4.633273761713661,4.16964930902672,0.6480436870624104,3.00947724833957,1.921004230289104,3.3590290068502187,0.9901478985569734,0.4280478803581108,3.4816821201432187
p1k_00289,1.0819112607609729,1.2957340133585808,1.8116590674620772,3.3608837058266183,1.064139680140055,1.8722121923201007,0.6775356358694853,2.1172019179387966,1.05921249565348,2.411290063832407,0.8496415788219133,0.3396855343809574,1.6861136216168109
p1k_00290,0.9355983827489642,1.71346456290172,1.8853720736601909,3.843185947520016,1.0648013164379109,1.9430484391754388,0.6303024881650908,1.9475822078096412,0.9508735888433736,2.476274637213088,0.8491853915304498,0.3236837909700352,1.7535024301508575
p1k_00291,1.6088798414719614,2.5145374130424165,2.899832611036968,3.926976754271196,4.787483882228965,3.646747918990069,0.5056775173034157,2.0898700731492297,1.895390825925459,2.987856776675748,0.9257261628140562,0.4194474823649162,3.139743685904977
p1k_00292,1.9584277532604764,2.971697260802828,3.2334414683399677,3.872333461579406,3.847532617317655,3.72475986725245,0.5183910074275841,2.663456644436767,1.8513288401338728,3.32319166999484,0.9568511511487752,0.4939614963084712,3.46283680149408
p1k_00293,0.9448793873400588,2.114587495294937,1.576278592296365,4.7130231082646326,2.2876603874069588,2.9502135476604368,0.8929223866564846,2.3607020140433197,2.0786569147534597,2.5560248882359544,1.011589545966991,0.4283797520872758,2.064321505178362
p1k_00294,1.1176526558513211,1.7854307952817503,1.7719120407036464,4.23327253705013,2.582293015401852,2.25971565568094,0.8325384232587291,2.0083640195067054,2.147051183532757,2.3407624429001266,0.9300120337575534,0.3906517412948528,1.8842610876225
p1k_00295,1.0537776752427357,1.800016867816428,1.7640586240109075,2.683050246967058,2.278887154067667,1.9809681640505348,0.750613943878321,1.795262750490354,1.3128782929069032,2.5096642617388487,1.1701764783245765,0.5745850263778643,2.2813047023315107
p1k_00296,1.38463935793549,2.103233973378291,2.088878711068443,2.143944477072106,2.046049931742079,2.25739833431379,0.9925156630834608,2.17921201994378,1.5509168493638978,3.3563537251404525,1.540730385738008,0.4190034351935519,2.4009472746435048
p1k_00297,1.7153815419147458,2.119099876805527,2.6905988817287305,4.0749818342293525,2.543938495188589,2.973370524732366,0.5263383371429068,2.075223955997073,1.3815002612761125,2.2796088378354327,1.186219652736026,0.4050435935130205,2.790542012914454
p1k_00298,2.000378112867468,3.018960228401554,2.8741772534157968,4.915622384838575,2.565775003550956,3.3716896328998893,0.611984075498182,2.750113905327168,1.2826412941004748,2.1820244554069137,0.892302000822376,0.4527742533808204,3.281685834511356
p1k_00299,2.1397874788734788,3.143586377210513,4.712158787305629,2.290898566124945,2.8787629680810527,3.340189460910745,0.751547786678963,2.126719586867422,1.3581550431673055,2.907048558425553,1.8077943263942784,0.4270482967959325,3.3019574697379044
p1k_00300,2.119993005635541,2.5423849419092703,4.479961276205802,1.7952575888040836,3.0786979435768216,2.896914348791621,0.624531683911374,1.8631614064929096,1.34097854963547,2.628897115942333,1.5458502747416554,0.3150142305613539,2.9768388954742395
p1k_00301,2.198476974917072,2.250870574611054,4.17599998289939,1.9280943558715988,3.169267002183093,3.469192171260313,0.5125009173208143,1.942373020692824,1.5322980821617878,2.511779949482161,1.675761870013904,0.3435369623165183,3.0833822053571627
p1k_00302,2.061337760438336,2.840934093498001,4.345305369357788,1.7630867169817186,2.9728654618220567,3.3056293115896342,0.5258487785827061,1.6208983441546991,1.4232487266683125,2.5452775646811703,1.634825310990133,0.4217782742196437,3.231975392968169
p1k_00303,2.127945538874157,2.778291627708628,3.8295974804505817,1.4850797510163087,3.296916482236493,3.095591072303201,0.9385470888624504,1.896933370246888,1.251667567208646,2.2632886305540407,1.6096689563933468,0.3539127028762399,3.5637302009726244
p1k_00304,2.397044396673862,2.8284231429404145,4.119760818207164,1.4408943506398144,3.550383731565808,3.58947673530424,0.8468844676475363,1.824429234351992,1.2853996681246334,2.2299852753118965,1.638763685947528,0.468580151254634,3.6905505241337178
p1k_00305,1.4861113841283782,1.982993079945391,4.4495299552815135,1.634068061218731,3.173639883004089,3.1530150733352302,0.8355958092436563,2.023131235532486,1.132154577951919,2.413300293199123,2.1279849934652417,0.4258107772777295,3.046211112868596
p1k_00306,1.4318630855521637,2.2360121352899025,5.5135481710961285,1.2545110270717297,3.073815083320968,3.0490555443011904,1.0224148727609137,1.6773648893976765,1.3694153186407576,2.597742547882722,2.239589836386912,0.6129570369588444,3.6196558848094376
p1k_00307,1.6237196943731824,3.068761683248355,3.69595711514216,4.621892984589619,2.6290522527691538,3.045962207862512,0.6522536954485287,2.889680724872842,1.2045467512500936,2.496096886874385,1.0994944150860848,0.4859651952317417,3.2672619991805147
p1k_00308,1.7885622146990472,2.942239712944687,3.769989397114282,4.972744278501493,2.825169312724851,3.535157489966434,0.4609479197750617,2.386570972024272,0.9854786511543449,2.645679043696066,1.179257586364674,0.471634423097909,3.3092585344387846
p1k_00309,2.2041825353337843,2.481940408995849,3.546151463360938,1.322304050328939,3.616161192094872,3.356013827489836,0.4868575311071593,2.207906900296489,1.2766637478310705,2.7775140606326127,1.696025180000173,0.4579820976106241,3.42566606046006
p1k_00310,2.125023836316701,2.2659181755254783,3.4414794231446413,1.0700650635517803,2.9809149858476123,3.636782542564472,0.736485857483183,2.629606064984414,1.2635424027833773,2.818006516867261,1.6500942664621103,0.525762001625598,3.4892982691448498
p1k_00311,2.35381771807475,2.659918761485061,3.7752110961975633,1.1184107384758053,2.503756894954973,3.1026939192009664,0.5830614140161158,2.5680757696420136,1.238519942607894,2.427553240796342,1.5033461568753368,0.5697606133519215,3.758382307436576
p1k_00312,2.2713798836094363,2.119012394018223,3.784562272932422,1.0026172138816496,3.068480954587223,3.214970453871724,0.4765066700629546,2.3447059379129374,1.1745529834408623,2.5467526331263377,1.5418284925755126,0.4818544276960241,3.986667844675418
p1k_00313,1.3166849218879888,1.7622999350795971,2.6672692695122406,4.530602600060186,2.3184541900127957,2.575974921304524,0.8059447840444965,2.313370005090428,1.2684124374445578,2.968853256434206,1.011442682465337,0.4491136584013448,3.0139265675608984
p1k_00314,1.3506778006762674,1.9961247357521796,2.6706292096603006,4.386965503798298,2.476653283279042,2.915610948390067,0.5665831856666306,2.539603921923808,1.1555029932408891,2.79643471141479,0.9997817302895792,0.4942196188371376,2.681419800595875
p1k_00315,1.5169304366117384,1.981159118259832,4.975082373970556,2.291469618761581,2.4009776183731533,3.328699822221921,0.5707515956855332,1.6422151807836722,1.1045148985428177,3.363232924963262,2.178553044285976,0.5785073587567405,3.906682556826148
p1k_00316,1.6425244840162525,1.9483265093126525,5.317942797806937,1.9274125325164788,2.744940841792237,3.091479148716518,0.8235032124697068,1.8095137507562256,1.1415360864293562,3.414749372579854,2.2861434483604013,0.5406750805664684,4.07888794491288
p1k_00317,1.499097527047345,2.210104742141344,1.6819871456017153,4.2349268263278885,2.019614181532277,3.017010294105013,0.7183882268052111,2.4107461297981665,1.48751317549484,2.281975472341199,1.24890354812255,0.5268149148671811,2.103678529237049
p1k_00318,1.4086006289368929,2.163089278861295,1.7357188880068606,4.552081983576577,1.6565223080140574,3.005199168077536,0.6391835213261078,2.7551287977527643,1.4993477714135262,2.354323868693033,1.2826152484866964,0.5179048184146572,2.226928545913584
p1k_00319,1.8708032277572468,3.4565948759404166,2.382973635376726,6.45597603388813,6.803031928073845,8.341433278076172,1.6688354389642694,3.5935099507096884,6.344524165104588,5.6400501312887545,1.8209094602156943,0.7066721252535151,2.9492472423575644
p1k_00320,2.3613479358723226,4.150516862540555,2.999992880580444,5.756206489180775,8.625126008866108,10.555664873563355,1.4845497556531846,3.925681072173896,7.653163126991312,6.212575932680436,2.125532683624667,0.6627412680056208,3.7168563354799535
p1k_00321,1.5581335702084136,1.9548041452498528,2.9761465320495173,2.5954850467134145,2.0232863136787764,3.0222183155053672,0.7195629914767392,2.998230136232898,1.7674558514488454,3.3587128453733364,1.602889883967721,0.6838049986035246,3.76028228416956
p1k_00322,1.5105088785071064,2.145399151349402,2.728686849411856,2.233219780808019,2.2379306358448914,3.4120679721126246,0.8744749665143833,2.890113153253524,1.6263798396678737,3.100725929476165,1.4513070784964346,0.7413239944508921,3.4785138043573696
p1k_00323,2.3011069577067174,3.7362564202984543,3.455917543703788,5.26302825471382,8.152372042571752,9.565632846139254,1.3523913970727697,3.883767510632445,6.135074100002831,7.083554167378904,2.4588729435461483,0.8910578402724737,4.5295056901712645
p1k_00324,2.2269180078547586,3.334482373879417,3.822078827177033,4.80282247252702,8.46080263344158,9.878197989113618,1.2732855988124383,4.7433389883004695,5.819800386727287,6.534505350901834,2.3923432728580174,0.8694163663301632,4.452702078084273
p1k_00325,1.7567866812812978,2.3292260095775195,2.897771541095216,2.5071231775327973,2.011834038039676,2.9717656642114525,0.8198046282961444,3.788608132140842,1.1448843869301164,2.3632696945933085,1.3928436614973505,0.585852393869042,2.9605509782601653
p1k_00326,1.521017243784299,2.357402505565853,3.3975428818919298,1.912837415692288,1.6433173683139757,3.3314179761218234,0.7227941030163375,3.061109729306896,1.0355933800037094,2.550012750810762,1.1992508499275816,0.5938320347957766,3.1076958108375843
p1k_00327,1.6820354259155563,2.253003069331462,2.520822593431033,2.4799898929378643,1.738484064593053,2.942053704679866,0.8256905266320337,3.085773624048356,1.4893315669192335,2.7886015088952387,1.3008138200271553,0.5683342573060373,2.937865022249127
p1k_00328,1.6925090382183947,2.319416587659032,2.2190630572962284,2.66470706831757,2.020850180790565,3.0228670362184222,0.7776570230224101,4.087347768334441,1.3900466301107717,2.430704483095365,1.282256742083108,0.6936488309649467,2.962052043251699
p1k_00329,1.1941379208578045,2.3467326302807905,1.4867108929766295,3.877798216723304,1.579531284869138,2.030980255061871,0.6756345685466687,1.942325775139788,1.4268869926362866,2.103892180770122,0.9793415503923348,0.5151615105534499,1.8794832615876929
p1k_00330,1.533607730105775,2.192222893086081,1.4595853179922298,3.970697285089918,1.2521834495813144,2.416092328778828,0.7961137648034674,2.468588716851281,1.543881985434426,2.1146988885790794,1.0966313458581989,0.5537395799587088,1.929541210754785
p1k_00331,1.5140323957514925,2.8964783048467986,2.2339578259794504,3.2758421640063453,2.419741783105154,3.702113319688277,0.8517006683417103,3.9529272913103455,1.861942044843813,2.674414420256093,1.3000743923960638,0.6311959291752048,2.5007380526680687
p1k_00332,1.6704021628098784,2.90742974116616,2.12820999699685,3.1678477462984165,2.273556916283436,4.047017706229982,0.8799772857220642,4.115161441538312,2.2896692317657195,2.7443470172906936,1.40726710799411,0.6192821650388652,2.581755694055929
p1k_00333,1.2292555526949531,2.316953123577957,1.4259343543006715,3.7668456219924624,1.251735568145064,1.832722968675744,0.8728997511208355,2.5067961178313043,1.2709280037049455,1.874084913500982,1.114261920385864,0.532873868168208,1.7152262009797503
p1k_00334,1.4810462523595287,2.6132638976049427,1.5634461216434508,3.2866396824336683,1.0027800850339283,2.2569495858748603,1.1630778821895793,2.7883814807554503,1.609669201855615,2.1023038400236675,1.2073067728980238,0.6355235636866279,2.0307647526641777
p1k_00335,1.4572936186634524,2.170912069051741,1.3228226753384886,4.298759353921898,1.07876801272456,2.1585559498607827,0.7737118215070702,2.589412211861568,1.6808188235414654,2.0432896354722607,1.1717716323555551,0.5950099479081177,1.9196394753961687
p1k_00336,1.4586835775191656,2.172841684363528,1.2750711845757905,3.7341882465007927,1.3304777436213573,2.079734541929726,1.0040302748532697,2.7132507103820847,1.8740606298406093,2.1574370920801758,1.1317694419951536,0.6220661997483131,2.055672254204389
p1k_00337,1.9082907430690508,2.8056851736209936,2.4792496825567425,1.973121156126037,1.111924311194811,3.479262186219182,0.5686414195011551,4.498299194494013,0.9417286230999744,1.6703294222803198,1.063279785843889,0.5349198986307496,2.530735508852868
p1k_00338,1.6429463247033913,2.7354006066620493,2.53489973458029,1.601974898283184,0.8127827924350385,2.9464626634998288,0.7541567342624558,4.414317783762981,0.8421846536703047,1.5618316937273151,1.0236839908061797,0.5357260764443368,2.6886921949099496
p1k_00339,1.716931949098404,2.6874319707530705,2.230897307377857,2.3907358799433056,1.8700420006152407,2.724383211538985,0.8893699173907622,4.493692975447211,1.2174974030422774,2.0387216608991734,1.219739163483758,0.5786605911945994,2.5267621037042987
p1k_00340,1.740852032257135,2.8254947881004204,2.212280690596927,2.319307721791642,1.728829833082466,2.4711037827091267,0.6936054847678094,4.405603192365318,1.214970587577474,2.0157606298602566,1.216475169911128,0.5547580106281047,2.548276875710945
p1k_00341,1.739205509871784,2.896399970022699,2.7029909864755832,4.268681859488324,2.3237020835239397,3.42763886846483,0.5688467471868406,2.9833801907120656,1.1560207590285143,2.076164511850592,1.1937018948812543,0.4996331309019554,2.570703449939771
p1k_00342,1.7405740119106627,2.671220047542416,2.748809660787494,4.570867307364646,2.034740724873352,3.642422908188894,0.7027730110645802,2.9378420866711683,1.266509106143369,2.182383828317884,1.2017207928433902,0.4938688479526497,2.617310922500565
p1k_00343,1.5246320615107922,2.02512701783621,2.2499051366670315,4.500508853217244,1.936624071720715,3.303435968978039,0.8491394334808029,2.733676997882034,1.0438040219318925,2.0129223775118583,1.1874556281272708,0.5899201465269646,2.218368752317916
p1k_00344,1.5173175532592464,2.238117664382336,2.21686225198512,4.431547536715406,2.4906186916751127,2.862952743289477,0.6947927451581363,2.1673891538455115,1.1066514671380443,2.1891128269699336,1.3374948912986442,0.5870926234053304,2.3170996394227257
p1k_00345,1.674085497628646,1.7423354811248668,4.7144792497111565,3.8888872971465753,2.3849136865979457,3.68974136471231,1.0296596486003489,2.228453800766231,1.1636822370912734,3.35122324667542,1.3569273238382509,0.7724936221381445,4.583461762932963
p1k_00346,1.3950542183114478,1.92343722989245,2.677774004526173,5.88911687322906,1.989447267071312,3.345331058522972,0.7473166009965693,2.7274235004583907,1.153424360683302,2.3951719614202824,1.2936013773310644,0.7098459964563963,2.4888020736027103
p1k_00347,1.427601604535432,2.279047252577342,2.172347532220284,4.410795672549462,2.159426250578311,3.171973899688504,0.8053203940569582,2.4626290677590728,1.0146920072780952,2.0988824509873005,1.22977468137219,0.6204657193682982,2.583253960095074
p1k_00348,1.5850786058215585,2.35960227295915,2.2404393990379816,5.007973527141361,2.0581291473384287,3.4641571529065067,0.895891145750403,2.765340988151061,1.2794189093092052,2.103069541536746,1.3186222305853552,0.5486705963758217,2.534839575364618
p1k_00349,1.9475699367017536,3.239745828188376,3.3045239043449888,4.23891483743668,2.73488904352821,2.9825925282588845,0.6710690230051479,3.74876111068234,1.235771907077342,2.562261872668389,1.4092141009632566,0.6033202749715357,3.319438555300956
