,b0400,b3452,b4094,b4095,b4097,b4098,b4099,b4100,b4101,b4102,b4105,b4106
p1k_00233,2.973698317497197,12.93656328712068,9.587593814365045,1.3701198238121417,2.4906158645791487,1.1871413053801472,1.4982845577318231,1.2585897308833671,0.6966565938040175,1.2143742606412988,1.1730988845895198,1.1991588381769225
p1k_00234,2.755852592619024,8.165734758729538,4.795424990092545,1.122886928336015,1.9856113984069763,1.1454047227512674,1.2176319836547278,1.546104025894017,0.6966565938040175,0.8804009099390915,1.2164409815462192,1.9522996229455236
p1k_00235,2.924032887889321,7.3728568613772945,5.289857835028007,1.494453677547685,0.8850028899538636,1.9588340251392704,1.2415787845762252,0.8557331629727093,0.6966565938040175,0.8804009099390915,1.1192515842250983,1.1717688918833498
p1k_00236,2.250881077813702,2.47149787556066,1.9830754261408088,1.1368833386424495,0.8850028899538636,0.8955941360000116,1.0386263504424664,0.8557331629727093,0.6966565938040175,0.8804009099390915,1.2442028001868564,1.4431887022890726
p1k_00237,2.163648249277565,3.1390292763624825,1.8086340583459335,1.678370250998127,0.8850028899538636,0.8955941360000116,0.8437323435986224,1.2266653566167334,0.6966565938040175,0.8804009099390915,1.1247614661732857,2.3172994456130054
p1k_00238,2.575738258439957,10.392509728540835,4.213044257820422,1.7138629124904907,2.038259438113794,1.2446079685239506,1.6273028955572109,0.8557331629727093,0.6966565938040175,0.8804009099390915,2.2060878282070817,1.6317420302407155
p1k_00239,2.232525809564911,9.842694376021552,3.091280653073104,2.124169225709318,1.8378000173606808,1.472290409354784,0.8437323435986224,1.6526055234960468,1.1155435349759455,0.8804009099390915,1.6188668138957465,1.5026191792737005
p1k_00240,3.1994751429771253,13.75349543468228,2.135015845867608,1.5499233687377112,0.8850028899538636,2.3298194354167228,1.0583975145700686,1.252092408501843,0.6966565938040175,0.8804009099390915,0.5631246245983963,0.8888895717753201
p1k_00241,3.1938187660195774,4.444943165411681,5.558159788627192,2.5845190525532296,1.4290612948636785,2.8713964058008044,1.2133882927506243,0.8557331629727093,0.6966565938040175,2.0120622206032333,1.3382062322929311,1.6773949827037355
p1k_00242,2.970771992080001,3.82590327468998,5.685973213081927,1.3378191841484683,0.8850028899538636,1.446024546152622,1.8735412419993251,1.2360224075928674,0.6966565938040175,1.195665655454044,0.7070757656562878,2.3533321868050483
p1k_00243,1.8592036845943047,2.1108693455965297,1.4595345204578718,1.106195446542385,1.1462113977687003,0.8955941360000116,1.1986842324512437,0.8557331629727093,0.6966565938040175,0.8804009099390915,1.3073752730913442,1.141269732776234
p1k_00244,1.544104580447618,2.044411785695374,3.0237596479095377,1.6422005134166535,2.3029485756193746,1.1530646834759049,1.6144614478396144,1.5672729186011356,1.070687274965575,0.8804009099390915,0.8324642424323505,1.1628939399460452
p1k_00245,2.661148643378028,4.336011374821154,2.980816516770181,1.5944697889994734,1.5541027588939305,1.8068076861669051,1.525653839784186,1.2754346738314648,1.1379003632420506,0.8804009099390915,1.0397343020492882,1.5353751483811693
p1k_00246,2.283951369861964,5.4053246982992285,3.360378305950283,2.5237310093836958,1.2061984240752293,1.7704343087823118,1.498433230922947,1.6616293066920358,1.1202870104647742,1.5484993264040448,1.4782938361621958,1.1992293121631483
p1k_00247,2.275203131925699,7.190102604274353,4.564656385972437,2.43015090159973,1.568605678680663,1.516237034886424,1.772668780537208,1.284531817461261,0.6966565938040175,1.2358805889265931,1.5370052663873324,1.2191387345300324
p1k_00248,1.875246303154548,8.809946983813255,6.494060582328728,0.9863685259313772,1.529436069461264,1.4806749521374385,1.500514475647028,1.2599621760465998,1.1216336995779312,1.2155120355265705,1.1751769346159706,1.5115421460273593
p1k_00249,2.0019336725112167,6.8135361877029,4.874818156032115,0.9696184907589294,0.8850028899538636,0.8955941360000116,0.8437323435986224,0.8557331629727093,1.0847237073156373,1.49241320709821,0.982295511027028,1.4574637002001647
p1k_00250,2.286011624899276,5.04441570788271,2.877917132663951,1.491630929757333,0.8850028899538636,1.1603336725721836,1.0418544866313026,0.8557331629727093,1.081247026317037,1.4869302082033635,1.3939557205657758,2.29759029905735
p1k_00251,3.061422254531418,9.981699709979162,5.129614054518534,2.2131700668828365,2.367434859887541,0.8955941360000116,1.2466227634576337,1.2276829823491655,0.6966565938040175,1.4971034149536493,1.1263022757566048,2.607683906009111
p1k_00252,2.524939935970847,4.597743641764198,8.700124790320377,1.9567351412153933,1.208911782714152,0.8955941360000116,0.8437323435986224,1.262085213735905,1.1238657075555625,1.217272061157626,1.02457476224966,1.5148123589045503
p1k_00253,2.332591457275383,4.454463650623743,3.6702978774828647,1.2194509802860711,1.59664120905013,1.2186423133070354,1.3272490693467105,1.7485017667612452,1.635248839977768,1.2504593199831324,1.4079753606727217,1.2326827263386355
p1k_00254,2.5927985590864675,3.409001460048016,3.5378015546232064,1.4466642627004067,1.1578164275947371,1.3909688994315428,1.2144541136087883,0.8557331629727093,1.0564751476918324,1.4478630116000195,1.0813355455129727,1.1524825350273251
p1k_00255,1.3548934497778211,2.246653019857447,1.6999016389503177,1.7680946146320289,1.5973766293570786,1.080383862715719,1.5351843460440204,1.1110735080140557,0.6966565938040175,1.4096021036812745,1.5296661336103523,1.5771864443623334
p1k_00256,1.3498046492097877,1.451868057458623,1.4019970283310494,0.8603782738361917,1.1084404881461682,1.1998825932359791,0.9196387505431224,0.9958872746922134,0.6966565938040175,0.8804009099390915,1.0936509164289143,0.8888895717753201
p1k_00257,1.7638716213136387,4.072911152493472,3.3052324028759714,1.3438998536004587,1.3958700333796337,0.9883573813590382,1.051994997929738,1.112091559857396,0.6966565938040175,1.517974276819498,1.436480256691086,1.3824903851175208
p1k_00258,1.853048510747452,5.3806754575005,2.6654500498049645,1.4182770437066303,1.5112986694699384,1.369439029196612,1.1274199759164591,0.8557331629727093,0.8343286731041202,1.3146402590969466,1.3066574498636665,1.0905989661183524
p1k_00259,1.2030247837047223,0.6300103218001782,1.390460605076624,1.208531585935481,1.4050489729242894,1.5251271815184055,1.668194625985345,0.8557331629727093,0.6966565938040175,0.8804009099390915,1.2216783564221212,1.0563794127310944
p1k_00260,1.45058674481677,0.569898497952852,1.7129420506304316,1.3681218053055462,0.8850028899538636,1.2691416108721565,1.1232826781528673,1.1998422680605432,0.6966565938040175,1.878849191504902,0.8236363223294784,1.153913126952912
p1k_00261,1.2587452185206631,0.5755624182047645,0.9355953454173266,1.0644856449693645,1.1868232266652292,1.3066281133373825,0.94626699994833,1.2343745504833146,0.8956946586461649,1.8220968596312548,0.9214430663862492,0.8888895717753201
p1k_00262,1.5363257598069726,0.4521412421175921,1.82862171909752,1.2426230600861743,1.3352146863001273,2.3943340242868283,1.5574818692727357,1.7970703245783597,0.6966565938040175,1.5047055408647805,1.1332445973260596,1.3238850732425356
p1k_00263,1.8884458631079424,1.5653941226973045,1.235645823071947,1.596260365849373,2.729140978411321,2.7220953451832823,1.982808941601107,2.538292246914417,1.3600018754912082,2.1009064119926486,2.4738252564339214,2.346733918416398
p1k_00264,1.5817697472957566,1.3810470391770409,1.4732365636216709,1.3880405638357358,1.7127602244278617,1.196202454607651,1.293662602335373,1.6864874829883132,1.3517027841248843,1.396930537553046,1.506522582969063,0.8888895717753201
p1k_00265,2.3535930165214256,2.525446576793634,2.276728744845737,1.1252261043889824,1.0697403646507928,1.5664866699639513,1.4713240322877823,1.0874910839954015,0.6966565938040175,0.8804009099390915,2.3176742291572654,0.8888895717753201
p1k_00266,2.2941149921240798,3.083701675619188,1.7002439702361625,1.1480047279100587,1.477272623860059,1.298885357669118,1.246145078941842,2.156014030767053,1.4778115220839094,0.8804009099390915,1.617830730630462,1.4611417242212477
p1k_00267,1.8983314093328223,3.657751940254511,1.5534591443909551,1.1051752627079443,1.0151810268476322,1.2501602860433552,0.9321807938975036,1.019044989354058,0.6966565938040175,1.1511761792142654,1.3667655725308894,1.6435597656886725
p1k_00268,1.9884955271627387,3.2853819228649663,2.2769401453972944,1.6149981771850077,1.1137524685665017,1.622480150274386,1.387709326751048,1.1427054026985044,0.6966565938040175,1.118304640595101,1.4864608652927946,1.3309261354509638
p1k_00269,2.1977003447494106,0.674548916439899,1.73329361234504,1.2316134951207842,1.094133975525392,1.7500095440590946,1.483148025282588,1.249273664551626,0.972483246954904,1.4241512604469089,1.8541732431451052,1.4950781403144664
p1k_00270,1.93854827840732,0.8201609468335004,1.1290665098962849,1.5037564521614135,1.5322614721568817,2.266768130372975,1.6499855019133294,1.532401967074433,1.5503372770075217,1.665755083565268,1.9975080264951324,1.201580812915546
p1k_00271,2.261795073420488,2.1061825621277226,4.155091656195971,0.8720345045273951,0.8850028899538636,0.9551493765712684,0.9774397454025336,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.5631246245983963,0.8888895717753201
p1k_00272,2.569103803749514,1.4106486817627426,5.549679379795508,1.047489987269357,1.127480071264438,0.8955941360000116,0.8437323435986224,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.7646313643469265,1.2988829275061695
p1k_00273,2.3159730782820493,0.9228226237237174,1.822111383946189,0.7935106853845215,1.0530140759324764,1.3532061501559511,0.9578861438782944,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.8290731559323955,0.997111391945238
p1k_00274,3.0572656618464618,1.8236475090033264,3.284587856493365,1.120222789576179,1.362624398577977,0.8955941360000116,0.8900917654632704,0.8557331629727093,0.7866485043611378,0.951363063049582,0.8871406488995723,1.1525917536155248
p1k_00275,1.9796627368322517,1.7386035606653647,1.9442253861584,1.573931205165518,1.5369453735958951,1.3691129454458153,0.9323237209952724,1.5100360746056447,0.6966565938040175,0.8804009099390915,1.244227346503585,1.0148711874333485
p1k_00276,2.040233596527948,1.7702705923290822,2.2749414171474425,1.480292968569499,1.6151914695797789,1.6532377184391966,1.3398528900930806,1.2483218985840765,1.1093959555158028,1.2058620937449245,1.5043015049778945,1.594399177339291
p1k_00277,1.5251667547924974,0.7696238860330573,1.3710418609017856,1.1883467180665448,1.1488712811887851,0.8955941360000116,1.0230155233476776,1.0212480097549024,0.8706669158168119,1.1548288450493158,1.1269966321720637,1.1438397172930037
p1k_00278,1.6222241489037188,0.7823915848750514,1.5422103897129014,1.3588783642813709,0.8850028899538636,1.1099915532901374,1.0844040405489792,1.003859121281507,0.8523854972628627,1.2487959654459864,1.3481076706554471,1.801550525969519
p1k_00279,2.052113985159567,2.168384229370496,1.4581192503783622,1.4625760689499854,1.630228721799224,1.4030369755270409,1.476654195613924,1.0894594136592357,0.942379445110267,1.461687243376631,1.359377605722042,1.2489088849306664
p1k_00280,1.6518668489823212,2.621613549429523,1.8248633015958444,1.407712926478666,0.8850028899538636,1.2449686555224242,1.0180390834517097,1.0166537438562795,1.0350170803758725,1.0138061708203685,1.598651994508743,1.2606996500135197
p1k_00281,2.02427151738072,0.8729304241886355,3.1953387290859903,1.9158496159274776,1.5881818918219583,1.5340102770197344,1.2418732718412346,1.0027591918757068,0.6966565938040175,1.0022874057614246,1.1196632312377637,1.4550669888247891
p1k_00282,1.7820652810814583,0.6881759260677518,4.832955873100847,1.6656520757630726,2.7064120194225856,1.4743741401922008,1.4625029714044468,0.9699833966493968,0.8167710145037496,1.259260647404283,1.1253384463527436,0.9768820215229792
p1k_00283,1.401588051346239,0.86911364474727,1.3776721941969263,0.85860387415579,1.2112655714861278,0.8955941360000116,0.9915166504780712,0.9921681426144546,0.9835323049991656,0.9935072878215194,1.2345073331153469,1.0990466575108042
p1k_00284,1.3370463660313556,0.8696122089420967,1.4595303493391958,1.1843649633976938,0.9938393026805096,1.1920318378749974,1.0655763241239076,1.1288093294727817,0.8402028449817398,1.106784614698621,0.9249115852439352,0.8888895717753201
p1k_00285,2.198559378120998,2.6613405856143806,2.865564276896892,1.4428830327713489,2.1613989749467617,1.532956064610094,1.7543308620958915,1.6563690478532798,0.8650027095572727,1.6105122635555136,1.4117072819848522,1.4438549268557883
p1k_00286,1.960251046475492,2.1978581953576333,2.2586694525867803,1.1169067295899424,1.1011280331870414,1.5823641162312545,1.4311100536327277,1.533569561717368,0.8391822127038356,1.4423361280380749,1.17892109669925,1.5153511541524782
p1k_00287,1.9711596538182836,1.632218372211743,2.19683935745609,1.1597319534072317,1.0379686291982306,1.3122268700537707,1.1555262340533172,1.0476326231151531,0.8984057864605398,1.0394880661648909,1.5074424209794957,1.9234601040430428
p1k_00288,1.7063333373567475,1.6080310501273518,1.8775496246074803,1.056364743172051,1.4339560594693492,1.593346471112128,1.067521337717685,1.268938698919278,0.6966565938040175,0.8804009099390915,1.2409054808389155,1.101049413872853
p1k_00289,1.171004741143929,1.510146293297634,1.332090685030001,0.9444996188820672,1.5156635254751103,1.1246248255438696,1.10083061165732,1.172205168652068,0.6966565938040175,1.011580620288943,0.802713342638254,0.8888895717753201
p1k_00290,1.160931619551866,1.2303513791929457,0.861946903634481,1.0201636791760431,1.1374560429798937,1.010195231006172,0.8437323435986224,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.862834781145214,0.8888895717753201
p1k_00291,2.078901393696047,1.7522118874208568,1.4751127741023615,1.0582480142991784,1.4378891468420316,1.1967733605113848,1.0691247197768452,0.8557331629727093,0.8424988680194828,0.9954032664864856,1.2982721145674705,1.1025694759918314
p1k_00292,2.390590890292327,2.266766254735382,2.190805468203419,1.546179154232813,1.456602127448787,1.2069670682680314,1.4651216858835143,1.859653517563362,0.9982134928603056,1.5937692578238605,1.5945929350569037,1.993450129884195
p1k_00293,1.771807977510406,1.139525992209003,1.9409778607405404,0.9603713919636682,1.16378485636589,1.1487002532846329,1.1278564696206157,1.0306027418461057,0.6966565938040175,0.8804009099390915,1.2250596069883513,1.1582492417461554
p1k_00294,1.7461368902548122,1.1502562603035316,1.31830818988329,1.2391047131250728,1.071121572395282,1.2335483993342045,0.9701891313987524,1.0892238441389208,0.6966565938040175,1.2675345519464447,1.1818083065345788,1.248546026528215
p1k_00295,1.4239061647577165,1.1044652903859145,1.1456944979224932,0.9449063349755008,1.5173623251947328,1.3548893871759,1.1015231532928142,1.3317198841496762,0.6966565938040175,1.0119339770527722,1.1036513363082123,1.9886659897869
p1k_00296,1.364831934969154,0.4404032771091829,1.0940617247926026,1.5750376053462674,1.537869630713305,1.9328850139533809,1.2873172105186994,1.4700117714340413,1.127195284962104,1.2198975640768854,0.7956479157288909,1.0465898458386738
p1k_00297,1.7548062915511835,3.047605323391717,1.3097166600251855,0.9919598296296496,1.1060417178567528,1.1966158287758673,0.9188238387713276,0.8557331629727093,0.9881885769272232,0.9953431147470224,1.1404383887050868,0.8888895717753201
p1k_00298,1.8571390982138092,2.8945781726986497,2.517178253722729,1.812492947549762,0.8850028899538636,1.3592934380484496,1.4220938807546606,1.0693113062152504,1.370278363073424,1.4115781105699852,1.1290457614412002,1.3823659536977422
p1k_00299,1.7134339981607318,0.3820208675271241,2.850836825301974,1.2315340559063002,1.6168289671221483,1.338544014630018,1.0094767203149777,1.1617647186625366,1.0183960050687102,1.0072529860567976,1.0264939392099743,1.4781327041358032
p1k_00300,1.4815906847200635,0.5074028216701871,2.3176286778225457,1.7736785745217611,1.540047775894822,1.1929517268544447,1.4000633307999466,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.9519563803074084,0.8888895717753201
p1k_00301,1.5005994910167373,0.6191641655894368,2.2993069809360778,1.3595580605019313,3.046652616626166,2.122195109321475,1.5780897909295304,1.5336944797542236,1.231226161534143,1.1614202982123725,1.3330120715245308,1.933184626365548
p1k_00302,1.4021781871765813,0.4685412172169907,1.7889995164210666,1.4908950886444778,1.5840944820741083,1.107162529796773,0.8437323435986224,1.001904564716683,1.004004642990033,1.0015789094529874,0.6737853409579707,1.114044117205647
p1k_00303,1.5933208529737268,0.8415331688893681,2.3854200331548965,1.6944390657855004,2.6217987413881843,2.1570635503980293,2.0237838127925185,2.0177892362924785,1.0020819905806695,2.3254403770073675,1.882746202566268,2.455112021124028
p1k_00304,1.5893194856787178,0.7614293580595831,2.5217698896684606,2.214428924697376,2.3093995204404734,2.835408459794439,2.4567230468069234,2.195939862842788,2.262207986143749,2.36179936259808,1.9159495183422568,2.035768535363711
p1k_00305,1.507503023879069,0.5981642514994571,1.839834262951308,1.304977373411065,1.3122685172727475,1.6714229704391803,1.4243364832906975,1.3917488988998683,1.2601847148541587,1.213673938770136,1.3239936008301514,1.611333090433425
p1k_00306,1.6436618746425848,0.6569358342792517,2.361444561487042,1.2150254758139267,1.6898536585239468,1.717658554396554,1.4589376349650565,1.1081596689695827,0.9620395384329689,1.403563076532355,1.1364316646068462,1.4721258390162058
p1k_00307,1.7357991336115428,2.6713223075183885,2.5493545431666367,1.4559867126837949,1.1617102903459366,1.272428065298381,1.3137486874952735,1.0293014440852717,0.6966565938040175,1.599852757171349,1.1544328780873525,1.0225671823511135
p1k_00308,2.1582190430860755,2.0143679225015814,2.149907899937194,1.1751311625869845,2.0007873724583454,2.487483670940418,0.8437323435986224,1.2556704137828325,0.6966565938040175,1.0461775093031729,1.24437293710655,1.0429000154332824
p1k_00309,1.232980890393533,0.5370713265804444,1.3919431874810828,1.7634789642202824,1.560240910927284,1.7538620743728708,2.2200868835750227,1.363995258028766,1.409123197703265,1.3017568175708385,1.3968267117876632,1.5413058420313732
p1k_00310,1.398310812066875,0.5047312817104537,1.6838049306793426,1.1432080794254025,1.7613865131505702,1.160817001927512,1.0422161941050418,1.222215107289384,0.8893028794332797,1.3361283796880643,1.118023242275459,1.0300168280944595
p1k_00311,1.226342542944601,0.3913966289481065,2.275869524575033,0.9731036903453232,1.48511171089585,1.8490619221659208,0.9456670782911532,1.0439461570062143,0.6966565938040175,1.1924629650948575,1.3468129145266017,1.178802718703578
p1k_00312,1.0033060507232512,0.506352159806737,1.946000237805363,1.5992984498689555,1.0073908179089583,1.6734060430754265,0.8437323435986224,0.8557331629727093,1.019495758367226,0.8804009099390915,1.0280778038281544,1.0071410221583594
p1k_00313,1.948156678036538,1.3129339247281826,0.9941816818148944,1.3038981547927984,1.9082766738085253,1.2052708558283405,1.0754839589586664,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.9680651622081458,1.218452602690425
p1k_00314,2.011609558858319,1.5046510157038733,2.343462888824663,1.964996040701604,1.0629351839744412,1.2186835572531125,1.44820541552332,1.525395101335976,0.9313346134483116,1.4355593934383182,1.1545956437908067,1.4046451420394097
p1k_00315,1.905210096149457,0.3584909192598851,1.6771440256273806,1.2348905697673156,1.4995311921440075,1.1187662077832394,1.1777612509261208,1.1641097973331451,0.6966565938040175,1.2638732895668097,1.205139695552311,1.2451446260069572
p1k_00316,1.6869872465140647,0.6604958286842576,2.051553130822936,1.029151536758842,1.4099311069863767,1.6104675450857873,1.3787194990012617,1.1850011488424432,0.6966565938040175,1.4263358219890343,1.1239957599428392,1.1424828967170413
p1k_00317,1.623274352554767,0.8217580990667525,1.6148187432345649,1.3266359205940974,1.3303614897955156,1.2190669563839456,0.8437323435986224,1.079218697830816,0.814134845735714,0.9730371216742788,1.0284033303563944,1.0610121049763823
p1k_00318,1.8583468992475176,1.1772480283114743,1.8485427260066687,1.0539522173974645,1.23310834338034,1.132627814330748,1.0802496937009387,1.292440422049273,0.6966565938040175,0.9709099134062594,0.9763923489643316,1.3933998063500943
p1k_00319,1.7047357224287278,1.236877922748983,1.5430822525041703,1.500803274388822,1.475856251248035,1.4320298399794815,1.0846025789297349,1.3004776206591666,0.8525139637162018,0.8804009099390915,1.2926387594977156,1.5739499516986155
p1k_00320,2.2080571253309498,2.407706827818733,2.847255716138571,1.2357304981603,1.729388339987776,1.4705572311547344,0.9154461760155128,0.988146075238228,0.9750752843770388,0.8804009099390915,1.5154492362664012,1.6027555582560475
p1k_00321,1.9101753345876116,0.8771227158108604,2.8819704886788373,1.7016332648133523,1.5097499073014302,1.138683171782948,1.1469317403144432,0.8557331629727093,0.8143694202366167,1.1588644598893008,0.986949852365746,1.0613557908812663
p1k_00322,1.685040570039843,1.0070140787620594,2.494746400994964,1.254188447224281,1.5584692379289022,1.5943827363101213,0.9744698002959878,1.2178249697934695,1.0773336929957018,0.9804605203012636,0.9743131828365276,1.0748051363327875
p1k_00323,1.7923702006185962,0.5368036768176083,2.545753188671846,1.705676379053224,1.361252194178648,1.2415034900342945,1.0378825167349397,1.4532001842633548,0.8222833038982782,1.0785240918180377,1.286835310834093,1.2570119646829891
p1k_00324,1.6416282853721045,0.5678983976965672,2.2487124024671385,1.545204466179574,1.1805063872196666,1.5663131211188035,0.9943153854703682,1.1337707255938347,0.8915289639956102,1.110897676936143,1.3349267459742464,1.2457846288429333
p1k_00325,1.588324001274011,0.5694293388216276,2.093131425052934,1.2983378573328237,1.2598643585154723,1.2359308234704671,1.0984288451924429,1.090869847421396,0.8202594335863378,1.0753322895772506,0.9191504083195376,0.9794375392501016
p1k_00326,1.302485930920555,0.3765093985215003,1.9033614523005289,1.4861097448173337,1.2982734456176128,0.8955941360000116,1.068366932187668,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.8378780736972039,1.0486106931923824
p1k_00327,1.5753993602893956,0.6638666020501282,2.0277524892820824,1.2778098542286729,1.24462120690306,1.222091567751087,0.9048172604857976,0.9685207739084164,0.6966565938040175,1.1609081117342666,1.075447457273015,1.2363534787506807
p1k_00328,1.4084271039720202,1.1135483024672466,1.7263869990298182,1.0424696711599308,1.1969634325828338,1.2732327276461934,0.985038337961012,0.9861873420924998,0.8338066688001893,1.0966973431594618,1.1063146051184536,1.3912510292767477
p1k_00329,1.32611635155811,0.4651298053687237,1.361379866019604,1.009803613151774,1.427058915821733,0.9776162371882487,1.1506452191569432,0.9690703710197878,0.6966565938040175,0.8804009099390915,0.863435886619646,1.1507573577194905
p1k_00330,1.6203877606579868,0.8600796229259116,1.8016456706011024,0.9177723274575196,1.611636915092576,1.0840829797198868,1.1258497344742069,0.98595903464269,0.8335666434226683,1.0963188037442777,1.006774999223996,1.2900753935201257
p1k_00331,1.367654847599464,0.3458272114990502,1.3242514941441512,1.1974066765211615,1.2224068266662849,1.0998134683677088,1.1493940682187136,0.996827139596992,0.6966565938040175,0.8804009099390915,0.9903918009845204,1.1062231255041035
p1k_00332,1.4672576621430902,0.255289744552791,1.8403489534030104,1.2691955548558636,1.7932873491757195,0.998673056636182,0.8437323435986224,0.8557331629727093,0.996144665106788,0.9984799586098612,0.940532179502755,0.8888895717753201
p1k_00333,1.1532727668235765,0.4936422663128802,1.5339465904734977,1.0178895110671369,0.97872293278119,1.3210362203466817,1.0347642503128387,0.973307370892318,0.8202656002168496,0.8804009099390915,0.7411463975877477,0.9794420566236496
p1k_00334,1.4633772188977194,0.55783387584527,1.7707390629198645,1.2182148116070215,1.5945758851126897,1.2637205626742294,0.9126056949871076,0.8557331629727093,0.6966565938040175,0.9858250306630588,1.0926324424384877,1.1827141957751848
p1k_00335,1.311269695057337,0.5049481490249178,0.9941441423368642,0.968487765825968,1.4696876307165114,1.072539207210014,0.9761520686345032,0.977983507903854,0.6966565938040175,0.9817480404674224,1.072155173850588,1.0771974105564717
p1k_00336,1.2431781040036984,0.6107122332466394,1.331309853895118,1.0763538749888149,0.9795147519284396,1.2388233749603963,0.8437323435986224,0.974300729275399,0.821309944739222,0.9786949689226516,0.7875319230645189,0.8888895717753201
p1k_00337,0.9552478549131844,0.3728323424419213,1.465156863321287,1.277340411281785,1.0870921133110645,1.0790709204836155,0.8437323435986224,1.1092592992866974,0.6966565938040175,0.9854891470629096,0.899010585596593,0.8888895717753201
p1k_00338,1.2251321803743391,0.38274561366243,1.3989562529752684,1.3066831597565072,1.252451972176081,1.2292011187730914,0.9269524160188288,1.0093912759765518,0.6966565938040175,1.135170071306991,0.6794532405138249,1.1255762439130317
p1k_00339,1.4752217638373544,0.4579735098616719,1.4857381037813282,1.261774411420803,1.1085314754346594,0.8955941360000116,0.919669661408436,0.8557331629727093,0.8440644776619938,1.112874712740357,0.6692730910647493,0.9968764462426076
p1k_00340,1.148887716593553,0.3980739082949081,1.5990618118967237,1.1286367264842772,1.0716397935840716,1.234489385765589,0.9705412325070252,0.9728035642571284,0.6966565938040175,0.9774538001573436,0.8733277842654871,0.979054039031336
p1k_00341,1.642565872847195,2.622884576633935,2.9134298999671624,1.211009185223034,1.272521900192512,1.5288853797023774,1.1596882185767945,0.9529636789936476,0.6966565938040175,0.8804009099390915,1.0783908744185429,1.0386582161034028
p1k_00342,1.53145447703349,2.138033417187564,2.5550017519650705,1.1567934964966669,1.4919564285493498,1.604090918835034,1.079383500022969,0.9645101414178244,0.6966565938040175,1.0607559789800234,1.0984051130161814,1.0564437642125637
p1k_00343,1.8744221023227363,1.6540497124784073,2.0485500150245923,1.078588297148963,1.2660368615013913,1.0685644870229485,0.9084549325664482,1.0947416294620194,0.8222946889950854,1.0785420464986786,0.9250127608225276,1.1650063866847586
p1k_00344,1.440482560192723,1.5519696657273565,1.531652935747755,0.961426716008866,1.2590630838688208,1.0653987409824497,1.0978844257291722,1.0903672381499785,0.6966565938040175,0.8804009099390915,0.8295732026659038,1.2503072483969628
p1k_00345,2.8529762598026878,3.5095700221075816,2.5946623413505043,1.3738119373907771,1.4505657732639885,1.629129109786433,1.0633134801320547,1.6666053989321807,1.1229027622623329,0.9644288679494756,1.3304746443125572,1.1230815471652196
p1k_00346,1.746918921470676,1.6809713913342077,1.5832209097325944,1.1361056994523355,1.5391622860152363,0.9698330414233236,1.065963918719373,0.9583156397485167,0.8045043796607736,1.1355275448998925,1.2232450504467798,1.5999458919507763
p1k_00347,1.752036746815192,1.4755729001611613,1.759180630322441,1.036879673330076,1.37293239535172,1.486248996760616,1.119998707090964,1.0597732075912942,0.9111695177090396,0.9649768393610038,1.6058027133610635,1.517474136704639
p1k_00348,1.6007965010821932,1.7540092807918763,2.08786241852474,1.1745139450122832,1.1237128596873305,1.4735268185770507,1.0059218431959138,1.0553783670104655,0.906549100863004,0.9631551491861768,1.3944147779508789,1.7345770166593104
p1k_00349,1.7423099277072784,2.7455354901123026,2.356423038760936,1.0794879548647478,1.8405940187316736,1.2209370427689483,1.087208004388002,1.0055848738403073,1.0117430635463494,1.625775050445606,1.1870827725401238,1.3505365616209826
p1k_00350,1.986482096574497,2.405358056278259,3.2169332621038014,1.2469988084122343,1.3901120637889983,1.1248884188192794,1.0153284531938538,1.1725693990268842,0.8632059288590447,1.0117315964748488,1.1627857813431943,1.2549176612371995
p1k_00351,1.8743591378083817,2.1588988461486824,3.0613787098155885,1.3963977462960393,1.6044825579279425,1.287523444123856,1.7236523807561552,1.2167754740751455,0.8864434613603206,1.6286728762892893,1.6564493168467498,2.0011497873025257
p1k_00352,1.9814560641123335,2.181274026245099,2.8089707767847263,1.360969550833229,1.2913228887999029,1.387457980860437,1.3958738188597093,1.025646131320594,0.8752907819274689,1.021260977858626,1.2706145855941082,1.0197519591933568
p1k_00353,1.9221619257832707,1.2694735158715602,1.4164051097268102,1.465904828205417,1.134647392371143,1.2355724619737571,1.0981606592229185,1.1689186222032537,0.6966565938040175,1.269853157748741,1.0966009771407816,1.49190706392357
p1k_00354,1.6432835898243876,1.050144922056802,1.829295093002862,1.0423745356360117,1.300791333294815,1.2730884197338983,1.2204043343416586,1.2034780389693376,0.8794534810223098,1.0245434296527318,1.22128512211215,1.290625163148431
p1k_00355,1.8492661203050813,0.8780194064117045,1.0725929823721003,0.9820017560821934,1.1999237140073198,1.1815107191819072,1.3786581683045838,1.053271306131755,0.6966565938040175,0.8804009099390915,1.2360928302048,1.497443780402035
p1k_00356,1.8490995625382936,1.082033390764492,1.4510551396543534,1.0518133509617582,1.1727084317113388,0.8955941360000116,1.0392114761502398,0.8557331629727093,0.8863865332550699,1.0300104129144023,1.1779352912574987,1.4448528629551196
