"sample","Val"
"ssw__wt_glc__1",0.000972082234264363
"ssw__wt_glyc__1",0.00119255350369465
"ssw__wt_xyl__1",0.0014115725959341
"ssw__glc_ale1__1",0.00121495766853358
"ssw__glc_ale2__1",0.0014851259211574
"ssw__glc_ale3__1",0.00130088010477513
"ssw__glyc_ale1__1",0.0012574797375814
"ssw__glyc_ale2__1",0.00125409299767734
"ssw__xyl_ale1__1",0.000972316686291574
"ssw__xyl_ale2__1",0.00106646918631313
"ssw__xyl_ale3__1",0.00088189927573308
"ssw__glc_ac_ac2__1",0.00117778192242743
"ssw__glc_ac_glc1__1",0.00103878468822072
"ssw__glc_ac_glc2__1",0.00142307851221034
"ssw__glc_glyc_glc__1",0.00152179042795791
"ssw__glc_glyc_glyc__1",0.00128918719650302
"ssw__glc_xyl_glc__1",0.00112341703441109
"ssw__glc_xyl_xyl__1",0.000828634123037427
"pgi__glu4_delpgi__1",0.00125420437475682
"pgi__pgi_ale1__1",0.000930727351716519
"pgi__pgi_ale2__1",0.00108275583723941
"pgi__pgi_ale3__1",0.00105131710796672
"pgi__pgi_ale5__1",0.00104577922225155
"pgi__pgi_ale6__1",0.00119279368593287
"pgi__pgi_ale7__1",0.00119658655710745
"pgi__pgi_ale8__1",0.00104960733834741
"ica__wt_glc__1",0.000988114632374495
"ica__wt_glc__2",0.000989875351498077
"ica__wt_glc__3",0.00108726872774542
"ica__wt_glc__4",0.00149551437729543
"ica__arg_sbt__1",0.00117784671786776
"ica__arg_sbt__2",0.00140549295546021
"ica__cytd_rib__1",0.00128425850710688
"ica__cytd_rib__2",0.00132138000230905
"ica__gth__1",0.000930293506825408
"ica__gth__2",0.000803730630541804
"ica__leu_glcr__1",0.00197347474250308
"ica__leu_glcr__2",0.00195020959333813
"ica__met_glc__1",0.00103314687095873
"ica__met_glc__2",0.000956333194356651
"ica__no3_anaero__1",0.00118929018928414
"ica__no3_anaero__2",0.00117337235518614
"ica__phe_acgam__1",0.00105022099718543
"ica__phe_acgam__2",0.00104534252026715
"ica__thm_gal__1",0.00126351335680826
"ica__thm_gal__2",0.0011952268590398
"ica__tyr_glcn__1",0.00114066158969801
"ica__tyr_glcn__2",0.00116985165450025
"ica__ura_pyr__1",0.00188635326223317
"ica__ura_pyr__2",0.00229702138949998
"ica__wt_glc__5",0.0011846214090242
"ica__wt_glc__6",0.00116337214666082
"ica__bw_delpurR_cytd__1",0.000877609863904026
"ica__bw_delpurR_cytd__2",0.000868973258453538
"ica__ade_glc__1",0.00128317962892444
"ica__ade_glc__2",0.00127390698141535
"ytf__wt_glc__1",0.00131898384898095
"ytf__wt_glc__2",0.001461804160523
"ytf__delyafC__1",0.00141207766438003
"ytf__delyafC__2",0.00146558078927323
"ytf__delyeiE__1",0.001234494481709
"ytf__delyeiE__2",0.00124329473588873
"ytf__delyiaJ__1",0.00139382554950504
"ytf__delyiaJ__2",0.00144889509816147
"ytf__delyieP__1",0.00183050868383843
"ytf__delyieP__2",0.00177635250238036
"ytf__wt_ph5__1",0.0013799747976394
"ytf__wt_ph5__2",0.00146779473871987
"ytf__wt_ph8__1",0.00128600172185961
"ytf__wt_ph8__2",0.00124306209312604
"ytf__delybaO__1",0.00152154185602373
"ytf__delybaO__2",0.00156587198692441
"ytf__delybaQ__1",0.00122485463398907
"ytf__delybaQ__2",0.0011955762541485
"ytf__delybiH__1",0.00160827903876299
"ytf__delybiH__2",0.00155451671848078
"ytf__delydcI_ph5__1",0.00130546489335991
"ytf__delydcI_ph5__2",0.00146604355966129
"ytf__delydcI_ph8__1",0.00135232437983411
"ytf__delydcI_ph8__2",0.00129260680144826
"ytf__delyddM__1",0.00180202861995973
"ytf__delyddM__2",0.00179022181028374
"ytf__delyheO__1",0.00149551246494917
"ytf__delyheO__2",0.00154374590529659
"fps__bw_glc__1",0.00122980379699421
"fps__bw_glc__2",0.00120370418634588
"fps__fps_thrA_ale1__1",0.00138440907040275
"fps__fps_thrA_ale1__2",0.00136913122400366
"fps__fps_thrA_ale2__1",0.00128332834644953
"fps__fps_thrA_ale2__2",0.00127582155019531
"fps__fps_serB_ale1__1",0.00129907364335379
"fps__fps_serB_ale1__2",0.00127353537969009
"fps__fps_serB_ale4__1",0.0014399312574647
"fps__fps_serB_ale4__2",0.00142906682049082
"pal__lyx_ale2_f6__1",0.00115955469468036
"pal__lyx_ale2__1",0.000863793298487935
"pal__lyx_ale2__2",0.000831637209640908
"pal__lyx_ale4__1",0.000863793298487935
"pal__lyx_ale4__2",0.000831637209640908
"pal__5drib_ale10_f18__1",0.000918184979808757
"pal__5drib_ale10_f18__2",0.000898473830060638
"pal__5drib_ale10__1",0.00117132762719342
"pal__arab_ale14_f9__1",0.00112658165505209
"pal__arab_ale14_f9__2",0.00120003850422031
"pal__arab_ale14__1",0.00125879524145669
"pal__arab_ale14__2",0.00116405924911517
"pal__arab_ale16__1",0.000934640169442037
"pal__arab_ale16__2",0.000996201260125294
"pal__tartr_ale26_f10__1",0.00109181892070047
"pal__tartr_ale26_f10__2",0.00101615911423976
"pal__tartr_ale26__1",0.0011314384779835
"pal__tartr_ale26__2",0.00113296674102533
"pal__tartr_ale28_f10__1",0.000912320743307711
"pal__tartr_ale28_f10__2",0.000909205196950517
"pal__tartr_ale28__1",0.00113372458938697
"pal__tartr_ale28__2",0.00117627152276706
"efeU__delmenFentC_citr__1",0.00131302098339308
"efeU__delmenFentC_citr__2",0.00146650026331286
"efeU__delmenFentC__1",0.00158784813678096
"efeU__delmenFentC__2",0.00160835496280057
"efeU__menFentC_ale39__1",0.00144906208229897
"efeU__menFentC_ale39__2",0.00139569918325364
"efeU__menFentC_ale29__1",0.00166359162102872
"efeU__menFentC_ale29__2",0.00168639188178028
"efeU__menFentC_ale30__1",0.00102046374752342
"efeU__menFentC_ale30__2",0.000955697661206944
"efeU__menFentCubiC_ale36__1",0.00149325213347972
"efeU__menFentCubiC_ale36__2",0.00134864123468258
"efeU__menFentCubiC_ale37__1",0.00164805124262287
"efeU__menFentCubiC_ale37__2",0.00176302991474302
"efeU__menFentCubiC_ale38__1",0.00121342975004299
"efeU__menFentCubiC_ale38__2",0.00122788554782112
