,cAct,cInh
ompr__wt_nacl__1,0.012449503747975868,3.9103674869947724
ompr__wt_nacl__2,0.05364126060391034,8.041539983437632
ompr__bw_delompr_nacl__1,0.046351552177901614,6.840504798126313
ompr__bw_delompr_nacl__2,0.012449503747975868,4.176063097847929
minspan__wt_ade__1,0.010757648423370932,1.996283020678746
minspan__wt_glc__1,0.01911639756646653,1.0143373848470045
minspan__wt_glc__2,0.016673294736231522,1.0405507276514685
minspan__wt_glc__3,0.020101596449375782,1.0143373848470045
minspan__wt_glc__4,0.03316894529382744,1.4635354966146132
minspan__wt_glc_anaero__1,0.014016264142443826,0.3376913594527431
minspan__wt_glc_anaero__2,0.03959455019830313,0.2916296101259897
minspan__wt_trp__1,0.4780137265739161,0.09022460050461953
minspan__bw_delcra_glc__1,0.09542584879524109,1.1745479832611803
minspan__bw_delcra_glc__2,0.08441463144783481,1.0915071826233984
minspan__bw_delcra_trp__1,0.3049568877255801,0.14008446031972344
minspan__bw_delmntr__1,0.07004599889557715,0.032322626921585336
minspan__bw_delnac_ade__1,0.10350351442174265,3.625875232218586
minspan__bw_delnac_glc__1,0.09706419800257046,5.477699969797371
cra_crp__wt_ac__1,0.2292696060108496,15.290319461290052
cra_crp__wt_ac__2,0.18564953698884828,14.572917427825544
cra_crp__wt_fru__1,0.14114085881763383,5.477699969797371
cra_crp__wt_fru__2,0.09674016206777054,4.396081589628516
cra_crp__delcra_ac__1,0.41121754785957476,13.204690550638349
cra_crp__delcra_ac__2,0.48177639322944715,15.290319461290052
cra_crp__delcra_fru__1,0.03217196208218309,5.806830494554625
cra_crp__delcra_fru__2,0.034609465717014634,5.787031364549135
cra_crp__delcra_glc__1,0.02233010752789603,1.5491113848627411
cra_crp__delcra_glc__2,0.08313866682322259,3.349214794693387
rpoB__wt_031__1,1.866282063969059,6.825441327091858
rpoB__wt_044__1,0.10744876820629948,2.4451889213902898
rpoB__wt_lb__1,0.2148466389300737,9.709541456650584
rpoB__wt_lb__2,0.2311244606552651,9.867288434574103
rpoB__rpoBE546V_031__1,0.869231232964067,4.396081589628516
rpoB__rpoBE546V_044__1,1.1260305707793263,8.504782950223674
rpoB__rpoBE546V_lb__1,0.3355564424905056,11.403545424904175
rpoB__rpoBE546V_lb__2,0.267473403659997,9.8294215145684
rpoB__rpoBE546V_glc__1,0.035541538258743885,0.7564944914045244
rpoB__rpoBE672K_glc__1,0.04006644157822585,0.814047853621819
rpoB__rpoBE672K_glc__2,0.014407437152728474,0.43290471295701677
rpoB__rpoBE672K_lb__1,0.19412905442450507,11.403545424904175
rpoB__rpoBE672K_lb__2,0.1872311736732099,11.403545424904175
crp__wt_fru__1,0.1725744602189505,5.841775113399685
crp__wt_glyc__1,0.11134544187324104,4.721838151567956
crp__wt_glyc__2,0.26528796633818613,10.597312256324647
crp__delar1_glyc__1,0.01793654428316199,4.854751798763824
crp__delar1_glyc__2,0.015499014357086519,4.13616359502951
crp__delar1ar2_glyc__1,0.01,15.290319461290004
crp__delar1ar2_glyc__2,0.011572699960085505,14.800283008752071
crp__delar1ar2_glyc__3,0.010757648423370932,13.961678130377129
crp__delar2_glyc__1,0.01793654428316199,7.669476143513729
crp__delar2_glyc__2,0.011572699960085505,7.790213932131458
crp__delar2_glyc__3,0.020757424530982064,9.690785346329912
crp__delcrp_fru__1,0.012449503747975868,5.673201758218061
crp__delcrp_fru__2,0.01266688504097346,5.090425377675086
crp__delcrp_fru__3,0.020358944062866632,6.342881124711538
crp__delcrp_glc__1,0.029906128938262826,9.117103225261419
crp__delcrp_glc__2,0.03217196208218309,11.198124323296858
crp__delcrp_glc__3,0.012511567445583035,7.903492925889195
crp__delcrp_glyc__1,0.014407437152728474,8.912068754070777
crp__delcrp_glyc__2,0.01,8.236137961532563
crp__delcrp_glyc__3,0.015499014357086519,7.549711507231157
glu__glu_ale3__1,0.012449503747975868,0.1679765846805424
glu__glu_ale4__1,0.04999436420716082,1.6946951691415024
glu__glu_ale5__1,0.05441945874843428,1.1745479832611803
glu__glu_ale6__1,0.01,1.3851834435562689
glu__glu_ale8__1,0.05032250694799591,0.6071182293034275
glu__glu_ale9__1,0.02591035991749733,0.5641948370183647
glu__glu_ale10__1,0.01,1.0490826149643766
42c__wt_42c__1,0.07654656654712293,3.2786048863026274
42c__42c_ale1__1,4.918874913463248,0.05811121745865795
42c__42c_ale2__1,0.015730677709527723,0.7564944914045244
42c__42c_ale3__1,0.019295503732848038,1.7768438393741153
42c__42c_ale4__1,0.017163665115540065,1.360063215249616
42c__42c_ale5__1,0.012449503747975868,2.556929068260161
42c__42c_ale6__1,0.07750430071355023,0.6533071913604398
42c__42c_ale8__1,0.08313866682322259,0.8765067672311478
42c__42c_ale9__1,0.0762994877872315,4.396081589628516
42c__42c_ale10__1,0.04005249625218759,1.3729519240206958
ssw__wt_ac__1,0.1448578635275212,12.271116025692502
ssw__wt_glc__1,0.06207742144498094,3.2784945195939357
ssw__wt_glyc__1,0.3886727846222646,5.090425377675086
ssw__wt_xyl__1,0.1725744602189505,1.3313017242915153
ssw__glc_ale1__1,0.19121751850600535,0.420777438216618
ssw__glc_ale2__1,0.05364126060391034,0.3861883690535566
ssw__glc_ale3__1,0.08627974222378038,0.010760790235371572
ssw__glyc_ale1__1,0.04005249625218759,3.2947419099668065
ssw__glyc_ale2__1,0.11978151172172107,2.7209323703122936
ssw__xyl_ale1__1,0.025493438223425487,3.2786048863026274
ssw__xyl_ale2__1,0.13861954959209435,9.031188791947182
ssw__xyl_ale3__1,0.024021944604117402,3.8565891257548417
ssw__glc_ac_ac2__1,0.23090716102768816,13.204690550638349
ssw__glc_ac_glc1__1,0.02086642928142493,1.5748798481090216
ssw__glc_ac_glc2__1,0.10804693313137957,0.08384570141330712
ssw__glc_glyc_glc__1,0.02203255411366013,0.36338258833684295
ssw__glc_glyc_glyc__1,0.08943765480720012,4.633212941519437
ssw__glc_xyl_glc__1,0.037231646430435264,0.8205538288847558
ssw__glc_xyl_xyl__1,0.25251736102862565,9.848079950011886
pgi__glu4_delpgi__1,0.513757935993505,7.903492925889195
pgi__pgi_ale1__1,0.12851184273493418,3.0468068000485617
pgi__pgi_ale2__1,0.18963016731271434,2.6312165068935354
pgi__pgi_ale3__1,0.11134544187324104,2.5056292913123186
pgi__pgi_ale5__1,0.1997152448887626,2.815337904250778
pgi__pgi_ale6__1,0.024021944604117402,0.7452192275383703
pgi__pgi_ale7__1,0.32196974625241415,6.825441327091858
pgi__pgi_ale8__1,0.0430870673159416,1.236058375412682
ica__wt_glc__1,0.11134544187324104,1.2505773191994602
ica__wt_glc__2,0.1725744602189505,2.110647704916118
ica__wt_glc__3,0.029906128938262826,1.1174513905082373
ica__wt_glc__4,0.0430870673159416,1.747141536700305
ica__arg_sbt__1,0.6425231285795181,11.537327761029868
ica__arg_sbt__2,0.6425231285795181,13.16950945952671
ica__cytd_rib__1,0.1997152448887626,2.0245073681584684
ica__cytd_rib__2,0.11134544187324104,1.0088440302237325
ica__gth__1,0.016673294736231522,6.041886797454221
ica__gth__2,0.014017578878299315,6.825441327091858
ica__leu_glcr__1,0.07728330909439678,9.597880275575024
ica__leu_glcr__2,0.11134544187324104,13.606180265774416
ica__met_glc__1,0.08313866682322259,1.2319206230835555
ica__met_glc__2,0.18564953698884828,2.7868110881409556
ica__no3_anaero__1,0.034609465717014634,2.6213207821984192
ica__no3_anaero__2,0.016673294736231522,1.7950231810381505
ica__phe_acgam__1,0.0531468451334949,0.36338258833684295
ica__phe_acgam__2,0.2311244606552651,2.635446528516155
ica__thm_gal__1,0.29548686044111266,11.403545424904175
ica__thm_gal__2,0.2394941100931153,9.151818532472156
ica__tyr_glcn__1,0.1273158434102824,13.204690550638349
ica__tyr_glcn__2,0.08313866682322259,9.668697870364722
ica__ura_pyr__1,0.4063570718140231,14.209290513841227
ica__ura_pyr__2,0.1725744602189505,13.811620645309837
ica__wt_glc__5,0.0718403372678542,1.204511770391671
ica__wt_glc__6,0.12885673907221595,2.0113037826438833
ica__bw_delpurR_cytd__1,0.15374405657206267,3.52803794461668
ica__bw_delpurR_cytd__2,0.11134544187324104,2.554571465809199
ica__ade_glc__1,0.04806966549974067,3.0468068000485617
ica__ade_glc__2,0.01793654428316199,1.7843966479323823
ytf__wt_glc__1,0.0430870673159416,0.7383591748739438
ytf__wt_glc__2,0.10350351442174265,1.9831753352669317
ytf__delyafC__1,1.232678069900593,0.07791779189013427
ytf__delyafC__2,0.43675934899906327,0.027913758595025193
ytf__delyeiE__1,0.3417616620212185,0.7030101645489448
ytf__delyeiE__2,0.43775180629994004,0.4872375787802392
ytf__delyiaJ__1,0.16042024560315007,0.1925883475125159
ytf__delyiaJ__2,0.09495615805285129,0.03478170081593536
ytf__delyieP__1,0.07785140766266822,0.032322626921585336
ytf__delyieP__2,0.05364126060391034,0.2504182870326876
ytf__wt_ph5__1,0.02779987573612458,0.9477177298011528
ytf__wt_ph5__2,0.020656042525118806,1.0143373848470045
ytf__wt_ph8__1,0.10350351442174265,2.0931501119424674
ytf__wt_ph8__2,0.030054905953769976,0.6071182293034275
ytf__delybaO__1,2.6363067781751917,0.2518507717818538
ytf__delybaO__2,0.6912037921142812,0.7394126465262487
ytf__delybaQ__1,0.0667807074934532,1.4229758284042338
ytf__delybaQ__2,0.049549056045644246,1.0143373848470045
ytf__delybiH__1,0.10350351442174265,1.220423738195953
ytf__delybiH__2,0.0810131200825058,0.11242359391716794
ytf__delydcI_ph5__1,0.09621388462266706,2.4340302533787255
ytf__delydcI_ph5__2,0.057705382256328513,1.6222802918591082
ytf__delydcI_ph8__1,0.04005249625218759,0.8941843156952536
ytf__delydcI_ph8__2,0.02471798784059304,0.5243061380044483
ytf__delyddM__1,0.0450809630559658,0.3376913594527431
ytf__delyddM__2,0.06703250101990162,0.9426235087389749
ytf__delyheO__1,14.850281155147453,0.0100000000000033
ytf__delyheO__2,0.702416191985615,0.1301804581779271
fps__bw_glc__1,0.2148466389300737,3.8926249054725717
fps__bw_glc__2,0.14912203791177817,3.146690397904919
fps__fps_thrA_ale1__1,0.014407437152728474,1.6376621569906222
fps__fps_thrA_ale1__2,0.057705382256328513,2.537380807313056
fps__fps_thrA_ale2__1,0.11428329244785944,5.477699969797371
fps__fps_thrA_ale2__2,0.05675524181109517,3.2786048863026274
fps__fps_serB_ale1__1,0.019295503732848038,0.9345819387109907
fps__fps_serB_ale1__2,0.07785434176028527,2.6312165068935354
fps__fps_serB_ale4__1,0.018123017804026684,6.342881124711538
fps__fps_serB_ale4__2,0.01872280686458299,5.477699969797371
pal__lyx_ale2_f6__1,0.3329911141348995,12.555777773362356
pal__lyx_ale2__1,0.1725744602189505,8.507138935940748
pal__lyx_ale2__2,0.2148466389300737,10.020884753309657
pal__lyx_ale4__1,0.18564953698884828,9.041291179060162
pal__lyx_ale4__2,0.267473403659997,12.129816940528917
pal__5drib_ale10_f18__1,0.11978151172172107,14.601711922532086
pal__5drib_ale10_f18__2,0.0962997522709142,13.204690550638349
pal__5drib_ale10__1,0.2877384839176624,13.353819872339432
pal__arab_ale14_f9__1,0.276230558090176,8.504782950223674
pal__arab_ale14_f9__2,0.1259535048519555,4.085277654775062
pal__arab_ale14__1,0.2750649410829512,11.403545424904175
pal__arab_ale14__2,0.11065525566939952,5.477699969797371
pal__arab_ale16__1,0.15456272214458486,10.597312256324647
pal__arab_ale16__2,0.16221421022617782,11.403545424904175
pal__tartr_ale26_f10__1,0.12885673907221595,13.729465635791886
pal__tartr_ale26_f10__2,0.15141342128285712,14.209290513841227
pal__tartr_ale26__1,0.11684810748466873,14.209290513841227
pal__tartr_ale26__2,0.11978151172172107,14.552405034981495
pal__tartr_ale28_f10__1,0.2148466389300737,12.810595994588159
pal__tartr_ale28_f10__2,0.13861954959209435,14.05565581100608
pal__tartr_ale28__1,0.1997152448887626,11.782472210689406
pal__tartr_ale28__2,0.15057767297153665,14.209290513841227
efeU__delmenFentC_citr__1,0.06207742144498094,1.0686066255328912
efeU__delmenFentC_citr__2,0.0657166539899749,1.2639064469252281
efeU__delmenFentC__1,0.01793654428316199,2.485845148456221
efeU__delmenFentC__2,0.037231646430435264,3.2081417387886084
efeU__menFentC_ale39__1,0.17045299545463097,0.12097667116492392
efeU__menFentC_ale39__2,0.1997152448887626,0.10561808329056276
efeU__menFentC_ale29__1,0.04434074499659964,0.12097667116492392
efeU__menFentC_ale29__2,0.046551835719024416,0.20212069796968005
efeU__menFentC_ale30__1,0.07613201758617218,0.9426235087389749
efeU__menFentC_ale30__2,0.04818944258731292,0.7564944914045244
efeU__menFentCubiC_ale36__1,0.025841963449678745,1.0979283139187495
efeU__menFentCubiC_ale36__2,0.07029158322850335,1.9623656023068172
efeU__menFentCubiC_ale37__1,0.017175756359371085,1.4635354966146132
efeU__menFentCubiC_ale37__2,0.03217196208218309,1.7918525645573966
efeU__menFentCubiC_ale38__1,0.15462072629205045,3.52803794461668
efeU__menFentCubiC_ale38__2,0.4459662893326158,10.44788775296645
