,cAct,cInh
rpoB__rpoBE546V_044__1,0.5807787714569631,0.7754648167713969
rpoB__rpoBE546V_lb__1,1.6855644256084503,18.107799911550636
rpoB__rpoBE546V_lb__2,1.8139369557764387,17.50925335527867
rpoB__rpoBE546V_glc__1,0.0800661370389487,0.7314307569295255
rpoB__rpoBE672K_glc__1,0.0687820142697745,0.015684545601118986
rpoB__rpoBE672K_glc__2,0.11323537172678542,0.012523795591241093
rpoB__rpoBE672K_lb__1,1.3595369541374067,18.107799911550636
rpoB__rpoBE672K_lb__2,1.3629148812120304,18.107799911550636
crp__wt_fru__1,0.9718237898611769,17.145812754039465
crp__wt_glyc__1,0.5981123756711711,17.594027507910845
crp__wt_glyc__2,0.5981123756711711,17.63468649395367
crp__delar1_glyc__1,0.010718029857091783,7.655259185191628
crp__delar1_glyc__2,0.010718029857091783,8.470284253533132
crp__delar1ar2_glyc__1,0.01,17.793842622162373
crp__delar1ar2_glyc__2,0.01,18.10779991155063
crp__delar1ar2_glyc__3,0.01,17.09027562170074
crp__delar2_glyc__1,0.01,16.390681800177852
crp__delar2_glyc__2,0.01,15.5795130752859
crp__delar2_glyc__3,0.01,16.910943588078144
crp__delcrp_fru__1,0.01,9.566248336434118
crp__delcrp_fru__2,0.01,8.794420602985149
crp__delcrp_fru__3,0.01,8.751403522155783
crp__delcrp_glc__1,0.01,8.310493139669767
crp__delcrp_glc__2,0.01,9.112386172391522
crp__delcrp_glc__3,0.01,9.117944621501964
crp__delcrp_glyc__1,0.01,11.030342792931926
crp__delcrp_glyc__2,0.01,10.312667551633902
crp__delcrp_glyc__3,0.01,11.220293532615178
glu__glu_ale3__1,0.0151596709619162,0.055997455879631154
glu__glu_ale4__1,0.016248180599350515,0.12327005502772566
glu__glu_ale5__1,0.42575468667099126,0.5329283380048899
glu__glu_ale6__1,0.14027367017003375,0.01
glu__glu_ale8__1,0.24910387136830783,0.01
glu__glu_ale9__1,0.4195369562047847,0.01
glu__glu_ale10__1,0.013196533059378068,0.1179480907029089
42c__wt_42c__1,0.014144083534051291,0.18959993272978365
42c__42c_ale1__1,0.6738907346781257,0.01
42c__42c_ale2__1,0.0151596709619162,0.27027869569215246
42c__42c_ale3__1,0.012312461558078547,0.7604551080120975
42c__42c_ale4__1,0.017414848478725826,0.5756658889745486
42c__42c_ale5__1,0.012326359626549863,1.0468313637681956
42c__42c_ale6__1,0.04657637926456656,0.019643004304991385
42c__42c_ale8__1,0.016738588191066422,0.4255326064069665
42c__42c_ale9__1,0.0151596709619162,0.19381117176009166
42c__42c_ale10__1,0.017414848478725826,0.06673546079281208
ssw__wt_ac__1,0.3811435215233211,18.107799911550636
ssw__wt_glc__1,0.0348392923679881,0.9359161989252521
ssw__wt_glyc__1,0.19721656411034724,16.265889459018464
ssw__wt_xyl__1,1.473252888725784,17.135489485221385
ssw__glc_ale1__1,0.5206583809501152,0.010034582594337262
ssw__glc_ale2__1,0.045975787349949296,0.019762273733872834
ssw__glc_ale3__1,0.6564592665549585,0.010779004590262872
ssw__glyc_ale1__1,0.11324621305276884,9.012511253662035
ssw__glyc_ale2__1,0.21137730224477574,7.973319562294341
ssw__xyl_ale1__1,0.017414848478725826,8.904819159190923
ssw__xyl_ale2__1,0.10635338085693204,18.107799911550636
ssw__xyl_ale3__1,0.014144083534051291,12.390316698357655
ssw__glc_ac_ac2__1,0.1225552172720079,18.107799911550636
ssw__glc_ac_glc1__1,0.012312461558078547,1.7392087487221106
ssw__glc_ac_glc2__1,0.35698276098901605,0.01
ssw__glc_glyc_glc__1,0.10565954243711813,0.35654985118775573
ssw__glc_glyc_glyc__1,0.4857780654581886,17.00315095869574
ssw__glc_xyl_glc__1,0.10565954243711813,0.2987827662472345
ssw__glc_xyl_xyl__1,0.18400449218739134,17.342368675085673
pgi__glu4_delpgi__1,0.2734919176505639,3.747260564805138
pgi__pgi_ale1__1,0.26025749081391514,1.6766639186205017
pgi__pgi_ale2__1,0.09197690690734775,1.868004052101838
pgi__pgi_ale3__1,0.1484452102264261,0.9009888410491305
pgi__pgi_ale5__1,0.18400449218739134,0.4300090682935026
pgi__pgi_ale6__1,0.11324621305276884,1.4242673479728838
pgi__pgi_ale7__1,8.628343927859044,10.710631777138229
pgi__pgi_ale8__1,0.024631707161594414,1.418381990883126
ica__wt_glc__1,0.7418570539611878,0.04832276698776151
ica__wt_glc__2,0.7241893577575866,0.056144744265587056
ica__wt_glc__3,0.07945674693198723,0.1023147772205069
ica__wt_glc__4,0.06969778084402607,0.28464543770084294
ica__arg_sbt__1,3.88943731594907,17.20000418764382
ica__arg_sbt__2,4.168710527962906,16.943977077787654
ica__cytd_rib__1,0.7364235632862328,11.1409655437472
ica__cytd_rib__2,1.2397457819266398,15.5850562191125
ica__gth__1,0.01,4.372949799501686
ica__gth__2,0.01,5.5892368388617
ica__leu_glcr__1,0.9718237898611769,17.481664002749486
ica__leu_glcr__2,0.9574801183746336,18.107799911550636
ica__met_glc__1,0.8565652511557224,0.1023147772205069
ica__met_glc__2,0.9061960857779418,0.21663315845165115
ica__no3_anaero__1,0.012312461558078547,1.9359488196483132
ica__no3_anaero__2,0.012312461558078547,2.245892606874124
ica__phe_acgam__1,0.26607742605429047,0.011618693995690812
ica__phe_acgam__2,0.2720746767636084,0.010779004590262872
ica__thm_gal__1,1.1206072397264628,18.107799911550636
ica__thm_gal__2,1.2134732798240013,18.107799911550636
ica__tyr_glcn__1,0.5981123756711711,17.478461791112075
ica__tyr_glcn__2,0.6410586300339709,17.677113228998856
ica__ura_pyr__1,4.788854743517913,17.6919623988764
ica__ura_pyr__2,0.6465089087228844,18.107799911550636
ica__wt_glc__5,0.5450704559286588,0.07031453007047178
ica__wt_glc__6,0.5206583809501152,0.1059053425934948
ica__bw_delpurR_cytd__1,0.09197690690734775,0.18486368230501266
ica__bw_delpurR_cytd__2,0.0800661370389487,0.10075213374043003
ica__ade_glc__1,2.3937679004531387,1.5197824769459234
ica__ade_glc__2,0.5178328147139674,0.13811886168777235
ytf__wt_glc__1,0.10565954243711813,0.3076581745738494
ytf__wt_glc__2,0.10567675380442544,0.3397792652449358
ytf__delyafC__1,0.32603143086600367,0.01
ytf__delyafC__2,0.26025749081391514,0.04566637108325674
ytf__delyeiE__1,0.14034412876228888,0.010779004590262872
ytf__delyeiE__2,0.11324621305276884,0.27916326846932216
ytf__delyiaJ__1,0.12608761809000923,0.010779004590262872
ytf__delyiaJ__2,0.10786684022435641,0.4944133139031281
ytf__delyieP__1,0.3715692350538472,0.01
ytf__delyieP__2,0.05509667453253036,0.010779004590262872
ytf__wt_ph5__1,0.06969778084402607,0.44881291311071836
ytf__wt_ph5__2,0.0151596709619162,0.5003600290250344
ytf__wt_ph8__1,0.016248180599350515,0.4000251918364742
ytf__wt_ph8__2,0.0151596709619162,0.43162813597977473
ytf__delybaO__1,0.578696748217628,0.01
ytf__delybaO__2,0.6899235987935696,0.01
ytf__delybaQ__1,0.016248180599350515,0.22734746278049928
ytf__delybaQ__2,0.016248180599350515,0.17312018939250326
ytf__delybiH__1,0.018665286595171283,0.09749484887180161
ytf__delybiH__2,0.09498195725848663,0.01
ytf__delydcI_ph5__1,0.07946077845570505,0.315223230864817
ytf__delydcI_ph5__2,0.09197690690734775,0.43419126103924466
ytf__delydcI_ph8__1,0.014144083534051291,0.4872285597361713
ytf__delydcI_ph8__2,0.05281522088446978,0.46283507437788046
ytf__delyddM__1,0.0151596709619162,0.552535544461941
ytf__delyddM__2,0.014144083534051291,0.6087493424524947
ytf__delyheO__1,0.5772893243880346,0.01
ytf__delyheO__2,0.748098407342403,0.01
fps__bw_glc__1,3.3857653145139768,3.384714744524633
fps__bw_glc__2,2.233402903677543,2.04192821382187
fps__fps_thrA_ale1__1,0.016248180599350515,0.7655183790310611
fps__fps_thrA_ale1__2,0.017414848478725826,0.5881338621906478
fps__fps_thrA_ale2__1,0.07470228960593113,1.3700836561749667
fps__fps_thrA_ale2__2,0.09858112343959047,1.431174347298638
fps__fps_serB_ale1__1,0.017414848478725826,0.8495084186402085
fps__fps_serB_ale1__2,0.017414848478725826,0.7569892027055672
fps__fps_serB_ale4__1,0.011487616401751092,8.346324084875153
fps__fps_serB_ale4__2,0.012312461558078547,6.961861430224311
pal__lyx_ale2_f6__1,0.7228564275310728,18.107799911550636
pal__lyx_ale2__1,0.2789447557075333,17.942872442787863
pal__lyx_ale2__2,0.36811036904346023,17.62601601437052
pal__lyx_ale4__1,0.2789447557075333,17.942872442787863
pal__lyx_ale4__2,0.36811036904346023,17.62601601437052
pal__5drib_ale10_f18__1,0.030884724025025328,18.107799911550636
pal__5drib_ale10_f18__2,0.01801168034220652,18.107799911550636
pal__5drib_ale10__1,0.34964386417383553,18.107799911550636
pal__arab_ale14_f9__1,0.6870885536850455,17.48196440447664
pal__arab_ale14_f9__2,0.32044103508483107,11.1494309105437
pal__arab_ale14__1,0.3434496581476615,16.4225651319512
pal__arab_ale14__2,0.3434496581476615,16.447122267452976
pal__arab_ale16__1,0.11850093463381275,18.107799911550636
pal__arab_ale16__2,0.16183708653261597,18.107799911550636
pal__tartr_ale26_f10__1,0.23495247523128104,18.107799911550636
pal__tartr_ale26_f10__2,0.2723137422011575,18.107799911550636
pal__tartr_ale26__1,0.3938092099894024,18.107799911550636
pal__tartr_ale26__2,0.373087989079727,18.107799911550636
pal__tartr_ale28_f10__1,0.675276741954426,18.107799911550636
pal__tartr_ale28_f10__2,0.3454893859488622,18.107799911550636
pal__tartr_ale28__1,0.276391846218593,18.107799911550636
pal__tartr_ale28__2,0.11844041858632431,18.107799911550636
efeU__delmenFentC_citr__1,0.11324621305276884,0.21124414360866903
efeU__delmenFentC_citr__2,0.11324621305276884,0.09768754748905553
efeU__delmenFentC__1,0.011487616401751092,2.428352007592235
efeU__delmenFentC__2,0.011487616401751092,2.3439830266778983
efeU__menFentC_ale39__1,5.834279183511951,0.01
efeU__menFentC_ale39__2,10.268245696623708,0.01
efeU__menFentC_ale29__1,0.5732755671487157,0.01
efeU__menFentC_ale29__2,0.5782420236247601,0.01
efeU__menFentC_ale30__1,1.0563192444392686,0.022822605617573207
efeU__menFentC_ale30__2,0.8176784855496739,0.035796219854518134
efeU__menFentCubiC_ale36__1,0.013196533059378068,0.08991622915201644
efeU__menFentCubiC_ale36__2,0.013196533059378068,0.11465948849001653
efeU__menFentCubiC_ale37__1,0.013196533059378068,0.3670800742759144
efeU__menFentCubiC_ale37__2,0.014144083534051291,0.42137908496011134
efeU__menFentCubiC_ale38__1,1.5790368448409673,3.2574899587065813
efeU__menFentCubiC_ale38__2,8.339717974499187,17.408091534168804
