,cAct,cInh
fps__fps_serB_ale4__2,0.02754228703338166,13.2815461073773
pal__lyx_ale2_f6__1,0.09120108393559097,26.95308872857991
pal__lyx_ale2__1,0.09120108393559097,42.85958312484544
pal__lyx_ale2__2,0.19054607179632474,67.83679234874207
pal__lyx_ale4__1,0.07585775750291836,37.53849690072071
pal__lyx_ale4__2,0.21685986782919672,75.85775750291836
pal__5drib_ale10_f18__1,0.1445439770745927,93.6896907040725
pal__5drib_ale10_f18__2,0.12034249558498297,83.17637711026708
pal__5drib_ale10__1,0.17378008287493754,65.81892506261904
pal__arab_ale14_f9__1,0.03019951720402016,13.435417443107777
pal__arab_ale14_f9__2,0.3981071705534973,90.86928378191546
pal__arab_ale14__1,0.09120108393559097,36.18255876624015
pal__arab_ale14__2,0.27792646522156206,91.20108393559097
pal__arab_ale16__1,0.13692651075839354,75.85775750291836
pal__arab_ale16__2,0.08241579683639538,47.86300923226385
pal__tartr_ale26_f10__1,0.08317637711026708,43.02810367371208
pal__tartr_ale26_f10__2,0.18250408918238292,75.85775750291836
pal__tartr_ale26__1,0.21807617040837612,75.85775750291836
pal__tartr_ale26__2,0.21203580571985248,75.85775750291836
pal__tartr_ale28_f10__1,0.17378008287493754,47.06123838080485
pal__tartr_ale28_f10__2,0.1,42.456702139996544
pal__tartr_ale28__1,0.20892961308540398,84.71176266713158
pal__tartr_ale28__2,0.19098464979852856,100.0
efeU__delmenFentC_citr__1,0.3311311214825911,9.684634452261683
efeU__delmenFentC_citr__2,0.013924630604853059,0.3311311214825911
efeU__delmenFentC__1,0.05300560958864945,7.585775750291836
efeU__delmenFentC__2,0.019054607179632473,4.1615468375046625
efeU__menFentC_ale39__1,0.06655609554224229,0.2754228703338166
efeU__menFentC_ale39__2,0.04840396603957082,0.013182567385564075
efeU__menFentC_ale29__1,0.0261853524183708,0.15848931924611134
efeU__menFentC_ale29__2,0.019284092186841986,0.03019951720402016
efeU__menFentC_ale30__1,0.4553334794683655,6.918309709189362
efeU__menFentC_ale30__2,0.06309573444801933,0.7217337222848339
efeU__menFentCubiC_ale36__1,0.04786300923226385,1.4880891125980635
efeU__menFentCubiC_ale36__2,0.20528649902738075,6.309573444801936
efeU__menFentCubiC_ale37__1,0.019805811997613523,1.096478196143185
efeU__menFentCubiC_ale37__2,0.03630780547701014,1.822497355516431
efeU__menFentCubiC_ale38__1,0.1031835446015947,3.981071705534973
efeU__menFentCubiC_ale38__2,2.0892961308540388,79.45280038289147
