,cAct,cInh
crp__delcrp_fru__3,0.0,0.35481338923357547
crp__delcrp_glc__1,0.0,0.3981071705534973
crp__delcrp_glc__2,0.0,0.35481338923357547
crp__delcrp_glc__3,0.0,0.8912509381337457
crp__delcrp_glyc__1,0.0,0.31622776601683794
crp__delcrp_glyc__2,0.0,0.28183829312644537
crp__delcrp_glyc__3,0.0,0.31622776601683794
glu__glu_ale3__1,0.07956694568471091,707.945784384138
glu__glu_ale4__1,4.570881896148751,35751.04332295623
glu__glu_ale5__1,5.248074602497725,31665.772195233567
glu__glu_ale6__1,2.6302679918953817,35834.3733168026
glu__glu_ale8__1,2.6302679918953817,17185.5506899743
glu__glu_ale9__1,0.13863597267243263,1258.9254117941687
glu__glu_ale10__1,2.3988329190194904,26167.63778557729
42c__wt_42c__1,3.8018939632056115,18151.783981388857
42c__42c_ale1__1,4.36515832240166,31653.852997295617
42c__42c_ale2__1,2.3988329190194904,34915.59852669872
42c__42c_ale3__1,2.6302679918953817,18637.783661969577
42c__42c_ale4__1,2.290867652767773,17094.898462504512
42c__42c_ale5__1,2.290867652767773,20332.58912903086
42c__42c_ale6__1,0.0,39.810717055349734
42c__42c_ale8__1,1.4454397707459274,17309.840891009488
42c__42c_ale9__1,3.8018939632056115,31553.299554901012
42c__42c_ale10__1,3.630780547701014,25563.708023723924
ssw__wt_ac__1,5.495408738576246,17022.06566854036
ssw__wt_glc__1,4.570881896148751,41291.015346487686
ssw__wt_glyc__1,8.31763771102671,138.86057206187976
ssw__wt_xyl__1,34.673685045253166,191193.33771444493
ssw__glc_ale1__1,6.025595860743578,60604.15583802839
ssw__glc_ale2__1,3.8018939632056115,17183.63942693422
ssw__glc_ale3__1,5.248074602497725,28905.077804079472
ssw__glyc_ale1__1,6.025595860743578,320.0265800163475
ssw__glyc_ale2__1,7.244359600749901,265.9794209907406
ssw__xyl_ale1__1,3.9810717055349722,17689.28238143446
ssw__xyl_ale2__1,5.7543993733715695,17500.474328173685
ssw__xyl_ale3__1,3.1622776601683795,17492.18808890955
ssw__glc_ac_ac2__1,8.709635899560807,16513.366763011232
ssw__glc_ac_glc1__1,3.9810717055349722,17415.976105944454
ssw__glc_ac_glc2__1,6.918309709189364,64116.833950075685
ssw__glc_glyc_glc__1,0.0960745083110788,25.11886431509582
ssw__glc_glyc_glyc__1,8.127397909023054,281.8382931264455
ssw__glc_xyl_glc__1,7.943282347242816,33620.49629287292
ssw__glc_xyl_xyl__1,5.495408738576246,25103.753260276622
pgi__glu4_delpgi__1,7.244359600749901,5588.331756639024
pgi__pgi_ale1__1,5.248074602497725,34502.40011895232
pgi__pgi_ale2__1,1.5135612484362082,17336.163051044525
pgi__pgi_ale3__1,5.248074602497725,32077.280085867795
pgi__pgi_ale5__1,5.248074602497725,41140.24186124025
pgi__pgi_ale6__1,4.786300923226384,25312.65546993376
pgi__pgi_ale7__1,5.248074602497725,15726.09128466331
pgi__pgi_ale8__1,2.290867652767773,19732.160096328993
ica__wt_glc__1,19.054607179632473,102639.65072933373
ica__wt_glc__2,6.025595860743578,30910.581530445856
ica__wt_glc__3,4.786300923226384,31909.446532153997
ica__wt_glc__4,5.011872336272724,26335.32926731067
ica__arg_sbt__1,9.549925860214358,15022.813432560073
ica__arg_sbt__2,9.120108393559097,15633.74162389926
ica__cytd_rib__1,10.0,15029.27840884741
ica__cytd_rib__2,10.0,15193.035488022419
ica__gth__1,0.0,100.0
ica__gth__2,0.0,141.25375446227554
ica__leu_glcr__1,5.248074602497725,17652.900716532346
ica__leu_glcr__2,5.495408738576246,17649.943675137634
ica__met_glc__1,25.11886431509581,195624.7854738196
ica__met_glc__2,6.025595860743578,40587.68814211711
ica__no3_anaero__1,4.168693834703354,20883.920811107528
ica__no3_anaero__2,4.168693834703354,18600.48656502498
ica__phe_acgam__1,5.248074602497725,32393.34292971178
ica__phe_acgam__2,5.248074602497725,32126.925501760095
ica__thm_gal__1,7.5857757502918375,25453.00021080588
ica__thm_gal__2,6.309573444801933,23076.015759321417
ica__tyr_glcn__1,7.244359600749901,31946.648891558743
ica__tyr_glcn__2,6.025595860743578,26189.127328532042
ica__ura_pyr__1,33.11311214825911,154023.25647896001
ica__ura_pyr__2,7.244359600749901,19844.415897147603
ica__wt_glc__5,5.248074602497725,35488.93993004526
ica__wt_glc__6,5.7543993733715695,33033.5826808176
ica__bw_delpurR_cytd__1,5.248074602497725,35042.54399220563
ica__bw_delpurR_cytd__2,5.248074602497725,47629.76824349951
ica__ade_glc__1,3.630780547701014,19964.58176201112
ica__ade_glc__2,4.168693834703354,18568.74915713741
ytf__wt_glc__1,5.011872336272724,21479.680812310948
ytf__wt_glc__2,5.248074602497725,23551.389726409016
ytf__delyafC__1,5.495408738576246,39347.039306655206
ytf__delyafC__2,5.248074602497725,31258.704972867883
ytf__delyeiE__1,5.248074602497725,32504.064617686596
ytf__delyeiE__2,5.248074602497725,34042.382345487684
ytf__delyiaJ__1,4.570881896148751,30965.825443007463
ytf__delyiaJ__2,5.248074602497725,23493.31164119286
ytf__delyieP__1,5.248074602497725,26015.909549607393
ytf__delyieP__2,3.9810717055349722,25774.61815272016
ytf__wt_ph5__1,4.570881896148751,18438.682841112783
ytf__wt_ph5__2,4.168693834703354,20482.64869768706
ytf__wt_ph8__1,4.786300923226384,32626.297624558643
ytf__wt_ph8__2,3.311311214825911,18520.385211772384
ytf__delybaO__1,6.918309709189364,24732.670370075262
ytf__delybaO__2,5.495408738576246,30587.720317741092
ytf__delybaQ__1,5.011872336272724,25837.218431848105
ytf__delybaQ__2,6.606934480075961,27032.689298497746
ytf__delybiH__1,2.51188643150958,17443.559415032705
ytf__delybiH__2,4.168693834703354,17586.05830926128
ytf__delydcI_ph5__1,5.011872336272724,32678.61732946028
ytf__delydcI_ph5__2,5.011872336272724,29794.322530009922
ytf__delydcI_ph8__1,3.8018939632056115,26845.201711434092
ytf__delydcI_ph8__2,6.918309709189364,32459.34932854392
ytf__delyddM__1,3.9810717055349722,18210.270563976454
ytf__delyddM__2,4.168693834703354,25965.835136331116
ytf__delyheO__1,6.309573444801933,29148.567786747077
ytf__delyheO__2,5.248074602497725,26149.95954712923
fps__bw_glc__1,5.248074602497725,35160.801625738095
fps__bw_glc__2,6.025595860743578,35262.97013170142
fps__fps_thrA_ale1__1,5.011872336272724,27118.114996238106
fps__fps_thrA_ale1__2,6.918309709189364,33047.07199833406
fps__fps_thrA_ale2__1,5.011872336272724,23866.576818031343
fps__fps_thrA_ale2__2,5.248074602497725,32425.6653965828
fps__fps_serB_ale1__1,6.025595860743578,33559.128897596594
fps__fps_serB_ale1__2,5.248074602497725,32203.52234842335
fps__fps_serB_ale4__1,5.011872336272724,17946.065184854488
fps__fps_serB_ale4__2,2.3988329190194904,8459.724109642133
pal__lyx_ale2_f6__1,8.709635899560807,16107.923014125166
pal__lyx_ale2__1,7.244359600749901,8164.956285405314
pal__lyx_ale2__2,8.31763771102671,8446.88885923303
pal__lyx_ale4__1,14.454397707459272,16252.928271089704
pal__lyx_ale4__2,8.31763771102671,8446.88885923303
pal__5drib_ale10_f18__1,15.169314512213276,7943.282347242822
pal__5drib_ale10_f18__2,15.13561248436208,7734.117614055023
pal__5drib_ale10__1,22.34803130605643,7079.457843841388
pal__arab_ale14_f9__1,6.025595860743578,16208.06672794644
pal__arab_ale14_f9__2,5.7543993733715695,17276.944350215403
pal__arab_ale14__1,6.025595860743578,20057.59257969121
pal__arab_ale14__2,6.309573444801933,31797.448606801383
pal__arab_ale16__1,6.918309709189364,17020.902020633974
pal__arab_ale16__2,7.5857757502918375,16809.020064335942
pal__tartr_ale26_f10__1,10.471285480508996,15964.130834213822
pal__tartr_ale26_f10__2,10.0,16039.787154976333
pal__tartr_ale26__1,9.549925860214358,15647.2351348949
pal__tartr_ale26__2,9.549925860214358,15896.98634453665
pal__tartr_ale28_f10__1,8.31763771102671,12643.746522913898
pal__tartr_ale28_f10__2,7.244359600749901,15953.259141033974
pal__tartr_ale28__1,12.589254117941675,16593.23290810952
pal__tartr_ale28__2,8.709635899560807,16520.098576298376
efeU__delmenFentC_citr__1,5.248074602497725,23398.59610440023
efeU__delmenFentC_citr__2,5.011872336272724,32647.061769003387
efeU__delmenFentC__1,0.07498409317150065,562.341325190349
efeU__delmenFentC__2,0.3476241591321296,1995.2623149688789
efeU__menFentC_ale39__1,4.570881896148751,16935.068608071964
efeU__menFentC_ale39__2,5.7543993733715695,16243.348071111235
efeU__menFentC_ale29__1,0.036345101046683426,501.18723362727246
efeU__menFentC_ale29__2,0.0,31.622776601683793
efeU__menFentC_ale30__1,2.884031503126606,17857.59648221565
efeU__menFentC_ale30__2,5.011872336272724,26147.419980466693
efeU__menFentCubiC_ale36__1,0.08155290826482069,562.341325190349
efeU__menFentCubiC_ale36__2,3.1622776601683795,17480.0681546615
efeU__menFentCubiC_ale37__1,3.4673685045253166,17563.23539431009
efeU__menFentCubiC_ale37__2,3.9810717055349722,17286.930893669836
efeU__menFentCubiC_ale38__1,4.570881896148751,16780.624372865095
efeU__menFentCubiC_ale38__2,0.08727318322098886,501.18723362727246
