,cAct,cInh
rpoB__rpoBE546V_lb__2,5.011872336272724,8335.97143208371
rpoB__rpoBE546V_glc__1,2.3988329190194904,10941.78726668892
rpoB__rpoBE672K_glc__1,2.1877616239495525,28016.959652900707
rpoB__rpoBE672K_glc__2,2.1877616239495525,14594.963715696635
rpoB__rpoBE672K_lb__1,3.6232152107170403,6309.573444801943
rpoB__rpoBE672K_lb__2,3.630780547701014,7479.669081338694
crp__wt_fru__1,66.06934480075961,264840.37656504236
crp__wt_glyc__1,3.311311214825911,10888.38780331771
crp__wt_glyc__2,3.8018939632056115,10818.618982290785
crp__delar1_glyc__1,0.0,1.4125375446227548
crp__delar1_glyc__2,0.0,0.5011872336272724
crp__delar1ar2_glyc__1,0.7637454361942921,10000.0
crp__delar1ar2_glyc__2,0.0,0.707945784384138
crp__delar1ar2_glyc__3,0.0,1.2589254117941675
crp__delar2_glyc__1,0.0,0.14125375446227545
crp__delar2_glyc__2,0.0,0.12589254117941673
crp__delar2_glyc__3,0.0,0.15848931924611134
crp__delcrp_fru__1,1.2589254117941673,26420.605778081692
crp__delcrp_fru__2,0.0,251.18864315095823
crp__delcrp_fru__3,0.0,223.872113856834
crp__delcrp_glc__1,0.0,223.872113856834
crp__delcrp_glc__2,0.0,199.52623149688807
crp__delcrp_glc__3,0.0,223.872113856834
crp__delcrp_glyc__1,0.0,177.82794100389228
crp__delcrp_glyc__2,1.0,19909.89807003567
crp__delcrp_glyc__3,0.0,177.82794100389228
glu__glu_ale3__1,1.6595869074375607,11005.315993811932
glu__glu_ale4__1,1.1481536214968828,13044.530369655082
glu__glu_ale5__1,50.11872336272722,483772.6666660058
glu__glu_ale6__1,1.0,17482.24794782528
glu__glu_ale8__1,0.791663368960716,10000.0
glu__glu_ale9__1,1.5848931924611136,11073.51144326418
glu__glu_ale10__1,0.0,8.91250938133746
42c__wt_42c__1,0.0,2.818382931264455
42c__42c_ale1__1,4.786300923226384,8602.722951137157
42c__42c_ale2__1,0.0,15.848931924611142
42c__42c_ale3__1,0.0,158.48931924611142
42c__42c_ale4__1,0.0,14.12537544622754
42c__42c_ale5__1,0.0,251.18864315095823
42c__42c_ale6__1,0.0,1.0
42c__42c_ale8__1,0.0,1.9952623149688797
42c__42c_ale9__1,2.1877616239495525,13868.388802677902
42c__42c_ale10__1,0.0,0.6309573444801934
ssw__wt_ac__1,6.918309709189364,9481.602951690345
ssw__wt_glc__1,2.6302679918953817,11441.855500358968
ssw__wt_glyc__1,2.7542287033381663,9653.689122767013
ssw__wt_xyl__1,3.7987021012905338,10000.0
ssw__glc_ale1__1,0.00393616278712577,158.48931924611142
ssw__glc_ale2__1,0.0013529889811915385,89.12509381337459
ssw__glc_ale3__1,2.3988329190194904,10527.335868365752
ssw__glyc_ale1__1,0.0,0.11220184543019636
ssw__glyc_ale2__1,0.0,0.11220184543019636
ssw__xyl_ale1__1,3.568977257275263,10000.0
ssw__xyl_ale2__1,4.89716363965282,8912.509381337459
ssw__xyl_ale3__1,0.0,223.872113856834
ssw__glc_ac_ac2__1,10.471285480508996,9813.41989378427
ssw__glc_ac_glc1__1,1.5135612484362082,11421.888459341544
ssw__glc_ac_glc2__1,2.6302679918953817,9826.996675888693
ssw__glc_glyc_glc__1,0.0,0.8912509381337457
ssw__glc_glyc_glyc__1,7.943282347242816,10748.34233034924
ssw__glc_xyl_glc__1,2.290867652767773,11183.702583173497
ssw__glc_xyl_xyl__1,2.7542287033381663,13222.878361672594
pgi__glu4_delpgi__1,4.786300923226384,9641.14823349488
pgi__pgi_ale1__1,3.1622776601683795,10643.824656837895
pgi__pgi_ale2__1,0.0,0.31622776601683794
pgi__pgi_ale3__1,2.51188643150958,10747.20633778818
pgi__pgi_ale5__1,2.290867652767773,10936.61780994788
pgi__pgi_ale6__1,2.6302679918953817,11044.069854262974
pgi__pgi_ale7__1,2.6302679918953817,16004.44211920061
pgi__pgi_ale8__1,0.0030761812978970906,223.872113856834
ica__wt_glc__1,2.7542287033381663,12933.985871036728
ica__wt_glc__2,47.86300923226383,262278.89454075793
ica__wt_glc__3,2.1877616239495525,15797.393109064955
ica__wt_glc__4,2.1877616239495525,15493.537895182095
ica__arg_sbt__1,4.570881896148751,8802.731462551039
ica__arg_sbt__2,3.9810717055349722,8711.454129074238
ica__cytd_rib__1,14.454397707459272,8151.205852886245
ica__cytd_rib__2,17.378008287493753,8277.014320585036
ica__gth__1,0.0,177.82794100389228
ica__gth__2,1.1481536214968828,10979.901542129108
ica__leu_glcr__1,3.630780547701014,9305.98865464601
ica__leu_glcr__2,3.311311214825911,9981.566332201977
ica__met_glc__1,2.6302679918953817,12456.915017597283
ica__met_glc__2,2.1877616239495525,13140.376515781358
ica__no3_anaero__1,1.9054607179632472,13596.704262652316
ica__no3_anaero__2,1.9952623149688795,11765.576231693245
ica__phe_acgam__1,2.51188643150958,10801.83687402015
ica__phe_acgam__2,2.6302679918953817,10559.877060186805
ica__thm_gal__1,6.498872887358432,8912.509381337459
ica__thm_gal__2,6.435012211361994,8912.509381337459
ica__tyr_glcn__1,0.16834156355113486,0.1
ica__tyr_glcn__2,0.17598744104466016,0.1
ica__ura_pyr__1,3.630780547701014,11060.863201462176
ica__ura_pyr__2,5.495408738576246,10209.83542089551
ica__wt_glc__5,2.6302679918953817,10944.901671246867
ica__wt_glc__6,2.51188643150958,13527.127631148258
ica__bw_delpurR_cytd__1,2.3988329190194904,10710.626268460544
ica__bw_delpurR_cytd__2,1.5848931924611136,10807.951404672864
ica__ade_glc__1,1.3803842646028848,11172.166380498555
ica__ade_glc__2,2.0892961308540396,17587.46260813134
ytf__wt_glc__1,2.290867652767773,13246.764426794829
ytf__wt_glc__2,2.6302679918953817,11032.724018584024
ytf__delyafC__1,2.6302679918953817,10726.970753871752
ytf__delyafC__2,3.1622776601683795,9776.170453069803
ytf__delyeiE__1,3.1622776601683795,13033.7546338572
ytf__delyeiE__2,3.311311214825911,12641.911423865486
ytf__delyiaJ__1,2.675013736551359,10000.0
ytf__delyiaJ__2,3.2825747436973924,10000.0
ytf__delyieP__1,3.115022321553614,10000.0
ytf__delyieP__2,2.290867652767773,10568.591444116977
ytf__wt_ph5__1,2.884031503126606,11306.565870684402
ytf__wt_ph5__2,2.0892961308540396,11162.548123491799
ytf__wt_ph8__1,2.1877616239495525,20675.685982521154
ytf__wt_ph8__2,0.002668643916324427,199.52623149688807
ytf__delybaO__1,4.813046897534767,8912.509381337459
ytf__delybaO__2,4.36515832240166,9979.752472062122
ytf__delybaQ__1,3.019951720402016,13118.501153144123
ytf__delybaQ__2,2.6302679918953817,13232.425234276456
ytf__delybiH__1,0.0,1.7782794100389228
ytf__delybiH__2,3.276075452188885,8912.509381337459
ytf__delydcI_ph5__1,2.6302679918953817,11400.91671423849
ytf__delydcI_ph5__2,2.51188643150958,16283.258829167547
ytf__delydcI_ph8__1,2.51188643150958,11511.829916133269
ytf__delydcI_ph8__2,2.290867652767773,13511.546222444447
ytf__delyddM__1,2.0892961308540396,11770.341932184032
ytf__delyddM__2,2.884031503126606,13682.109453306864
ytf__delyheO__1,4.210247386297118,8912.509381337459
ytf__delyheO__2,3.630780547701014,8772.430330525882
fps__bw_glc__1,2.6302679918953817,11584.159522756936
fps__bw_glc__2,3.1622776601683795,15347.511443228046
fps__fps_thrA_ale1__1,3.311311214825911,13240.389947774229
fps__fps_thrA_ale1__2,3.4673685045253166,11237.796142172901
fps__fps_thrA_ale2__1,3.4673685045253166,11303.510078988498
fps__fps_thrA_ale2__2,2.6302679918953817,11583.718485053432
fps__fps_serB_ale1__1,2.3988329190194904,13761.304403144544
fps__fps_serB_ale1__2,2.51188643150958,15364.829120837736
fps__fps_serB_ale4__1,1.9952623149688795,17774.080254702243
fps__fps_serB_ale4__2,2.3988329190194904,11795.333887808889
pal__lyx_ale2_f6__1,9.37890696437589,10000.0
pal__lyx_ale2__1,5.248074602497725,9908.709136123238
pal__lyx_ale2__2,5.2260335439129175,10000.0
pal__lyx_ale4__1,5.248074602497725,9908.709136123238
pal__lyx_ale4__2,5.2260335439129175,10000.0
pal__5drib_ale10_f18__1,14.454397707459272,8422.40518510576
pal__5drib_ale10_f18__2,11.481536214968829,8392.645594528265
pal__5drib_ale10__1,18.197008586099834,8151.7401698851
pal__arab_ale14_f9__1,4.570881896148751,10841.004036741148
pal__arab_ale14_f9__2,5.011872336272724,11022.465890927258
pal__arab_ale14__1,3.630780547701014,11028.842378756146
pal__arab_ale14__2,3.4673685045253166,11105.171201760608
pal__arab_ale16__1,0.0,0.223872113856834
pal__arab_ale16__2,0.0,0.28183829312644537
pal__tartr_ale26_f10__1,9.549925860214358,9774.905091688624
pal__tartr_ale26_f10__2,14.454397707459272,9562.829971907162
pal__tartr_ale26__1,8.709635899560807,11127.3837666101
pal__tartr_ale26__2,10.471285480508996,10842.895258313742
pal__tartr_ale28_f10__1,8.31763771102671,8665.432461719327
pal__tartr_ale28_f10__2,7.943282347242816,9056.488444405575
pal__tartr_ale28__1,4.381793097159852,10000.0
pal__tartr_ale28__2,6.025595860743578,10900.287240229136
efeU__delmenFentC_citr__1,3.019951720402016,13679.648596677098
efeU__delmenFentC_citr__2,2.1877616239495525,13095.112540379281
efeU__delmenFentC__1,2.0892961308540396,13215.59071807631
efeU__delmenFentC__2,1.9952623149688795,11197.921277108022
efeU__menFentC_ale39__1,0.005325982274616703,112.20184543019641
efeU__menFentC_ale39__2,0.0,0.251188643150958
efeU__menFentC_ale29__1,0.0,0.35481338923357547
efeU__menFentC_ale29__2,0.0,0.3981071705534973
efeU__menFentC_ale30__1,0.0,1.584893192461114
efeU__menFentC_ale30__2,2.290867652767773,11059.77912183566
efeU__menFentCubiC_ale36__1,1.9952623149688795,21308.993122605025
efeU__menFentCubiC_ale36__2,1.8197008586099834,11295.770724929427
efeU__menFentCubiC_ale37__1,2.1877616239495525,13686.677004751547
efeU__menFentCubiC_ale37__2,2.1877616239495525,11143.150380111792
efeU__menFentCubiC_ale38__1,3.019951720402016,10920.914978477615
efeU__menFentCubiC_ale38__2,2.6302679918953817,10257.399900159933
