,b2167,b2168,b2169,b2925,b2926,b2927,b3916
p1k_00187,0.4184493127064967,0.2738737286110831,0.2090589021979146,4.969614399275882,4.115684173630861,2.480283534088397,2.8763946889626872
p1k_00188,0.4510553741498492,0.2185589695607832,0.1683541688168391,3.3654845577487453,1.8321302191263609,2.426242398612069,2.6363911378008766
p1k_00189,0.4394865018472806,0.1913082075541741,0.123291004546191,3.4466073308423555,1.855220860295224,2.411844791436178,2.825500189603752
p1k_00190,0.3329196032348344,0.2483952330167512,0.1955528768019075,5.200790424384999,3.900665072987529,2.578769168520579,2.8640215777220885
p1k_00191,0.6369964829230277,0.6296783671696331,2.078208336539911,8.148851742437047,6.762639789604269,5.925189926453078,6.395382435669072
p1k_00192,0.7245482310160644,1.7801089120300533,2.708939515916362,7.960691654910217,7.572651892839557,5.960363269145058,7.827888752603424
p1k_00193,9.334137081932925,5.925014657488938,4.300004253774704,13.278829649658668,14.287925232715958,9.96018178907125,38.77430488802232
p1k_00194,10.51793122276234,7.14485456370003,5.441018682115952,12.819305621132028,13.89667432144464,9.921517711385258,38.13649583881157
p1k_00195,4.688602725960089,2.3915963463462697,1.1425740720992703,14.673120802237044,10.919839155282844,3.346289377738969,10.658685217738087
p1k_00196,2.3598763631757893,0.8775277953164166,0.3535693958753135,12.528894721713936,7.247626508584684,2.332156064778567,5.330116606336239
p1k_00197,2.837832015334373,2.579771261427845,1.985789625654963,13.144584035254711,16.493109221838985,10.080018412480513,31.48643888860597
p1k_00198,3.058194713103098,2.671371440004198,2.042994113181328,14.73443048093026,16.828794390017197,10.139261623821213,20.776679571448696
p1k_00199,3.966066519827344,3.3182423607697937,3.300510544013325,8.574689574422527,7.158358665590056,9.543210709748156,18.884744801816105
p1k_00200,3.2433879958830905,3.062998114813096,2.9332585194341627,8.024134302499455,6.482029161052647,8.30366791632027,15.219837949780493
p1k_00201,0.5868541792407133,0.4601319500395044,0.2262057493325771,7.972149489061176,5.283754335364986,2.241234932352329,4.157124937164981
p1k_00202,0.5309191360771128,0.3727211957297021,0.2255883354499268,7.464977298326882,4.781730461735609,2.1751085104159413,4.021746140118228
p1k_00203,0.5916105114965663,0.502582363322185,0.2653059852576968,7.669987374913026,5.878654950734912,2.852477144593605,4.133436234888982
p1k_00204,0.5582276815288651,0.3998649708001231,0.2128572038463351,7.710399822615087,5.637635489002267,3.042538316979405,4.227474191243927
p1k_00205,8.18005347246903,5.315217336426962,4.208455977142949,13.11991568128362,12.344384257543153,11.140910277499357,34.80096830053445
p1k_00206,10.753082270300144,8.612929408513248,6.906968509130072,11.03052836564031,12.521994009185034,9.352404097485827,27.856547203031468
p1k_00207,0.5337797144384929,0.3695499836368922,0.2429485851791926,6.971336046424298,4.797372505471516,2.65367513747432,4.436372938290998
p1k_00208,0.5573675364258154,0.4212243938738692,0.2557864781537338,6.844043469306515,4.8070566187188,2.6271707611884665,4.381673341934209
p1k_00209,1.149733715546216,3.2609449041668963,5.445424223971751,8.320071306956592,6.51997494739709,9.33868780741306,10.97395905522596
p1k_00210,7.964972761217653,10.21559492817787,9.20863159248898,7.968633433337948,8.639313823186033,10.710728236175823,19.08188015118623
p1k_00211,0.5580905422890147,0.4162262139324662,0.1936199541318526,7.727825904828141,5.1209256537189765,2.0610450336794064,3.5436463143444774
p1k_00212,0.4945019615934447,0.359696795542762,0.1860566247205107,7.71239093771266,4.977176563512522,2.03034491884478,3.751684063873991
p1k_00213,0.5638943132986912,0.3732558901383971,0.2427175375055331,7.680315214158708,6.002404233970643,2.841817934435874,4.3484039578055205
p1k_00214,0.5056258156710903,0.371426070986768,0.2170632878325334,7.773337106570659,5.532184689430752,2.612991433687945,3.6584837149886216
p1k_00215,0.8239851938289852,0.3564417775108435,0.1052777938351906,8.363687527720167,5.332030419139028,2.496654821093204,5.223247929226778
p1k_00216,0.7112824882551938,0.2774765753504555,0.1153241726116984,8.208227873404818,5.328149973217396,2.53799246325114,5.191226331693725
p1k_00217,7.537178218656225,4.575368805475203,4.046209062364226,12.696520584779568,12.668869271983588,11.167367707768102,39.36300736987575
p1k_00218,12.316128578695658,9.460799723164309,8.7597864585682,10.261153418581522,10.896731242905036,10.987526417828423,31.26426645562305
p1k_00219,0.4444188931375475,0.3619095485233963,0.2683968507864283,5.569903057085733,3.638987710617248,2.9001255567666178,3.12468299270849
p1k_00220,0.4746239169968252,0.3159204024786097,0.2410870557292123,5.459487886046092,3.445884197214478,2.7677130490627904,3.0861911004793763
p1k_00221,0.5287207842748589,0.4753190082439567,0.2808001255877369,4.871129401953717,3.3925035469034133,2.4849822538132127,3.7230885146958697
p1k_00222,0.603837483195645,0.4188849554985329,0.2791184236476839,5.126286671217251,3.5572817481249137,2.364810999413026,3.8870149540588663
p1k_00223,0.5196779173332656,0.3659783090691984,0.2189372310674489,4.757620215619635,3.4545883385271616,2.186753971497951,3.370244240886805
p1k_00224,0.5464987893370524,0.4286498346505406,0.2421631819355698,4.707124539934585,3.616233476185245,2.272417081961412,3.553242518736866
p1k_00225,0.5612630400227394,0.4759294853696882,0.2835734516760747,6.219756897688267,4.207861906267636,2.578969739007556,3.902451196021568
p1k_00226,0.5933825297431493,0.497020694917737,0.2644596377785947,6.709534247332609,4.553218553287803,2.5467960663082128,4.104530856723391
p1k_00227,0.4292229594250339,0.4954813296454903,0.1083659308204073,5.7924762064709325,3.322100467092523,1.9721825564952928,2.561226659512123
p1k_00228,0.4998296731955233,0.5758034084393184,0.1626660610568618,6.780980345776939,4.173487876365039,1.917801571157142,2.7062082915525267
p1k_00229,0.6396160556793213,0.46546834235475,0.260178327023345,3.386645557737491,2.790947094930712,2.046529436349265,1.7442790450092347
p1k_00230,0.590636900542739,0.511226352214694,0.2737967828609829,3.9576559709628434,3.103647811428004,2.025474951898804,2.017524957131801
p1k_00231,0.7308818182537342,0.6308705302043758,0.4354632575830404,4.392211105091274,3.692652067519699,2.5693406477633376,2.4492177792695533
p1k_00232,0.731281787799203,0.5391745625342312,0.4222632843914419,4.432454866661962,3.634087977134469,2.424485085741351,2.477693284094168
p1k_00233,1.164375050711533,0.8069580390635229,0.4168995699334826,4.8374874283844544,3.759008214284861,1.8768490725163924,2.5696387074529152
p1k_00234,1.3563711314843203,0.8566601161126337,0.5346569832500393,7.090281628689714,5.14535765260865,2.249491048581551,3.20902914610301
p1k_00235,1.213647555256543,0.8694111758632951,0.5035022725702597,6.614257916023324,4.724351284663332,2.2898421948597445,3.2650968682531603
p1k_00236,0.796490844790983,0.4725552605893788,0.4603949720276999,4.855001266522928,4.47853766667597,1.900701403239678,2.6230897012734418
p1k_00237,0.7501125167687438,0.5372146022889517,0.4090411436702186,5.440909568291058,4.635062051700614,1.869327593771493,2.8319909969030155
p1k_00238,0.7940759297734743,0.4419724321433935,0.2289573562950467,2.8216624901902136,2.2843659111526,1.2563778164320594,1.8201843773172155
p1k_00239,0.8315332633010765,0.4373357826108485,0.2212382474588286,2.8675539176404192,2.33133193663862,1.2945726760438148,1.7895418216774903
p1k_00240,0.8723817435898003,0.5531964279534388,0.2604113749652553,4.701942945204882,3.660644049638129,1.771703845493238,2.7147984847403923
p1k_00241,1.048756034574029,0.7031363546565643,0.4783581236503416,6.338362021694571,5.552063740961654,2.357732100392055,4.324301507452813
p1k_00242,1.1290383547680594,0.8334992949723475,0.468120645607568,6.923597337972565,5.937984967387272,2.2712229937144386,4.727396399567807
p1k_00243,0.6623751573042924,0.435912150299059,0.3268404149798463,6.439646447535552,5.509255230381619,1.7851795214106638,3.2647644040691937
p1k_00244,0.5988132734437464,0.4055745838810309,0.369956521864568,6.536838721112282,5.5671267143000165,1.8862091482193135,3.3687606948130764
p1k_00245,0.8749121177349872,0.4493505107312779,0.4646872876487929,5.872810281612349,4.276402409319867,2.587788425278477,3.1624788074844865
p1k_00246,0.706288676528779,0.4720986229801889,0.3463180347641177,4.781440576081433,3.51474859243996,2.06928717236088,3.2021549954345665
p1k_00247,0.8186807402835007,0.7833253137395019,0.3398481218540336,4.779215388255808,4.613199686153546,1.7787544487430866,2.092291118283956
p1k_00248,0.9782257150185006,0.779550242700659,0.3287131885160546,4.952835993987109,4.691479369037347,1.7934944340164192,2.445020279100216
p1k_00249,0.6905590364341522,0.4751245293196162,0.3526006941632134,5.025692783001699,4.67079021487159,1.833743038553832,2.023731700382371
p1k_00250,0.681766440200596,0.5254975860191516,0.3124333958957343,5.145431144229517,4.455552593436555,1.8985914337640863,2.037321701797681
p1k_00251,1.3021314836375022,1.1017804430871214,0.3071172107799537,5.141968453080307,4.25181586240256,1.838009519861682,3.109273757395765
p1k_00252,1.121930412606969,1.0054391763427692,0.2515875394945469,4.143226353357697,3.352951607164521,1.778989891489484,2.655595978076451
p1k_00253,0.648384452389904,0.487913798415531,0.3243154005872913,7.820516178201308,5.973510377099247,2.6380486618339427,2.8995667972825445
p1k_00254,0.6416574270544048,0.352585535319994,0.2490623036745968,5.046131707023898,3.779045301283717,2.764409469037397,2.4692436398870865
p1k_00255,0.6935700557577401,0.5668274578256991,1.560318275841534,8.048575704519278,5.463077430098749,4.286718139147179,5.794040805239528
p1k_00256,0.6734655924592446,0.5544928078953242,3.5744179304935133,8.18509290998938,5.629425197986255,5.978453620740611,7.467950898867789
p1k_00257,0.5922553295212928,0.4163120694852896,0.0803492616560526,6.5737020253232,5.443559855496494,1.9810445937830272,4.969359351808317
p1k_00258,0.5877738214113383,0.4151944542881196,0.0938444441315934,6.571329542635835,5.460798983503463,2.016829823424028,4.912348866339743
p1k_00259,5.411410553421031,8.925799507839475,13.304737542209192,10.346492260250692,9.331937215356906,11.401902217512951,29.251227313833983
p1k_00260,8.044147853546225,10.816859457251129,14.762060235517328,10.917906129010852,10.457259481111372,11.64079665125434,32.63369816867138
p1k_00261,7.812969547341539,7.64576527969807,10.046621129649637,10.608130276263411,10.499614548844994,12.060326996274537,31.38765500464492
p1k_00262,7.778173549072137,7.853318258431097,10.347082331088378,10.61122030791,10.46312357424563,12.23170250988642,31.75166306149312
p1k_00263,0.5020240977438094,0.3485243449147573,0.2967844645752963,7.943220393310575,5.589780146242825,2.6498409680841943,4.429747610303305
p1k_00264,0.5794503609160696,0.3469546405223782,0.3507777507384533,8.54785172762142,5.838228394836722,2.7483166704644897,4.687781150565576
p1k_00265,0.5864320342752459,0.3219137896024749,0.2848313611398604,6.425329782145233,6.227448048235803,2.525607405515772,5.266518365714073
p1k_00266,0.6920875176814741,0.4388992128832545,0.3393505127230785,6.573541682529695,7.2710301159105475,2.6082369902051084,4.896677860251529
p1k_00267,0.571108364622059,0.5014265456667035,0.315271138359125,6.444709560229821,6.217858307794122,2.412622076006918,4.358978576033596
p1k_00268,0.571516905033165,0.455088392355122,0.2867990115645882,6.424052499105744,5.978776293836258,2.439373539677316,4.644706190032908
p1k_00269,0.4992417803288985,0.3410067214406521,0.225973046506643,10.148642466125404,8.56012895839659,2.6231865651683965,5.714765626650089
p1k_00270,0.4467215925656267,0.2908027432679237,0.2226503912413589,9.979437319831318,8.586865182409479,2.5266026333682485,5.955485547388158
p1k_00271,0.5504543461798482,0.4510779234952877,0.1831536047578592,6.858170032446202,5.83271762206771,2.202522243277512,4.933623184228997
p1k_00272,0.7056092867965119,0.4823197350187138,0.2307873007711341,6.129247588256247,5.032687040148069,2.643260909989714,4.8810363405465145
p1k_00273,0.5542155015318108,0.4311994401279477,0.73646358806907,6.417991384723264,4.622858313723499,3.0068524754192008,3.549470712839702
p1k_00274,0.5536363991355603,0.3707832278155392,0.3550405520504717,6.665463697369448,5.671693106806193,3.014199672660598,4.116810754511584
p1k_00275,0.4417556824885341,0.2768823407011139,0.181368615393146,6.449315344441534,4.976309926949234,2.23391542021342,4.772038521500789
p1k_00276,0.4583852806088972,0.2768869664007459,0.1638556120382822,5.884906333741534,4.715735743398503,2.446873182852352,4.701000754236181
p1k_00277,0.4932100217833934,0.3251513987160746,0.2215343622444419,6.020455038522753,4.817590378884296,2.540114259832715,4.30310670640763
p1k_00278,0.481556755197849,0.2835908155639512,0.2340483753970636,5.798166542650184,4.419321199385655,2.581756340078751,3.866244047147534
p1k_00279,0.4813645717419158,0.2983981917068899,0.1360936342700487,5.371117523750934,4.1204881838922764,1.7185209758461284,2.9172474251163925
p1k_00280,0.4568551273376706,0.294631940326964,0.1014286289610542,5.215078973236933,3.957528025663842,1.7104071582170657,2.8611179972032827
p1k_00281,1.464833956570531,2.3616451184720906,4.956834243831594,7.574888869005432,7.30635053404315,4.45239252205621,6.148137859941206
p1k_00282,1.8840949797863848,4.18550640149267,4.343536701829958,4.5463446268356185,5.135674019148141,5.143030117095027,6.018665762179912
p1k_00283,0.5526309000458981,0.3895402156122513,0.2507859365881891,8.409673984466341,6.983409343330388,2.3627265913382325,4.342312310201709
p1k_00284,0.4846980484919625,0.2813778303923759,0.1829031326518282,7.804630617313379,6.79366467626177,2.205856674670167,4.964348706426695
p1k_00285,0.7030153654459753,0.4701219833465504,0.254729993032296,7.117917310381197,5.25372388826135,2.5105339278457,4.786331234597521
p1k_00286,0.6078337226511111,0.3854888364010759,0.2292653401617499,7.0383131930075775,5.657179277140712,2.486698282030311,4.973826512140434
p1k_00287,0.7667497381950056,0.6052688360898862,0.2739002088087901,7.945388495980174,6.995833244455776,2.249503552068664,5.285686054287254
p1k_00288,0.7457242133006502,0.5144497140797439,0.3102449254316057,7.960418687544887,6.809238005228505,2.258377632214994,4.937045865915121
p1k_00289,0.3079539614709461,0.254654358712062,0.1511150606749035,3.7548219755899472,3.040870347482709,1.8535001115713103,2.986368960800285
p1k_00290,0.2769487461477889,0.1978421527200152,0.1234431062736656,3.5830250949611298,2.947289145840214,1.8373079717757563,3.0750916283422365
p1k_00291,0.6646719519668596,0.4508734789151981,0.2905890595963319,7.795600035795369,6.697492270172238,2.599576348125182,5.816325543132002
p1k_00292,0.8224786980053456,0.5153913492000967,0.3038790964951911,8.305868224018548,7.558634144311843,2.632933130077253,6.450353602814205
p1k_00293,0.4630037572382916,0.2449094113848345,0.2412632225041889,4.590982128422209,3.2822954401477724,2.0050785373256743,2.778428038770182
p1k_00294,0.4561097707669107,0.2981146205862452,0.2868467479465312,4.772993434865132,3.397826588482574,1.898173744737196,2.683243805436151
p1k_00295,0.4049865894152032,0.2375734363317286,0.2964776883755735,10.521347072940124,6.710896239192859,2.9076321182677014,4.724165309946675
p1k_00296,1.0171784468653715,0.6777222115611752,3.158571389198297,12.518849981315515,9.661729894327175,9.637350431164489,11.148258714131556
p1k_00297,0.5371135877629537,0.3697765966918252,0.2392500589007938,8.044682276203357,4.790551360196718,2.6480002420135245,4.0355212977700585
p1k_00298,0.6147853006047979,0.4252231242609063,0.2636863221035286,7.533107686799959,5.23177098922398,2.3547446392980533,4.473999880925409
p1k_00299,4.042870625037907,7.354486453530756,11.440908847955903,8.329735197461394,8.10843462147286,11.55436587428271,21.58350995737067
p1k_00300,3.765559141116199,8.346394751551266,12.416119225176535,8.558178103056234,8.248212954149079,11.855415811261832,21.473322142115425
p1k_00301,5.2961385927212,8.86172717857955,12.25018944436924,8.186986140269083,8.34661786385609,12.490857780938184,26.985281894445432
p1k_00302,6.211678424266237,9.478791334306823,12.553061680419392,8.60674611917499,9.130703627379964,13.108513866147842,30.17287602379881
p1k_00303,14.166638549132236,15.020396461514345,17.823357882333816,10.528968956146151,13.164573808097352,12.801850483047795,34.83716919953726
p1k_00304,15.776063317405194,17.22741336298907,18.47349868185212,10.951079332726602,13.91085376039788,13.040119170878029,35.15142895600644
p1k_00305,20.320039169765504,20.03275548621866,16.86681501446119,12.317726395405602,15.761302208946018,13.532330842444368,66.268147872386
p1k_00306,13.437351033890728,11.39468253966907,10.313380429134131,13.833040333541652,13.80654812557582,12.60939366655221,29.97875183850101
p1k_00307,0.5162948451632032,0.3509127472212683,0.1899129569658912,8.802896302235121,6.349779177463009,2.2179639013631567,5.030236472396768
p1k_00308,0.5828718653616749,0.3024307615643916,0.1998632497250757,8.700374506981412,6.335744603708532,2.23142417675533,5.241598488256255
p1k_00309,6.545321337913347,5.611820641695664,5.801793305320134,19.140915808966103,20.58235990182112,12.50010734491802,45.64456824571375
p1k_00310,6.69419876804012,5.722556437003415,5.955819311933552,20.294516762755272,21.42384467473388,12.55490057913486,47.80760317011802
p1k_00311,8.333988758337824,7.963166947582714,7.932588342338416,18.23926897855089,21.53190590864882,13.50468401786594,45.78138879115887
p1k_00312,7.7929238940329535,6.625022833966744,6.909110382188683,18.47013188842929,21.840808097044263,13.895009434556332,48.30124808182209
p1k_00313,0.6401707533648399,0.404699906554307,0.3055985870223139,9.718839076587386,6.468436740467365,2.512499389956,5.343845749816061
p1k_00314,0.6078392857624922,0.4519617706401408,0.3449603836931509,9.63620491514902,6.349676715291584,2.3688170143197302,5.119874692144895
p1k_00315,3.338252340482993,6.166953700211962,10.116534108753314,10.540248042164036,8.243632441918157,12.7288409179473,27.398860203469624
p1k_00316,4.7266956036619145,7.793105115868629,11.14431734783564,10.97317469388587,9.17927621012747,12.54699459489131,28.277836155795207
p1k_00317,0.8746124934893023,0.7839054072510263,0.5258639306751727,7.767401293506333,7.221193746826597,2.7523760820744827,3.7529978272621656
p1k_00318,0.803629196268251,0.7568118099319857,0.4768501248369518,7.914309489054452,7.389177480313935,2.6616025213377714,3.693561099118135
p1k_00319,0.9215000849718156,0.8706933042650655,0.5298206707091738,7.983124789625725,7.35289514138869,2.7416166470191103,3.3282768095168085
p1k_00320,0.910424032412213,0.8698886265604832,0.4149657934718537,8.496176593795305,7.809000208591566,2.705657698787452,4.28828183233323
p1k_00321,1.6362318691921405,1.2036746397999738,0.5423868337138157,16.291404077130206,12.721012878240202,3.2621603707853564,7.93173205976067
p1k_00322,1.2223540435782765,0.939722294148024,0.5233280309433823,16.037163653939327,12.260791842979406,3.738761435431632,8.362345568212554
p1k_00323,1.4504775508407588,1.507371818789668,0.8116705713836805,15.662046084179398,12.843334320033884,4.285021084041745,9.619237995832853
p1k_00324,0.9485820285010388,0.9314130203221518,0.603871633512938,13.49594798203729,10.708600266758951,3.6196733747719154,9.490736667153662
p1k_00325,1.2544524035231963,1.2236565710493064,0.8205459340586598,11.964335138348323,10.81073278036124,3.740325076350224,9.901818074530786
p1k_00326,1.1943128162481444,1.0863871587978473,0.749428666207284,12.147611023813871,11.64650850905694,3.4401148455985773,10.907467598743589
p1k_00327,1.8969928209880127,1.9570197994619365,1.2771383730590455,11.756765785159494,10.964935124297542,4.017121285233191,8.941391967042357
p1k_00328,1.050569845112305,0.640335636325159,0.3404124940785198,10.684984892055413,8.088389491387343,2.3941280551009547,5.500462103203351
p1k_00329,0.8739324838987779,1.025515756340645,0.5854603539077232,7.947668965316552,7.695233539604048,2.5229511049360926,3.4411451517118934
p1k_00330,0.8453326174573207,0.8170159463585599,0.5033313430131771,7.824058856458818,7.546524169925759,2.5242673079839317,3.4499546628069986
p1k_00331,0.7698713653196385,0.7944784095087667,0.4724285129858706,8.32698469910074,8.841903206485515,2.478075450163949,7.378347629770033
p1k_00332,0.973579778275976,0.8920053641169615,0.6003595030163335,9.193240374093012,9.545018944337173,2.8334311429411927,8.26786752598787
p1k_00333,0.7748380455580137,0.7641021008238532,0.5112673286462649,6.838551539521135,6.984947107127588,2.623812453887296,3.111710872059125
p1k_00334,1.3215984391481264,1.3048210458399463,0.726650252560127,7.766275375332103,8.13391486687946,2.743316744544121,4.097412014378207
p1k_00335,0.7594827618290487,0.7665056158349398,0.5287369643062638,7.026225713201119,6.757671922721093,2.465231871369936,2.677848871023438
p1k_00336,0.8315768453048745,0.7748280758653915,0.5471983457906006,6.990864503381036,6.706631065522801,2.585528124401245,2.825674210492926
p1k_00337,0.9636994127023226,0.9562031782042696,0.5629028735039315,7.886264471152961,7.847204137397404,2.80742511534265,7.001938168879716
p1k_00338,0.8146163038202221,0.7473866306789362,0.5358321114537103,7.590003879238536,7.68334934330087,2.6447149122068256,6.372775352397017
p1k_00339,1.1043493640602944,1.109777641757954,0.7569008566650179,7.726117363610889,8.162406727742527,3.0246001841117702,6.926571491182963
p1k_00340,1.1213799056079,1.0906960838222792,0.6723244251991751,8.271115262779801,8.441448168471174,3.1261547695581493,7.284463945044217
p1k_00341,0.9477925053194508,0.9208112028971034,0.4254459803385647,8.151341747609687,6.607870901569656,2.2825745355962144,3.619395434619356
p1k_00342,0.9360350987212076,0.8985440942800151,0.4410195574324045,8.52515061705493,6.782833838366218,2.389876756803823,3.606530901064976
p1k_00343,0.754625040720371,0.6621707875280402,0.410197911344467,8.246782754103677,6.542915419271744,2.5122657899898204,3.604062230388767
p1k_00344,0.7625086014313851,0.6590989699816318,0.4029698798333977,7.555235277288921,5.854448006727374,2.75976986914229,3.798356881812746
p1k_00345,1.1817026990867896,0.9378023699134684,0.426020776880721,11.401905331372756,9.63043297027586,2.703286410365744,8.933992187193432
p1k_00346,0.7733371297315881,0.7006721286824428,0.4224562308862294,9.14416776854598,7.284542162708811,2.734459425052364,4.256455527862563
p1k_00347,0.9417216523386835,0.8589804138149394,0.4936800171749086,8.852806897850702,7.124466923878114,2.6149646286995685,4.09633546176538
p1k_00348,0.8166223023992459,0.7801448413038691,0.4465169843850078,8.753908795356514,6.7166256882360615,2.6722311029279293,3.621212915330677
p1k_00349,0.8255833342451084,0.6642066950227535,0.2421303794688855,8.647451355320365,7.170528873170968,2.291854086188465,4.135673433036063
p1k_00350,0.8080356773055895,0.6579509583457553,0.2682601816991907,8.916247061597506,6.93676803127248,2.1431040854937184,4.208884051143232
p1k_00351,0.653953084224349,0.5703913023380811,0.2835612476438721,10.050047764830095,7.990027180908724,2.474931701563076,5.192385464728542
p1k_00352,0.7519181483894501,0.6285449334950711,0.2317206498157648,9.994129575716968,8.229101405232358,2.220261438987027,5.033806017690998
p1k_00353,0.542446212867882,0.498987616362631,0.214752266084553,7.101945272440573,5.436010493348734,1.5644940068304236,3.5084150802705434
p1k_00354,0.4921149517068552,0.4291769655242758,0.2271344250303681,6.982536417898648,5.430258966051199,1.7201683285520568,3.4518510775849336
p1k_00355,0.4846390905264213,0.3406366762406305,0.1812083740188966,7.710153180566393,5.918340826042379,1.9671582604705893,4.1610021187731245
p1k_00356,0.5305956628602321,0.3059533601814267,0.1735318134135285,6.568299320920376,4.7298197514730544,1.6860857524330977,4.0275108792660586
p1k_00357,0.547717147897146,0.5013848802275408,0.2854741052833621,7.8728279095004,5.110152377764521,3.398922450833177,3.909956779148624
p1k_00358,0.598846328530697,0.330664803728055,0.2880318997116804,8.957412235403748,6.137881874738113,3.3026960608765163,5.302318045351692
p1k_00359,2.502611315173166,2.221472920241166,1.7495450211306438,7.718838607886372,4.827445340066263,4.465781969665854,4.020047416201336
p1k_00360,3.008899047130957,3.2841695881181696,2.31382431329343,8.524263635572838,6.699961711614485,5.225508712717036,4.193476754896047
p1k_00361,2.267963171260416,3.0564800320014536,3.333609378691045,1.6325562048171702,1.540298894937577,1.988846046914363,1.1220349509242835
p1k_00362,3.7855797303746175,4.907113143276488,3.935110819274549,1.71745423016281,1.6466894761083195,1.955244812559652,1.0887706373698527
p1k_00363,0.3590796315663224,0.1917861409895228,0.1817354771271352,7.098514442639811,3.2223076388129868,2.786516540222922,3.610967245769143
p1k_00364,0.4607430557340515,0.314872624508857,0.2065973896449997,7.223522470944934,4.29178523478054,3.00862708546458,3.42832309600865
p1k_00365,2.865687535942369,2.922386588559812,1.874095213432492,5.179876100741704,3.603301350594351,3.81388888937154,2.351609722985028
p1k_00366,2.4777641023473422,2.3586054627241717,1.8886160134186971,6.725601840426718,4.792820233004731,4.284979020979892,3.80825054038199
p1k_00368,1.2011249418594634,1.4374879794350472,1.554381904663771,1.060052920837637,0.9934478501263654,1.2059790572908156,0.9802245798841298
p1k_00369,0.6692464828146202,0.4511181778889469,0.2781879346680801,8.364434133012681,5.325773084969331,2.353867222846173,5.210255590370292
p1k_00370,0.6002303311899497,0.6432145371363494,0.4653396791728507,8.562639356876078,5.681785316399572,2.951844576167261,5.3943664311743085
p1k_00371,2.9564067626800403,3.0759161079506776,2.583080382195464,3.864813713501024,3.235180469596966,2.7379752625737925,2.7432861473199543
p1k_00372,3.046075873936368,3.248768670921931,2.4375928087752143,3.8072868656938113,3.284702104749159,2.778275214461942,2.463276327871642
p1k_00373,0.9904425307556052,1.2710665364522469,1.1836606235062237,2.354601370491796,2.1259235923299835,1.9350506185560692,2.337114536577214
p1k_00374,1.0121729679545552,1.2509713066557695,1.3281888532599833,2.4570758799345573,2.1401610211390034,1.9940714138194,2.2270732003594875
p1k_00375,0.6353722973135499,0.7113782778217348,0.2705660318537827,7.938309343485642,5.41327894234868,2.5313533545859697,4.474438930913685
p1k_00376,0.6452795026453265,0.6626658489854861,0.4040997029157002,8.67772130446959,5.77215435936891,2.783454746479982,5.221988147039845
p1k_00377,2.490862701196744,2.6365602094431195,1.7841632300446977,3.053672700234159,3.618684267140897,5.1428776246198495,1.6582112504925208
p1k_00378,2.8157862845986688,2.859781307900688,2.2309160753875523,2.8801617884213973,3.658885045666453,5.308546379423227,1.7215477428193842
p1k_00379,1.6957129201475858,2.2918483529663947,1.869878477364024,2.2009560028226045,2.290088274509193,1.7295866000893552,1.661330504394721
p1k_00380,1.5856074794801784,2.062696949939593,1.693167797157057,2.0597945087176046,2.0742816695646598,1.789525966752099,1.5943946805832598
p1k_00381,0.8421106346679318,0.6212462356430742,0.424719173436108,10.298324377624498,7.533756482174262,3.4208598945563096,6.908081013695835
p1k_00382,0.7391354887985769,0.5437376955393297,0.4009236500159253,9.69151180448926,7.352049759589925,3.5864006426029125,6.616022702305393
p1k_00383,5.401728629627352,5.612790569851819,4.10241332193596,2.6388029264756807,2.933661734846744,3.3197913878434075,2.951815841401922
p1k_00384,5.229823477738109,5.377454206682111,4.0574274345888615,2.4321276171474806,2.318428914782965,2.955698704992736,2.358457525546977
p1k_00385,0.9730203551710678,1.0271044684815298,1.3441275107738664,2.391383848285582,2.43793790743948,1.5084554330091131,1.7429550228059325
p1k_00386,0.8389466852748686,0.993210273806948,1.366497095116329,2.312736415203398,2.2225763540001147,1.6070925934391138,1.6245094262951518
p1k_00387,0.5223637503328226,0.3297848997450543,0.3064215037550241,7.582590716243381,4.547768919168882,3.524293525381784,3.4497875657512505
p1k_00388,0.4790159579982942,0.2484033923260254,0.261937735763089,7.091115686842493,4.025483320193765,3.4469519383165506,3.498154284330582
p1k_00389,0.3240813731414347,0.2426002953568897,0.1936665214167204,6.890715258882663,5.509727321358439,3.891909230255559,4.430623320366999
p1k_00390,0.3459461364642227,0.2348469672082613,0.249846946253655,6.844330767702979,5.4934875633043685,3.7247296111814414,4.440723117609511
p1k_00391,0.4282605698938914,0.1845798135079802,0.1262598859371633,3.8368482726506734,4.162640122786722,1.5808191873544446,4.454117657313049
p1k_00392,0.4858642194713687,0.2266406497545663,0.1100374076418864,3.587178133522332,4.13369794814647,1.316501012556373,4.038864676849584
p1k_00393,0.1687802011517736,0.0711990889952199,0.0474969034976019,4.347783408232498,3.1296541186273603,1.9030326422279416,3.253149237021285
p1k_00394,0.4511171500738371,0.2750901238937751,0.2195983712348752,5.548100437238208,3.877229155299732,2.6514154341079657,3.5877846778283606
p1k_00395,0.2989816724150871,0.1647731421485471,0.1297355826732216,5.328581100669504,4.652050200217877,2.8815962042812444,4.128930904589131
p1k_00396,0.3120839543957923,0.1945048644886978,0.1732399520120186,5.143554515819571,4.359203749684677,2.546867766925589,3.7397721787613127
p1k_00397,0.8533107788045563,0.7926473172631114,0.6172769734499894,6.113516689681305,8.030719619215597,3.1227287461235087,7.002354159042836
p1k_00398,0.604353629675538,0.4602913355912095,0.4136626143773133,4.85565499981448,6.044150151383372,3.4918667097630154,6.217078494859675
