,b0221,b1187,b2341,b2342,b3081,b3845,b3846
p1k_00037,9.233840568318362,1.942471825128572,2.034663543576455,2.425002344327531,1.870374645278072,3.071491070337812,3.2777494146547275
p1k_00038,9.595018965152075,1.7202215847881697,2.1724828030614245,2.735694181755565,1.9213806065862828,2.8995306226401243,4.290448702077223
p1k_00039,5.096010665391892,2.0815843520515847,1.6022693346251375,2.138240464052994,2.822981192154091,2.5022984109718407,5.007001282654264
p1k_00040,5.304464994397187,2.4046063856964017,1.6324621431331685,2.435075067825992,2.9197003472862826,2.746995471324811,4.531391157026245
p1k_00041,8.100875470170532,1.725750685083303,2.05434728474656,2.609107102033829,1.4782925673275285,3.313964520353725,5.488026382607239
p1k_00042,7.095951903219284,1.8513455660034568,1.922062088048831,2.081178079527735,1.638843061463542,2.9702609222852083,5.981996635369321
p1k_00043,16.25013881339251,1.930858692093737,2.7588913214328503,4.763032764785989,4.665215862380335,6.875284787682626,19.53466738525471
p1k_00044,15.992045945687307,1.9411690996927344,2.868466652569004,5.091459932286379,5.179104994122385,6.914273136888661,19.77347802687805
p1k_00045,10.601567706969544,1.8345927492632312,2.068454239323476,3.8420932805275054,3.8432427288295066,5.74340033063612,14.07384978771648
p1k_00046,10.548077637674869,1.8462908530614557,2.079898080609321,3.319141396495401,4.043194850642832,4.8343770321348725,14.5155616794917
p1k_00047,201.12723059855043,0.0167826399466767,16.532135404683718,27.781208120432726,17.694318327678758,49.76159808506147,140.38674326461737
p1k_00048,189.2300437485782,0.0206763617932499,16.633048091305128,27.70166660318235,17.263423322487693,50.705038775986814,148.8094905283492
p1k_00049,10.061084975873833,1.7362722606042074,1.7658151892629268,2.425264256934488,2.554222392661849,3.5063954526888788,5.180301022421625
p1k_00050,6.1280617126606165,1.968099225840552,1.4846921776729498,3.7413349976151498,1.736264746015034,3.727338324198083,8.052641998521027
p1k_00051,6.3496282487957885,1.836444106150744,1.3914685102476276,3.710550322478268,1.77806327683791,3.3845871889007197,7.662914883875618
p1k_00052,7.36651449484444,1.51673628611075,1.5202740990593837,3.612953547856904,2.0783396412095603,4.798140371950693,6.901619005729321
p1k_00053,7.454646151714376,1.5083253076234502,1.5532234448258797,3.182017061048008,2.3822012067053504,4.993070849405413,7.044064556265077
p1k_00054,5.969236577704966,1.9765249011592392,1.8677403978448448,3.187375601849722,5.164306665764008,4.660684330394316,6.599502537653224
p1k_00055,5.677893556089149,2.0700020679641096,1.4062178678002522,2.468932797606829,4.226013087065264,4.326753427583327,4.8885697219299455
p1k_00056,35.57671950236762,3.5872054049263418,10.417591734740082,18.267020073095324,29.26420531623356,48.76535056705034,144.56662685938815
p1k_00057,32.7371999357928,3.4239849014892987,11.823956247081334,18.013648207414956,27.595733173997356,46.80577511089548,134.91545454251468
p1k_00058,12.257137584909795,3.023264706844583,4.912689321733984,7.302399555895781,11.385232151088744,13.850610222311262,35.43540917709294
p1k_00059,11.896589363031197,2.9044864471445377,4.872580535551655,7.744082139547061,10.466178679671676,12.9175498396827,35.45401205068632
p1k_00060,9.253729323988724,2.8085309607112894,2.152182531001262,3.4574460626223504,3.1854946843188543,3.4641923518475544,8.041928436817415
p1k_00061,9.057955997752304,2.6328447079940056,2.3657404967799267,3.296819614266666,2.800490493608326,3.7902548397321647,8.432576731608574
p1k_00062,19.326060301897087,3.514157267321022,6.736665271028205,9.458058295568296,11.218775460830791,19.191950119166385,49.76928507329693
p1k_00063,20.22555768601143,3.791691210092631,6.11270256322357,9.471743214249784,11.34489587730614,21.40202200695817,43.57319812648372
p1k_00064,8.428449424168202,0.8880957018805665,4.03329537451742,7.079671028164294,1.6772575955199809,3.640710323557279,5.2655258629589765
p1k_00065,9.231189297324224,0.7974128692854372,4.037917942778787,7.0501110532383695,1.6939664341125278,4.811582341247939,6.297412161995307
p1k_00066,10.261326289096475,0.6133252735280634,3.2059062510652123,5.918107673377482,4.533591523054711,4.1102800189383055,5.420653268339567
p1k_00067,10.933677701596896,0.6459019948193073,3.472099062694676,6.167495816819782,4.282262851043445,3.865386040660702,5.297318830701832
p1k_00068,1.549588339547025,2.6942407203970307,1.0610359106922618,1.09413783849822,0.7610211345912856,1.1812747860982036,1.9994352036278384
p1k_00069,3.788146619168531,1.7462221298038345,1.2445462888643064,1.7231983051091908,1.4317225228522668,2.0560678441768574,4.59414634176046
p1k_00070,3.326168108512703,1.961618843668944,1.281134771665044,1.3886220275147254,1.26370322773942,2.3066484666956293,3.8369561514885455
p1k_00071,3.3407517302415246,2.0565131800497944,1.1619953455962078,1.4403599417433408,1.1213187204689417,1.7871048323711825,4.365873232977981
p1k_00072,3.28238457121734,2.515125322914388,1.1351498997102385,1.8152050024585051,1.6336088793468164,1.3873673547848218,3.699708535158856
p1k_00073,1.0686761846889508,2.244676637660308,0.462267174232098,0.3416650981741277,0.6696917135296347,0.9994885189170982,0.68121962698947
p1k_00074,1.4424736059394991,2.43836308536946,0.5675969153134358,0.1256792188569988,1.1709988938175984,0.7729565431896783,0.7684496065715927
p1k_00075,1.0851524567274882,2.502369028817037,1.2312325681775371,1.1038536478036594,1.7479908137073203,0.7283512312164077,0.8425758862539922
p1k_00076,2.1694531048074004,2.4909963886207804,0.8548489366853733,0.7109696405149526,1.4595994313793632,1.2856970935549057,0.8613055865896628
p1k_00077,1.899334939563608,2.7477670525856026,0.8226427483186979,1.020819079506448,1.29846549156493,1.2523623940681554,1.0856947859372832
p1k_00078,1.2536117237158042,2.7724640262409967,0.9538262702177354,1.0772129665790235,1.283869320276977,0.9580461229399831,1.096704977264527
p1k_00079,2.3016811803888984,2.8057861606153627,1.20569694689851,1.7453771596457788,2.1992886683065795,1.0498466242919562,1.3659162152407378
p1k_00080,4.0233441223459,3.562913326351408,1.856223815591309,2.235601073697305,1.5916429529173886,1.8469511704930863,5.664001431332449
p1k_00081,10.355239047497756,2.2936222276258165,2.4409960998055804,3.0706745558725483,2.0202500443968407,4.953120306278198,14.577936477720018
p1k_00082,24.496584472340405,2.2514046766733062,7.247967920343126,20.37932333991857,18.642631153406327,47.562174361427154,117.73669116015964
p1k_00083,26.589414624799133,2.071380389148527,6.761399552100611,21.205071524114064,20.88257419817808,52.5265673764591,133.75941632965342
p1k_00084,15.620428110674686,1.8225823051243375,3.279119208145433,10.49338419642912,7.792623741302706,13.870131052727658,35.47618613427657
p1k_00085,13.3008347788656,1.7200945308804725,3.4670388625190176,9.760485539154788,7.549183459487433,11.743374374578517,31.70073283861169
p1k_00086,16.27467190442591,2.437238475882644,6.028990119319129,8.086606844156595,8.52882171969061,22.091392887270707,60.83212742493362
p1k_00087,15.55692837945925,2.606057709808609,6.05363582903667,8.35519722150675,8.047840775119134,22.22963381228076,64.10012508457413
p1k_00088,4.286771736271303,1.6926681388075009,1.2943157261481697,1.5977320430659885,0.980357008268928,1.688159962661134,2.536109469841932
p1k_00089,4.624682925815988,1.9666109665073972,1.355385309656952,1.6973373740123123,1.0671603494377524,1.605062659130375,2.7504752060940345
p1k_00090,4.864032700713622,1.7727622580767377,1.200419892868249,1.5183972009759978,1.4713013176189818,2.3517027267687425,3.820688789087612
p1k_00091,4.914792953045532,1.709438925066956,1.4228462298166848,1.5036854209013206,1.5845258081760838,1.8172144468819849,4.237566559933919
p1k_00092,22.06490220543208,3.185535983330161,6.659993041779854,13.741985273630974,20.91282458223196,30.271292490899068,64.95541506012744
p1k_00093,7.424245024851099,2.406377270202316,1.7336924547875925,3.173465993614717,2.8072949590133818,5.091008011815627,9.217341211420964
p1k_00094,34.48408976301255,1.8301208887903,11.341047697841317,22.31361749680387,46.24647212882091,44.99502485776352,132.49099901348524
p1k_00095,33.530341043026574,2.1370290890973487,11.93277429959634,22.68970920182262,48.70116686030242,43.49962793167728,135.62887080699653
p1k_00096,17.597143564624,2.903839553535819,4.3846503018651255,8.155843069317624,8.743955573810675,15.81518851956789,44.369556852877416
p1k_00097,14.98548918792449,2.5815220752442443,3.641644585208352,7.184516474205312,7.9444930115651715,13.861343766709878,35.61601881950104
p1k_00098,16.595904703112385,2.5746655056494085,6.437258200629404,12.49372789225627,17.542597151314997,22.240269174093,52.706320501277965
p1k_00099,16.872402923500815,2.372715156553028,6.381630826535825,13.068084242141152,16.126149478741723,22.67464024379288,52.4379888885157
p1k_00100,3.4908516662581826,2.5712509058307305,1.069914004421628,2.069685452659613,1.2406301869233156,2.899753488041359,5.065702937019013
p1k_00101,2.345560281593612,3.406796729688789,1.1243747588070363,1.5112496611545634,1.1469322993062503,1.763244364834652,5.391112520258218
p1k_00102,2.479148524286793,3.718618825365357,0.9439988367967682,1.71952033114152,1.2047276829208695,2.2268445577195397,5.738429692994768
p1k_00103,4.573238891728003,1.7191137155003675,1.798896815309705,3.010463099883748,3.6478627968949593,6.71785102623054,17.13219495022426
p1k_00104,4.713513231686414,1.8364841184713008,1.7026856947379574,3.963622362302364,3.0371336581236945,5.931924591854273,16.15890719763007
p1k_00105,8.505767386164964,3.0670537755066745,3.0040777595186663,5.346931609835453,6.084820847596572,9.82972854460314,23.874672581885907
p1k_00106,12.802113853212632,2.9086404147166207,4.722131949363505,7.617652088505415,8.657595622680205,18.90886629288073,45.90641967754101
p1k_00107,11.121743779447678,3.167878735559936,4.56053112122811,6.828967680157892,7.920231602259107,17.017801845604772,35.52706832421365
p1k_00108,5.94241082304117,1.9309955706308637,1.118671422940468,0.6409077346885035,1.077182544803034,3.9474914108482895,2.1486665152358606
p1k_00109,4.730298126104857,2.1397914553032837,0.672750376326226,0.3985360426140269,0.7696946758459632,2.125990701602338,1.1058936138125284
p1k_00110,9.133540266486325,2.240168292923808,1.4832421495763493,2.088755423092951,1.2926115680609969,4.845232424518454,8.11789361139745
p1k_00111,8.632996867459417,1.9400471628757767,1.4713217051489793,2.238167549986455,1.6275298515365553,4.866848342463276,8.972918304689427
p1k_00112,8.419375461568128,1.9988448795350329,1.4898850904198366,2.214660608320966,1.4496096022739031,4.456349870770798,7.269084528613725
p1k_00113,2.7720703925372296,3.479096797414256,2.3109155756571123,2.342229313019453,5.356806542396215,1.3315177087054462,0.9534818939525272
p1k_00114,1.920477428663653,3.263333027723484,2.07524431859181,2.2183158883329384,5.241887720692522,1.5610018379820323,0.9851764351964156
p1k_00115,1.9694360068106211,3.344717004414602,1.956448131983198,1.9244465006752955,4.821077046875921,1.7435640166019457,1.564995588053642
p1k_00116,9.10282499733838,1.9103316483200556,1.5214716331588276,1.956191566675858,1.3309220745790356,2.744613423210036,4.059559966934436
p1k_00117,8.996236049197528,1.805621250581479,1.424308888378603,2.4414104627859343,1.4968272090758474,2.582847400808927,4.072260850914668
p1k_00118,8.550532006535388,1.9139052163366703,1.441390823815094,2.262643167785492,1.2150845388073612,2.755674427206513,3.4356359704722754
p1k_00119,12.37609945149677,1.8694748347286216,1.4674463009628234,2.5508314714666165,1.343760255212531,4.328322682188064,6.516691403215963
p1k_00120,10.993005274899328,1.95676530218155,1.4749405363447317,2.532579919093479,1.3345329847139158,3.967836781150442,6.227032237057805
p1k_00121,11.230706473724988,1.8058647770226124,1.4392358696380274,2.6458145077903468,1.3454231395527507,3.8288480389711887,6.102217747456735
p1k_00122,6.307854025102083,1.9529481611663164,1.238715380782501,1.5355829449479586,1.0984354357628736,2.875561780721036,2.844812741668052
p1k_00123,6.2391239235337785,1.8294952234350428,1.100996312515568,1.888873528753101,1.2424576952992366,2.589635403123782,2.9412100037632087
p1k_00124,5.885028210539582,1.7907485129168828,1.2646211000346497,1.904726220415648,0.971321814520695,2.540511502249982,2.117715411132955
p1k_00125,1.7910369733880067,1.9979237731638144,0.5011575732574265,0.8824003816334717,1.0019435821803293,1.6636567135855465,1.264594807634316
p1k_00126,2.0872565374052123,2.097768494812847,0.7772278304435934,0.8988289889196177,1.181125148909156,1.3632388390112675,1.6586005858097874
p1k_00127,3.231192203279456,2.2571398028148693,1.3945674685547726,2.4248683194206526,1.838713960015452,4.199020131646444,11.201634693207437
p1k_00128,2.4096569896176314,2.017489732090427,0.765684790961455,1.2250229352043909,1.198835957214175,2.168647687795304,4.669255524275208
p1k_00129,1.588715617278687,2.0155408523393445,0.6251947154888334,0.818639053571971,0.8130936906776712,0.914135006215453,0.8573305962173727
p1k_00130,1.8777165188452971,2.583679688310292,0.6705468767338373,0.9103227892271588,0.8462364415261197,1.5081463060659943,1.6114551166186175
p1k_00131,1.0441709767993446,1.9067743559964232,0.4324244878034824,0.7826628307841935,0.6707554803209795,1.1898866431919417,1.067767780515042
p1k_00132,4.629229481187197,2.10932261327043,1.347855283890942,1.932486303389124,2.28085603139827,3.3435129149230964,5.050632438621726
p1k_00133,1.2535047481795272,3.273231525167425,1.8376695075558085,2.966044656413506,1.6865702808904737,0.8559366332439199,0.967557366949398
p1k_00134,1.4295212530138783,2.095491097027673,0.738499187067837,0.982617721891164,1.776813492056004,1.0209920410473696,2.109444427772872
p1k_00135,1.857282691078309,1.8312110263572128,0.5493244661360568,0.7567195379164411,1.1577640861794287,1.3151690787609052,1.5372853786763938
p1k_00136,1.423965229610222,1.7962541987613572,0.3886803884715148,0.3850417229008253,0.9800644401485464,0.9624725858200218,1.886830016273351
p1k_00137,1.8078678478679957,1.7791237041004202,0.7366011889447966,1.1108551017098736,0.9268996960850704,1.0901548055752135,2.9082825398718097
p1k_00138,1.151985517771326,2.558612753950758,0.6748115079224745,0.7146329308030455,0.7204290946425552,1.208086740723585,0.9637478295098004
p1k_00139,1.2284062034046856,2.3781017897573604,0.3893346323330035,0.4344273060181414,0.7771043022553201,1.3389219761239806,1.0989269158321222
p1k_00140,2.5562340514642066,1.9814847747107849,0.9869952700339018,1.1576264502072768,2.29128266456971,1.8792502867856464,3.309726512557864
p1k_00141,1.8010844143978733,2.463087090601648,0.3766378515290962,0.4311768280029129,0.9488540064449268,1.1747924523741644,1.1826906917449125
p1k_00142,12.808353405912785,1.9333558341283563,3.5278374542712627,6.141194176808958,9.51092432434251,13.68226810491183,32.59937425324459
p1k_00143,4.793870493233222,1.574569117935564,1.170893556993417,1.8887898841320123,1.3108692944872506,2.777606596238425,5.459190695955114
p1k_00144,2.2081995666901686,4.2801011627818495,2.831035884323323,4.595127922936185,4.357106058370791,1.5910882243786424,2.06997984278208
p1k_00145,1.5276271533552377,4.503006905191608,1.215031819570367,1.615491178847235,1.9558531602221068,1.0571974754560471,0.7023568084793893
p1k_00146,2.0811001753862626,2.2869851325956105,1.6033908762219946,2.229744596832931,2.292475916923105,1.5410390838884402,2.885949964201028
p1k_00147,1.1417434292426665,2.531333538206157,0.7000234040766179,0.9677919760418576,0.9960466528753372,0.8537555529240983,0.7610991948282189
p1k_00148,0.905666747121226,4.653233188496088,1.1525933714979069,2.1755897547242244,0.9374662170861228,0.8104858440745153,0.7131670709095224
p1k_00149,1.3531171282548238,2.28162779334671,1.1461597637072454,1.2689390940205825,2.0693858028966754,0.7999876742120707,1.744617641092493
p1k_00150,1.0110211395342754,4.180678032321264,1.2072557961136643,1.6661177519728394,1.0138688070066908,0.7428222152175237,0.8861860341738287
p1k_00151,1.756929825474035,2.813615127895931,0.95478874286993,1.2800711539457987,2.757907183078578,2.3327754936344727,2.775528720815253
p1k_00152,2.822513675327841,3.521005551813245,1.7840637313992291,1.599977270354186,2.4696920705665666,1.9168885346212052,6.63967198548757
p1k_00153,2.43784369506474,1.91576027170412,1.1742385443472694,0.6936815930196648,1.904215231226706,2.789575779349853,2.516046033565779
p1k_00154,0.7396775421892025,2.985591758795151,0.7857120001946666,1.2755925740687954,1.0620970694185805,0.6059103841774306,0.9042384836521096
p1k_00155,1.2791658041670837,2.6487308846509863,0.5192561124351359,0.6000624277357758,0.7806091063326014,0.8964628392936389,1.2324398459978785
p1k_00156,5.212768799872969,0.905620411431695,6.689601912736823,0.1256792188569988,14.441546058752143,10.577407887181804,35.415415960741484
p1k_00157,1.829407222559668,1.8225680827481925,0.8807965047477164,1.1236495374996824,0.9712330016110544,1.051964108650686,1.8576621255714971
p1k_00158,2.13381220886924,2.703038643037002,1.2411564953963834,1.6367924732347858,2.466580287495628,1.6424229581394545,3.235969778152654
p1k_00159,0.7359384163035905,2.318828068362238,0.683771122374356,0.7379126278623314,0.9012259797316624,0.5017534995451032,0.6854881948848054
p1k_00160,2.053937825966329,2.21109888659651,1.292183184385355,1.847151585282224,1.668028037597325,1.3855622085922847,5.216571021730045
p1k_00161,2.705135829391086,1.8586490198753896,1.1964055482613456,1.5569571773653836,1.9327094832452505,2.0382693682423394,6.603423665437653
p1k_00162,2.3920744299088783,1.944113214441552,1.164721097112447,1.465301218971202,1.6626182964235738,1.7420546832837942,4.359588908070584
p1k_00163,2.45582360219981,1.9205134651999745,0.8975736906919919,1.306456166538012,1.2349043015280998,1.5141331502410864,3.111488534372106
p1k_00164,2.137497273856047,2.081331816229461,0.8108479285793633,0.9835769799505168,1.4602174026990662,0.7859377364749542,2.4466926660602266
p1k_00165,12.294475033941442,1.8304292417842516,5.50427138858669,5.533164709076583,7.922923597133633,11.069525311363272,22.470223885676123
p1k_00166,11.336476330642794,2.356225545180646,4.830505636295361,5.202787825225911,7.753871573006639,10.516527623069935,21.525847867542502
p1k_00167,38.41077660347035,2.135097176572873,14.04103380164637,21.59871371658245,52.66029857018992,51.07320622807679,152.61464388514722
p1k_00168,37.24877839909591,2.1226850079901944,14.087806837070769,21.079865605469116,53.0607926738513,47.8666389553882,145.40814898229766
p1k_00169,7.01500419216656,1.092667424260681,1.1842684260438712,1.247327791475224,1.475517783722387,3.883609645565469,2.063875109301352
p1k_00170,6.64092462059561,0.973771038289524,1.0908470095616989,1.642625368316043,1.2451964613361457,3.883477593322701,2.0242513588695163
p1k_00171,5.411112432284078,2.4900839815271216,2.451791962821762,2.859019569492804,2.436443764322801,4.198668704594203,10.36614546665231
p1k_00172,4.737799384617366,2.652602435970796,2.5323227902280565,3.068767001011735,2.696854440627618,3.416691893633437,10.03943975723705
p1k_00173,2.5829802081871627,1.7936375269351543,1.0154631212641796,1.4176609257890207,1.493891276039801,1.931047443505159,4.98507505873324
p1k_00174,2.5960546480528435,2.026239302393121,1.0468306263654976,1.4520653670245731,1.359492562781876,2.242970845249416,6.482339189975969
p1k_00175,1.046072540087793,2.043314976077043,0.4495703888307417,0.3054873147474894,0.661060104665052,0.7769705562414203,0.657190901453423
p1k_00176,0.9699680144119948,2.135655452030136,0.4100296157372688,0.2521277023328169,0.6322528424454745,0.8647531392317104,0.6728414878610374
p1k_00177,2.6543942551222672,1.974595558205856,1.0515896304766057,1.5473245225681975,1.734528842999703,1.7762844685083732,4.548873537327252
p1k_00178,2.5898691296524707,2.08629794876534,1.098935001499429,1.4164489954360926,1.796702342369755,1.8981982211184407,4.7609864337652175
p1k_00179,12.69252950815366,2.228885192765744,3.947526863854255,6.2271093041755625,7.277720092855387,15.963970180439407,45.55154381512784
p1k_00180,14.249775418896446,2.174249155856467,4.183621725634168,6.104708909905181,8.456561071068316,18.12379064735649,52.70664236008269
p1k_00181,2.1551543583788173,1.7371990235616217,1.0463217188918794,1.312240740894462,1.818210442550012,1.805367749622536,4.440907901356777
p1k_00182,1.90664139481365,1.9930969517363908,0.9114850640457468,1.195690693389552,1.4630670901843612,1.7690153321533937,3.439578931491803
p1k_00183,4.917117921347657,2.2032853603541094,2.1718387379444213,2.8123433009071035,3.02310340694201,3.860950486429123,10.758579751092952
p1k_00184,7.415567501269619,2.486573467199928,3.2795661658821413,4.325567494199633,5.586806305727752,5.832430754812412,16.308044426129968
p1k_00185,1.8003391191265246,2.027192724731094,0.7728019260972783,1.0635468408237203,1.310626908375092,0.9424554985301984,1.904739320036851
p1k_00186,2.120930131744468,1.9116399978781649,0.8386861971947837,1.1714612110037277,1.3044371542228028,0.9184614974951056,2.2174425402505182
