,b2253,b2254,b2255,b2256,b2257,b4114,b4544
p1k_00522,5.095541085740136,2.9812901006505377,11.312911364532498,10.07018429148616,5.509004798228884,3.688111766126236,5.65158812619416
p1k_00880,9.19722796703464,6.508909698724112,12.86329580390051,9.05048845214388,5.162707774302684,3.3438493243761576,4.669088707089095
p1k_00701,6.381748908536009,3.2489380492238342,8.582908753364105,6.938612615009403,3.0278419652305333,4.1967381486140685,4.487443092277067
p1k_00306,8.064129721432206,4.6278415080502295,10.275427256397707,9.302085786120749,3.994479896494768,5.111089949822521,4.788604356919245
p1k_00341,9.55981847136616,7.626546023070802,11.870401343785211,9.255091188950276,3.568414007426745,4.117682241292197,5.342860829591655
starve_series__t10_starve,9.817047973866105,7.851215192270008,12.070723928495433,9.40056081964994,20.018557797504,14.982996278427937,142.0244328810364
p1k_00781,2.2198501579596632,1.4245585147596838,5.005495453645296,5.1270318350040345,2.640990760888803,2.5427246508869787,7.758702107513669
p1k_00196,10.951950731887472,8.366242399886996,11.493446373870306,8.520170900502734,5.310830305720804,3.9911680859714953,4.770577694694571
p1k_00652,5.36529906735452,3.154909141722918,8.477239335592365,7.599151023601204,3.323518433054515,3.991306505776917,3.7863807209080274
p1k_00742,3.444927319581732,1.9262067259625084,6.284191560602651,8.251541632989955,2.5153852848858542,5.205679849808486,9.423546043121204
p1k_00641,8.386392882255272,5.25245447149682,12.673531018549593,8.990822787632277,4.534658397366328,6.653548122282358,5.790511156189511
p1k_00252,88.70451451174596,41.82062757628791,64.87889737562162,46.09722558282398,22.739469330971247,23.600511250767017,24.902192161213964
p1k_01015,25.368381566683603,15.561892568589684,13.669730311728074,13.92485096949246,4.142233361020921,10.928880189781358,8.914569929661102
p1k_00258,13.601032501944754,10.946440271157448,17.968197617920012,10.824408131724102,7.126284532915585,7.282583578221478,8.333064289088592
p1k_00180,8.788152394093151,5.272362038459197,9.791101782127928,7.991543235371679,4.896748487142321,5.537442793518948,7.701378915685464
p1k_00276,3.876342504562528,3.1485334390737187,7.689538525347303,5.687768316013105,4.515509673636116,5.014150274399935,5.136864028609907
p1k_00417,11.649576520056105,8.390778429477507,14.23695539787665,9.16422565232954,4.348275497820776,5.243620773546086,7.774610208629559
p1k_00448,14.1550461770617,8.321034876162226,11.657981884978554,11.080118769379336,5.624194242139597,5.860927371025262,7.212301607992725
p1k_00770,3.772614651395931,3.8621843657321007,9.00441041198203,10.819971161305164,5.924809366861419,4.701774452331784,11.056074525011244
p1k_00344,6.548059501785074,5.253526318975605,8.154380536150342,7.768538741078087,3.5297243286462243,5.572096156654684,3.9674765293551473
p1k_00772,2.428224806841266,2.083804366445809,3.7741529803584544,4.907502242078127,2.9339451181325176,3.3082664950957352,2.5272778866792835
p1k_00297,11.133203716244363,7.8349459577336145,10.601645717496726,8.101806146618342,4.78239497902014,6.216254978590779,6.665815948772606
p1k_01044,23.67604907699591,11.47797441569389,14.909356279408804,10.02719239665872,5.063953671053001,5.032830962288152,2.836684383316645
p1k_00305,5.240969061739465,2.2722860273078407,8.319787878682511,8.349572399568265,3.223383393040629,4.372014986977198,3.812557968723517
p1k_00465,1.5721942314842436,1.9359119228887496,2.836891027388853,3.340617879658471,3.579359796532319,1.656041601704085,6.171243778169033
p1k_00978,29.543749347371875,18.358899027635253,23.5779459932358,19.20642496918763,8.72743196447385,5.095728275319365,5.95405455814254
p1k_00811,10.210517113781377,7.6253469740513,9.651142282508852,7.272066698490521,2.6210068941596294,3.545163474403087,6.977600212389188
p1k_00372,1.3046712744897226,1.2772017622446534,9.161701361033764,8.957184262234453,2.843136402406437,1.176367253372151,2.576189074942075
p1k_00933,14.959074529720048,9.441795760858051,16.626096325912144,12.53532228954106,7.1578837267089,6.198192033590582,8.050199991679492
p1k_00166,6.051214412492731,5.155421215836114,9.70132968608056,7.163022683999137,3.4802639655216785,3.270295381367309,2.9442954280882176
p1k_00948,28.68149461530146,17.737932997576966,21.50376243981146,15.781553065662427,8.29764418153573,8.104872163882282,6.962726228733301
p1k_00814,18.38512244156177,11.804107681285773,17.012981484091295,12.384321235000186,4.163376973678338,5.440325913170095,8.899617642904937
p1k_00747,1.8678919152527664,2.058221675829305,4.86913965093241,3.788649353183081,1.813212603535714,3.807545955322896,4.0845511999834745
p1k_00365,0.8732137455381977,0.8687834661953964,4.135021276977062,3.627968854967095,2.0435915088718866,1.1842164277815272,2.405751453575908
p1k_00412,1.792292901053037,1.7208588637759636,8.05900747224215,5.531291586193748,4.024582388422615,2.6067801556843944,2.929964294181862
p1k_00667,8.23503482267734,4.651356784189743,12.18583077615535,8.703848775649194,4.584357410726955,5.858108566494396,8.778001766000791
p1k_00653,4.867090580352343,2.617083166633737,9.34588454497979,8.0513224043815,3.634900440561062,3.717454994850733,4.482986563892335
starve_series__t23_growth2,13.520498326558334,15.227667220930345,35.1764258331356,25.595913956046427,8.880563954271508,7.217868985552671,18.174718135878127
p1k_00668,5.452502685935299,3.3798148696062813,8.975494930862508,7.746076405320212,4.007220611782284,4.811366140930658,6.623538187637021
p1k_00798,5.360163358639254,2.965667801238214,7.776467507776614,6.314523788189471,2.9609628905172123,3.855537712153089,6.239338469778108
p1k_00128,1.7245521372959185,1.540546574889232,2.5550651426957574,1.8361631226183373,1.354083857172072,1.7253272938455049,1.0073208620855048
p1k_00941,33.18632409672102,19.73401475784297,24.60648248583127,14.817468464221236,12.922898611702346,7.107047130019999,8.799004312534475
p1k_00165,7.334790744267366,6.705034171117117,11.464972845963596,7.717021546223039,5.891709171990846,4.823508632859319,5.667764409798644
p1k_00259,5.585318165225531,2.667097318347332,8.3345645104333,9.32330805120616,2.9215081389654016,3.979587781402989,4.394930138115467
p1k_00393,6.603537356032145,4.173929178370657,12.414781522982368,7.391227554277942,3.1281786159135,4.7735264738225975,2.079193750315364
p1k_00532,0.9066315077612488,1.1357435534632918,6.271726094354607,4.885303375559934,2.49168759197579,3.235446369636623,2.7829604509052985
p1k_00424,2.3703683046239994,2.138250854609933,3.8661630377022513,2.967299276526748,2.930895646833935,2.1511544715240736,3.038695565648922
p1k_00807,5.869172372936871,4.877413488066171,8.944069922671051,5.90531439509458,3.587679185317469,3.809208622458245,4.984891661874393
p1k_00404,3.334827733981361,2.3318140999168167,4.211210034581843,3.600621096897032,2.4522368543990103,3.242046268990265,2.9983724753893672
starve_series__t02_starve,25.53567384591141,13.329562405302475,17.111624133486746,9.74371442546502,13.65789813749635,8.661389785450456,72.33147049927418
p1k_00316,6.81588642409613,3.114038561547622,6.9302862879931215,8.260484841695696,4.279209291853952,5.084429180578524,6.018281405566866
p1k_00760,2.637639844022097,1.9990861467991836,4.067646133664678,3.770348861415792,2.941071093588664,3.530520349914044,4.693149735463397
p1k_00775,2.459028983663957,1.93974511462991,5.875337521822655,6.223516793139803,3.153943938666211,3.3952719766047377,4.686346194768781
p1k_00433,4.399928962902436,2.2381413591444463,6.775467605988871,6.992979169884067,5.2958858004594696,4.243670252931682,2.9510517851412343
p1k_00035,17.22720622792444,12.30835556174112,21.45990972269642,13.416297355676289,5.284721227326134,7.360315886386328,7.260958310171584
p1k_00126,1.5748796111021497,1.7258871739519208,4.370891690207109,2.4787848550190947,2.0552299402695096,1.9493087946813763,2.8397852341611727
p1k_00629,7.820772690725742,3.438214427367904,10.687539203230935,7.614150481875956,4.56397508046773,4.960296529900965,7.76677447840086
p1k_00755,2.307076619337891,2.452426874902535,3.960552600238347,4.135727164966107,2.314429444167841,3.238359080354238,3.326269879234675
p1k_00884,3.624453681417042,2.773521312917597,5.052661542471104,4.638813881874671,2.483775365847724,5.938541063213963,5.697763997010716
p1k_00193,12.333493476238928,7.496540248812573,12.957265399987184,8.96094850507338,6.714522112384313,7.349256320895166,12.355128243145074
p1k_00298,11.185082422896016,8.031200479871956,10.727511123182191,6.946806237609473,4.351010056723744,4.201290743021263,6.608239351930992
p1k_00007,16.301593490586885,11.061190374288715,20.361236919663096,11.68426286061466,8.327517723861469,5.535978129588873,12.479601966407929
p1k_00268,8.582868493099706,6.693193664409395,11.760729327874534,7.829261212336565,4.2796745622575365,5.843649374740359,6.653532787609692
p1k_00516,1.8853420290474108,1.3477219811948604,9.707567454017802,7.847832304435781,2.4991984528167306,1.7868982661747297,5.231750258825949
p1k_00619,5.09728320130897,2.643584849245681,8.453275549481393,6.469703667454004,3.907592238762685,3.9050821967390177,4.997785034874956
p1k_00267,6.960786847378233,6.525031681857279,10.990185825208284,7.200253611112774,4.700184823602695,6.222741941074392,5.727065432111326
p1k_00471,2.5362970752488607,2.205560401464609,5.33569726198143,3.683352308037141,1.7377916340544508,2.43510523097992,3.2003303817207045
p1k_00669,5.725800766435146,3.400451883134148,10.03407240068025,6.635215952036332,4.222692546118159,3.2888112213846203,5.354125345941681
p1k_00408,1.81053777760639,1.706656040194027,3.645223791814728,3.343858344102868,1.9857442605740676,1.818656894291823,4.066847779891055
p1k_00927,9.015684523428115,5.817831009182443,9.703331995124564,9.157038671324951,3.5028459892211,3.951221779369919,9.515391289871276
p1k_00998,66.34013770811558,33.49368684514737,24.67633317792279,20.473486962315093,5.057329204724059,8.428911948274566,3.4943056180615666
p1k_01008,17.378187652506263,8.160627364340623,12.226125238777328,11.07816306120946,5.80083849203074,4.403933105788887,3.5650854197282213
p1k_00727,4.372219635213086,2.5750073845110486,6.334171524117075,4.532589582527885,2.73934350819929,4.882442939050095,4.028527311775111
p1k_00074,11.94965806534644,6.560113444155049,13.238685337555784,8.570788033859577,6.13324904763816,3.879291203413772,10.30246118036083
p1k_00218,9.706430900693013,6.070166148966309,9.806370166630789,7.015369865272247,5.462096733742155,6.367822135734198,7.742150252775938
p1k_00195,10.026195160540874,8.325496633759688,15.53753099238697,10.450000366649505,5.903589896459464,4.9644005473842086,7.610708718160333
p1k_00574,2.836688968407209,1.408509647706878,13.321405105671484,7.003408360653422,2.897623573550368,1.7915004891748667,3.4342545459623426
p1k_00982,22.362267797058674,10.399198712295576,15.364762801011256,9.741298465135452,6.847269788345845,4.28019830207935,3.716050402912872
p1k_00817,9.054119396770844,8.039481414630172,10.75589135667786,6.015397318060756,3.3762739307208665,3.5139691593873814,6.758963415785701
p1k_00740,3.952033750246386,3.299173056186381,7.877721076416154,8.647435200495927,3.973792765214524,5.395052760405057,11.112196209861605
p1k_00967,39.9729911777907,14.925369383105677,20.708815072662333,18.262615277563487,7.5696293203234095,9.075164041763092,5.147394890339887
p1k_00513,1.2746878565361246,0.9256795403963438,8.939065546832614,11.39870933715146,4.352358374612888,2.249699261173318,4.168231634521164
p1k_00945,17.233811061584973,5.40630787129249,15.169568672533607,13.756260174778088,5.860098636107692,5.034816680974836,6.536189005743374
p1k_00995,21.57305331155437,8.10489752726687,13.021199487589792,13.34856804778224,4.626423484785552,4.9214163000206845,7.323401991920965
p1k_00031,37.161614066242144,28.4843646062433,38.20615421282726,16.413481060461145,10.506932170551703,16.3341613575063,13.018848607277349
p1k_00508,19.2909303268558,8.234026059625865,17.92947727787972,13.301220892721773,13.241563994653998,10.179326244541926,34.66432085749646
p1k_00591,1.6586545704846982,1.2167701984329105,11.576471155385406,7.342792501972855,4.20613769373692,2.110413862846698,5.960031775948204
p1k_00902,9.297349228446611,5.928156820373609,9.380265504072304,8.732665389928703,4.488087977152814,4.919652724311429,6.013762696455428
p1k_00930,11.542888450870803,5.614129892182956,13.02033995310482,8.103229345734844,7.904695364975615,5.3860085162265685,12.315863513733811
p1k_00270,4.234543190794148,3.447901025967433,6.725774423107506,4.611412088801594,3.5724627450840907,3.082274769055844,4.667993937765296
p1k_00686,12.433019067713708,7.63551706118424,16.07394146166703,10.630257690001764,9.065499991642696,10.37023545389486,16.859667292980554
p1k_00263,4.788699875042584,3.5796093940504314,5.541439077344239,4.66301219856615,4.008390874516485,4.835734704799955,2.672337726916424
p1k_00502,9.03964078640369,5.046494036154408,13.52737843991285,8.601183275438009,4.723250905558398,3.3224288731307112,3.3816764462524387
p1k_00578,1.3988716004308592,0.8896185269213406,7.084894271708661,4.599366064903771,2.7057846216101056,2.527180675578684,4.7214078879759
p1k_00038,27.741411306232507,19.474155915610915,31.847978751427235,17.74555390406123,7.452868529940757,8.448538694147548,8.416131201796084
p1k_00426,5.672899754881915,4.94169354396301,7.510821729031829,7.302329881834296,4.761887243351764,3.493073266975756,4.289229959049942
p1k_00441,6.6146591658824345,4.3650998175541815,7.648824514943482,6.188674126672339,3.131389287777854,4.669808925724512,4.407034911782805
p1k_00863,11.517208180769668,7.675872002821699,17.64518915295283,10.647470102133566,5.477725245584281,2.2921884698345405,13.123928770399251
p1k_00248,16.602243110549168,9.989130555102005,20.861377720228536,19.6155142174887,11.380643782211449,10.021884342719517,13.686652634004387
p1k_00093,11.834009002129898,8.219447086532652,13.404991457955346,10.092234787498729,4.8907711401621725,4.580315929946738,4.052721695466512
p1k_00691,11.949945153131464,7.698878423697437,15.384899111011665,11.658719764316574,8.414430856635624,10.59348629565147,23.24151484792648
p1k_00304,12.187196728504077,6.809542876517294,12.14164422489785,10.375380924518565,6.046550098906978,5.548831726123381,7.557659851159557
p1k_00103,13.24093651386292,8.82707230696746,11.57588846881507,7.76597138717051,3.2082902098617425,18.867665075709205,2.256661660234967
p1k_00324,3.3371883602096952,2.462902331405731,5.791867036230037,5.566744782731637,3.3447646740581307,4.839044081191872,4.845327538514059
p1k_00558,2.900676503266639,3.4865342296697395,6.075107614611192,3.7550831361108834,2.798989105380531,3.3949499918043697,3.7379203989813816
p1k_00637,9.32656558354922,6.229109807320443,11.720895753633368,9.820466667042838,4.50492376612218,7.589277394894149,7.7380037580676975
p1k_00191,7.988583654859577,6.011445901816908,12.061378902235957,6.883409820279088,4.558672068112328,6.234668777017231,7.14895631510184
p1k_00519,3.490699645193326,3.084107988983296,5.031145099386358,4.660228606840322,2.646409180616131,4.038307786958067,3.538895182038595
p1k_00146,3.660925333827159,1.8203625073490293,4.985624478445988,5.100042465778001,3.5006493380612493,3.650771468263668,3.807287275917252
p1k_00014,16.943980142286176,12.001616416248318,21.654242687372285,12.557573367139527,4.958757273312021,8.457797982411206,8.132405626580058
p1k_00189,1.7435423977082698,1.2479514677974723,5.334949223202689,4.677172220113338,3.194255014578739,2.8522541553058307,3.2668685854802204
p1k_00351,6.938290751572944,4.41497957210404,9.222445401146516,7.2114442653007105,3.434133095519781,6.147537108776337,4.600865677317301
p1k_00678,6.140575955420061,3.811804731113317,9.865366558652852,7.023969638767546,4.415265994046836,4.506509970096269,5.773161112599315
p1k_00157,6.126154248457965,4.409984412980838,7.967580183089512,4.485829068214119,4.843731101681117,5.4091509724376,3.4477316668793643
p1k_00631,11.916402460891051,6.861957091505225,13.741459671480564,8.91042955982959,6.183059489902139,8.019995234797245,12.969858451070827
p1k_00955,32.40770414547117,15.9957277461125,21.69926160562738,19.71991602734732,8.014820152993819,5.188897661337671,4.920855208532633
p1k_01000,36.74814008773383,12.848693528980322,17.57888936704918,19.57645660505769,6.166675367296587,8.873500176393733,4.749465397999445
p1k_00192,9.657752858971488,5.629772697694099,10.431653524432686,5.496320092920271,4.60452311698629,5.755240490111036,7.553567262934537
p1k_00399,5.102804958678693,2.194222240431625,9.379302372739184,5.734695235829287,2.411916458425783,3.040025519616286,5.428277697604392
p1k_00394,9.40951125842098,5.59758269867698,12.189459516965243,8.193475853375267,4.669505482671943,4.288346273133949,9.94954435714225
p1k_00601,2.7390730440786677,1.5537285977319952,9.10998473677437,9.267119540955504,5.671698812963944,1.8027593899144645,3.641371236298538
p1k_00897,10.260489024002243,4.711240888313074,9.19315162048376,5.631185714980556,3.102992431500476,3.609952172466165,8.507362712035595
p1k_00141,2.972583439504941,1.4584997031565397,7.769573730634812,4.986008011028163,3.498471258844693,3.169017367907659,5.248617352263693
p1k_00675,4.53976510040859,4.881502729265193,10.107803954923073,5.940035774396336,4.383618504161162,2.6968410179946747,3.724389121327041
p1k_00991,37.308031714721885,12.600670690959683,17.43655363469574,14.039084183450734,6.327945849929112,10.282884421269,6.804056991371121
p1k_00924,3.9731617541139954,2.7174496551051863,6.098927470823884,5.094076934587813,4.46226192257978,4.5280416821487774,12.795282049206248
p1k_00356,4.667215748921102,2.517798861523517,6.281259281079066,5.551450097169191,2.999523608118515,5.438996153359018,4.049620162183618
p1k_00208,6.994804068160994,7.083087623064717,11.254357998217188,8.087284210499512,5.089169051686129,3.892738377341399,4.567331937361725
p1k_00427,3.5239363922117053,4.379366146794222,7.523148196340897,6.162351935200037,4.167427472100799,3.252167803030154,3.491615201525076
p1k_00436,2.6268812293097543,2.505247098006912,7.798686832502635,7.264345200102383,3.173574167887204,2.1718528880060624,4.08461009776078
p1k_00438,2.1378336940199287,1.832120896054544,3.879432827101379,3.926186524789932,2.3502613345008965,2.637239237635516,1.959751646466469
p1k_00470,2.8995430021319373,1.860861680538134,6.250088879891812,3.2886660995214214,2.611827163717497,6.09393664589888,3.099510053418911
p1k_00511,1.83209436607088,2.273722266111916,9.147845068343614,9.683924763772216,4.545700982730253,1.5876632072909742,4.871193886556975
p1k_00983,43.40142622181165,21.57307512951589,22.01252996403713,21.839215910436952,5.1660411639027695,6.152269437912321,2.9864637689933646
p1k_00421,3.007207360249176,2.545592749476684,5.211009723890762,4.053382365630001,2.4924556197442143,2.6437195461827754,2.7739261058165074
p1k_00291,15.042573444483878,10.807618215252427,15.945989707275158,10.56972232097604,5.260858560807794,5.3134184462933565,4.131841035627097
p1k_00549,1.3705387136073222,0.8321170354164518,6.372578631734051,4.861348665652333,2.3160505830746208,1.3028341437629931,2.287527243575822
p1k_00800,6.996089184657152,5.09303161434638,8.302955325944263,7.26621987302402,5.474677632501292,4.715879779120713,8.372408710591843
p1k_00966,30.2640469232761,16.241345820812644,14.59670461669711,14.00849427936366,4.372652784289947,3.53994010371214,5.036481983803355
p1k_00164,5.73241581375763,4.07800751114742,6.429733633721353,5.938118808878117,4.461374084047458,3.0859934322022764,4.330016754923838
p1k_00477,12.82086537731418,7.948478278941492,14.34684549527278,8.084009924159544,4.075379203012494,3.2889489184919958,6.848405457084399
p1k_00512,1.8671723556467048,1.8773751804482517,9.178047211168376,9.563607043875011,4.106679468252674,1.6748236140224906,4.5571997584126365
p1k_00143,16.50186174177038,11.314906309302469,18.47801090620577,8.457292229974273,2.1316444192919914,1.8982528122050957,4.791551402026796
p1k_00606,2.090634940622868,1.5987142292598469,6.874369889176418,9.892573051658983,4.017186938963797,1.6937933406215362,1.7390845449648915
p1k_00906,4.863753720918395,3.645026429518958,10.356490845591065,6.32800999694348,3.74562738003629,4.435835915296104,3.8294983120392794
p1k_00976,20.0970517715734,8.300982545880155,17.211014608628876,12.996685711947542,6.936877479728851,4.035573740913152,7.253179019114735
p1k_00643,8.127368951249887,4.487988040879971,10.61870194128326,5.595480030389109,3.40794586224282,4.797529103959149,7.546250070132409
p1k_00161,3.904716847879848,3.631691217749793,5.280400747972122,4.3616276522377575,2.500712437715641,3.524653211208356,1.7665322205924368
p1k_00505,22.34960705682512,3.2643964142171176,5.995884762951548,3.0824199185472017,1.5263769755507626,5.918895113191297,1.861048951611923
p1k_00548,1.4537155472591237,0.8705369687248224,7.245465038855447,4.671741806255206,3.404270655141596,1.855420643907408,1.8199697059496047
p1k_00568,2.1448846330499505,1.2019973168520215,12.900570078365522,6.289940643383686,3.126582204912617,2.02517338642691,6.075910166381315
p1k_00923,4.941364922687138,4.469230055555009,7.857147118384037,4.771164489978802,4.454163722300514,3.7239947997323912,6.798354388564974
