,b1072,b1080,b1081,b1878,b1879,b1880,b1904,b1937,b1939,b1940,b1946,b1947,b1948,b1949,b1950
p1k_00900,0.0837097499051636,0.0388410856925248,0.0575423219015886,0.1137564491847408,0.3759066473546852,0.112319981989761,0.0211400451178328,0.0621724077775602,0.0254987799933037,0.0494967572001476,0.0234040709416753,0.0448727846814161,0.0555031493469304,0.0340445664469207,0.0898027209996011
p1k_00901,0.0831764183409937,0.0438983396093999,0.0664984584142455,0.0911235725009548,0.368991062190354,0.0844653729819934,0.0211400451178328,0.0741990955734919,0.0173232691651229,0.034249051171596,0.0114477501693035,0.0282094650329789,0.1367377923107948,0.0340445664469207,0.0704302701147989
p1k_00902,0.0648042318922581,0.0592914046491478,0.0923459144065797,0.3525032683083764,0.254034993337172,0.12576414772861,0.1110197018594479,0.0880382811795869,0.0325250362736904,0.0633083461121483,0.0168892956998465,0.0737121983319162,0.0629948509360569,0.0340445664469207,0.1409643921309636
p1k_00903,0.097141880531475,0.0506717860356589,0.0441004018222611,0.2319166054821541,0.3116297501410235,0.0889813044574927,0.0572049775851658,0.0760962852326016,0.0515203766360414,0.0553411433751291,0.0318267451401437,0.0424103933025556,0.043735490549938,0.0805086106982583,0.0869399927406128
p1k_00904,0.0493400429893626,0.0377573724653481,0.0732899173715734,0.3085155684816413,0.3587157409110038,0.0807162521591088,0.1147960564722485,0.1228585243205919,0.0333181496217093,0.0594193367337841,0.0171179259184076,0.0440143188452768,0.0447223531296133,0.0599005320915673,0.0704302701147989
p1k_00905,0.1084259907074462,0.0522941150797551,0.0722053325950497,0.347277682927977,0.3935108198270255,0.0870769315507273,0.113650426478679,0.0941651427695351,0.0447350108419539,0.0470194588422583,0.0153683216237437,0.0828497984546422,0.0551693975752485,0.0519223475455761,0.0831350276045787
p1k_00906,0.0497176236931726,0.0372245991701718,0.0381459162833031,0.231899012055932,0.3041202543827941,0.076476845004498,0.1112934523011887,0.0760899558066016,0.0262711633827782,0.0321277464795674,0.0267304836106417,0.0282094650329789,0.0568396395607722,0.0456594277933838,0.0869383586600076
p1k_00907,0.05383202782206,0.0505314392508187,0.0420229573897559,0.1932303001998226,0.233479292157556,0.0960287430543172,0.1747590076960268,0.0543032610048711,0.0159529446141751,0.0357121126195502,0.0253984806715427,0.0800571833210745,0.0748740005611037,0.0870572690132995,0.0854995569858485
p1k_00908,0.0421586602371743,0.0374659105351616,0.0464026005443156,0.1955482297234542,0.3528296540718222,0.1085799126217589,0.1124137481082652,0.2423230023264977,0.0162043488627208,0.0636189668308904,0.0320779436227009,0.0569614125984391,0.0836467842716087,0.0693221484463236,0.0704302701147989
p1k_00909,0.0665939883639827,0.023212103054522,0.0490135333966276,0.3298599479188648,0.4416982447437498,0.0879888012036935,0.1154042691825664,0.076434138288942,0.0227857183712282,0.0316786029199665,0.0175937485652374,0.0282094650329789,0.0560788367909573,0.0340445664469207,0.1700119510767467
p1k_00910,1.2548176613944024,0.8106535203029434,0.7739321686396868,1.0770896465054736,1.0997352053707137,1.0181459213227293,0.8820680871471879,1.279733310225939,0.8386071577714792,0.8866805298593053,0.7248785396578326,0.7001539844837195,0.8786262139640924,0.464838891007552,0.7566103341599559
p1k_00911,1.2186248966884807,0.8153317322150544,0.6884528641898934,1.2359830022464686,1.133189114895787,0.9915215156047084,0.5806351156052978,1.506734979562779,0.8638363790756307,0.9724455088876364,0.7785776934076993,0.8252016618448854,0.9041143184942552,0.5640608848707638,0.86893568633893
p1k_00912,1.1977041011540055,0.9499530438438524,1.1616895804252132,4.400062898769487,1.6142727667436576,1.3984042530657883,2.507199946416869,3.246485457738396,0.4427507559652975,0.3686758254449876,1.1074206551861154,0.8130260254062418,1.2292212046164712,1.055659443306432,1.306601973626909
p1k_00913,1.39529174672734,0.81616015049331,1.0088196672099423,4.73547987266566,1.6394550535620158,1.5513362583652726,3.411431221067933,1.9886899399510964,0.4929539931544502,0.5060224069431876,1.154736922658362,1.1735749196813412,1.2143251911808322,0.8370852976858024,0.8675663393413111
p1k_00914,0.6242359590585452,0.4101860826455633,0.5513996707927519,2.128864963261296,1.019381696431579,1.0853879746808754,2.799023856376235,1.0022548978226118,0.206010406770313,0.2260767551437798,0.5324051618008845,0.4197067063190932,0.3634710110277571,0.360102165926156,0.6414329552144261
p1k_00915,0.5023674439502689,0.3570051609868739,0.4597759094128724,1.919516181382332,1.093792120637358,1.0998775196239547,2.202110401394365,0.9967385154017342,0.1808504871152128,0.2431391262583953,0.4735931870389975,0.7157594555674295,0.4872082541960303,0.3572624002816922,0.3644375264351032
p1k_00916,1.491477772653541,0.4880205316479104,0.6866254977012346,2.653988266579858,1.3753849608692268,1.5126418822887018,5.134255385681418,2.606088297299517,0.4065604420342698,0.3391195809441618,0.6522861699578631,0.5433144269477539,0.6177467299805736,0.3194706230950645,0.5533746220702981
p1k_00917,0.9468699784071584,0.5929030433550706,0.808334916980909,2.310018749829193,1.4272543300226386,1.3590881542147453,4.251112782070997,2.212134461730977,0.3775774535547277,0.3337131446805441,0.9521473652390244,0.8692520399737841,0.503009597777015,0.5601256610884987,0.3652020966526814
p1k_00918,1.850169603739288,0.4454917444607388,0.5290549593551509,1.473837540209877,1.4037842465578123,1.2680523973118698,6.006304626983168,3.309962928337141,0.4042583774334007,0.3275066889905387,0.7063458330070567,0.6715730778197394,0.2750337251603774,0.3587555040506833,0.364840846918983
p1k_00919,1.6464313497864895,0.4058989339265743,0.5048313470365885,1.9837042531777276,1.3301864073776004,1.2040086992611427,5.689401235670159,2.933212561290468,0.3383174983179604,0.3575887456041516,0.8353420206991965,0.4893529771991156,0.4378976323694288,0.3358078335906295,0.1669312339789754
p1k_00920,2.7245449206926424,2.087834546407944,1.707684391071462,2.400792477249751,1.945031316221288,2.2024967558866875,1.5944328544618678,3.139630584559362,1.877511512778578,2.443970068353899,1.8021701626415707,1.6515517895212184,1.5892199420896962,1.5852761211195323,1.6490314122095246
p1k_00921,2.455497194261315,1.799737989375385,1.3611127632123514,1.8425199722622303,1.8535070524858024,1.961332257632676,1.3929125862065557,2.609197336615233,1.852542372447016,2.0333503336984844,1.6147143428738646,1.547379015003621,1.6551687981455894,1.1731343827469338,1.365612019600066
p1k_00922,2.017048488985906,0.9411923990268112,0.8479474286940661,1.0161467354521967,1.1210246306674825,1.0584013061590232,0.9895078980645255,1.0010165386805856,0.7184218629673289,0.9551536104551116,0.503105922546941,0.5605257014754054,0.4949242751591807,0.2008017852815934,0.3403587812656964
p1k_00923,1.5159161001493275,0.6982208677001294,0.5762150592399237,0.6470344148727039,0.8956761100842743,0.8135347153915417,0.5868100178985081,0.8263021257033673,0.4970204747668089,0.717741771182998,0.4213674129463014,0.5331961067720369,0.3237366523897942,0.1592162903006169,0.2957770388955657
p1k_00924,3.962574509151751,1.314864974596521,1.238193843701366,1.554038561976338,1.5985762301130102,2.135321230896684,2.19603499303922,1.6409989276998402,1.2442250834139612,1.612924717108266,1.0636351107091924,0.9549840724052708,0.4825166650039876,0.283538888207187,0.4045761898287389
p1k_00925,2.0692892374373644,0.9141715904833054,0.879973117860085,1.0305965367694268,1.1505300798934877,1.128846031236566,1.0509301311387356,0.8263961840842219,0.7259220938666328,1.0482820567093163,0.7931297956696071,0.6337414334792902,0.3942632617959374,0.3436135040741011,0.3155660491205499
p1k_00926,3.5445281060566813,1.234966595370988,1.0410677614910455,1.5622953788881913,1.7621434909180618,1.845388081247629,2.0574839565042846,1.8784414765250372,0.9957163890062544,1.2166010518206232,0.8701845050361998,0.9131930938033757,0.579510275141831,0.3449792907908354,0.3535406993604074
p1k_00927,3.3875913924076566,1.4894013703822715,0.9153822947330508,1.4355567528148234,1.71761887178379,1.9770928137168704,1.8220920003007437,1.5553068612198455,1.0574994867832055,1.2128989677532556,0.8557018700181778,0.9671304649357376,0.638291090827943,0.3256955861734479,0.298416674160562
p1k_00928,1.2789709940793537,0.7714222464288738,0.5945182338762268,0.6680811230073667,0.9671023794577966,0.7133411909054289,0.6544746234081644,0.545443258577364,0.5812333931766805,0.7172247598021851,0.5592899852002039,0.520140749378553,0.356590410706205,0.2352384297155102,0.278939025923626
p1k_00929,1.061358021120478,0.7140193628525157,0.4953412973392551,0.7966941238030341,0.8559907666166814,0.5929956033963468,0.4935052693616616,0.6419517916043675,0.4496958854272845,0.6367081344719051,0.4257891895835845,0.5342985068587824,0.4142504166152239,0.2144923414264516,0.1911214010533464
p1k_00930,0.1413301140774938,0.1259794691211722,0.1480031206515056,0.4627668858707319,0.5088415350230965,0.2904152466834547,0.3596605560597097,0.0693141920663258,0.1152146855648974,0.1644858355627959,0.0114477501693035,0.1995898316702296,0.2107426734697525,0.0340445664469207,0.3360882386625736
p1k_00931,0.3089371411582567,0.1812505365958293,0.1781727679792665,0.6855725626465318,0.6376788209028676,0.3187285675173121,0.3798447783618779,0.1181539692815846,0.1768753183854876,0.1731464849115097,0.1381297071059045,0.09883125520783,0.1219022358390494,0.0340445664469207,0.3988443413619823
p1k_00932,0.2186742022811982,0.1429848066413918,0.1327625557512331,0.5548147781450861,0.4894678698427358,0.246931820944882,0.1692759593884325,0.0734367625442737,0.1287614849716723,0.1463577641295885,0.0616715134549683,0.1857004636768313,0.1964996000820585,0.2344371047172142,0.4773101983238786
p1k_00933,0.1870542756901524,0.1076796064668488,0.0962533409551816,0.2277611462460384,0.3747635023308447,0.1842595654722699,0.1361979783216045,0.0801527419145845,0.0895942201055885,0.1109188280574241,0.0462772658170093,0.1058755448897957,0.1425172381409295,0.1293379894222895,0.3638827534645295
p1k_00934,0.3188286991467798,0.3279033297018566,0.1379682059530026,0.0541636929016267,0.2142037117355819,0.1687194676430604,0.1280846419499005,0.1280320275604818,0.2307675561975537,0.378687871211883,0.1398626510239859,0.196651488298279,0.2552306794911261,0.1718260106281227,0.1928224048863124
p1k_00935,0.4219382834273477,0.2687619214044575,0.210759857125261,0.0541636929016267,0.2352804486148631,0.1664747954080081,0.0788388937481631,0.1826622796400072,0.2196538089175975,0.3596480799052072,0.0664662275579646,0.1986057103424626,0.1608075391883387,0.3128044662234452,0.1892898837880781
p1k_00936,0.4005752453927024,0.2605910362848948,0.1623951341844333,0.1590825977220919,0.2122829378033478,0.159495181538345,0.1535948337279706,0.1197929319582818,0.197944484853702,0.2465682882540076,0.1307326583199776,0.3802584100184811,0.2034712393163638,0.2580192135331323,0.2523348242737419
p1k_00937,0.3903701111754451,0.2897059466994267,0.1564119694225157,0.1252667495749693,0.1941417233492947,0.14836276563818,0.1137091678463267,0.1315215283880941,0.2027607108090069,0.2792160668732415,0.1077410632146956,0.1276186076223927,0.1695596565082477,0.2617244405231956,0.1628871765629367
p1k_00938,0.170256408942279,0.0392647218885129,0.1057963472698088,0.0541636929016267,0.1228435616527819,0.1287607582790771,0.0211400451178328,0.0631798597172788,0.0499154443075431,0.1303756020258876,0.0114477501693035,0.0282094650329789,0.0977524174634344,0.0340445664469207,0.1890058384146569
p1k_00939,0.0997550357648277,0.1148860816092393,0.0288857582247265,0.0541636929016267,0.1719041051689203,0.0795956225157374,0.0471804518978363,0.0583212963430158,0.0792767831528574,0.1644878853637535,0.0224836224662155,0.0282094650329789,0.0728511937314015,0.1850150906036446,0.2134788872358109
p1k_00940,0.1462487571403143,0.0510967402603078,0.0497679927414518,0.1484762401247611,0.2506803292687967,0.1550501313639467,0.0657893454289881,0.0649276873926418,0.1449304305856484,0.1533403029965733,0.0114477501693035,0.0809527922176196,0.0349979498520561,0.0340445664469207,0.1317486350590453
p1k_00941,0.1690434464340281,0.0568416368134922,0.0462135956087921,0.0541636929016267,0.2133235481235099,0.1614699148889233,0.0211400451178328,0.0121477460293189,0.0796213066127567,0.1203221029448855,0.0780105883120756,0.1209769534432261,0.1491538261494272,0.0340445664469207,0.1782799453805866
p1k_00942,0.1502074387481878,0.0662133784488682,0.0564559093311529,0.0541636929016267,0.1577837621664163,0.0991051114399063,0.0515728760383321,0.0373300022845596,0.0481626938698206,0.1158635177955579,0.0346630213176054,0.064159160710376,0.0969314646664258,0.0928565053240153,0.1623779853816312
p1k_00943,0.1772331673296538,0.1523149722792034,0.0649537562409955,0.1017961737838147,0.2247102167535785,0.1679466784951985,0.0662402360487907,0.092117154829301,0.1273122165919999,0.1353429833621725,0.0401178062029098,0.1081233979429298,0.1988959777071304,0.2083582659713471,0.3491494160542333
p1k_00944,0.2595167627840095,0.216113167383386,0.0967588708002548,0.1628987206099074,0.2745471173192613,0.1326535550504235,0.0983557982084977,0.0273605373162628,0.0947330360188071,0.1628043072214293,0.0441716318512452,0.0586139409574826,0.1659487148454121,0.0837847977887476,0.1411255732059619
p1k_00945,0.491366606786552,0.2403059468142677,0.1241235242167079,0.1052719234006473,0.3660530023411673,0.1647775924775777,0.1663135219739067,0.169456526100408,0.1711773204521586,0.2995431648273706,0.0524639028742762,0.1139547301882175,0.1405125654775179,0.0340445664469207,0.170116045390675
p1k_00946,0.4517462966057869,0.2062092021023117,0.1911850282026218,0.13227199965685,0.2839212319868554,0.1831718499971424,0.0950958727949022,0.1214267330758559,0.2039187210686004,0.2175645154781046,0.1368170774231782,0.137412643727809,0.1021884320565399,0.1412351929526602,0.1719962610632248
p1k_00947,0.840134709352374,0.6005169478394554,0.4382953417295169,0.3467102707427613,0.4917733141181741,0.3733023864871079,0.288241303212524,0.4799113281405826,0.6411020119142242,0.8809146485071045,0.4642356654396737,0.9630876410628674,0.5239276565744094,0.5311043902036441,0.7361388553451749
p1k_00948,0.9058455817941328,0.5714717508906121,0.4204994476184495,0.1822057041125158,0.5799428858982727,0.4250570486078016,0.3848447511824535,0.4868680407631152,0.573809389298495,0.9815939882730742,0.3004552379236772,0.7800744060182364,0.5636918007216115,0.502621391658317,0.4866700495923435
p1k_00949,0.199669555040038,0.0765207701040418,0.0636151859647875,0.0818866647745537,0.238304770110902,0.0867450020535695,0.0473891780936071,0.0354195726253333,0.0798028254839011,0.160020677771278,0.0448207402926093,0.1057284070548155,0.0636154415222425,0.059408003850769,0.1245034774459936
p1k_00950,0.1797946038519913,0.085367613223321,0.057497412860868,0.0961784570916287,0.2073150290903871,0.1217113997716924,0.0344004215933934,0.0513354761817673,0.0777024198654235,0.1216491607724866,0.0339266342558051,0.0673700101125209,0.0783683781648444,0.1237351898666816,0.1250630145269241
p1k_00951,0.4614627600945447,0.3131968485267309,0.1396979799049158,0.1996996792968954,0.3907060938794849,0.1912245727295685,0.1417140330912492,0.1750397695057338,0.2126152994463412,0.3296488371370311,0.0771464835899704,0.2113358659264317,0.1226332278033934,0.2337684397313256,0.09408573534466
p1k_00952,0.3989608375801804,0.2530376446072174,0.1107320823897984,0.1067744754516668,0.352316332138348,0.207325328665008,0.0958607911535868,0.1888025454061205,0.2071944123868252,0.3184711710108738,0.064225254641942,0.1458976326915909,0.1436146333944185,0.0821775839347943,0.2414577346139462
p1k_00953,2.708980953291612,2.2824370079813128,1.4473786143580512,0.499606406453506,1.2100218249515715,1.4095103054998908,1.0843307494126426,1.5857417033123742,1.774151007412986,2.794099616388882,1.3073252421043624,2.477784056825222,1.727374571869943,2.173580031053237,1.168533328542081
p1k_00954,2.363132218901416,1.7767510365743755,0.9899472836668136,0.5621418473296614,1.3414435564768836,1.30272708218028,0.9659073874734152,1.2051034003521195,1.6479149179674393,2.436777814264125,1.0743025574397502,2.1486755896425773,1.5394369148413454,1.8432247806211253,1.1791861843439906
p1k_00955,0.1144915289695271,0.0871654484048909,0.0634729193374536,0.0725849856489259,0.2078020536309371,0.1251294504583546,0.0560239648596215,0.048229494734352,0.0685960694069107,0.1427193829097599,0.0188396178681931,0.0797190625967123,0.0857064327344138,0.1351651766691667,0.0943838920809463
p1k_00956,0.1626979087303798,0.073960785086649,0.0469273797340652,0.1223431901686109,0.2481740665289304,0.0641511623749332,0.0211400451178328,0.0312253235833348,0.0644904432011659,0.1231054437919808,0.0182873057652081,0.0663381513797598,0.0819175514988718,0.0340445664469207,0.0925941041868506
p1k_00957,0.5621627203291208,0.319143166758988,0.1203495343332086,0.0808411181886731,0.3567019708217059,0.2097062404180442,0.1221767286336877,0.2136951040609797,0.1860594194159538,0.3552178824176203,0.0649716805942653,0.1923193139306543,0.1726889952842404,0.2537064730126273,0.1398087843289807
p1k_00958,0.6957995194829175,0.4050683431390814,0.1595166385084239,0.1407768728560927,0.3248248948661135,0.2948089409438877,0.1558683863327649,0.2441168685225091,0.311369097424754,0.3560351660648864,0.1653630236952096,0.2980757303852699,0.2393588030400386,0.1925274288321515,0.166966043691401
p1k_00959,0.2609835802193681,0.0752279167093992,0.1918947762019923,0.4201829559971502,0.1860456913167186,0.2491954103019112,0.1944203188332163,0.1487041627015194,0.1592183386000396,0.1679356557113613,0.1093621946172498,0.3011328362100834,0.2029221177511276,0.1456668786900979,0.3084018169760646
p1k_00960,0.2713615097906257,0.1028858430622161,0.1332941017411449,0.3640581904614778,0.2096559020995019,0.1661088623035726,0.2167530770874939,0.1566691087006093,0.1471676044889609,0.271034413901525,0.0528979559718999,0.0859779075105518,0.1060854319686159,0.1285509049290038,0.2047512023419211
p1k_00961,0.3203434729330888,0.1969452904878923,0.11546369133232,0.1244323416079599,0.1733759764927777,0.1168108930284212,0.0765841701914077,0.1137355280862083,0.1417370989970393,0.2214481801453462,0.067840812452418,0.1722985490601343,0.1558912219397979,0.2054792386107723,0.1618021770853504
p1k_00962,0.3241616385111467,0.131652384958983,0.0558689701336628,0.0541636929016267,0.16802251512866,0.0950161109769752,0.1289202316161622,0.0599253585887528,0.138146928421138,0.2620266839748135,0.0685440344354111,0.0600391107434779,0.1916709895380376,0.3985467409194824,0.1444393224785189
p1k_00963,0.3206909744690918,0.2495719450113549,0.1742068933587876,0.0541636929016267,0.2744213110630045,0.1601886238334593,0.0211400451178328,0.2050555178620862,0.21928919989624,0.2993210149187579,0.0904876403438332,0.3036008207916388,0.2044406181838974,0.3043606168663693,0.2625290460883158
p1k_00964,0.1419105718835309,0.0467836154359202,0.0331191807491391,0.0541636929016267,0.1994792925204325,0.1602189012251638,0.0211400451178328,0.0351186934926877,0.0462979764365229,0.0859375856402376,0.0279185071950815,0.0282094650329789,0.0349979498520561,0.1091511145758965,0.1771784705326771
p1k_00965,0.1067496516723084,0.0432633457830186,0.0541028202223072,0.0541636929016267,0.1458369049385192,0.0789203905219308,0.0467475498553433,0.0121477460293189,0.0459170962386378,0.0521964170752559,0.0114477501693035,0.0282094650329789,0.1094458745837717,0.1330184021279735,0.1759331767581458
p1k_00966,0.0554023483978875,0.0697822412331489,0.0893255198909541,0.0541636929016267,0.133350571630776,0.0607247201812072,0.06296595256139,0.0121477460293189,0.0751386304480337,0.1807534041127796,0.0291734860669474,0.0282094650329789,0.0653977490624063,0.1148738103143572,0.0704302701147989
p1k_00967,0.1377118566476756,0.0728331312465954,0.0576835013271549,0.0759159107132669,0.1912659455139338,0.0791344681391577,0.0468847984433836,0.0517104834049634,0.037438949145469,0.0965593405887663,0.0267225551054627,0.0464565229506789,0.0686790743840507,0.0738462888155955,0.1199288431347627
p1k_00968,0.1916870140670453,0.0824341633534046,0.0467019659778897,0.0964152875460293,0.2103209421185793,0.1013778931474125,0.0811480989806929,0.1303736212441195,0.0472562836218674,0.1222264619081789,0.0284019456192578,0.0518382370894704,0.0786128502794186,0.0727000785936036,0.1803116708897038
p1k_00969,0.1375122846485377,0.0977495551976877,0.0379866124632669,0.0919100513439329,0.2480172188925501,0.0761423059170626,0.0568796904431927,0.0860814616772111,0.0436727191274643,0.1112444368868834,0.0114477501693035,0.0493187298335687,0.0869503453000804,0.0685782882990714,0.1440539305002728
p1k_00970,0.157825447763011,0.0770563556251021,0.059638305754176,0.0541636929016267,0.2400933964460938,0.0906237469148305,0.0608729018045379,0.0356318525159514,0.072061539802469,0.1300491737881321,0.0282864553435521,0.0282094650329789,0.0638764832576838,0.1108289558116589,0.0704302701147989
p1k_00971,0.1870270224546348,0.1128639441246124,0.0518539297519772,0.087825770955465,0.1811074092676436,0.1052637649623451,0.0211400451178328,0.0309859871558758,0.057158717955318,0.1354781807919008,0.0384627518694582,0.084684983363789,0.0813289248871255,0.0648416257779138,0.2017449454784171
p1k_00972,0.6418482414728611,0.4470920820689218,0.3039485226185058,0.2375031739930593,0.4339488255268151,0.3368212049758797,0.3596455906209613,0.3456039390399377,0.5040094632031862,0.7566362399154702,0.2615796004756702,0.4793446733996235,0.4576678551553462,0.5707973473399611,0.3207507506514626
p1k_00973,0.1235198923678277,0.0603311231797502,0.0673586191415577,0.0541636929016267,0.2049491072216294,0.0785164749858323,0.0306457506253898,0.0290027888567378,0.0495835717383832,0.0885714643250238,0.0356187440311985,0.0394383651996553,0.0488157750443684,0.0707844262880591,0.135702773301068
p1k_00974,0.1361131258733943,0.0454686093634715,0.0447844276039597,0.1325319650115491,0.2269865103836332,0.0582681074796824,0.0582410313527158,0.0560048247372094,0.0448163592325404,0.1784263716850388,0.0114477501693035,0.0720361194759911,0.0619635938985942,0.1057428235175799,0.1213822849927036
p1k_00975,0.2235332830193292,0.0940274863951535,0.063121330455806,0.0541636929016267,0.214775712200334,0.1003058602421084,0.0565263097214532,0.0888362739425414,0.1152171119360405,0.1558852972521598,0.0214455022661249,0.0560768570387422,0.0950097769032078,0.1024290961803996,0.1514254881009419
p1k_00976,0.2331589473770037,0.1597354425189444,0.1145459592802481,0.121177317827916,0.259464293485941,0.1379478801469658,0.0528655318358828,0.1059044968088606,0.0736155649261713,0.1825867235981706,0.038338145771467,0.1031628333680261,0.1041738615078292,0.0340445664469207,0.2011392594419082
p1k_00977,0.2256003512044699,0.1631418610189174,0.1013651970243651,0.1035715329237581,0.1987500893405664,0.1605922021221211,0.1497882529655043,0.1089227819723524,0.1413737184548285,0.2299985398958404,0.075881485665494,0.1663636103986147,0.1880041055509725,0.169652609849128,0.1346763975874509
p1k_00978,0.2678649786540857,0.1490546063718083,0.0772808693885164,0.1399690831455836,0.3014173960760676,0.1393001533031251,0.1836274659380624,0.1502026533278974,0.1352214237597402,0.2153212621181477,0.0673979983146384,0.1721668250585388,0.153096642003768,0.1910493532598871,0.2517391283870887
p1k_00979,0.1240375544396301,0.0446055658371715,0.0380875510317531,0.0541636929016267,0.1429092103372061,0.0614038921768974,0.0319230930093105,0.0631343130271363,0.0385597491714833,0.1071424468497394,0.025157252540812,0.066422862713867,0.0585098718266509,0.0548829812220377,0.0704302701147989
p1k_00980,0.1248849744254547,0.048813237399087,0.0450003617107598,0.0805167347306283,0.1975496176428862,0.0908712262419066,0.0336160614420627,0.0416435457597437,0.0503315673051818,0.1423572553822057,0.032596993204035,0.0724224721594561,0.0803368814357225,0.0581546701506153,0.1046977241034731
p1k_00981,0.1093712134597627,0.0657995607871079,0.0481784697742526,0.1306440412833538,0.1624306872178601,0.0640784399344101,0.0452781839858135,0.0335480179013308,0.0415307544169237,0.0969123741135302,0.0114477501693035,0.0424664158370223,0.0700859907218638,0.0806919109354765,0.1533045367811876
p1k_00982,0.1283300178809927,0.0717589623353562,0.0489541272755592,0.1458723823371486,0.2449250190668894,0.0841251987927148,0.0211400451178328,0.0634704956891512,0.0501219906938047,0.0937501830918994,0.0298476124494717,0.0794966113882608,0.0981098140979357,0.0340445664469207,0.1300557075877303
p1k_00983,0.4360387796377432,0.3498040718783136,0.1543080557924118,0.1371524067027237,0.246032363576314,0.1479227530654983,0.1128129518458058,0.1437356997931315,0.2199329872110202,0.3957257877330651,0.0946994526059662,0.2912028037768166,0.2063308673190773,0.2112039441352941,0.304239807502961
p1k_00984,0.3848256829042289,0.2705869118682492,0.195461901622909,0.14757060177236,0.2968519913895239,0.2459013371869896,0.1095811539225596,0.1689671084031065,0.1901059926856396,0.2469233513952153,0.1426318275856805,0.3416306142392976,0.1635590314368422,0.2049584422816677,0.2526189320188849
p1k_00985,0.330186426397946,0.2274926408799464,0.1757362702524096,0.1370523320639625,0.2193230884793129,0.1307893374953142,0.1388630793686021,0.0701312493314197,0.199080652142675,0.3138903413064145,0.0945990608338084,0.2368052706576987,0.2346453116329648,0.3373801280916854,0.3129396910764034
p1k_00986,0.348950599368085,0.2528576540961597,0.1563762051479517,0.0541636929016267,0.185629765481619,0.1398428769691609,0.1666382891577233,0.2701379743881689,0.1969944532044214,0.3105753133487486,0.0833865923662397,0.2000836363348156,0.1936239429727102,0.3152222806580129,0.2036419795124192
p1k_00987,0.1553486294935627,0.0711824505097687,0.0460698076587595,0.0541636929016267,0.2306052433703509,0.0897333976458913,0.0601879211983028,0.0929251163838895,0.0546527789638676,0.1030067450477836,0.0362703678148517,0.0512727033102311,0.0633786274031364,0.0717748930689188,0.2313074999334547
p1k_00988,0.1438391176546974,0.064568645411941,0.0563541164914938,0.1054454717090318,0.1744607303032066,0.0736905892559171,0.0514872206776879,0.0551958243310013,0.0646367569795206,0.1208000938640552,0.0243088224589924,0.0712276802846056,0.0747002917739481,0.0692324115497523,0.1204424093341379
p1k_00989,0.1809945610218878,0.0598536505381733,0.048213891115477,0.0541636929016267,0.1738673177814855,0.2588833593854741,0.1057308324154812,0.0121477460293189,0.1024775921733429,0.0918258575449978,0.0831465630180304,0.0282094650329789,0.0964800098017219,0.0340445664469207,0.0704302701147989
p1k_00990,0.1206875289553787,0.0446545988561127,0.0321765860406334,0.0541636929016267,0.2215496172140706,0.0389783140633638,0.0211400451178328,0.0547142890175579,0.0514619093541865,0.2046436827720232,0.0267084003472,0.0707464790188999,0.0873422591553569,0.0340445664469207,0.1198829741146099
p1k_00991,0.1409385506015169,0.072211765055908,0.0529798944895386,0.0871916760779453,0.1914692965470592,0.0823361989335882,0.0472001396816079,0.0737590256423638,0.0497713146572395,0.0952701133603638,0.0291184956737627,0.0651505884403652,0.0577270674893171,0.0743338104576359,0.1062194622814653
p1k_00992,0.2014882186722308,0.1183236675763585,0.0870441631686545,0.0929951212415991,0.1738258909128696,0.1154429557426393,0.094674104222844,0.1425346714925143,0.0792841065468216,0.1217774194966436,0.0426113373057244,0.0499255440731991,0.0750823276075955,0.1050974468175653,0.1714170322949519
p1k_00993,0.2245286154762603,0.1389938376185269,0.0907111146717737,0.1829092901302898,0.2414177762640327,0.1182028492910275,0.0820905867334829,0.1562470259785304,0.128856412678059,0.1892257435695064,0.0760245441668592,0.0642092941021045,0.0571479083362596,0.2696203850350532,0.0704302701147989
p1k_00994,0.520421744696032,0.2326993445502405,0.0738065948091613,0.1683109995696252,0.4206710925064993,0.1654127826841453,0.0751794865833563,0.1718478159061394,0.2009137201840956,0.3090740531745792,0.0343495573510533,0.1239630352646016,0.1135515674733012,0.0340445664469207,0.1817515059485328
p1k_00995,0.4647973367629379,0.283808480490588,0.1393821425246996,0.0795651251181567,0.2780294216227619,0.195287865985156,0.1053185925257611,0.1471935946768898,0.1651848874183274,0.2153098427076595,0.0878935358489337,0.0992369205413736,0.0961803866580782,0.1270025132276866,0.1364903792569961
p1k_00996,0.3300588055069528,0.1583051273447687,0.0949347690158202,0.0541636929016267,0.1301977459139723,0.0977616271109474,0.190731199451364,0.0789723182628782,0.191736854868315,0.1890258664211149,0.1551925340140738,0.1617658952315732,0.0760852197182119,0.1432904510292098,0.3033354269766046
p1k_00997,0.2691810859409594,0.1562740551620547,0.1096689788429166,0.0651620790971034,0.1621492710291783,0.1120720289254642,0.1304836639194716,0.101395315264918,0.1219093807189127,0.193497202569458,0.0666139488540951,0.1450734293211432,0.148530592303681,0.164854475795118,0.1633896908817259
p1k_00998,0.3905026695318719,0.2041774058845042,0.0821748253311457,0.0683061240657857,0.1589215779019724,0.105118434243521,0.1282646515071696,0.0912927494839648,0.121922004693035,0.1944751280010599,0.0398222463407091,0.233843723644729,0.1420554949283377,0.1504933376295676,0.2083531840094521
