,locus_tag,cog,essential,y-ome,tpm,tpm_ctrl,tpm_all,reg_effect
745,b0328,E,,y-ome,5.500932429683822,6.228328862308233,4.985411563665467,unknown
746,b1798,E,,well-annotated,13.245529687173782,10.301772013308005,13.983562434492681,dual
747,b2578,E,,well-annotated,7.351890695233029,6.512390047650485,7.274528566140081,
748,b3823,E,,well-annotated,70.55183926960582,84.633406858723,82.81934766076213,
749,b3824,E,,well-annotated,41.954858645502036,55.04289749867943,47.21258169113406,unknown
750,b0330,K,,well-annotated,5.378083042984818,7.362304733123354,3.356420206417006,dual
751,b2869,K,,y-ome,12.215226069583029,6.703910447653368,13.106796244466492,
752,b0331,G,,well-annotated,2.005784676181731,1.0283967282636182,1.3517777424978799,dual
753,b0333,C,,well-annotated,1.6757428142456545,0.8562070945412124,1.3895866204351224,dual
754,b0720,C,,well-annotated,1228.5930566904567,2156.0777233988424,1006.1397507951307,dual
755,b0334,G,,well-annotated,1.19390111600572,0.5824588658646599,1.117907198231066,dual
756,b0335,I,,well-annotated,2.424109117814543,1.4549734428640124,2.3815756006279103,dual
757,b4069,I,,well-annotated,76.50664593313877,123.42224012769094,43.178764388528855,dual
758,b0336,F,,well-annotated,91.92685888870584,242.32395636162315,47.65368709671952,dual
759,b0340,P,,well-annotated,7.451335936834427,6.30382447503947,6.823210262037015,activated
760,b0341,P,,y-ome,2.8932580364395886,4.1152621111413765,2.728314852062531,activated
761,b1769,P,,y-ome,1.815081834804519,1.5001856613625821,2.0654245143573866,unknown
762,b1791,P,,well-annotated,4.53937198449253,5.264668746679147,4.762778163035616,repressed
763,b0342,R,,well-annotated,4.282826696843873,4.971350361413236,4.039718523055198,repressed
764,b0459,R,,well-annotated,63.92852977878225,73.4491286220714,64.50336586542122,unknown
765,b2033,R,,y-ome,175.22151076535133,153.03837028584365,157.30785312297022,activated
766,b2054,R,,y-ome,0.8677928457709985,0.0,1.0158612258730582,unknown
767,b0343,P,,well-annotated,1.7358902804853598,1.0316011194227293,1.7260267255426016,repressed
768,b0433,P,,well-annotated,41.30880985644907,70.35852497243374,37.072619224952405,unknown
769,b0479,P,,well-annotated,17.75006789678185,17.15543648398601,20.653644501816473,
770,b1223,P,,well-annotated,4.726855400449491,1.4810740749880087,5.519124917051619,dual
771,b1469,P,,well-annotated,3.3663045386298567,0.4194899826598566,2.1328529639931175,activated
772,b2775,P,,y-ome,0.6979753919109588,0.45584058638615477,0.9485326013459283,
773,b3547,P,,y-ome,4.519530612963152,2.367765161565054,11.136696947953052,activated
774,b0344,G,,well-annotated,2.3563531672449267,1.950092433924488,2.2571933322750293,repressed
775,b1617,G,,well-annotated,2.2972475086038715,1.5164702513442445,2.6405107637407546,dual
776,b3076,G,,excluded,1.8020787208737343,1.7252763447513755,1.9234902191281806,dual
777,b0347,H,,well-annotated,1.6703108903250183,3.120669851868702,1.3403643791545545,activated
778,b0662,H,,well-annotated,65.93496380931721,60.49422302242852,73.09337145015479,
779,b2906,H,,well-annotated,63.7626901046779,71.85468680590735,59.469307830637405,
780,b2907,H,,well-annotated,79.3716505632329,86.6288465897343,81.31940357913903,
781,b0348,Q,,well-annotated,1.5355595400905502,2.82645496331246,1.2547433072984369,activated
782,b3039,Q,,well-annotated,11.678839290921328,13.036269853914819,13.080800956581147,unknown
783,b0349,H,,well-annotated,2.686134107551751,2.2574531634956836,2.587822760548033,dual
784,b0686,H,,well-annotated,53.46164350923725,63.94387931128223,57.340587336219684,
785,b2263,H,,well-annotated,18.265367399478052,10.199878314302028,17.749495386157726,activated
786,b3412,H,,well-annotated,27.679985686888138,33.92232080302179,30.071270066427754,
787,b0350,Q,,well-annotated,2.9928758704970875,3.221192458026933,3.041352202202722,activated
788,b0351,Q,,well-annotated,3.6866337560587956,2.060701777930963,3.7783002913645243,activated
789,b0354,S,,y-ome,49.36128394700746,71.74457028632773,51.97022691491108,
790,b0355,V,,well-annotated,28.447698732245826,29.374789781386557,32.3005068960171,unknown
791,b2154,V,,well-annotated,127.62979341139285,219.14664991762416,109.9383994651392,repressed
792,b0356,R,,well-annotated,97.11814949531133,118.40593930823725,94.84421800277258,unknown
793,b0357,K,,well-annotated,81.894230778357,96.48565503369367,83.5023989216819,unknown
794,b2105,K,,well-annotated,104.62401262623823,143.85965226407203,112.83255768652303,repressed
795,b0363,N,,y-ome,2.532001836347089,2.9066435726519337,2.2308541724397877,
796,b0569,N,,y-ome,6.458272624274754,6.246757410202109,6.145915378032553,unknown
797,b1022,N,,well-annotated,2.4527966034073994,2.256289871463644,1.9529698608690875,dual
798,b3533,N,,well-annotated,4.852890827885208,4.553567217002062,4.070531106231123,
799,b0364,G,,y-ome,,,,unknown
800,b0365,P,,well-annotated,3.4784234242086747,2.249325410230509,3.3174963720212984,activated
801,b0366,P,,well-annotated,3.7060831718015734,2.5441032478056353,3.4681371000590495,activated
802,b0367,P,,well-annotated,2.924583365552333,2.10266935917732,2.894289129342643,activated
803,b0934,P,,well-annotated,1.5023961522215994,1.697561615589982,1.364214598189419,dual
804,b0368,Q,,well-annotated,6.031507569812625,4.1152195158986045,5.922804135514132,activated
805,b0369,H,True,well-annotated,158.25675561816638,194.59589549780742,163.76290586322293,unknown
806,b0375,T,,y-ome,0.7948348943166086,0.34303439449787354,1.2517366526638636,
807,b1334,T,,well-annotated,588.8645698013019,881.9532617212452,556.2505939796584,dual
808,b2163,T,,y-ome,2.5501647692929983,2.9475088308565427,2.245028353351519,dual
809,b3357,T,,well-annotated,1050.122644138465,923.466016687397,1066.0400224440825,dual
810,b0376,V,,well-annotated,46.1960290999581,68.76664325400561,42.134301824209224,
811,b2430,V,,well-annotated,6.857384869496334,6.515024765498554,7.186989944598,unknown
812,b4150,V,,well-annotated,18.744813442601046,32.979489915581354,22.68260909223746,unknown
813,b0377,I,,well-annotated,21.45492003917422,20.367321570764666,22.519843247246822,activated
814,b0383,P,,well-annotated,19.0338185628307,29.309532021453013,15.874079410740311,activated
815,b0385,T,,well-annotated,3.472691663365363,3.117194788263247,3.272551462608794,activated
816,b1025,T,,well-annotated,10.616741871368077,11.977099367180713,9.406049074842684,repressed
817,b1341,T,,well-annotated,53.394087341008934,73.9904566725682,25.980580760268513,repressed
818,b1490,T,,well-annotated,42.598793354028146,32.121714539437555,22.15247967740333,
819,b1535,T,,well-annotated,20.133640890479167,10.700649771337055,15.849543774586039,activated
820,b1956,T,,y-ome,23.534790461127407,27.048578142462027,24.088770279450806,unknown
821,b0386,E,,well-annotated,109.71482158312402,142.99766918691537,99.15143831089107,
822,b0387,S,,y-ome,55.569624463046566,55.037795797478374,57.3444428349393,
823,b0388,E,,well-annotated,221.0637493104725,268.80346504619973,231.87707317467635,repressed
824,b3390,E,,well-annotated,538.551290662302,671.1953498034183,580.7410010530946,activated
825,b0391,S,,well-annotated,264.09772606614206,305.1590905810506,284.0135276314358,repressed
826,b0393,L,,well-annotated,87.79848456874102,130.0623776222557,84.61990510421177,
827,b0394,K,,well-annotated,33.9219728884271,34.44126521846695,31.788289253966973,
828,b0676,K,,well-annotated,102.02643657933054,108.49007019218624,94.97044912628225,repressed
829,b1119,K,,well-annotated,98.90864172261452,94.71096081951045,91.16798986241561,unknown
830,b1594,K,,well-annotated,44.44698234354523,48.612005711688106,50.740330564429286,repressed
831,b2550,K,,y-ome,13.865230909037269,12.861819488564336,15.493100914580037,
832,b3222,K,,well-annotated,14.026430624004826,15.2420575146318,12.119027989873045,dual
833,b4084,K,True,well-annotated,5.0450271557780155,6.173990565443055,4.776936546545464,unknown
834,b0397,L,,well-annotated,20.514489934907754,30.000848600867542,19.1790311230146,repressed
835,b0398,L,,well-annotated,23.61783521515552,34.436785103061375,22.586124451981906,repressed
836,b0399,T,,well-annotated,32.0841360858999,37.92523807372985,32.157494895232944,activated
837,b0571,T,,well-annotated,91.01032732869014,122.19895494789158,74.75361152135329,activated
838,b0694,T,,well-annotated,17.212476922068376,23.159773747494167,15.935009041554743,
839,b0995,T,,well-annotated,24.039062568390342,29.60643278963756,24.787718079012187,repressed
840,b1130,T,,well-annotated,255.56905985543256,227.76913167659623,221.24836225652783,unknown
841,b1235,T,,well-annotated,85.15622886467953,79.81530173126804,66.25796842111744,unknown
842,b1608,T,,well-annotated,97.92069707932892,109.7108568432307,106.56029757284566,activated
843,b1882,T,,well-annotated,61.672193781922054,13.875000383471098,21.33526530382743,activated
844,b1969,T,,well-annotated,56.8729261842133,54.283345952727124,47.7292222435833,unknown
845,b2079,T,,well-annotated,45.57517895073117,63.96343129751902,47.13396838417802,activated
846,b3025,T,,well-annotated,9.065379963421567,14.840744415455362,12.029834501094339,dual
847,b3405,T,,well-annotated,171.5425059038358,159.76353117891617,178.35006332378114,repressed
848,b3912,T,,well-annotated,239.90314320830842,276.27421892720645,199.8355079732353,activated
849,b4113,T,,well-annotated,33.57195537314583,42.5153406499883,36.86920563964597,
850,b4398,T,,well-annotated,44.366562344281064,60.604252136591576,41.1974560182556,repressed
851,b4401,T,,well-annotated,805.4261063144902,615.0943965464777,815.9619785993183,unknown
852,b0400,T,,well-annotated,12.769677772285705,16.601381644339067,13.949529823121255,activated
853,b0570,T,,well-annotated,40.59066406569863,60.21817157892235,31.163720750596404,activated
854,b2078,T,,well-annotated,8.020917215626271,7.049174409653849,7.242361589626238,activated
855,b0401,E,,well-annotated,68.63631734964513,39.18625247195443,70.11745551076076,unknown
856,b0403,G,,well-annotated,19.6355824695774,22.176720842254735,20.656364593267263,activated
857,b1309,G,,y-ome,1.069333530009537,1.2658414538622575,1.149640255109397,unknown
858,b1927,G,,well-annotated,112.30324146395142,125.10722317004665,61.683123102817596,
859,b3571,G,,well-annotated,7.969387415460693,8.427104195926125,6.910241218153004,activated
860,b4239,G,,well-annotated,5.277238793950026,5.31218823532047,5.904992487579234,dual
861,b0404,I,,well-annotated,27.640873328843583,40.97482423691653,22.85909926864282,
862,b0405,J,,well-annotated,53.446742878028104,75.97924922138262,45.97931006678498,activated
863,b0406,J,,well-annotated,200.81010544391592,246.5605884303947,169.36550009940305,activated
864,b0407,U,,well-annotated,1008.194854101959,770.0325186376962,983.9726852343612,unknown
865,b0408,U,True,well-annotated,280.35358141168587,276.7322328647249,260.1224169320459,
866,b0409,U,True,well-annotated,226.0553082130479,184.63918967910072,212.2033091706316,
867,b0410,V,,y-ome,126.57403564959685,120.4993472239137,154.8091592208163,unknown
868,b1159,V,,well-annotated,14.158355091477265,13.48490743939505,10.7700640861663,repressed
869,b0411,M,,well-annotated,366.33273094299466,697.4581233519838,322.44208982962897,dual
870,b0413,K,,well-annotated,143.27181320240356,156.5699253228049,164.80171187955753,
871,b4238,K,,well-annotated,33.953215127225775,20.40114196085401,32.57937748714882,dual
872,b0414,H,True,well-annotated,105.91188356028127,141.60832191039026,113.53209072701635,unknown
873,b0415,H,True,well-annotated,297.93378501542554,396.9050503190041,310.0870961388081,unknown
874,b0416,K,,well-annotated,427.3612588071226,462.9917139685691,424.91959734707956,unknown
875,b3289,K,,well-annotated,83.94717227661147,85.31721459162128,84.03707763150878,activated
876,b0417,H,True,well-annotated,55.99111416644317,56.45711468563357,49.97937050054743,activated
877,b0418,I,,well-annotated,112.90588496263558,88.70695656490545,125.2472245870601,
878,b0419,R,,well-annotated,112.95828157597973,116.06095570464122,92.78901330104922,unknown
879,b1406,R,,well-annotated,30.09405829030711,41.83568025870276,22.754084849810873,
880,b1771,R,,well-annotated,6.405860857679297,5.020103649879912,6.565088477690875,
881,b2834,R,,y-ome,179.96489232828162,242.88852686997652,172.00819193150895,repressed
882,b3001,R,,well-annotated,34.20731897746655,25.048985653581646,35.54364758096488,
883,b0420,H,True,well-annotated,115.1461036637019,138.6181135489468,101.01058072720866,
884,b0421,H,True,well-annotated,152.71916057953976,184.66155279534271,135.11426517991805,
885,b3187,H,True,well-annotated,248.91314476831337,391.8045733355747,245.25185486564018,unknown
886,b0422,L,,well-annotated,197.42472835590831,307.6187610883486,179.8505839229841,unknown
887,b0423,H,,well-annotated,75.86221422045176,113.67517688221457,67.07248943536753,activated
888,b1308,P,,well-annotated,139.84864647460302,143.30349882145447,150.2813287400257,activated
889,b2668,P,,well-annotated,24.15894413027835,21.994280088449802,23.55534735286154,unknown
890,b3425,P,,well-annotated,70.22911529967143,104.86772005624083,84.3913758395763,activated
891,b3611,P,,y-ome,437.5060445795075,340.9326427176196,406.3950723608902,unknown
892,b0424,R,,well-annotated,74.29283938747436,77.32165899206403,69.99511861215503,
893,b1967,R,,well-annotated,154.01304707189294,181.55406715896117,78.88690993508239,repressed
894,b3153,R,,well-annotated,13.005285152733432,9.249451153492032,9.06271584136996,unknown
895,b0425,H,,well-annotated,68.9350295914662,81.60366957166497,69.79373965091483,
896,b0426,S,,well-annotated,545.2383721769191,607.1894185714885,580.0107621862762,
897,b0428,H,,well-annotated,383.8164350632795,416.13470467565634,357.0257677844287,dual
898,b0429,C,,well-annotated,493.27759297650806,420.5855192603008,469.45973563875674,dual
899,b0430,C,,well-annotated,519.9773486693314,693.828001036399,457.6924240386587,dual
900,b0431,C,,well-annotated,726.1808120671484,1119.897067088049,555.2963291792396,dual
901,b0432,C,,well-annotated,1176.8287463664658,1792.5514800252047,873.744475292074,dual
902,b0434,S,,y-ome,266.89890717538873,363.1541862558544,264.7615997024456,
903,b0435,T,,well-annotated,483.0864035420896,549.0958061866702,427.85804562373136,repressed
904,b0436,O,,well-annotated,1230.5982413522063,1687.306168263702,1193.3086656141454,unknown
905,b0437,O,,well-annotated,633.872522544264,800.5650744460644,708.4671758412491,unknown
906,b0438,O,,well-annotated,630.0161644293867,710.7583266483869,666.8590049662088,unknown
907,b0439,O,,well-annotated,247.04422588274372,232.5040089407527,310.94864599656125,dual
908,b0440,L,,well-annotated,1984.3247615871785,2095.271470579097,2237.7072117303214,dual
909,b0912,L,,well-annotated,1180.853276640941,1372.4482386159746,1405.3092055228215,repressed
910,b1712,L,,well-annotated,1542.416139287081,1236.7001210939177,1680.2877861473821,repressed
911,b4000,L,,well-annotated,1993.653777822985,2463.925196123694,2242.9447291735746,activated
912,b0442,L,,y-ome,13.039266983324453,14.913267956037968,18.081307258722173,
913,b0443,I,,well-annotated,17.989818813312354,14.28360491340335,16.18387714435583,repressed
914,b0736,I,,well-annotated,175.72840770144495,172.43634018847405,168.6576871113463,unknown
915,b0444,J,,well-annotated,60.20662419178669,51.09561199363285,68.40496784729426,
916,b0446,H,,well-annotated,30.407457854951474,32.39109731185252,28.066957020783605,
917,b0766,H,,well-annotated,38.99713088531848,71.59691081322055,40.365588408327135,unknown
918,b0822,H,,well-annotated,55.23512762798089,97.94793938524236,55.848858698965444,unknown
919,b0844,H,,well-annotated,45.49797256307813,42.60756815863733,46.03916775282649,unknown
920,b3697,H,,well-annotated,117.97702901021103,166.96006908885863,112.03010051086387,
921,b3826,H,,well-annotated,67.16000414357866,78.23686199934001,65.65288879219757,unknown
922,b0447,K,,well-annotated,28.516166803845824,50.67080134164842,34.878206043662836,activated
923,b0889,K,,well-annotated,1164.5550977947175,1420.449332705267,1081.8368648156033,dual
924,b2160,K,,y-ome,38.09207332488725,38.48107106593134,42.97788599637078,
925,b3743,K,,well-annotated,26.747725862362007,37.72589945240154,31.04391749558038,repressed
926,b0448,V,,y-ome,14.531267282002226,12.944209737730194,15.737921279308686,unknown
927,b0449,V,,y-ome,12.030484923892676,14.758638910061448,13.144710910168664,
928,b0914,V,True,well-annotated,115.05306597185952,104.34769947538318,108.55972554058383,activated
929,b0450,T,,well-annotated,5.640762052526567,25.651454935365376,5.620456125355203,activated
930,b2553,T,,well-annotated,266.420344395285,289.70859416319723,284.4042033577859,repressed
931,b0451,P,,well-annotated,11.80698740528164,25.828283288210574,12.324373420455002,activated
932,b0452,I,,well-annotated,59.332495439167964,65.01375086841912,57.821168774357446,
933,b0453,S,,y-ome,248.2769112815333,271.73658826537707,132.51075785968493,repressed
934,b0454,K,,well-annotated,48.36321556077384,56.09987012360096,47.10385511038673,
935,b0456,S,,y-ome,13.185189504632083,17.673027787190467,11.229465729015878,unknown
936,b0457,T,,y-ome,17.791555684212415,18.235065089991423,14.858684125784754,
937,b4061,T,,y-ome,11.463700695895072,15.485336704514452,9.500997507986206,unknown
938,b0462,V,,well-annotated,185.09744348720415,173.44426544862793,191.05730282229908,dual
939,b2075,V,,well-annotated,9.054861035042933,9.599437327089307,8.063099349896753,activated
940,b2076,V,,well-annotated,7.687103391554663,7.426986117432049,6.626447667755898,activated
941,b2470,V,,well-annotated,6.90271141491802,7.024850961069287,7.839269823112863,activated
942,b3266,V,,well-annotated,4.411168731235693,4.66571651675588,4.783688318169459,dual
943,b3514,V,,well-annotated,15.24504966541705,18.391074173426272,7.927293538193906,dual
944,b0463,M,,well-annotated,208.93024662440484,190.81618034756374,225.13480496704074,dual
945,b0574,M,,well-annotated,88.51007435637831,235.5992849748865,81.06011241200628,activated
946,b0795,M,,y-ome,40.094128356458384,41.823619620056014,34.8062619507914,repressed
947,b0878,M,,well-annotated,43.266758793846584,52.418192017857386,44.44366877853721,unknown
948,b2074,M,,well-annotated,14.601326921110756,18.227807440741163,15.175458228525553,activated
949,b3265,M,,well-annotated,0.6023336937700958,1.1342217952491058,0.6157362084217601,dual
950,b3487,M,,y-ome,68.97652186770434,75.04710913094932,56.82027434880141,repressed
951,b3513,M,,well-annotated,18.014886137012223,28.56940385198518,7.105979375698485,dual
952,b0465,D,,well-annotated,42.994818922349424,47.580149395569464,44.256114332622396,activated
953,b4159,M,,well-annotated,24.658878598617502,27.384525561428717,24.910138618464728,repressed
954,b0467,L,,well-annotated,44.813408496170645,48.783544510725484,45.06780097449641,unknown
955,b0468,S,,y-ome,68.02710350914194,83.68691603128111,59.93966268016882,unknown
956,b0469,F,,well-annotated,260.2459899527446,304.1998067616648,293.41318989154126,activated
957,b0470,L,True,well-annotated,96.8894694778147,100.79273140345677,101.99530387919162,
958,b0471,R,,y-ome,502.20038072768324,684.6113877253475,510.12025892732305,unknown
959,b0472,L,,well-annotated,251.41779028868822,350.24415472206306,242.31447232247632,
960,b0473,O,,well-annotated,193.87743501145272,171.32114614782395,265.2474757507332,dual
961,b0474,F,True,well-annotated,659.2329138503817,919.268651862487,498.15392389194244,
962,b0475,H,True,well-annotated,35.09122159406684,40.45662622845408,34.34214479319904,activated
963,b0476,I,,well-annotated,5.47853779438253,5.238208706268111,6.680976603559236,
964,b0477,G,,well-annotated,58.41921626174685,95.33849448542509,56.95473835502906,activated
965,b1772,G,,y-ome,2.4815202271389363,2.298390934151332,2.566471756721299,
966,b2100,G,,y-ome,7.604134994081178,5.323736593580668,7.947589011176317,
967,b2166,G,,y-ome,1.4781805807972268,0.877732689823006,1.4486739865116305,unknown
968,b3374,G,,well-annotated,6.178722698428325,6.314656780076508,6.613984479086871,
969,b3526,G,,well-annotated,73.68115075009396,64.79734926034173,71.61514294750707,
970,b3752,G,,well-annotated,63.92951466272538,67.99263497393933,69.9511184278959,dual
971,b3883,G,,well-annotated,5.998654906171377,5.100808124805917,7.989864948475027,repressed
972,b0480,F,,well-annotated,75.62078208781493,92.64541332015939,70.71037439163355,
973,b4213,F,,well-annotated,41.02057855396795,40.82174893965146,39.45997936071145,activated
974,b0481,J,,well-annotated,71.22141653307013,127.09335759085653,76.93445556415641,
975,b1787,J,,well-annotated,105.10456581608508,170.00767654409145,85.34162400193668,
976,b0482,S,,y-ome,39.215546626260114,49.58585618916667,37.885046169319224,repressed
977,b0483,V,,y-ome,176.22850472281894,210.13318077894434,171.1917277799172,repressed
978,b1477,V,,y-ome,80.08720030978527,72.69787580572702,87.56065995988133,repressed
979,b0484,P,,well-annotated,223.08973310481636,185.65723025961222,246.45815433945174,dual
980,b3469,P,,well-annotated,18.174752746099696,24.89455724826943,22.964561813747792,activated
981,b0485,E,,well-annotated,27.257560310976483,26.885487633625072,10.78467740519069,activated
982,b1524,E,,well-annotated,40.740499235622885,53.320318328823376,40.363291707928276,activated
983,b0486,E,,y-ome,22.678972957162834,25.33866132166079,10.682290556194191,activated
984,b0692,E,,well-annotated,7.3514031747715105,5.857869406574667,7.640184484742692,unknown
985,b0899,E,,y-ome,2.5811670253648273,1.9744191483402345,2.769706497968688,activated
986,b1296,E,,well-annotated,14.64058802966836,45.671876801572616,10.093341141480789,repressed
987,b1492,E,,well-annotated,115.51669501663396,166.93637040421984,28.504011200783314,dual
988,b1605,E,,y-ome,10.523909064575976,8.512560564595592,10.3982065650823,activated
989,b2014,E,,well-annotated,131.06025264657322,303.17625232074727,120.36066921890928,activated
990,b3078,E,,y-ome,0.6963472181017223,0.46041982711887997,0.6663480260173402,unknown
991,b3370,E,,y-ome,0.36596731628213286,0.24319010330072954,0.38175213851953793,
992,b4115,E,,well-annotated,2.210031572274672,2.550057261252321,2.3585424953505063,activated
993,b4132,E,,well-annotated,0.5668460092667986,0.5311760589203671,0.9457385990485059,dual
994,b4141,E,,well-annotated,36.72010663354409,35.168923389318586,36.25143197890427,unknown
995,b4156,E,,y-ome,3.481894783812666,1.788679722347386,4.5677197518672505,activated
996,b0487,K,,well-annotated,99.20572809611802,132.9586783290514,86.51579404500698,
997,b1162,K,,well-annotated,136.46316023114392,142.1661291664095,115.1463849876534,
998,b2127,K,,well-annotated,34.98616596640546,43.30798221832866,22.593878828069943,repressed
999,b3292,K,,well-annotated,48.87433085844899,38.5906233909281,66.34269340218373,unknown
1000,b4063,K,,well-annotated,15.007938929349418,12.045214823712373,16.242588248588316,repressed
1001,b0488,O,,y-ome,33.62623642467469,37.489817113315226,29.57257771330578,
1002,b0489,O,,y-ome,56.93268144457197,48.195249176644246,49.176222421441,
1003,b4174,O,,well-annotated,431.7551494234232,462.7325272709705,431.82513182482563,repressed
1004,b4175,O,,well-annotated,390.6344014416561,434.11558013550825,384.09766188812114,repressed
1005,b0490,P,,y-ome,31.003235440804183,42.59920011550145,26.47065749681299,
1006,b0491,P,,y-ome,21.58255991942615,20.91255342026915,18.713808612850183,
1007,b0492,O,,well-annotated,200.02601198863067,216.21669930737139,228.4620060346889,
1008,b2582,O,,well-annotated,74.29300396952694,74.49495759020405,97.76070749668109,activated
1009,b3530,O,,y-ome,16.30053898546303,15.375814283596913,13.345296339736992,unknown
1010,b3781,O,,well-annotated,1709.0141158695399,1543.2155333667736,1922.2694139134203,repressed
1011,b0493,R,,well-annotated,68.96377678802924,65.64844030949371,70.56787082751308,unknown
1012,b0494,E,,well-annotated,65.65997426525718,78.41795004262735,71.85229917431272,repressed
1013,b0495,Q,,y-ome,30.198597552724515,24.98540790096339,26.709705829237873,
1014,b0496,Q,,y-ome,13.99477577044919,11.752162786236019,12.597872069651352,
1015,b0497,R,,y-ome,6.504169329645742,5.105622275776642,7.1816911984298635,unknown
1016,b0700,R,,y-ome,4.634237685740526,4.4135113604223655,5.666600788852703,
1017,b3482,R,,y-ome,3.7757858393138113,3.24132652561447,4.247299753562481,unknown
1018,b3593,R,,y-ome,3.7147784885066075,2.9003558306855455,4.134485241205592,unknown
1019,b0503,J,,well-annotated,12.510122571269582,12.634214378165268,12.922258439626574,unknown
1020,b0505,F,,well-annotated,5.357579092571135,5.6166139560987265,6.456223326241844,repressed
1021,b0507,Q,,well-annotated,2.967560402963373,3.2112142090831357,3.148214298975944,repressed
1022,b0508,G,,well-annotated,1.5678509806692067,0.5333450271721754,1.9816325054201225,repressed
1023,b2739,G,,y-ome,5.867766562682378,6.564568802965006,5.682275922132528,repressed
1024,b0509,I,,well-annotated,2.048755131954274,1.6056203447679769,2.7155388564557086,repressed
1025,b2736,I,,y-ome,2.8423357113111303,2.3965300143383796,3.1335349865727977,repressed
1026,b3125,I,,well-annotated,14.892807918447799,8.253574701455262,13.583221174786157,dual
1027,b3882,I,,well-annotated,1.7763408454930958,1.5400854360179586,2.054751198324426,repressed
1028,b0511,F,,y-ome,0.450347206763855,0.20049995625667494,0.5028996331419877,repressed
1029,b0512,F,,well-annotated,3.2434979930751764,2.430712982801758,3.315350739657408,repressed
1030,b2873,F,,well-annotated,1.6618553134880596,2.0935877623177634,1.7909159026951218,
1031,b0513,F,,y-ome,2.5802014840524476,2.0490996141592532,2.2642427428684333,repressed
1032,b1006,F,,well-annotated,5.683369651768195,5.703801544722988,6.152131856051265,dual
1033,b2497,F,,well-annotated,73.11532669776997,305.1557544998798,53.31222908812403,activated
1034,b2882,F,,well-annotated,2.540567259466773,2.4957231122779073,2.3427417262257446,
1035,b2888,F,,well-annotated,0.4852364562478868,0.45645036995717514,0.4729300814366033,
1036,b3654,F,,well-annotated,122.63376806862064,221.77456422780423,86.74715041328805,activated
1037,b0514,G,,well-annotated,4.286414882595099,3.82314524061056,4.17523767634178,repressed
1038,b3124,G,,well-annotated,13.068222938573513,12.287166239283055,12.216912668285412,dual
1039,b0515,S,,well-annotated,28.59699492766685,26.860956043757668,28.04697308871994,activated
1040,b0516,E,,well-annotated,9.27220725837127,9.455315780516802,8.905625225623501,activated
1041,b2472,E,True,well-annotated,85.77380228714419,88.26778616359326,84.2746176864731,
1042,b2872,E,,y-ome,3.241430349721088,3.477467041141262,3.4119417372599905,
1043,b3957,E,,well-annotated,164.90781306749528,289.75602206167133,164.2756320495703,repressed
1044,b0517,C,,well-annotated,0.9145143002943761,1.0424432724509756,0.872336252314577,activated
1045,b0801,C,,well-annotated,263.3629709897648,357.63702133473555,246.4209104953147,
1046,b3575,C,,well-annotated,2.051448109491498,1.239322441890406,2.0258910465631006,dual
1047,b0522,F,,well-annotated,152.52081430639416,284.0804676750135,111.23158560669849,dual
1048,b0523,F,,well-annotated,170.04243051735816,297.0646687223181,126.74037460819474,dual
1049,b0524,M,True,well-annotated,67.71331972987977,127.76175798849346,64.74215121488139,activated
1050,b0525,O,,well-annotated,1120.7981633614575,1213.522624624635,1089.4327942336988,unknown
1051,b3363,O,,well-annotated,161.084872348279,248.17996625579391,149.0691067738734,dual
1052,b0526,J,True,well-annotated,122.06725180751039,165.88833038539806,114.1683120748045,unknown
1053,b0527,R,,y-ome,3.5661193954580304,3.4729952847103682,4.195695103183798,activated
1054,b1728,R,,y-ome,4.931882901870164,5.145500176611339,5.989795454237479,repressed
1055,b0528,J,,y-ome,82.35417844115747,73.97973525351026,88.3153268221243,
1056,b0529,H,True,well-annotated,248.22494149464606,390.14553697910947,229.49242651266792,
1057,b0535,T,,y-ome,1.8432860751385602,2.7029340036725222,1.980116243016346,repressed
1058,b1040,T,,well-annotated,46.602930012741254,63.40258439799831,31.711834230584103,dual
1059,b1221,T,,well-annotated,97.89065119947699,134.1322338375995,92.4966277072085,dual
1060,b1914,T,,well-annotated,198.89106151113316,181.13005557248653,196.61924669943238,repressed
1061,b1916,T,,well-annotated,33.282272551895076,28.49930711539414,41.191908785441576,unknown
1062,b1951,T,,well-annotated,17.143940103432165,8.853941914510209,14.48689943129303,dual
1063,b2193,T,,well-annotated,51.113284753681064,53.3970991351327,58.71755142524054,unknown
1064,b2217,T,,well-annotated,528.1716482232529,487.4040992804382,467.58365875514494,repressed
1065,b2369,T,,well-annotated,145.75657284726276,265.9639000953418,103.59502152218457,dual
1066,b3507,T,,y-ome,13.663859621934309,13.72221757391304,4.885423732571696,dual
1067,b3520,T,,y-ome,12.165357793820696,9.194906341067316,9.39270016851991,
1068,b3669,T,,well-annotated,121.78254866006262,150.32174718944776,103.29950129751545,activated
1069,b4365,T,,well-annotated,0.8888026318451057,0.685877845516496,0.943160950442105,dual
1070,b4366,T,,well-annotated,1.9972512546965584,1.0608897006050388,2.3444576499673406,dual
1071,b0543,V,,well-annotated,36.81925790371585,39.686370687159545,56.49109019878837,
1072,b1599,V,,well-annotated,6.249650698911974,9.932839792924732,5.599566439912325,dual
1073,b1600,V,,well-annotated,12.07467057215365,16.171948243635676,12.49299567722725,dual
