,b2818,b3959,b3958,b3359,b3957,b0273,b3172,b3960,b4254,b0860,b0862,b2306
p1k_00246,0.1503240740378245,0.0794911086877409,0.0826885890640038,0.2969567359186562,0.123125236600262,0.0940789586858808,0.07761493817721,0.1096198119494454,0.0298441570172992,0.1552015325805431,0.1618302409372282,0.6523247118880499
p1k_00247,0.1119822710448321,0.0703978359059205,0.0610376310242031,0.2579684486800296,0.0991769522758104,0.1055689695444755,0.0710884783734193,0.0915145261145421,0.0374742367537069,0.1578398439552488,0.1939404521968251,1.2624546734648685
p1k_00248,0.0907165855858024,0.0717278401702092,0.052322966451477,0.2311629570026108,0.0969313353090441,0.1080019279962841,0.0690517641750417,0.0977304424278905,0.0342094894170087,0.149516664268605,0.2383259834833227,1.220984771755231
p1k_00249,0.0832828553232538,0.0542607069687237,0.0490810568925775,0.1933262064083886,0.1023994361181861,0.0712612351143657,0.0575627175141837,0.0771537035892557,0.0249489865945528,0.1204019889800031,0.2216778850701177,1.0431070835416452
p1k_00250,0.0838378641192636,0.0575770648246804,0.0496707349187544,0.1888706824330799,0.1016276812756366,0.0687285072838499,0.0539013279924741,0.0738604710663613,0.0237043524233903,0.1066658971094123,0.2216364036836274,1.102174615849895
p1k_00251,0.0924612886470773,0.0645068821450747,0.0545130258010721,0.1572394485106121,0.0920866990790173,0.1131989244733252,0.0443239163144506,0.0900316478635026,0.0556546304261558,0.0916601702113681,0.2089866815115205,0.4204686218026019
p1k_00252,0.0751806333258021,0.058035039312553,0.0408421533588738,0.1422710002695327,0.0730446486838883,0.0750155180946952,0.0332042569662012,0.0748459144761274,0.0297154926364032,0.0674283725289846,0.2017318333804719,0.4353860534207932
p1k_00253,0.0970549679334483,0.0543045837263381,0.0567828325358454,0.1936451389314676,0.1108981387147046,0.0827329866259087,0.0640779774665142,0.0809438179648941,0.0356030070401875,0.1270594503162699,0.1430021716260672,0.6009341499742498
p1k_00254,0.1159760742022539,0.053783791420982,0.0558006074630715,0.2104173546200201,0.0874026564018033,0.0883478246139938,0.0560571769876589,0.0836197200717565,0.0417097208505185,0.1196472713026743,0.1245030575852792,0.5106577210951975
p1k_00255,0.1095517741092645,0.0915674988906557,0.1027547518226701,0.2354947779779187,0.120384307724632,0.0967972664054451,0.1215482443282939,0.1029525938019529,0.0561720676266991,0.1841319831262385,0.1617644809128611,0.3305631281839502
p1k_00256,0.1040807667157909,0.0873857244537534,0.0971603115305229,0.2057070267695538,0.1159631751396074,0.0885676309683785,0.1278233776153449,0.1030811530300675,0.0524085179102818,0.1818811620745748,0.1586888675603275,0.2669742496305869
p1k_00257,0.0578083469981593,0.0459023879754504,0.0424572929475719,0.0970801169032889,0.1167450165023446,0.0392276836593029,0.0550540765430377,0.0427751345508356,0.0208428016757635,0.0783415723862766,0.2520271727656572,0.2605645553025688
p1k_00258,0.0661906168501138,0.0531103175997672,0.0591981369451367,0.1163539495565681,0.1267154843074173,0.0480613571535777,0.0593956558678264,0.0430696099073409,0.0270673351562603,0.0931201044693831,0.2558262778407606,0.2655068632988813
p1k_00259,0.0323229432576055,0.0438871837395754,0.0221930758195544,0.0775550843675892,0.1014198242787076,0.0300469180559572,0.0624388892457191,0.0764263987674038,0.0122245492197137,0.0890821435626619,0.1069084948546201,0.2711554318190109
p1k_00260,0.0326847696078059,0.0343092789381087,0.0224156839349724,0.0711167229149303,0.0957017812926594,0.0277108304309169,0.0584821484271948,0.0623189425642737,0.0109491220128674,0.0829093488345231,0.1061257580490489,0.2025649612335005
p1k_00261,0.009873608691467,0.016147271992221,0.0068969563093544,0.0259714813248419,0.0847560175915621,0.0114319664276226,0.0293344690727338,0.0264306440944373,0.0029054538489368,0.0795044252569175,0.0324421334053539,0.2207024431067975
p1k_00262,0.0117894178138625,0.0169482053815933,0.0083640248465104,0.0328577790732269,0.0829204035571399,0.0123087088908845,0.0316014367100634,0.0322456758028597,0.0037681847557685,0.0813450792027492,0.0292951175873398,0.2563637177515609
p1k_00263,0.1390779883469925,0.0913057234607983,0.0966109781707101,0.2170597808631737,0.137830887200204,0.0735320532310754,0.1331242194045895,0.1050525210988509,0.0457200839874491,0.1451236021461499,0.1477933548536603,0.4308639889408969
p1k_00264,0.1287716754483886,0.0838929295227503,0.0906988796924684,0.2016783900806492,0.1217416805102764,0.0667752823808254,0.1201002881883761,0.0972507048720535,0.0419560198315144,0.1353935397466241,0.1616569016325724,0.4680484233582033
p1k_00265,0.0776127796469783,0.0432459332030501,0.0408898646325293,0.1373454194875066,0.0935970753821571,0.0271945788906497,0.0757859614325979,0.0568437304968838,0.0141290487645051,0.0893042605704558,0.1761064359884723,0.3597970415212344
p1k_00266,0.0663720016050003,0.0488217713800897,0.0383697298071905,0.1574617503953338,0.0893504759235979,0.0279304565255131,0.0715568611491064,0.0547905233758647,0.0141118496245519,0.0778798030035245,0.192750505658459,0.3645958974718341
p1k_00267,0.0735228134200571,0.0581801352311743,0.0582025189020899,0.1735966187627097,0.1067315770730696,0.0483032416037798,0.0820937388201703,0.067735072892734,0.0225850290864943,0.1080533631690145,0.1464455275438284,0.4316137545245109
p1k_00268,0.0769128981512516,0.0547732674563117,0.0559762324104913,0.1705729583061037,0.1061416287947887,0.0514321028475751,0.0795715326142222,0.0623425824088833,0.0232822353714367,0.1140893161148892,0.1767862873827995,0.3759974716974273
p1k_00269,0.0551849689683395,0.0462255598236509,0.0436987374194826,0.1249081951933174,0.1103850151065005,0.0404270205810352,0.052728552399933,0.0412756759553241,0.0232618706513251,0.0709079250973438,0.0979447592358391,0.3325079793104226
p1k_00270,0.0392562157026991,0.0330686865107333,0.0362206613549988,0.0991868498069549,0.0980261581444235,0.0279862303478762,0.0412573520673064,0.0374022215372235,0.0176824897960557,0.0479003182004286,0.1026519740080232,0.3320370050621826
p1k_00271,0.1926784090722201,0.1443059281804108,0.1371703850676181,0.4637901350875829,0.1780068505330173,0.0506307807616614,0.1163360236413769,0.1887456384476628,0.0230151330978448,0.2589876753508072,0.3300258222588785,0.5162339903797816
p1k_00272,0.241335766476401,0.1340773775930079,0.1378997453651954,0.5335057798518229,0.1598092911896127,0.0541976789576424,0.1048533413874074,0.1980918300306247,0.0194663039493634,0.1427662946214574,0.3429335517690809,0.5288818403258205
p1k_00273,0.1138997235067867,0.0827460068289953,0.0721135256152371,0.2772810411800451,0.1345545985865291,0.161814490711226,0.1248643285162741,0.1180395378870592,0.0348575832969581,0.0794707529162948,0.1509476575527917,0.3042292744229392
p1k_00274,0.1113087009493166,0.0765429731627631,0.0624200459278996,0.3177320183248053,0.1316212258821023,0.1070609903238795,0.1023978800109592,0.0990150011655736,0.0325892635557831,0.0651299608189706,0.1235012109621753,0.31203979749945
p1k_00275,0.0331079613830633,0.0236270158807195,0.0180428677459923,0.0876891580452271,0.0697531115785692,0.0133101352924999,0.033854515502979,0.0322760337561719,0.009912460148254,0.0421970966305143,0.1386327190701871,0.3143866661401863
p1k_00276,0.0292720375155695,0.0236274301241747,0.0166731380543318,0.076514962202133,0.0625869111509655,0.0117770166447743,0.0287446327740611,0.0275578704595342,0.0095008634722864,0.0376807903801262,0.126220367575566,0.3055118905354137
p1k_00277,0.0118921435132975,0.0112968293152927,0.0089278842185126,0.0273827891117792,0.0357032575657009,0.0103614454629554,0.0105825553820001,0.0146428175005323,0.0039833647023902,0.0097826957850998,0.1033251320788447,0.1479205690477753
p1k_00278,0.0106256667868835,0.0114995054667268,0.0076395681810002,0.0277102140247784,0.036154326010664,0.0095695648772112,0.0096236111050508,0.0137323709841324,0.0046476427344955,0.0101277326597447,0.110359190149144,0.1790485688206443
p1k_00279,0.0780506368462363,0.0594252906642675,0.0571270371969309,0.1480492445484116,0.0737435770202623,0.0657870886880805,0.0709493917341669,0.0637509445196397,0.0378899992890013,0.1211820788419532,0.1812820148203973,0.3108082864460461
p1k_00280,0.1289438945739133,0.0997741116623234,0.0938979288978897,0.2110578143890977,0.1085621957618871,0.1053700934598971,0.1016587825767497,0.1153028259131328,0.0648158805677951,0.1864710672274209,0.2045453602893512,0.3917127282874331
p1k_00281,0.0750401501077877,0.1102542425932858,0.0657915167014075,0.2971593375184547,0.1750771563798761,0.0777064165901082,0.0790753144508707,0.0998544429515611,0.0300422011875866,0.0796312896574079,0.1273760338311967,0.2464512345426769
p1k_00282,0.0711081210771227,0.0875174368304321,0.0541798171176679,0.3077413811237934,0.1709631131270301,0.0650063287911855,0.057883272785293,0.0792201449398005,0.0279407049899297,0.0616404343465692,0.145155149520628,0.1916173939662238
p1k_00283,0.0945262176634758,0.0861068835335346,0.081190209693068,0.2426223071908166,0.1150418306772904,0.0601571503810009,0.1103215169766524,0.0923931199732152,0.0433070310545969,0.1477968388633134,0.2106148638123751,0.3838735782436872
p1k_00284,0.0791722430187847,0.0716903070745205,0.067693556324497,0.1901683778895424,0.1280227372167598,0.049854438689041,0.0869914549371627,0.0709051712971417,0.0324132847396968,0.1294643359611873,0.1951808388815515,0.3501361120388661
p1k_00285,0.0744135050984586,0.0672324514622487,0.0608240798337794,0.1539503826097051,0.1023669534178083,0.0538021515280712,0.0766959959247243,0.0785876720669857,0.0403747902459523,0.0771467167840275,0.1562849158951138,0.2946830154864392
p1k_00286,0.0702327039481648,0.0737430777802578,0.0618006903844545,0.1554881625486944,0.1016151753941323,0.0486098034858106,0.0783561045246543,0.061498851142399,0.0383776352331923,0.0898237177584596,0.1559374328167878,0.2921836868099099
p1k_00287,0.0434361263794862,0.0408826531298308,0.0350719409354492,0.1034953908439427,0.0778308764195758,0.0281175567814957,0.0478912807794735,0.0445161817465601,0.0190737293327071,0.0507857718093034,0.1518672690588491,0.2799983626807932
p1k_00288,0.0536806172581986,0.0451363955097905,0.0414661764127136,0.1078272427652451,0.0746870401746721,0.0296588454429653,0.0519103057713528,0.049967629173037,0.0204106423947375,0.0521825972327635,0.1525941676886201,0.288195009388632
p1k_00289,0.0781927224202017,0.0501081510256239,0.0511432105565601,0.1621114730661274,0.0905477586203447,0.0512924303757469,0.0781626723211831,0.0502076616382205,0.0194314062405421,0.1408077838080151,0.1383372748673753,0.2627453844066673
p1k_00290,0.080113906527164,0.049298166737951,0.04516510593932,0.1522199943711767,0.0883748918113886,0.0473827991542803,0.0760074247678846,0.0502762907940519,0.0172804502704509,0.1284789897506462,0.1320408517368267,0.2650522958091513
p1k_00291,0.0530264602623563,0.0427503775665141,0.0384071738005175,0.1007368386572575,0.0838629380731784,0.0274622111584176,0.0617585565123723,0.0444217927571137,0.0211372396189924,0.0544558336509147,0.1373456524435485,0.237754518050288
p1k_00292,0.0585849489938581,0.0517681224124034,0.0435971139019792,0.1203034121351277,0.0963852530413466,0.0360474933531068,0.0655199224673616,0.0427054104761767,0.0246751183232426,0.0603738212920345,0.1537739670465301,0.2954088918097663
p1k_00293,0.098553875454088,0.0860474894167595,0.0823054124827864,0.1785325299442957,0.0917076575823391,0.0640123204700429,0.0974085247398247,0.0858901740619053,0.035307871756847,0.1131375245207867,0.1388607300936918,0.3964396806888209
p1k_00294,0.094584044546178,0.0810436829105071,0.081111443402393,0.1848081178710293,0.0892034646789863,0.0618559439239596,0.0972914470761785,0.0762987815809532,0.0341513580843903,0.116630480141092,0.1171095453703653,0.3634884178163667
p1k_00295,0.1346055181946059,0.1100635604164168,0.108270754136757,0.2656500379457838,0.1083822808160158,0.0823459344053591,0.1308193762619469,0.1052772879145558,0.0468489663946298,0.155372815970771,0.1846973878835663,0.3933463318687473
p1k_00296,0.0434167224042017,0.0358009133226219,0.0321854270389745,0.1220662082050823,0.0723563100983507,0.0251225121437334,0.0610581978142086,0.0407072413669525,0.0123506279785556,0.0586725993978392,0.1522084911678089,0.0806625790249166
p1k_00297,0.1141001377130771,0.0748442542033975,0.0878003190816219,0.177390485307413,0.1300454768080494,0.0836932774433289,0.1163341595479709,0.0895245900864112,0.0515251627511805,0.1611282232469703,0.139223442274931,0.4233384034994471
p1k_00298,0.1330112512765962,0.1029989740338307,0.1019754404844869,0.2326013325492803,0.1308919158157346,0.0872752226800448,0.1131670974771801,0.0995746618147216,0.053958301834513,0.1778330756559701,0.1729428180512947,0.3547778101238033
p1k_00299,0.032708480985405,0.0620954012734399,0.0232734138250123,0.0782492590330406,0.1061862308228612,0.0440252029219703,0.0617452964316277,0.0810187115452322,0.0217461866133807,0.0975974232002393,0.1002315237449103,0.2950969530967216
p1k_00300,0.0293661197490487,0.058419862832252,0.0226240351509281,0.0715951882641059,0.0994594607242791,0.0361044146507935,0.0583600522041844,0.0792127797656862,0.0139552946519565,0.08867668246894,0.1112035294426793,0.2253550909253619
p1k_00301,0.0332158519119084,0.0455919104395651,0.0281962948079811,0.0792220837139726,0.0969420233756096,0.0397419043930615,0.0497877553125107,0.0606918806455703,0.0186376043208627,0.0954315866276329,0.117077704512017,0.1822745591066619
p1k_00302,0.0378943797956019,0.0441068047926319,0.0327537005864286,0.0852456682605036,0.1037008540551435,0.041952465209968,0.0509944358754779,0.0569658571086035,0.0180581401604418,0.0979904990773911,0.1099544799342849,0.2190306255203986
p1k_00303,0.1051445967657323,0.0704852498678438,0.1052014772968339,0.203856374487324,0.137045361121329,0.100009216709762,0.082426236295913,0.0620150011334456,0.0362290475367729,0.1729571918800636,0.1569989629935263,0.1498237021802903
p1k_00304,0.1104504511727062,0.0753428842335086,0.1095441475646559,0.2279271947944647,0.1407620574857836,0.1069136919209969,0.085201201879089,0.0641251583710899,0.0399809436801696,0.174322258476029,0.1716289947120951,0.1435272715626596
p1k_00305,0.0540629363831551,0.0376816049936386,0.0524137566806618,0.1428779464174941,0.1129522205226745,0.0479724440646991,0.0562621739824407,0.0241798065230301,0.0205093992921465,0.0987707174025153,0.0764712727495602,0.1451663401273834
p1k_00306,0.0410423891089638,0.0272097812410658,0.0348363369409732,0.096046519021482,0.1284279323745544,0.0274792233534237,0.0425942024494581,0.0247948935366143,0.0107403496129972,0.0789608997800733,0.0683630411319815,0.1224173911270553
p1k_00307,0.0872248506859812,0.0675472425732915,0.0710921824550059,0.2001489467611987,0.1222867379876505,0.0537762059063447,0.0924790346851423,0.0808240047141981,0.0357210792784002,0.1162910971228639,0.1893741714983395,0.3703567346901763
p1k_00308,0.0867327056667204,0.0727951896681003,0.0667061352221641,0.1874502715887728,0.1241214725489824,0.0583616451489397,0.0930200309430885,0.0824934790592814,0.0356819753964049,0.1158956198191749,0.2084130055914667,0.3582966560045682
p1k_00309,0.1543695298282973,0.1241674559812992,0.1486148695512454,0.2978924945043555,0.1498250185871112,0.1703226132061023,0.1569876332552491,0.1122548111389957,0.0729924438142719,0.2944913042815604,0.2063232042593742,0.2372355699652653
p1k_00310,0.1570778396016473,0.125328250386959,0.1651817403324976,0.314002579091977,0.1581409001688174,0.1792222895471079,0.1615851922561158,0.1190228613233657,0.0811205019741686,0.306428075333022,0.2027223188300256,0.260253707499043
p1k_00311,0.1530357536102973,0.1211371407927921,0.1503568029729202,0.2870488597725891,0.1372277568619171,0.1631688678929784,0.1264727573310506,0.0977387636159524,0.0668500925559654,0.2046749800749627,0.2230525392366071,0.1298270457510625
p1k_00312,0.1538666259921848,0.1293772760194772,0.1447886547244068,0.2801531676286024,0.1316724607423284,0.1620085665690654,0.134205371600195,0.1127051436497247,0.0666246745131104,0.2031166231009601,0.2216815748279695,0.1512464583344801
p1k_00313,0.2133086808243852,0.1340193674433021,0.1391942994968264,0.2949170274607622,0.1786489561054439,0.1221201162400414,0.1670335507474378,0.1575736528703403,0.0917864207767368,0.1904729663496678,0.1687332728852613,0.4591667392082922
p1k_00314,0.191519931831204,0.1224561971127629,0.1282482463630058,0.2665899052173254,0.172703214511503,0.1130613636590915,0.1540030800378848,0.1487027765002934,0.0888495843266874,0.1856572332316677,0.1567457931901246,0.4708896398376869
p1k_00315,0.0433502306884187,0.0537366933472795,0.0406235723231995,0.0883209291010946,0.1049316397128966,0.0441758054911232,0.0664397972060736,0.0866700743820374,0.023276721228795,0.1139989441952693,0.0766060713769008,0.1813675573775766
p1k_00316,0.0550547527907925,0.0506689341679164,0.0527362665562065,0.1009738939348555,0.1125632316772007,0.0559156198557783,0.068854084768213,0.0702020536435235,0.0239939551417831,0.1311949021272639,0.0654739441631599,0.2372685015226902
p1k_00317,0.1073020763973537,0.1294588141507335,0.098224637797936,0.3595374537272881,0.1092913829727299,0.0975056843340279,0.1275422537538886,0.1272565909253807,0.0534989489659268,0.1622834059624226,0.1406356595132265,0.5067459803527953
p1k_00318,0.0989954239790341,0.1230582345204502,0.0935725405359463,0.3370621101006124,0.1020378250320313,0.0915499586099079,0.1238262370515377,0.1226802574165497,0.0491202887930754,0.1500461102974757,0.1407092308584857,0.5326329894564275
p1k_00319,0.0993296218967596,0.1200325371113211,0.0918406911292165,0.3019011245789244,0.1049949998104579,0.0933107650281278,0.1161630385871753,0.1258180269029776,0.0516441155976265,0.1393797340215732,0.1357120014794831,0.5004535661359768
p1k_00320,0.0595573643677343,0.0732024023119228,0.0542247688049693,0.1942140094350526,0.0920767529163807,0.0494398221614356,0.0749509614496802,0.0764772262269999,0.030082938510284,0.0805275374857595,0.1237389039344475,0.4363403744007705
p1k_00321,0.1061984224828658,0.0535671669379987,0.0734050093021929,0.2193566663040843,0.1094227053230595,0.0672183631082379,0.0639768170475431,0.0402503800317173,0.0304660553356615,0.0784277011279258,0.1224225561696761,0.1505199609138038
p1k_00322,0.2369236691466575,0.181550942519012,0.1949666056547445,0.4302584347121175,0.1383489325697832,0.1934479172160171,0.1198753245243725,0.1103661236588929,0.0899132935435634,0.1552583673588387,0.2075254553024981,0.3283593521540004
p1k_00323,0.0789512554155673,0.0872677654694826,0.0594374370810816,0.2317428484026167,0.1010651537971565,0.0594204471092251,0.0769889992519079,0.083948641724322,0.0314405896721596,0.0724369452162125,0.1252809682542884,0.1953943961539343
p1k_00324,0.1572792381932342,0.3201569274559511,0.1612450643523789,0.5166119282895364,0.1423141051880506,0.2133968129503362,0.188219600763394,0.3745048415781585,0.1249127757796829,0.2216795204305831,0.2719630845881188,0.5296156066313351
p1k_00325,0.1118672973662088,0.1204638085742827,0.0879495096253936,0.3338977551342217,0.092704652669345,0.0860193936501088,0.108334659782998,0.1048868162610507,0.0478361036487019,0.1483677061577058,0.1451863556543056,0.4711695767536648
p1k_00326,0.1120860667378858,0.1388563692253244,0.091349491418307,0.3758032696520146,0.0968644672687515,0.0934588455724416,0.1273946792899831,0.1125977091840946,0.0483073846181036,0.1674347665837985,0.1585073928569596,0.490899892538376
p1k_00327,0.038884596083752,0.0406109267648812,0.0291680390057649,0.1028498709665892,0.0685637623063263,0.0296261645081597,0.0372374378031189,0.036950099102471,0.0139334726889905,0.0428640473737716,0.074166721598095,0.2042852838296021
p1k_00328,0.2969958650016182,0.2511731531619698,0.2514774996121828,0.4798688514232008,0.1434454265785362,0.2929964024969121,0.1657467721691384,0.1334774130609462,0.1602053022563451,0.2767583289114528,0.1553968046805121,0.4299602850630102
p1k_00329,0.1116004109674297,0.1469242385965392,0.1058358278838592,0.4373612263350082,0.10715829560843,0.091297777833299,0.1573343231233803,0.1460641340558706,0.0500500230255633,0.1641981404788751,0.1402267109486807,0.5572769630401159
p1k_00330,0.0986547389696303,0.1095823535789508,0.0908061425721723,0.3578106663650661,0.0909649061095586,0.0729383625459358,0.1285343796437399,0.1042583376318693,0.0417917156735404,0.1530431816774748,0.1601613244745935,0.5062873261699261
p1k_00331,0.0496323910965804,0.0592391122103834,0.0470686135843346,0.2467918523706621,0.0619811153209456,0.0481313480929347,0.0762243409129452,0.0577645591619135,0.0291023950858291,0.0945436549534899,0.2179919206410883,0.3384209958385706
p1k_00332,0.070526490933359,0.0807321420401775,0.0634695437901014,0.2762064624333559,0.0714944969618996,0.0675898585830461,0.0879129414591136,0.0811355107912479,0.0394023388183332,0.1110017571015506,0.1950206132715527,0.3244729779586117
p1k_00333,0.1139146676895226,0.1148083250909158,0.0943495979279341,0.4303481458145347,0.1008907985655403,0.0684132815011504,0.1542427143030016,0.1107541356260924,0.0350499019350852,0.1923045433463353,0.1361049768611933,0.6176836682505644
p1k_00334,0.0558829943020947,0.0439822903863492,0.0399014126488069,0.2335111028334125,0.0599142569556049,0.0317936810811344,0.0833652003231943,0.0471459150020308,0.0169653004010296,0.0880679075012074,0.1115381540591308,0.4062420352357215
p1k_00335,0.1312830099141679,0.1481008984668902,0.1146618643483565,0.4794243175817324,0.1223590919798604,0.0867269371849721,0.1714492074114169,0.1436119107376263,0.0467306472877227,0.2070534705617618,0.1399414235766454,0.6697931422301955
p1k_00336,0.1220918064677534,0.1358138449081242,0.1098863462652553,0.45485358874188,0.1187831132737582,0.0826806402638465,0.1688470349342325,0.1347700354665583,0.0430268042641471,0.2097567714246803,0.1499457920154833,0.6539882791825469
p1k_00337,0.1853746158355002,0.2217352814086864,0.1724054747301045,0.6811003577172597,0.1094524373686302,0.2335692852495225,0.2183936372432721,0.1875724121119901,0.117170808828522,0.2804674632413241,0.3405704251166013,0.7670968180150098
p1k_00338,0.0957105168057422,0.2134295911533037,0.1006866665531569,0.4393240778833131,0.0887105321032667,0.1763845706644675,0.1810151997697716,0.2272848730718047,0.1006761637433643,0.1975790382047814,0.2990582897343724,0.7291268486457376
p1k_00339,0.059456553391662,0.0641659987065452,0.0428717497754044,0.2719096092443205,0.0611148671855362,0.0511317903760457,0.1025556493507585,0.059569433934754,0.0305775392786324,0.1104305519107538,0.2163931978490902,0.5147737985979703
p1k_00340,0.1524715618074919,0.1612947051749787,0.127557197289543,0.5316730111016819,0.0987603249775708,0.1514531569846332,0.1629988555350215,0.1309655013224983,0.0851627315827472,0.2277163980475737,0.2527629326818235,0.6661105698926059
p1k_00341,0.1336476945384703,0.1518608621564269,0.1260588009192987,0.3765560114384668,0.1456281033310001,0.1274844338072419,0.1447604708024284,0.1394831966368684,0.074938824304142,0.1791485758580679,0.1530157895494307,0.5380705337328646
p1k_00342,0.1310524611791869,0.1520162490488116,0.1205627085524605,0.3824457097395016,0.1627622546970334,0.1236276546206165,0.1449582239901203,0.1505766012593216,0.0790275559227646,0.1747961589663655,0.1333209794914159,0.536993252317234
p1k_00343,0.146261368404226,0.1586228152794928,0.129867092643402,0.4195592892550432,0.1437501317071137,0.1062599722298431,0.1547419623895066,0.1544395332101639,0.0602629635385495,0.1827578830987491,0.1074465555005155,0.5756270395287153
p1k_00344,0.1545883773343424,0.1515909254014035,0.1359543620873864,0.4416167031720767,0.1614504065572788,0.1041099607781196,0.1530057493697073,0.1534539252952285,0.0592553440435855,0.1956556029351467,0.1042771318345502,0.563617869062479
p1k_00345,0.0353409649007634,0.031555759006794,0.023028347002545,0.1070161530504364,0.0990402972671788,0.0238035519862186,0.0331660622776466,0.034329223327155,0.00840257109086,0.0286936752341365,0.1095750979035422,0.3067753138002122
p1k_00346,0.16374088055382,0.1543889271896947,0.1301235844176931,0.4561994074908706,0.1823580414788791,0.1043285890280581,0.1433151986130611,0.1470984342087032,0.0504550248260302,0.1913598742883726,0.1379084205339548,0.6842674649956542
p1k_00347,0.1280780282422838,0.160254927893321,0.1356001201590696,0.409893273749696,0.1354509873496556,0.1156612176716776,0.146355215143589,0.1544285941198182,0.0629408907383382,0.1783763214936237,0.1226446272854942,0.5566098679244353
p1k_00348,0.1489628464437932,0.1749066735093729,0.1458735805802115,0.461785649315435,0.1744159107184044,0.1225334458688855,0.1560511073635259,0.1707820354423332,0.0610472338903127,0.1984910757903349,0.1130278189895993,0.7059706493634424
p1k_00349,0.1559167389830487,0.1357112917353274,0.1134035685178885,0.5524867700541951,0.1378649627088769,0.0803000249930062,0.1164726671601166,0.1311179147712859,0.0535740718421273,0.203508105263473,0.1242601182998367,0.7238591885510461
p1k_00350,0.1534792305071408,0.1383135717318414,0.1155252904660556,0.5499420777714022,0.1359575442988012,0.0845893293452275,0.1214647930611143,0.1296577894782083,0.0510111815899469,0.2221158883089922,0.1123329291601396,0.6613267163414954
p1k_00351,0.1689096030030523,0.156425368522619,0.1341713655632936,0.6307633784035781,0.1551820154832449,0.0947304547941979,0.1229792835289296,0.1374776792387192,0.0509717435698735,0.2480380297602425,0.0881058702288526,0.7601238990744876
p1k_00352,0.1888614340256415,0.1559171601450653,0.1422603737445071,0.6392520627937525,0.1664997061217087,0.0967717911970933,0.1279050076629057,0.1434408456689032,0.0548808028483689,0.2471731552509668,0.0884098128225659,0.7785063764325215
p1k_00353,0.143761407610847,0.128050141564023,0.1005416056297662,0.4587004560843047,0.1251780935871869,0.0961729577376944,0.1112320732844676,0.1220029131023248,0.056338788781329,0.1641315205308237,0.1107846871891551,0.6126530048592169
p1k_00354,0.1393252591503971,0.1196502776678117,0.0940359581053453,0.4524312174928939,0.124627222170922,0.0908014586736064,0.1080097158664264,0.1143683715003054,0.0574782133876612,0.1727235961281219,0.0934817195336786,0.5265100767419681
p1k_00355,0.1638829177698033,0.1281781262992375,0.1088387292741441,0.5044506581624604,0.1387079809846537,0.0956743853694534,0.1228757857273867,0.1248000394191219,0.0542510676873275,0.1875323792166315,0.0892967489528642,0.6458326901993913
p1k_00356,0.1755314564825555,0.1108843072795687,0.0977073508321602,0.4926196143341655,0.1319516062642399,0.0865317781334586,0.105554614276801,0.113335138442401,0.0492179148645941,0.1700424457635924,0.0845924530096252,0.6820023450284213
p1k_00357,0.0257549279978477,0.0524951093083795,0.0345987247790671,0.0791739201087476,0.0735086836416063,0.0457128642961289,0.0479575918472637,0.0639383195318286,0.0151314586905956,0.0328257900842083,0.1200090670448179,0.2248937252159217
p1k_00358,0.0302569389955595,0.0506481699544773,0.0368039760796469,0.0770060424103821,0.0967476349213709,0.0470895391583299,0.0542610993245062,0.0693979890227091,0.0166003327316994,0.0338920539285688,0.1445980973235896,0.233404324408669
p1k_00359,0.0022102726258473,0.0028028577553714,0.001460809065613,0.0102428137198527,0.013471513833444,0.0017370683890951,0.0032295582432833,0.0029828891528215,0.0003107453389351,0.0019560723633807,0.0300716825485118,0.0223238674249611
p1k_00360,0.0018456526524428,0.0025851841879911,0.0019840190122002,0.0104837411396925,0.0158966939574787,0.0024105623193501,0.0031775417072946,0.0047047088201621,0.0005450322332637,0.0019776365769582,0.0340583183249068,0.0298514798437686
p1k_00361,0.0019620753009232,0.0032586086068968,0.0033018597250848,0.0187072099897295,0.0089513093691082,0.0021315312516402,0.0050495651676589,0.0033285662165245,0.0004841928080838,0.0036576641019448,0.0602541615479728,0.0489831352749447
p1k_00362,0.0019398601586903,0.0024052356091085,0.0030501587940735,0.018927249714406,0.0085100437786645,0.0023622495702652,0.0038594733681106,0.0038765653661387,0.0005562989769938,0.002751725395742,0.051576954855416,0.0707616682460495
p1k_00363,0.0273334636020481,0.0285273496114514,0.0237977146822745,0.0521240209582678,0.0636105589564108,0.0299524610201375,0.0510780369803714,0.0404263924195361,0.0111169147482244,0.0358429483764358,0.0984768284989932,0.205830124777193
p1k_00364,0.0262627449489268,0.0444985266703678,0.0393390496844345,0.0759143733323912,0.0704758382621967,0.0435262431378505,0.0479447055176413,0.0602749329835878,0.0130623649439363,0.0335029868425479,0.1072476340178834,0.2442766207955341
p1k_00365,0.0018354315139083,0.0029234800669152,0.0037489901721682,0.013790025855028,0.010099356954808,0.0020275538795592,0.0034722463270822,0.0028171501624104,0.0004606784061315,0.0017395140946786,0.0297715929029848,0.0310366287642689
p1k_00366,0.0019937516815509,0.0023264498171282,0.0034576360654551,0.0126011850121916,0.0137154586169842,0.0022371538998013,0.0036763649109303,0.0035349983206488,0.0004544847856612,0.0023857926322502,0.033534227906781,0.0270477215418279
p1k_00367,0.0017329667266098,0.0029252644792657,0.003393594977169,0.0181051106983638,0.0056192571649558,0.0020232677913279,0.0049603691633584,0.0028290487662336,0.0008863380652577,0.0035440342163761,0.0481058032023831,0.0633974502616778
