,b0167,b0447,b0462,b0463,b0684,b0950,b0951,b0952,b1277,b1377,b2159,b2237,b2895,b3035,b3160,b3924
p1k_00818,3.657202970638264,1.4881069309413153,1.9117403430160664,1.9891745142696344,2.251786607888548,1.241968629010811,1.6019291498333346,1.727857027622733,2.2949318225540374,0.4868322564018028,2.8498177654889005,0.8554638963750207,1.6106210554649878,3.2454636073550867,4.753207564514236,2.362681459223216
p1k_00974,3.2305122274510163,4.046303696340003,1.9134036175144835,1.197539241215162,2.1177711152766103,1.3548282280135682,1.638709470106282,0.9770969711917286,1.1505515783682638,0.7706569632984474,5.355445714514967,0.4963827191394711,0.9054386224759644,6.525682703062896,5.93890298496307,3.320924893616744
p1k_00006,5.518287039141681,2.6548924656020114,1.578870334970568,0.9923089344057018,1.837246064108141,1.1464885739142223,1.881931507710175,1.565875566079566,1.6752595831532764,0.4614443976550421,3.408796559737655,0.67142472841229,1.4024553707687142,4.112972799310809,6.792224366787173,3.375475109852041
p1k_00699,5.151776648591714,3.908893095814269,2.048431450120863,1.3188622003112471,2.688331574731076,1.4631705603969578,1.9860325011984672,1.692102281627538,2.518661689255533,1.0419503309871472,3.3429511578211177,0.7530346478049681,1.9868639307491327,3.344518111229982,3.144648234850989,2.3343829251273966
p1k_00126,4.594763771662851,1.438444225608516,1.8651686816351425,1.1386059747162722,2.2944475692644226,1.041756512387431,1.657089623428945,1.2418737195198333,2.313780434673164,0.5956488738228585,4.45715596170769,0.5756586883202246,1.867970930398025,3.8475690068040778,5.575736502334566,3.331738195743268
p1k_00278,2.4034888585768504,1.7324026374937045,1.7360656879847949,0.9665982361533948,1.7596458507867645,1.3487807478342504,1.8264056106677744,1.7442468750305105,2.0098594027002425,0.7371988155066053,2.9110121956312733,0.7140659038164499,1.5392176300640117,2.6544985359534192,2.653315743782009,1.89791228541581
p1k_00668,4.042499002889203,3.949783927432844,2.5718984333993693,1.5453202479044446,2.1385924597061665,1.4628094144965726,1.8658507492701653,1.6079514199682294,2.1712182388006984,1.311758939685828,2.4556891957871216,0.6982456506964335,2.0160632591734022,2.997237443407078,2.3392019954033283,1.2667114552682706
p1k_00733,4.983160800749766,2.641152417446722,1.3202948621881856,1.0289628490009108,2.15074602577126,1.1245123540593218,1.5251283321815188,1.104986516933092,1.9970046691753336,0.5568705005697607,4.561707369273078,0.7323715370124958,1.4877699049455928,4.6638464046454144,5.093232874261124,2.946182503133992
p1k_00387,2.202014792964408,1.8487810071657471,1.32540290945205,0.8031398490922451,1.870229500814497,1.293231433028449,1.4099455340097138,1.5948108006329706,2.1543978286945835,0.5993677689609377,2.143220373453047,0.6004160709349253,1.5839651652194824,2.7102206533447206,2.299720240738213,1.773853004910889
starve_series__t22_growth2,6.44932239447957,2.27895198189293,2.641858960237778,1.7948485460826664,2.026921210612309,1.92206038612588,3.0289401799057813,3.236364555388512,1.686289905802964,0.558581187219351,5.095770321699636,1.201852189624914,1.029375663810269,2.809641911422164,5.242431966054198,1.4681379197440874
p1k_00944,3.805974527034884,3.248269841133638,2.054065829936165,1.3248729741354566,1.981124167796726,1.4723631752964126,1.3926313443835483,1.0153243248956103,1.339846680650388,0.8807354275831552,3.1082993425507897,0.5984605961095683,1.2414188490451692,4.666773608471639,2.4541106504087957,2.9781791759211957
p1k_00143,6.006851448027708,2.038807069618572,1.76833163576374,1.181663204065999,2.0847878554754558,1.1647211414056298,1.3723740528763213,1.2232398526030848,2.547119931898214,1.6034565660674294,3.836192864449344,0.562609750554681,1.3165402015299206,4.924185038742138,7.596800879210975,2.58945143810397
p1k_00564,4.131941173978024,6.738831375333215,6.119195781619768,4.157907577817726,12.286471553967797,5.379046836615059,5.7683507536980505,6.570681343907609,5.324566444440971,4.022323169098205,22.638004468115756,4.674820618664316,4.285429566947119,6.464123961826397,5.789318344638041,26.96451842050305
p1k_00973,3.560177520871094,2.8383447119074523,1.9808173999644336,1.2771217927704728,2.067712790496405,1.5064910121204134,1.2852780254433362,0.7964372913274417,1.1083542636888275,0.7504947315478752,4.983237132791998,0.4645948379887525,0.6808135243300251,7.548385363159617,5.693307366022326,2.9671349665379374
p1k_00379,2.9210054093119115,2.6263124925839683,2.2961659934170395,1.686325756489092,1.5143449680067245,3.063423750919293,2.720811885897047,2.258536159826598,1.2140169823282243,0.6810015103590628,1.3723142296295894,0.5589801146785061,0.9954691408793462,1.6311570708097671,1.7469338928182263,0.9819215055868614
p1k_00425,4.146416847842962,4.157942838871265,2.070127865637269,1.185750149450965,2.175012993916045,2.9174414743118424,3.910199164708406,3.7516710327664975,1.873690840990256,0.8728049186494492,3.671960622515912,1.1033262300958155,1.911604760963571,2.565308628461416,2.351246912113223,2.486025193483389
p1k_00103,3.7283799186592192,2.588499430786066,1.846731618042477,0.972091637082636,2.1184355561900285,2.1136036393967386,2.6359665732263484,1.650278428590487,1.8935690553998672,0.4092906009965443,2.8921927776769234,0.5157352508669506,1.596553415726606,4.434329440979487,1.3602988611124518,1.5956634464138306
p1k_00295,3.150954563246448,1.5373619658844648,1.5685997041798294,0.952276805216036,2.0832502769693675,1.1213852228965022,1.4722376859255473,1.2926372019570918,1.899139643977176,0.3544919889716315,2.6729762234162897,0.5003192071403216,1.907180190252624,2.823628871092568,2.311762637099077,1.7396626362055954
p1k_00320,3.659603821565225,1.4872254205065227,2.3389480724991105,1.8198045794259887,1.9352617251489608,1.2593201061753765,1.7678856597361268,1.64370597401393,1.7741537234789366,0.7475957180682686,3.4901941179505487,0.6458095750504695,1.406634357183373,3.131391530581893,4.170707457663612,2.1748265126246045
p1k_00372,2.079717574593659,4.042945562009695,2.880840902748933,2.138194165128635,2.275645824549157,5.098517363556375,4.629027574513291,3.925785715032688,1.8487314172041196,0.7505289823691491,3.443267544154351,0.5268125180483001,1.771116056109297,2.2348420668309057,0.6439954011653837,2.4545351464790137
p1k_00890,5.749517354518391,2.6323776663951017,2.538430817886725,2.131123597391745,2.5320431348043027,1.891362692291494,2.258422394171431,2.47410065084014,2.357398486218284,0.7489961065497716,4.978942649995543,1.403628957813081,1.421319877960794,3.677187303791389,10.294976134636002,3.608104007504786
p1k_00534,4.263100587134908,4.829583217338572,1.63798058120113,1.2654200186570534,1.6045076119216812,2.68345337753068,2.3420293240048538,2.589160951185518,2.032375987518107,8.91490113117246,3.2507834051629665,0.9185211109753516,2.5559709543470683,1.797973549069637,1.2936019835262396,6.139570503803173
p1k_00253,2.9635582793300648,3.224468848882006,1.1628955903901728,0.7412541316876874,2.381350656870937,1.3879502454839927,1.861625925821495,1.7454845958179068,1.4956017204880532,0.8773621001735895,3.267781166176313,0.8969595198071656,1.708288351237084,2.8281132963709448,3.5564918834621304,3.848580426929937
p1k_01043,4.785807358927273,2.658296328258345,2.079031770707368,1.317486627410345,2.5003593272983604,1.3514874532033596,1.6794482069979415,0.5778810935942076,1.5966345889185225,1.2188247498114784,3.9626019463791455,0.3431449470181291,1.008174468342138,5.222979003253394,3.3409529591307625,2.891341165156588
p1k_00259,3.683539608693677,2.0587195005924483,2.276147439364423,1.0000158005905475,1.9264623915012336,1.006796602298928,1.116080127754878,1.398793774167005,2.28774892258822,0.7269882128372037,3.025599157386348,0.7854060026201107,2.001859432390757,3.103094773504963,2.9490408425753545,2.6770330083332303
p1k_00276,3.795095941118957,2.4362693480675053,1.7610809887164072,1.0080306572812396,2.230986548307428,1.4026502365914604,1.8528518594772891,1.9039535377464705,1.7751718005553776,0.8429811451304501,3.726295913876372,0.9546665914677338,1.6131875568419347,3.017188557604687,4.979107756172671,3.411817047430378
p1k_00373,3.255988081950965,3.250154562932812,1.8079303901591108,1.4046836137838457,1.5089827355401155,4.938024381698038,3.979334440872796,3.895275799617924,1.639283416151167,0.6991993990764739,1.965299395383186,0.5847677639511791,1.463372089215892,1.844920164606532,1.6666600770399649,1.4936889896298082
p1k_00454,3.4647708500958547,1.7233016729298185,1.8236208048540596,1.4585207823709856,2.2737535020155226,0.8342224906047284,1.3268771148702652,1.1744461489024798,2.4105054355570568,0.5369720044644598,3.3779630860016527,0.8459632989078515,1.6732957742261467,2.9468511994662285,2.753964999255142,2.558701240116612
p1k_00257,4.918066347533295,2.6008833126840867,1.779498082727924,1.1794909370387625,2.464612445265815,1.56504892923793,2.035779645868353,2.0274196004640443,1.947082894123762,0.6724535684356863,5.423912165006084,0.8410023245493714,1.3075009528244097,3.984697715984679,6.783349062934601,4.09679795428259
p1k_00496,2.8323866386640755,3.9551623248815417,3.317739415503388,1.9680535388829712,2.7128914898552914,1.0975202272894182,1.7954805958927431,2.390801779899272,2.837029200729369,1.1307669477702609,8.711797020958675,0.9260065479908354,2.6225700290611944,5.759145658826423,8.105766490411805,16.16595810452446
p1k_00567,4.57880053559068,3.475513165449984,7.503975130192877,5.863898726038687,9.2644220928135,3.275438153067397,4.440606415791955,6.055820028866152,13.68347776281974,5.1082304873427,23.507406028688333,8.4457855361152,13.953389923206869,4.686820751780504,4.835730506847838,36.04977856848397
p1k_00932,5.63107993423418,2.589449274280637,2.0434294899122136,1.297051821231432,2.1526284430853115,1.6870531795992203,2.330241590725504,1.914888834456,2.298975195467618,1.6937254736189225,4.105946845048167,0.8627387718651782,1.7494013351293745,3.833443142265738,7.583337407683852,3.479587758883854
p1k_00068,3.9492746340587135,3.4258401268062544,1.82017893385619,1.0929424051695251,2.1172324177477364,1.6748590803153365,2.342612883318328,1.8938435932186244,2.497106161328882,0.9331727925454448,4.41504769032777,1.4539854186843784,2.6881634965641283,3.437575942619692,5.009580681299876,2.5998576648825926
p1k_00481,15.079087974026562,5.765361884818755,1.9946144120085472,2.197083090231851,1.9612366364082603,0.7662010069407014,1.3954579489943857,1.2616868555243914,3.3862097545147285,0.5601240610375154,1.880941445189503,0.8689273289748176,4.251963901940059,3.500993299864535,4.615831085381188,12.680346272941554
p1k_00856,4.047258931767341,6.862747632819887,2.936082498877888,3.263919669234559,9.983079921725045,2.3687957226687573,3.1796095336117043,3.460868591299945,6.651592954721729,0.2818439109733785,7.578228659190816,7.011260179164236,5.006710800008472,4.625333452213389,3.965846501989222,37.08945182947955
p1k_00464,2.0110908802808107,5.56377646053851,1.032848403875322,1.0752820404371126,1.2981332680636504,3.137945167526853,2.2820366022234624,3.1325379768133725,0.7906974586914775,0.6011568971312211,1.829654584328573,0.8689957734090326,0.5922993503330052,3.020567577932773,3.977063474821111,1.0222236889716594
p1k_00495,2.9391362644001706,3.7807556628418593,3.2183675068155733,2.0721417280503287,2.8284257600407874,1.1649283375280646,1.7368029958464073,2.4043295766500274,2.9579918120184643,0.8548493544438535,7.635550785347405,0.953236120659421,2.815413006696723,6.139402438538267,7.784207846286235,15.500354016036646
p1k_00719,4.901208465298499,3.5047186475567083,2.5198699116104053,1.6191325823265668,3.535930998989369,1.6285775182716355,1.953606439131345,2.1413809797657386,2.467764005639024,0.6759379946901094,6.135717872757139,1.3141495917027892,2.3487836470064782,4.485296594147891,16.335209371296255,6.779371139049686
p1k_00524,3.936118339104601,2.640320993461148,2.039430000781863,1.5179828645357951,4.4362078903309685,1.7365676983846137,1.5493833813997049,1.580340121112775,4.390083620664242,14.994262332083126,7.150826375533004,2.0416136886264664,4.4694468188140135,1.2797047321051345,1.372341542581796,27.796095600004705
p1k_00892,1.4167604456474194,0.4744720451687022,1.347121414524555,0.6406354704030963,1.564478046618282,1.5613213840444593,1.3186917163165703,2.057395455487992,1.1625103199286837,1.5031243956486646,0.7171716440100937,1.1528332665160963,0.4866854406886798,1.151004261826658,1.4506785504051516,0.9129544670104373
p1k_00954,4.340265322383627,2.3511586074673336,1.8727578745377176,1.2968253963836598,2.4815573507862547,1.732546098007218,1.9039492139173373,1.1756048171975215,1.8563888442532928,0.4052090358953548,3.447998692367895,0.4926311317395982,1.4427834719651669,4.890975291478646,6.012310195621303,2.9813712394213354
p1k_00600,2.742544262637533,1.3139100167587812,2.110814526846038,1.5364699691850332,2.23998902065416,3.174252823637379,2.616069568532708,2.131419889554456,1.4622580657438968,2.4150849276504127,1.5981726545650718,0.4906693706952721,1.3359011817333193,1.6558458988113431,1.5215373818076716,0.912627052660401
p1k_00187,2.9816079994738804,1.725468347686043,1.3653381246959029,0.8362570035163259,1.7085572213242597,1.3721105649575465,1.5854263600096437,1.6169477999530193,1.776217667025313,0.6015905750607702,2.7621732901273286,0.7298277707633511,1.3898477821158195,2.336864900065585,2.6118587452760296,1.6092690742013458
p1k_00642,4.8979381732272325,4.184284121721667,2.093447379838549,1.3427539730406834,2.733923137194746,1.5544414727260305,1.9629048247100451,1.6669143821024996,2.4848446330838394,0.9267587490984412,3.2940875664580704,0.7754860069265601,1.942890507978346,3.2056607107301742,3.673573680903472,2.1562706240921066
p1k_01015,5.952090704834799,3.1322908173171604,1.674917326052895,1.2566891773905768,2.8241068705712817,1.1908063764291346,1.3059417887137128,0.5721978539198744,1.132215310969002,0.5048318687920479,4.684929179022268,0.9081038788777126,1.3816662214995172,4.886050492290719,3.595398104784094,9.085099007332834
p1k_00241,5.164913611917078,5.780089716695375,1.866427201349224,1.1815141212500762,3.902207609724407,1.7321567097479798,2.4493749283097204,2.338006813020236,1.9004119871735292,1.4696152884465157,4.833593836745052,1.2353820590123097,1.9367683744333,4.036638777846767,5.703289069241509,7.493767703498986
p1k_01016,8.553650463477634,6.620140897654147,2.023564905119299,1.2631308728082578,3.2832480335148406,1.25812012523829,1.5340132444940566,0.6999976450551683,1.8575839216259344,0.5640346563485324,6.316347162767963,1.0383523031332602,1.3801569600512986,5.847254585652708,3.7816514910533088,7.627324321755358
p1k_00105,4.931466915306379,2.8668577566970304,1.834813287575334,1.0324718511957394,1.9919517137136893,1.068830592462777,1.7623485364056786,1.7036324687560425,1.917505688873851,0.6696306417402531,2.6869648835428186,0.6545162967313953,1.6642681683243326,3.5140355553959246,4.917970431744987,2.647196100903201
p1k_00617,4.895530775288439,3.331162853282543,2.2452109358912207,1.4485059756051286,2.486560361109807,1.6073845486701843,1.780581517255328,1.6232519257717837,2.3297029498704163,1.086073386501624,3.327829957050282,0.845238939784812,2.0007132450341447,3.1990446013419787,3.464820628850135,2.234120200148137
p1k_00099,5.8043620250900565,2.9071171481420564,2.6892575347694216,1.4535973668170052,2.162033386964059,2.0555616846058764,2.3617349579504423,2.1807406981331208,1.9525756163615609,0.4208028316884226,4.790619420869674,1.0431409211922351,1.7580550067415917,6.238199077886142,11.55835115398198,2.5488973463556306
p1k_00359,1.9880621986307687,1.3727176313319804,1.444805951207054,1.3805793890348286,1.5749892263015304,2.0278514445096287,2.623400883568243,2.6179480044442807,2.3535567656431944,0.4201511004820196,1.1149853176839342,0.3738224966493351,2.298438840561835,1.701191511903678,0.8243215629317819,1.1713203056947992
p1k_00781,3.4198651501678485,1.6669975592016062,1.1509161713073042,0.6665421091157564,1.8566848294640204,1.5895414843404858,2.1537847932358454,1.92525944321104,1.671912136554599,0.5164794906402717,2.67458993771542,0.6235977203753866,1.839385118922942,2.210967538735889,2.7651782960639504,1.8667644128544416
p1k_00353,4.141149437827774,1.713514728935123,2.151772338940345,1.5457594636206562,1.9961550700780144,1.3177706162073843,1.6394787990354156,1.8078191622773685,1.8768910943284975,0.7404770961581281,3.5033673862756998,0.5196989089125904,1.6397891806636158,2.9786363508112066,2.359383482374148,3.421665924754516
p1k_00913,1.5851032945218673,0.8228415325133539,1.5561656960675454,0.7631947318797849,1.4421150060811834,3.65155392202904,1.6964704140004003,3.832945062888681,1.4286572572169294,1.1706605176842535,0.6686853903244203,1.0671557609966489,0.854148787805814,1.0408276075315446,0.6145797963073927,0.9723965555444894
p1k_01002,3.534519349350105,3.681638318428787,2.017721917293948,1.3557159991712402,2.023880089815246,1.2719668414827303,1.390809658937143,0.8847462092379987,1.681145105487852,0.8593373857361516,3.3526994281704785,0.4043469723144069,1.1604924656703393,4.641369089509166,3.1258081212625792,2.9229185023743347
p1k_00176,3.142830350644955,2.158608790122857,1.4245897739819562,0.835102408036899,2.213468713876962,1.4641897040340397,1.720399855954706,1.708341888708868,2.0911480381834644,0.6540365571491407,3.641586654412319,1.0302400707244044,1.8011214887794635,2.401058644095336,1.8303013721308308,2.5330970711113783
p1k_00960,3.72777674013541,2.6905321091746424,1.928993977627176,1.476709231337718,1.9106392665574328,1.309266291965719,2.286206510009421,1.5627927817004144,1.8584451979606127,0.2563963238212062,3.1863387879145195,0.5582871701591688,1.9735519171325016,4.3978791505073165,5.989449508247477,2.875683155443314
p1k_00832,3.8461420140328944,5.836208740757395,2.8396016155266515,3.245026199050556,9.71538810225525,2.730383478512217,3.215233116879296,3.678914886532448,6.464571462061506,0.2563963238212062,6.727004729874849,7.456671025348214,5.095385718136729,4.421227077547987,3.404265632768614,33.890393438918736
p1k_00039,4.448196009846616,1.3931298663194729,1.8983617201457823,1.0557681252173314,2.074130500734418,1.1936794117387732,2.3553878251625107,2.17104317977422,1.853468787018522,0.2563963238212062,3.538688976652113,0.8400171328310659,1.441680070957181,4.243039345599434,5.3569066549598165,2.783874083890897
p1k_00052,6.125003582091413,2.18738450350674,1.812083040032336,0.9335500571529082,1.9980976879512755,1.6111121867292093,1.7597078399943775,1.340388278851912,1.7212369770791245,0.5166740409843595,4.704120598222942,0.8297807261116511,0.9737185271771964,4.538949860909519,8.80077503280225,2.436191805940126
p1k_00797,4.88048458249378,1.2898124790686103,2.457952938874555,1.7574337624520164,1.6714681794187625,1.204763726765091,1.8826478631448005,2.238423290788041,2.365314795335987,0.7402539188381632,3.04163927221172,0.5376295806574988,1.5946119931337,3.144984151081397,3.4876421047342445,2.7811087232946483
p1k_00664,5.317887583186291,3.855573019368314,2.5020657550306167,1.6004804698584694,3.550324027005547,1.4822691246112962,2.105224977005937,1.8034902215723547,2.548237629792666,0.9187889493399274,4.1079086319743245,0.6975664804045686,2.300390761359229,4.2927034151505,5.646462072331862,2.824690073213846
p1k_00461,2.159203737018074,2.94589324061615,1.8280394330813552,1.306016057761293,2.1393677258896493,0.808060710734911,1.0170062763035144,1.2953467453421796,2.4442466270343224,0.3786087789913454,2.949382675025175,0.9196626208614918,2.0301615042048207,3.5615226041549937,3.174607412237345,3.510675334804276
p1k_00553,3.3379446264134582,1.6071235403720128,1.977124244657724,1.1693604829855428,1.3700946916307697,1.886671919239317,1.6450487917726002,1.548373809437975,1.7271848164847263,2.7631502217951684,2.305113022712268,0.6070253697616472,1.715733662086244,1.6315278222722918,3.3048090042435265,3.022428351246408
p1k_00784,2.359484519200401,1.3531798167041105,1.4381231229724274,0.8236733261062942,2.019995862438389,1.1799538053666565,1.910236497390192,1.831145786745132,2.0524804665377325,0.6218935373523143,2.559803959119126,0.4498895352285476,1.838640269704969,2.591136318003476,2.71679951990852,1.5148378789631272
p1k_00957,3.922330321560243,3.336202614469964,2.0452186058930817,1.195183292693045,2.24178786964542,1.2002616261990586,1.30546113183808,0.7875943259163619,1.3023662791285349,0.6065163256627631,3.426029859434204,0.5760812428402513,0.9967198365505222,5.462848250956925,2.894838817095253,3.543004780446403
p1k_00562,2.443448973030795,1.688091752814585,1.6416705624516554,1.0250440167170127,2.291006706551213,1.3541377556071412,1.546829056955758,1.9167975389796332,1.8111090121825304,0.7721387810752903,3.3035410540651,0.484743016829233,1.7691912508318668,2.651208569250739,1.8583377357373407,1.7749467040846827
p1k_00958,3.9287932255760025,3.536550876086506,2.160650674734512,1.2446658607560896,2.425795316460127,1.2383846196636656,1.350846422348678,0.9046536442615072,1.68273151052772,0.7029684862762912,3.0437158724816493,0.5115965788920278,1.1245767933678017,5.101530379475183,2.5874586869369045,3.6408125749242215
p1k_00181,2.780513120492728,1.4166822351342263,1.6808551124269595,0.909362558764032,1.645391954085313,1.1020093197169774,1.467283751715149,1.4086318612613362,1.7601968909631198,0.5951643819656063,2.395475895843929,0.5170595869610906,1.4525010492715291,2.5192368955457334,2.4324559836738278,2.0083835406222987
p1k_00928,4.906267173204159,2.1519102743533822,1.9610390052706048,1.5284384487261498,2.263543438993103,1.031090915874071,1.3704738152073113,1.851658827946519,1.955454028605755,0.7374218931570355,5.545970593920398,0.7642669460058603,1.7139916539359707,3.056625168519704,5.281432243648483,3.5737552116043165
p1k_00116,8.17695569719944,2.81990223143794,1.9384718159635808,1.266379840275803,2.124289696782764,1.4363505254277649,2.59862842033499,2.0725747840060613,1.6736939937377422,0.4836217990481669,5.033562331751468,1.2235592420566874,1.4901437031704123,4.947864650596845,13.168768129190225,3.549618446924291
p1k_00693,4.057867538689948,4.592408184383016,2.170181194667939,1.3481409173754364,2.1767078813708127,1.5223758256796776,1.7576783255626325,1.6653877624327502,3.0780348686779644,0.869609253968343,2.2081692526348187,0.430750505985434,1.719028328623858,3.1316671156600946,1.810950912283704,1.2721197983294388
p1k_00243,3.8742218858063673,4.12255556812184,1.9595365725245693,1.0909889309031746,3.263779661443797,1.0875714215755117,1.827089470203324,2.003989392276796,2.0863514757316186,0.8135510644654853,3.9871739607432377,1.0662392988612674,1.927214944196698,4.001827236466931,4.518253241854604,5.802385701202624
p1k_00657,4.225110467558321,3.1579911976627257,1.969063392497056,1.246074531794828,2.241531491200283,1.458552968570702,1.7779528366118704,1.731535669121275,2.4847659843421503,1.1396413219641324,2.441717443278017,0.6066621069070264,1.954058162615252,2.851750413082884,2.288200372328523,1.6362184236740935
p1k_00780,2.513583136565736,1.4272657284965935,1.15618038307739,0.6998228272909166,1.561845611325045,1.2001093353880097,1.443507743366428,1.510133658571866,1.7516564112333857,0.6779228753644682,2.158607131800931,0.4250837164391405,1.408793685475075,2.5471930820469284,2.284239761946388,1.2676379205940564
p1k_01038,3.941625960412018,3.3782251377347814,1.9935525181273623,1.195242153360757,2.090043191124413,1.0327665944473583,1.17691669183718,0.834285617292957,1.326624596569839,0.7567772159247431,3.2887258191848816,0.5166555356502729,0.9502685737255244,4.362212420936947,2.531466507996738,3.844797062979833
p1k_00388,2.489485165914185,2.050378318138798,1.2883374536871786,0.7315338550347182,1.9337993306991053,1.2454624690637572,1.6023005559121264,1.3701307485272167,2.198400106159724,0.8006921454818362,2.2765938540509487,0.6896525965308884,1.8897704952928909,2.425235424765767,2.3193127215997005,1.8750205621348517
p1k_00640,5.046125067839673,3.7224204033799633,2.13415337579692,1.4993593543712045,2.5811963184837547,1.6960406871860725,2.1606898320970243,1.790398043553013,2.427595085230927,1.42046253735537,3.180927284821488,0.7633291982187322,1.783490827228206,3.319176570835459,3.4670768425461613,2.2855679006548586
p1k_00269,3.852830061615444,2.1829703284584747,1.8955333039587048,1.494904701594717,2.691956357516725,1.266428842497997,2.0297143757146485,1.9541549175841637,2.4438346437503515,0.9052315219190856,3.916356992305172,0.6775835476457441,2.0839877190291065,3.4402964657277493,2.8974912008982625,2.16020789953908
p1k_00026,9.81589602181179,2.1868741367121,2.8135987057826157,1.4380696736865144,1.9683588371990235,1.5364730476880282,2.197462915538029,2.45056451406074,1.3584185132338182,0.5049701141967254,7.360994021700414,1.029340250793826,0.9259532685513516,5.955622495327369,11.95560839195888,4.589569528939602
p1k_00050,7.267440172937828,2.31683551344364,1.364915324754484,0.8797492793223507,3.0649433253176595,1.120597853233218,2.0622103332993764,0.9525334746791752,2.239938634928084,0.8613924860231802,6.3374413451447245,0.7331832632564601,1.203360758785819,5.474526684087565,9.48094754423502,2.617143683507385
p1k_00739,4.60909624874889,2.6004336371537784,1.7578472171539523,1.0321425435697338,2.2188058785776827,1.76747620287786,2.094193155320085,2.027788793784587,1.9511620469696251,0.6397319303295367,3.5610902517526437,0.6519665193316655,2.113328164135835,3.3669153872495228,6.3350686975988495,2.9887584375254157
p1k_00197,3.940997438689937,2.123404111339213,1.481180299840056,1.3393544581311747,1.8501758636812375,1.1171489004444677,1.3824882172244326,1.4483837691650705,1.7270903269977829,0.8893925795430369,4.627908342556611,0.8370915974769919,1.5578578847068956,3.807888218944504,2.6442868158896387,2.919476909646632
starve_series__t00_growth1,4.766025878772944,1.7003463456578751,2.718855758161165,1.0666261520008882,1.6515163571223728,1.7000908356439997,2.354865564458774,1.6906870550186128,2.0485599547293134,0.4673170041263714,3.6458288237867182,0.7153730208138374,1.189868795576745,3.633612444054785,6.9621175062911975,2.2470714974134944
p1k_00472,2.623651260952329,1.9529607029869704,1.266542213481782,1.113441013820897,1.5841012387033904,0.8580346146239418,1.084132541709747,1.0455386684801486,2.3400864525056986,0.3200490215281069,2.715753484505836,0.8374357890718034,1.728952118736773,3.824588155089927,6.007493973355621,2.9228773051458137
p1k_00615,8.169886952766369,11.653997061758778,3.655307833266722,2.5659307413311034,11.98490023747491,3.4994103164713626,3.9362457798236554,4.40767143537497,7.271353033807111,2.703934357141733,47.67427905175221,7.66183298206505,7.172053419337899,7.757935755486111,21.11854033206774,66.37873325688716
p1k_00608,7.474450476214183,8.227519461626057,5.974343265756669,3.863378229883269,8.440919496515537,3.5782244108677586,3.4496264535779257,3.557842065264053,14.667353671292163,15.15705765334038,29.21046696774881,3.827054744250324,10.511433290385158,3.6822233982350503,4.044611300906174,35.285788963245466
p1k_00117,8.485050791995171,2.214714809713226,2.2281260824820897,1.3458263874282177,1.8749372178975936,1.3901993532496788,2.465017005829254,1.7914779293346506,1.4134605413253292,0.3530631958401836,5.224942855137345,0.8518801118790964,1.4615394042079322,5.172698531693078,11.791634634911048,3.581112429064844
p1k_00749,4.738821127856206,1.328119758939607,1.929783283356146,0.7002540295286287,3.09484614244111,1.1824820902846125,2.166397593746856,3.4407139498615416,2.2357483741838378,0.5155184594632632,2.544123369861128,0.4276087246377154,2.00203739368589,2.787480647159941,1.866914999240604,1.0728302760235722
p1k_00807,4.945002882156099,1.867056648249548,1.922124859672433,2.064270805841203,2.35988792283481,1.3519188336554255,1.831464733090768,1.7292928471815805,2.4263240821402494,0.4711877338782295,3.4287880251808134,1.0185615546685778,1.7616768920557957,3.367415938321812,4.272501087335303,2.8894328089758954
p1k_00155,3.997488276920916,4.651956640515751,1.7066249732992516,0.9100308296327724,1.427659213539015,1.1470279392403313,1.4738330885364974,1.381932590432522,2.0255498091179995,1.2226656368189166,2.2696086349599147,0.7134247429503072,2.013443082680836,1.8924741784948065,1.8404288807242024,1.612701408965346
p1k_00795,5.111942670616588,2.3046424524060343,1.9317995063369635,2.4333404020975684,2.3179590975068494,1.3262574055387752,2.1891715405531462,1.934056978249614,2.6714252346666862,0.5944047677791308,3.9445855598509554,1.0941563005322132,1.554434169691622,4.086793970074793,4.621495556797416,2.8629358870370103
p1k_00279,3.5693673089312097,1.843026480845568,1.617645711264031,1.0111661239023768,1.7689524848878002,1.2482745467300151,1.4267091526790094,1.4192935053181042,1.8395625886829572,0.8705437790960071,2.7552011377772256,0.7565128453341827,1.3584088195506157,2.9846186979874,2.605389046171095,1.9100099909682249
p1k_00767,3.951677589781105,2.24452412963025,1.5738864651510551,0.8423918456455755,2.1477211159877854,1.669215126877101,2.3838265998287973,2.5426298847663937,1.7312928382533586,0.7565519997286617,3.171773547074626,0.5760637104760333,2.191622372013233,3.090134939271495,4.825484511511595,2.2101712284991017
p1k_00940,2.601449114248294,3.606933194358757,1.7554818058532506,1.345489337901305,1.6670749589412055,1.6760533948913514,1.725557122766763,1.6042315833302767,1.0811126850157011,0.7205627798998878,4.040432790492998,1.044333417875607,1.5131989813915092,3.995254640186821,5.047844471222997,2.379410006916848
p1k_00172,3.144049622570204,2.1535760948781544,1.4141263019518957,0.6539723397475585,1.88621808041338,1.1133920614581403,1.6260808933823525,1.1222006230660884,1.824045695467043,0.8098033874645163,2.4594149979041027,0.7023492003544821,1.4485476619992197,2.666450512373093,1.7977366858544117,2.2620915835648803
