,b2255,b2256,b2257,b4114,b4544
p1k_00265,2.881943103464077,4.029127019165991,2.948074539125745,5.659548595230202,4.044492594813599
p1k_00266,2.6498404583917265,3.285139500276255,2.4751495237274264,5.557271822617864,3.3222802038031536
p1k_00267,2.7084725502524547,2.534820918549274,2.3079884880118207,5.094432040183128,3.1048916526952217
p1k_00268,2.898368877661219,2.756260566598304,2.1015002585699083,4.784076680051658,3.6071699648047137
p1k_00269,1.7556422377459635,1.6670896098023318,1.6465404584824632,3.131766302732617,1.2732271777041342
p1k_00270,1.6575311549685725,1.6234294593046668,1.75422950350817,2.523395552767375,2.530722860425952
p1k_00271,4.514515012529368,5.551296437029962,4.529286691684208,3.3917448330748874,7.477669544103463
p1k_00272,4.018878855047303,5.93852276462229,4.883409064219182,3.101854067078135,9.705885538493092
p1k_00273,0.7359886874240398,1.023388924034292,1.04753290613973,1.187195332025632,0.6963683377007269
p1k_00274,1.019519189025451,1.9976145513060268,1.5047856811342504,1.8551063115547888,2.245012807696752
p1k_00275,1.4792783748722098,1.7977471586226197,2.0352175537044306,2.741009264647096,2.0279950465336523
p1k_00276,1.895045666310852,2.0023564288124605,2.217305219982796,4.104982667461491,2.784917761552688
p1k_00277,1.3035123724878708,1.5658948247522904,1.440464975299481,1.8812171146512644,0.9531462977608584
p1k_00278,1.284166759667018,1.814197662425293,1.1071593364384984,2.4636494164816685,1.262849570211008
p1k_00279,3.118089615652619,3.30497642897998,2.4966839187178542,5.0150680376418535,3.8822732801321536
p1k_00280,2.798594382703639,3.3346120592510125,2.768620320866951,4.083126723238378,2.400558770498358
p1k_00281,1.7676179485061336,1.929627143550737,1.6226260375740489,1.7035745830788005,3.92910800429324
p1k_00282,1.9477872230196371,1.6113884809093073,1.794924695119413,2.505198356333428,3.615748857263568
p1k_00283,1.5949228414002552,1.6637722923803793,1.5121050028969345,2.429313504114736,2.322547558038856
p1k_00284,1.6873156352217171,1.6353752237177772,1.6510879870298816,2.321195481309124,2.549629600289418
p1k_00285,3.5645595610885774,3.0087996913589805,2.662471100779278,5.285778852606131,3.713803168528967
p1k_00286,3.630131229018862,3.058145932076926,2.4195226988834704,5.388806562742489,3.206477419423701
p1k_00287,4.026816367711955,3.75693690323444,3.384914192555363,5.617285092606028,4.211552640311023
p1k_00288,3.752358807183672,3.3995567008829077,2.4981467682534024,3.329763226539161,3.820289090210863
p1k_00289,1.350155951736386,1.3729078917795037,1.4217330850015737,2.291919183649754,2.2365409280737243
p1k_00290,1.437690393026701,1.6810422941642784,1.2088628443549587,2.208514630239312,1.5836962091422264
p1k_00291,3.929803926490426,3.721029103907715,2.5833028808633047,4.3499874222686055,2.2400510163287377
p1k_00292,4.510290848699765,4.08486160717956,2.753675655174344,5.816938238930077,4.198136670829205
p1k_00293,1.537338054187554,1.8647582861943155,1.6757648714607996,3.49341894388258,2.5734427008766527
p1k_00294,1.439893411271629,1.690789924597829,1.588974614129011,3.825067225839,2.1424391222350314
p1k_00295,0.7744917323329031,1.102147656851524,1.0766418027132016,2.720381763282182,1.1926926820298889
p1k_00296,1.0478674970674402,1.5614726537546435,1.2709791864780324,1.9012749674829816,1.5904107245382513
p1k_00297,2.61271891758911,2.852208937027344,2.3483571329528274,5.089121296168203,3.6138292015491738
p1k_00298,2.6437377740258725,2.4455957691578694,2.136528987480284,3.439511130952816,3.5826144202544152
p1k_00299,2.4464938150219857,2.656691673834834,2.110777220254048,4.568412029087987,3.9462009392844646
p1k_00300,2.0625848653872136,2.6732453695278595,1.8974562045755683,4.376151063755357,3.291866662757461
p1k_00301,2.587853352415638,2.7662772820716675,2.608531695076014,4.945782577405893,2.92690500458164
p1k_00302,2.549366870474335,2.6449869797024426,2.0838995843652257,4.822517239100647,3.7878530685203855
p1k_00303,2.6846667447068477,3.569861248678802,2.685790016975843,4.951647776238684,3.046571812811924
p1k_00304,2.9922433179098524,3.6526119808885777,2.969110480588983,4.5427154779725525,4.097336631462984
p1k_00305,2.050367250538061,2.939434070308584,1.5828168556750175,3.5792795910112747,2.0669537571779206
p1k_00306,2.532324121602524,3.274762655638552,1.9614576793680292,4.184345204605769,2.5961110226703483
p1k_00307,2.666980668294987,3.312621819029457,2.3687903658023384,3.101120293151335,3.848037926580936
p1k_00308,3.1430801946667017,3.859974815165512,2.1612534667220804,3.421616142050957,4.371567457953131
p1k_00309,2.658971362963828,3.5324396340060984,2.29335964132661,3.042373556257707,4.325736537615522
p1k_00310,3.173449763324676,3.4025417038905825,2.385374916928546,3.14018396684676,1.768762081766445
p1k_00311,3.7239704176235366,4.096011215042404,2.788162113534428,3.5097467539199148,3.8274201920622426
p1k_00312,3.5745232262306983,4.088451483769365,2.660322228308414,2.9815521696276366,5.480669913380352
p1k_00313,1.815503557980292,2.0803212258490067,1.63445673539449,3.673145669346085,2.350721694905626
p1k_00314,1.9815045574490733,1.6769160815994573,1.687587698115724,3.446470609537495,2.434946672756954
p1k_00315,2.285763059330216,3.1736151980495872,1.9938215815679032,5.051764358053815,2.954122580342858
p1k_00316,1.7079320108825014,2.9080711465180484,2.101271791227541,4.162518576032916,3.2627725178314675
p1k_00317,1.4401052526996574,1.3171426087254243,1.236863742132846,3.4497977678660385,3.360647718788785
p1k_00318,1.6500631136425297,1.5523129143692274,1.2546463128060947,3.2394520435867253,2.120083107195265
p1k_00319,1.717747590667497,1.71956123637669,1.8577193385737327,3.2179101713876057,1.8760190288728256
p1k_00320,2.704407204339672,2.508136506277973,1.8144854837349336,4.641409059202418,2.813093471871245
p1k_00321,1.2452014289435234,1.6330761527883282,1.2196381987500258,4.861762570518423,3.0890060691173584
p1k_00322,1.2258092907212177,1.6864586171647358,1.1811837770105065,4.255353415329772,1.4033901177145074
p1k_00323,1.3824490686083453,1.9301067894396235,1.4757261829297452,4.251253997454422,1.788376757821449
p1k_00324,1.4273746715327984,1.959750570690305,1.642420171238636,3.961626794831549,2.6268631303834127
p1k_00325,2.5425178672662176,2.4866247497125005,1.35939178449105,2.999167379864994,2.446107953691412
p1k_00326,2.206498152734863,1.8909103463867185,1.4219272112618404,2.776453393387271,2.8050653434012607
p1k_00327,2.2199949511304493,2.542862031323775,1.47285197448913,3.2650504584221323,2.5495399218230625
p1k_00328,2.1752286351050305,2.362671544207577,1.4196967045783546,3.292308447958108,1.8073781447420103
p1k_00329,1.0446644504725449,1.185291712143824,1.0384586923336894,1.8845336012547829,0.8743424577131996
p1k_00330,1.142378611519819,1.348116895654592,0.9347992158247908,2.3828070761033526,2.1277297699078788
p1k_00331,1.8063628258479745,2.197780113061784,1.5498165709959095,2.264081909272453,1.805083927029599
p1k_00332,1.665949141579529,1.7552765212616597,1.4886007985618588,2.431732152838333,1.700675498682366
p1k_00333,0.8912550143277881,0.7627462259426881,1.002556590071021,2.213751120954349,0.8918469216445694
p1k_00334,1.2047511702848108,1.2133763007217255,1.179760523977483,2.104052497829933,1.4568575170862013
p1k_00335,1.1352487667293163,0.9137098958907454,0.9643669399539716,2.2108932227975617,1.4162226700436218
p1k_00336,1.0126426479775106,0.9457848330429128,0.7876443578237277,2.322085192226804,1.2878246328638563
p1k_00337,2.357606186830409,2.631783550788752,1.6689570361777206,1.7267490147792564,1.8724703153116815
p1k_00338,2.1383670056183224,3.461871165726391,1.7551620398629488,1.9978175153552784,1.675734661515825
p1k_00339,2.145698594530288,2.4276597911632742,1.519026797522666,2.4787632967889097,2.4914420234560137
p1k_00340,2.0698133085781483,2.174353750107978,1.6712309888718813,2.0192988102691656,2.0505422923534726
p1k_00341,2.9253969597472915,3.2582183928388844,1.752241402985567,3.371062554091742,2.896597600980392
p1k_00342,2.967453908267995,3.142652110296431,1.9485908196447892,2.7648168278581085,1.7542907860920791
p1k_00343,2.058313658169636,2.059100975500541,1.5765843655444567,3.6447752373418334,1.294790067406457
p1k_00344,2.00960349513085,2.7348834598066154,1.7332431430061068,4.5617615932409645,2.150941857445772
p1k_00345,2.197805214021232,2.903794744184265,2.2024553394163022,7.929327334277403,2.4160991942523293
p1k_00346,1.748170250361904,1.6967283098143138,1.514870487451902,3.877636714490429,1.5079951007350574
p1k_00347,2.378471233199308,2.106943217080297,1.25074207144567,3.8598996308106575,2.766390016259838
p1k_00348,1.9547316768616187,2.2398146247410438,1.4177513420846637,3.897312827073988,2.220670992281654
p1k_00349,2.4451091072652744,2.5752550811269224,2.1766413800811946,4.246951132720755,3.6253637415820346
p1k_00350,2.179880979249012,2.296485361645213,2.197618254024721,3.902614370169328,3.8093953415243766
p1k_00351,2.272822371930544,2.5387605442707977,1.6863038259599366,5.032863376262339,2.4943297062014
p1k_00352,2.0773078182451084,2.259532782428617,1.553865072538574,4.229973075868024,2.933190836673674
p1k_00353,1.909242365081132,2.442094329283082,1.5432359438280183,2.8606770472408902,1.1824328728006674
p1k_00354,1.6458686952878336,2.1931599333247545,1.2580471581990649,2.9195608563803286,1.4117638173780511
p1k_00355,1.6056641060698351,1.814483844316559,1.2072238539794689,4.760418439127591,1.0589854558991665
p1k_00356,1.547982774303882,1.954366136891128,1.4728922833614937,4.452795332425584,2.195475499136182
p1k_00357,9.8072983259355,10.711171958501584,5.973946257458157,2.418029967454124,6.238136508911722
p1k_00358,8.29067792748174,9.062874623049996,4.947986955819676,3.1623450012931795,5.3051130343123525
p1k_00359,1.0996828087904702,0.8140935120992149,0.9139453297164368,1.0201941926652347,0.697902862142766
p1k_00360,1.2065752434357253,0.9978764189144922,1.0768435200642064,1.2158563508444558,0.4061085435391514
p1k_00361,1.7375995992258573,1.913681087399562,1.1294123897453143,1.610413112717234,1.4941085094654858
p1k_00362,1.544840295989648,2.1388958929032875,1.4158937075155658,1.5825031336933657,1.4231065539197547
p1k_00363,4.191719552734662,6.6198462204402455,4.504021639999307,2.117076380855824,5.781041534155183
p1k_00364,6.420622372928783,8.211480564822088,4.58614943045266,2.3502136535928733,4.912823688316693
p1k_00367,1.4258906432658225,2.3296939368345644,1.3307132082730584,1.3326363760489537,1.4300337096348057
p1k_00368,1.613320193315112,2.1164758479300327,1.606713766412598,1.445544014763462,1.481755480454435
p1k_00369,8.450395679985983,9.044486112718362,4.620870568831512,2.423193092100941,3.984313500649781
p1k_00370,7.3635648876836095,8.807874877636628,3.371441245803237,1.9305231472441569,4.387815856748657
p1k_00371,1.889817528339376,2.4956264870390745,1.1892131439157207,1.2117020338918776,0.6130821850426147
p1k_00372,2.2578523279428016,3.153341432886457,1.39609958605238,0.9630679021162488,1.3966643212601573
p1k_00373,2.1478600962411214,3.650550489578648,1.5935382491016616,1.4778936268183167,1.2668684779703272
p1k_00374,2.3630852188592915,3.755005342862328,1.697530810628233,1.2950332472116657,0.8094919649712117
p1k_00375,6.391201174482631,7.591200272619575,3.932405315959227,2.2094428316718897,4.513031966757747
p1k_00376,6.511790766877131,7.802266032383425,3.2240745174494587,2.5780887795987697,4.558155885401182
p1k_00377,1.920063990045434,2.5535597444318507,1.5868510238740177,1.2926399916798244,1.4945973013709328
p1k_00378,1.8847941866201257,2.796979547774938,2.0540744213311557,1.0244995165091864,1.1931007802880895
p1k_00379,1.8011095907668724,2.4889142054401177,1.2710707874589513,1.8106414974448544,1.2314938059283953
p1k_00380,1.8407336097110591,2.869871324109525,1.4402777333687604,1.4127244138784578,1.1997056842162317
p1k_00381,6.333029415866996,6.657372420915802,3.4550743586008066,3.236972088169944,4.108085574820102
p1k_00382,6.738572768176011,6.715787220957404,2.7840734438886776,2.370600038369153,5.200502726021194
p1k_00383,1.6193379827489718,3.218229612820297,1.9943322934183705,1.130551650335109,1.102282740752115
p1k_00384,1.639181933317715,2.9941721477852443,1.7834038378942922,1.307804850772382,1.320065876445297
p1k_00385,1.0542427940092522,2.051351638005276,1.1477152074804635,1.0209694774153388,0.990895683252261
p1k_00386,1.313109425487693,1.7741362409081942,1.1784039374244422,1.012780996947405,0.7493857516276284
p1k_00387,2.123023283392706,1.5113961390901909,1.263024735827724,1.5745402859248772,1.9776117915791864
p1k_00388,1.9396507214422236,1.219042888157396,1.5255433972957075,2.690940154801475,1.0907294853623206
p1k_00389,1.1276005693740785,1.3228467275030047,1.2224811298586176,1.5034667804667687,2.3070700979651337
p1k_00390,1.3991096264575136,1.2271547707376935,1.147646446628637,2.108405534915951,1.3124443811922164
p1k_00391,2.292581269199637,3.2830311431043078,3.1111255667115723,3.968638596488813,4.240483559432395
p1k_00392,2.8040530645458124,3.6015579092760177,2.9207517071518114,3.695993615169903,4.236890144474127
p1k_00393,3.0595565450088142,2.602052542902864,1.5360673047829485,3.907988864584913,1.1272215057110522
p1k_00394,3.0040271410504755,2.884480896160297,2.292923640916364,3.5107817197191284,5.394081417229968
p1k_00395,1.0509511504115303,1.4040463813483135,0.9932389064767292,2.2333246328883134,2.045408750720487
p1k_00396,1.017325285388673,1.6458594237946678,0.9216551286241236,1.4571121737047397,0.7934975091780598
p1k_00397,1.3329117827902648,2.3318324269286235,2.240658975787176,2.095070364170704,2.6513334804978794
p1k_00398,1.443186045979153,1.7785957550442868,2.276002071954506,3.24994207692097,2.045644237326324
p1k_00399,2.311478934124424,2.018876866066164,1.1843524518736028,2.4888069530702115,2.9429058060525914
p1k_00400,1.8515641473820448,2.090639287913335,1.075285836959318,1.3197402562384246,1.9760877129496253
p1k_00401,0.8379145767726615,1.1795536343754305,0.9933091732660324,1.8799972968128664,1.5537564071912993
p1k_00402,1.029780570646414,1.3776185846144344,1.3339197776469798,2.001740787387087,1.4145635965621153
p1k_00403,1.0331691640081282,1.8003257897321852,1.4638725359167817,2.5674727748988864,1.95854610657865
p1k_00404,1.0378302026386754,1.267584472593861,1.204151462599942,2.654197224455129,1.625548333760785
p1k_00405,1.3121251802630522,1.4269001909775825,1.3310094507013115,1.5464058973369947,1.869686911137572
p1k_00406,1.2150511620160025,1.5194934105833506,1.3762661791827386,1.5478762396502024,1.1361911836902487
p1k_00407,0.9683492385573008,0.9610411563545376,1.3788351000752743,1.7419429622981013,1.0858405996884817
p1k_00408,0.8983459185022695,1.177192156983973,0.975083973405872,1.4888973446294873,2.204815341163432
p1k_00409,1.6772086670422546,1.4976376409115195,1.7456893446276014,3.1399851681430038,2.737003258910173
p1k_00410,1.557199300247709,1.5752495073953403,2.0490235830334207,2.029921759055328,2.6846531845873427
p1k_00411,2.146370936274145,2.515081417848499,1.9324948614571715,2.2536155718858626,2.7407814771634773
p1k_00412,1.9860993133329128,1.9472694125162404,1.976239269334674,2.134117800896507,1.5884612787367005
p1k_00413,1.3761786084209084,1.33680041047261,1.733782094612434,2.1494049797474526,1.2642422543384415
p1k_00414,1.2422008503533406,1.680089548541138,1.847365582224064,2.224513804705262,2.569284881178601
p1k_00415,2.5978983483194744,3.3150396327689906,2.880988430657119,3.797452867047797,2.672149695026065
p1k_00416,2.3083769598424686,2.8808782421165686,2.6834078558405228,4.337804487003367,4.15333588105425
p1k_00417,3.5086215563226504,3.2262295386343656,2.135186204014377,4.292845489702377,4.214954871020888
p1k_00418,3.385447414918016,3.3050664989706635,2.5183608041850385,4.914449083390139,2.399667411658163
p1k_00419,1.4482409216975662,1.5084131612588951,1.511578341137343,2.4680749976898397,0.9939934757154903
p1k_00420,1.54230723376554,1.2107350396461394,1.3452684498990846,1.916198189404503,1.999825272853238
p1k_00421,1.2842254917913791,1.4269772936081018,1.2239005684122597,2.1643593272657164,1.5038661795012678
p1k_00422,1.2663158355922743,1.616880498983462,1.6746976629515338,2.192597781040929,1.4951954671363483
p1k_00423,1.0791670290246909,1.0881928486607877,1.1441765177814265,1.8764522135905608,1.230872280382762
p1k_00424,0.9527952146540472,1.0446260206900817,1.4391930671508588,1.7611063365458035,1.6474092375415914
p1k_00425,2.215406628274504,2.313618219471095,2.058437942291805,2.7742321671026637,2.353231900133713
p1k_00426,1.8510018671624104,2.5707564675295305,2.338286971966792,2.859707913086943,2.325378407879444
p1k_00427,1.85403965914147,2.1694317223353425,2.0463822149998685,2.662483518149596,1.8929567021975344
p1k_00428,1.4361806435415725,2.02458014198344,1.7144499164413989,2.668507694931637,1.6587860739361555
p1k_00429,1.973693638418991,2.214407552379546,1.6362219510847629,1.7284365470127216,2.0266816901971927
p1k_00430,1.8806699116651324,1.5922101455900022,1.708235665946758,1.6731805975659653,1.8765990167477904
p1k_00431,0.9595236762649144,1.5214298139482487,1.1247296366454298,1.2442325126754454,1.2327097852519402
p1k_00432,0.8203892470725993,0.9890703675572738,0.9435941529809682,1.5484941003931747,1.1062486453090956
p1k_00433,1.6697777742623183,2.4618507680678747,2.600502729149469,3.474206372243445,1.5998937261973023
p1k_00434,1.6571831110731343,2.3597940189243083,3.316828810288832,3.3546115743227105,1.663808257682848
p1k_00435,1.9119534444344424,1.6488441636120543,1.5936919025334833,2.3010361413364118,2.1151916100635786
p1k_00436,1.9219446831735747,2.557384109965641,1.558358430620409,1.778051708394004,2.2144450674412224
p1k_00437,1.0847345700540083,1.3380775869665331,1.332801766527451,2.139885262478792,1.7562356855629913
p1k_00438,0.9560654833198172,1.3821984989256126,1.1540771921580693,2.159054030692911,1.06246673808758
p1k_00439,1.3500854610996371,2.2497854291101698,2.4752548355610857,3.0826743148921705,1.9148878682783288
p1k_00440,2.0440602659065705,2.446454208698128,2.366820527846353,3.7473969151412097,1.5449809811095576
p1k_00441,1.8850119160773924,2.178698346147464,1.5376438797432566,3.8230774211788416,2.3892456045654744
p1k_00442,1.924463395572315,1.961485510824539,1.5620892172527798,3.1193862234373326,3.712713733833076
p1k_00443,3.7246975494121255,3.1951994542992863,2.230935128086536,6.454244193088601,4.568193128524623
p1k_00444,3.569178732438676,3.0395448539474565,2.339005438252154,5.461551424135799,5.43950161283687
p1k_00445,1.856199360012858,2.0461918055449484,1.4258058782868377,3.295225977114584,1.6743133906442262
p1k_00446,1.8469067701782629,1.9954361310411688,1.697557777048039,3.735687211560596,2.983924040576808
p1k_00447,3.256263111536572,3.3989098571069984,2.830309126725501,7.074666841508914,4.799577824281299
p1k_00448,2.873047319580365,3.900712162872353,2.7617159861494422,4.798221823574801,3.9101028833752016
p1k_00449,3.162581966568369,2.657990342024104,1.6408580497092202,2.1010527486409845,2.840939409319115
p1k_00450,3.074632621483881,3.4589223278433927,1.7474409736419705,1.8427114721176685,2.8795842697917995
p1k_00451,3.181747012576213,3.384966688992757,1.9248670130058407,2.22669921200513,1.8928242151546384
p1k_00452,3.1788021680319134,3.0870732733398545,1.6617064382035114,2.381531740114813,2.134148170273923
p1k_00453,3.481441953798468,3.3004501036309586,2.391890538266067,2.669680537047256,1.6113035071624495
p1k_00454,3.929002970395793,3.2052093014865104,2.20838742152283,2.3548615466064717,1.9942080772043749
p1k_00455,0.5484395551149118,0.5105234758655732,1.4845234090771051,1.5670144228694396,2.6044324129243552
p1k_00456,0.4789710089187018,0.7579968633305486,1.3868648212970482,1.3076929207887464,2.005264717880113
p1k_00457,2.205224390795096,1.8196322413294928,2.389549008717497,8.718854893535816,6.12832798018002
p1k_00458,2.2582626331244247,2.01003497040608,2.563860667303064,8.171624291496395,6.494141292215231
p1k_00459,4.102619322878779,4.674734796682422,4.374346307677474,6.608588155963306,14.518558828289931
p1k_00460,3.9546138431834064,4.756607647896013,5.711521384058049,6.427752077866996,17.555737510475527
p1k_00461,1.6763223829653917,1.372214013087202,1.3944219493855785,2.2486098743899623,1.7127293625066569
p1k_00462,1.781098650077904,1.4341294116487295,1.2804194347496516,2.117878193742825,2.116470980332523
p1k_00463,4.267272790537701,4.777233517908217,6.274880533184558,8.288566046092615,18.736605632075168
p1k_00464,4.1771691309562975,4.898321186256696,5.504363779945114,7.050685435181953,18.46735751551333
p1k_00465,0.699136629529608,1.1760513642420625,1.7576162459323823,1.3557675178381017,3.345700083353245
p1k_00466,0.7834178311251893,1.058458465647548,1.343086752349408,1.9767621450955848,4.53077631791207
p1k_00467,2.03458750399875,1.9474840417863133,2.421817395091083,8.575424109290509,4.905002703099492
p1k_00468,2.456159927143399,1.8691857587207263,3.2680847186691264,7.442226359438007,5.753973052340882
p1k_00469,1.3627181547842429,0.8923582644500678,1.7294776788710151,4.252626671263704,2.1973999151265
p1k_00470,1.5403009955479312,1.1577619447077256,1.2825170185363115,4.988981769402001,1.6803794205573568
p1k_00471,1.3149540690555157,1.296709669557924,0.853328802267533,1.9935710378791256,1.735038512456509
p1k_00472,1.40330173881436,1.1098454695778242,1.241093065933753,1.8166132380173377,1.3134894907572006
p1k_00473,69.20975394216681,60.53769150313008,15.965519530667178,41.26062931385834,26.954467368813148
p1k_00474,72.35811333423081,62.48986111191264,15.647391570874008,42.44359791195036,23.50158190370852
p1k_00475,8.049538913918715,7.0435686336450285,4.360532209973124,5.438135521084802,4.27968474322237
p1k_00476,7.892638769876772,7.582433265710511,3.2627318333634414,4.793299489142414,7.573956758181674
p1k_00477,3.535703383425091,2.8459438470185563,2.001182642351067,2.6925954679712087,3.71281892795396
p1k_00478,3.468382694583211,3.275111322877301,2.19921455020854,2.7097424400478083,3.0240577913695845
p1k_00479,1.4112402781551303,1.295774113433719,0.727959427095946,6.048252146312063,0.9518322543792184
p1k_00480,1.4765989702253068,1.265242185171802,0.8210988517336312,5.16039413872858,1.1743338952997506
p1k_00481,0.4949820630564182,1.0343281422000967,1.3282157092396936,1.9847262457961603,2.5709560031540337
p1k_00482,0.4407096748812053,0.9427759239601275,1.3996260504411582,2.00956398725009,3.1530628914218384
p1k_00483,1.71582741212666,2.0359013040865883,2.5806622735849034,5.052918104250256,4.328633016844884
p1k_00484,2.092913891950872,1.7442574450013024,2.4748528759641544,5.673563855815217,4.927718336945065
p1k_00485,1.3125058649543335,1.2328253857015987,1.0280262554815494,3.0018947026806484,1.378661135142963
p1k_00486,1.1183646993022178,0.8693435564873975,0.8185312260144056,2.179040866471997,1.6942624601105258
p1k_00487,41.333651746839536,30.00180086896291,12.250560684570807,51.410873361248186,13.10465624071274
p1k_00488,40.54669190381048,26.806671482770085,14.179527777300612,51.51050773323102,9.408453785806516
p1k_00489,54.60497625281855,52.22430643164212,17.72958083318221,13.846245562415822,15.512706719908204
p1k_00490,50.21451809583208,50.23659614540073,17.100488556398737,13.665289574302976,21.112761125898363
p1k_00491,4.360992307186261,4.089380365538255,6.4588233195899525,6.823532928885779,18.12608678861566
p1k_00492,4.326389926237235,4.757397454156614,6.08309034489499,7.073132941929697,17.688708276475957
p1k_00493,14.924163975594483,13.215914327679004,6.48743169196824,13.147709246883917,6.997781127437812
p1k_00494,15.673618821926905,12.682218038231923,7.632407558313609,12.868492312313103,8.445985120441055
p1k_00495,1.0918804244855609,1.1159296455771228,1.2420287199625375,3.4019609750647937,2.716603511561385
p1k_00496,1.118511078183792,0.8644316451395194,1.4446414137123844,4.060648722814391,2.0318887002634405
p1k_00497,0.5365024701400425,1.0737732936716486,1.4409925832307564,2.607647341441257,2.599938451227635
p1k_00498,0.7892827107902077,0.7985770300069438,1.9457280904698215,2.117933764193025,3.7773846814654783
p1k_00499,2.191859930227982,2.1341687885612552,2.788602293657326,4.743932694490708,2.2658608872897417
p1k_00500,1.871953314709666,2.4325717614775635,1.9608986662254104,5.633880509395146,5.902311156927174
p1k_00501,3.0895286746528874,2.5309666026446047,1.4311486597776426,2.8336297627760416,2.1655650428934985
p1k_00502,3.333750107968394,3.0280126879429368,2.319314904656113,2.720004824687342,1.8333541138213316
p1k_00503,2.7503264443004074,2.5989691833442654,1.5663879416952875,2.9527356164722827,3.24465761343835
p1k_00504,2.761973702747036,2.646613447230034,2.2767879271633733,2.1841483822780834,2.0881763708831187
p1k_00505,1.4776537497375248,1.0851537891981091,0.749515310599464,4.845678833006359,1.0089557075283528
p1k_00506,1.4819495188542553,1.0390004704633111,0.781442745886964,4.829076249958816,1.290046288671276
p1k_00507,4.0552084675833004,5.052856752802737,6.816043798235035,9.12624438707208,16.421077468497742
p1k_00508,4.418623835834185,4.682642415411403,6.502165001994099,8.33360699491225,18.793038381108808
p1k_00509,33.88030216639303,18.75750066793155,9.53714584164884,80.8559678480023,6.491019303133879
p1k_00510,31.92062495731433,20.886422093683265,7.912504126882943,78.9227791645079,6.076538209523104
p1k_00612,0.903614602108906,1.1495192170779187,0.90170152457304,2.534465642105687,0.9103292433074692
p1k_00613,1.0498086387678365,1.5540195953848437,1.2373478099810438,2.29925025194292,1.3816757135939155
p1k_00614,2.130187493850763,2.7846062848404025,3.5126722302014155,16.65829775071522,8.061322327018475
p1k_00615,2.1621480658298977,2.2550490583536265,3.703858510807233,16.54502709875634,5.312529721618874
p1k_00558,1.4971777980553158,1.321962224999243,1.3744214059091298,2.7793763869439023,2.0264894792651087
p1k_00559,1.4137820377168635,1.4894373928662044,1.5517105382255716,2.573853023137426,1.3809227377878306
p1k_00562,0.9782317032742304,1.4459462894460773,1.3991317111493755,2.8082939481450278,1.3251090262900314
p1k_00563,1.2120699480155337,1.391492006929434,0.9198926443233132,2.548262549924194,0.733420599987569
p1k_00564,1.046276411383027,1.5944799479622798,1.172147533974078,2.8762146606197407,1.2254134985231695
p1k_00565,1.1913189715088452,1.3130479944541056,1.4707171362234122,2.951178000207796,1.0812623203448328
p1k_00566,1.4034012159304914,1.3476030796146852,1.141750795582621,1.9645406041793656,1.7139106393225452
p1k_00567,1.6025715391399171,1.471138733837486,1.163944976558434,2.025461251477088,0.9761397878691868
p1k_00540,2.0315843077134472,2.580909756734186,1.3639598941414586,1.3642973745968394,2.302514672104357
p1k_00541,1.952248645500513,3.0531390740812605,1.4156272027217138,1.245427271235762,1.8037685800017207
p1k_00542,2.1270995858463397,2.257643946791902,1.6250502037939272,1.102007924641028,1.2581845760215076
p1k_00543,1.8635228918491091,2.594308086134414,1.2948869616354817,1.1113244892730652,1.3436524039442457
p1k_00544,2.2654524505082363,3.1864391543893755,1.4018080740927976,1.362852908259046,2.006477344530284
p1k_00545,2.295870995395988,2.695605305593155,1.458619592572292,1.423342070878442,1.452010024441086
p1k_00546,1.6163711810981585,1.922529080098464,1.528445219504997,1.1916487131301172,2.2032239348939164
p1k_00547,1.492554015459065,1.4822991809984392,1.3471789030947972,1.3232753972720934,1.9842851027145756
p1k_00548,1.7856061292923495,1.6446682986665968,1.6716401114032902,1.5189950773865954,0.9866848589641296
p1k_00549,1.5704879401390752,1.711418646565244,1.1372782739407306,1.0666037685446417,1.24016816781384
p1k_00550,1.7795423803701418,2.024338115358016,1.0429359954664037,2.0667015895822205,1.6965668413782609
p1k_00551,1.991988666972738,1.1811106077728788,1.382363598578015,1.4149610807346011,0.936710029490278
p1k_00568,3.179276537774008,2.214348824418447,1.535283399819537,1.6579681890131717,3.2940155794882617
p1k_00569,2.950154460958609,2.560348381996993,1.3928187522566953,1.386076066652109,3.6238696542395146
p1k_00570,2.2714482364511017,3.527169826619473,1.423188923058302,1.4920124017889247,1.5117640566647892
p1k_00571,2.956017366925094,2.8022180080758328,1.6104602064585185,1.4238476565000555,2.3382541085124484
p1k_00572,2.8105962111708016,1.9511338454537184,2.121972922770344,1.160146561290555,2.405956244611742
p1k_00573,2.4587407832881807,2.333104502046681,2.190850242489442,1.2078509440106235,4.337689378613264
p1k_00574,3.2829890807438025,2.4655223235926558,1.4228550793923485,1.466664949065912,1.861858992076873
p1k_00575,2.6546185936093893,2.770604749129405,1.3812170487462032,1.1101798886848673,1.7069618600609366
p1k_00586,2.704805287302849,1.8430176796744555,1.1316170852951837,1.3596675130717362,1.0711340099794042
p1k_00587,2.6818206351429192,2.0746752099874035,1.4867420899169386,2.386856223080981,2.943795777436879
p1k_00588,2.641318218009945,2.0779560957865666,1.585126032703032,1.4853440340922293,3.383611136714626
p1k_00589,2.918306849618594,1.9381975797510675,1.4836404159056733,1.5727149885065574,3.401364671685972
p1k_00590,3.054848812709248,1.7393706837352747,1.380502787493287,1.5463836708502228,2.542723878953036
