,b0895,b0896,b0903,b1588,b1589,b1590,b2729,b2730,b4122
p1k_00101,0.9313891848422124,2.4068525828699565,4.255520425653714,3.509468663929404,2.20696507607928,1.5447350842041452,3.1179577718789986,3.7315710948976912,1.441032149029644
p1k_00102,1.2859242640255557,2.44988311626442,4.091313108468746,3.2927822696167657,3.042771796793932,1.3789663880872916,4.039174683244075,4.013768267574378,1.493913265793509
p1k_00103,1.0166720337053996,1.6480378010467036,3.88290088377264,2.319383597949804,1.9793688009740835,1.1435693393633868,4.695869480597437,4.537439480983797,4.335977916670161
p1k_00104,1.3480702140054217,1.2575880475339538,3.787649527713168,1.8657472025655204,1.4422927890323711,1.1989411293604986,4.480772816413396,5.061002103595164,3.1203786173873937
p1k_00105,1.313891620127294,2.0846475488751617,4.049077374556796,3.07054260885462,3.399477582369247,1.8118709481238493,3.8572182762683,5.097039278865382,1.659312118039222
p1k_00106,1.4569667020520414,2.088575120003674,4.071485640016912,2.9266322250359558,2.0293897762511346,1.5871010248818844,3.379046005879039,4.864822978233557,1.688757032047939
p1k_00107,1.415464207867511,2.179027563699542,4.1045438500598665,2.8307424613676906,2.6876639739847548,1.9639043617852248,4.054016000826367,4.550671913137283,1.614719230479438
p1k_00108,8.165137053939494,4.1768701937733015,11.59520579130984,5.733165205554097,4.8293267369856885,2.1900625196697545,15.966966081442193,9.442271196829688,6.774435675538935
p1k_00109,53.03905143451366,15.87594554658254,17.467465431079102,8.048187599031174,4.962026530781818,2.0038193161874154,48.16543479141249,19.43622043759436,17.06246939315543
p1k_00110,1.3803205394213685,2.5751249315726743,6.002426572002855,4.225343352697321,4.472116576513696,1.271768507258798,5.30303570468853,5.819748566473656,5.162549984620922
p1k_00111,1.9557956403228067,1.5654516895156751,5.812173984635551,4.864068586991448,4.694905882974356,1.4498482541799154,7.051356345033305,7.087641874454698,5.339385683705188
p1k_00112,2.1254829291567505,2.099912433997207,6.032164658365502,5.044217205908375,3.5607114092614194,1.639130183323125,5.403027459083717,7.255916944381404,5.926379909642401
p1k_00113,106.2122126828859,87.04400565478527,29.33818303423628,45.18179328664255,37.34858239699707,6.499789219496944,52.38845708182777,38.17362892935317,12.225342427444229
p1k_00114,86.96767768784585,63.24225903230165,32.085963921925874,55.77169667874514,43.729475516978034,8.151367613714909,51.02839004370777,35.31680899741226,13.098046628561663
p1k_00115,91.3158371969444,59.69620862241494,31.411756640362743,58.379229504290905,48.48520890873236,9.134231157065038,53.77951993941362,32.22013849000636,12.063304168910715
p1k_00116,1.910253198549323,2.1403161819242915,7.15244540290915,5.235309613801722,4.852857949998165,2.039452902407272,7.557004050145285,10.742893431124362,2.0006504358366914
p1k_00117,1.7154824004343392,2.580097700173307,7.784657517596282,4.39296422622637,4.662700872356248,1.9337442046708189,7.92050414136895,9.815646467212709,2.8267794399859465
p1k_00118,1.631336800572674,2.603998677864204,7.038295956981011,4.994235232623498,3.5038446971876698,1.9754515621099935,7.383409306799073,9.743630276466618,2.504344339574701
p1k_00119,1.9928242769867148,2.967417192117465,8.700419236353708,5.826759332179321,4.197974615780008,1.938618760733276,7.293880321364566,11.042308946186685,2.1363883527205463
p1k_00120,1.7826335037129548,3.2157823018623706,8.617278853669081,5.331741630751963,3.99735868689409,1.761952101177359,6.790679001124482,10.0432914662241,2.504125027782414
p1k_00121,2.006414128129639,3.82349843348822,8.542850882380076,5.8685813235212105,4.6090483213627325,1.5453581298354129,8.079979692272392,8.931859936799874,2.2815178609164977
p1k_00122,1.430943636691279,1.7460360375783326,9.388246356202352,3.18160022658363,3.157168536729668,1.187331768226318,5.355111203156076,8.386369098111201,2.2990338072241663
p1k_00123,0.9285445995544278,1.8291206470356245,9.355922298042104,3.120444806593359,2.796189442583692,1.1905915481367368,5.692369613076279,6.711243088300286,2.6668425095253974
p1k_00124,1.1014690007138406,1.9842041186564645,9.779021197046069,3.608927692308045,3.517560575113307,1.375276198453403,4.4760397642872265,5.609550349975647,2.3187637342923857
p1k_00125,4.820914598774783,3.424484069580082,6.979561547915542,2.321331324839194,2.9662826822543185,2.016694318130842,32.62695364012337,12.753634523708756,16.753813385945353
p1k_00126,1.4621856690065245,2.173577074306047,4.447496900297067,3.380778367314412,3.021783977018826,1.4345004006048936,3.9514349851166712,4.726776430568664,2.687565012351809
p1k_00127,0.999356556864833,1.255524956640666,6.012212784148424,2.7931052202158564,1.7252557114246614,1.063885517655481,5.5402958086085095,4.823193415635805,1.6943292169113429
p1k_00128,1.171799973961131,1.4142404305237757,3.9143093297995697,3.021167365164773,2.944744290943786,1.3053422598039814,3.679911222947142,3.821501691685538,1.2419057555721882
p1k_00129,28.82091219344386,9.070063077682333,11.839785754779262,4.743605878999364,4.075502637683453,2.34366473876837,63.77868371587376,21.882441962695932,26.78729615013017
p1k_00130,3.225549835507433,2.101498051747864,7.332565584985575,3.137379075258825,3.729308951670783,2.3184551944067544,13.05950543702706,6.623644516013862,9.936480135768113
p1k_00131,4.733396278094853,3.2805187342191946,7.119384501591709,2.622667513995767,3.933253051145421,1.7862533846644215,19.860045651178083,8.73023517085624,14.565994001254944
p1k_00132,4.809937403860632,3.1128990919121398,6.3127784066278565,8.763330951473913,6.988066987631357,2.1517140752914177,14.546259966968046,9.374201414769948,6.733201728498519
p1k_00133,168.77141305033055,114.48986532665138,23.06319912853465,55.750339714334885,25.5232609493947,4.373285461929827,140.33682315828602,90.04054399568349,62.80536817421664
p1k_00134,1.6108913190880971,1.381057080607106,4.327855533758368,4.77109760949834,2.920468953365206,1.3791818004493663,3.906843217484659,4.40754068868173,2.008164076346086
p1k_00135,2.003380907201449,2.073795570575281,5.675303516028412,5.804350527186396,6.160864278590174,1.88145459450874,4.984166487808612,5.861046791104621,1.8609490072954156
p1k_00136,3.219627482004505,1.6680273438841111,7.885113327155641,5.6777236856407605,3.764107301945309,2.290425772274303,5.275193194834277,5.4557193122736845,6.892795270079032
p1k_00137,2.170907462981432,1.307704212610256,5.020084957991763,5.878943451749727,4.651811405441692,1.7353044040106833,4.412024682737896,5.620725863986241,3.1455890419661827
p1k_00138,87.31892045878351,72.91279520316397,33.10139745403809,55.171658711566735,23.768054067244197,3.218934984943114,141.89868780049238,79.86171884618024,79.74025119731476
p1k_00139,9.909666027713453,2.446357336495898,12.27945971730506,4.065134067649977,4.293057092429924,1.7023641964559366,19.86833001105007,9.894042145941482,18.089135017448225
p1k_00140,1.290648815600705,1.649625189845101,4.051868265657961,5.404348211520861,4.517851234782808,1.683311590030443,4.780305059382585,5.198740739478637,2.4824255761849163
p1k_00141,24.964749648610056,4.41567741611603,17.277734080985347,8.014688736197392,5.340839852444774,2.3751768811608933,21.328266999125603,11.129496096419912,25.92755737954475
p1k_00142,0.7568783130611809,2.825417258668057,6.284996886696417,3.598208745166897,2.5622004584739897,1.832506180309598,6.025443557818398,10.33567944220476,0.712276112619197
p1k_00143,2.028461594774503,2.5446903288321168,5.092140478939386,4.235223981281343,4.704328597539963,1.704911128280745,4.204890332133637,6.23923588491436,1.8258566434129389
p1k_00144,38.17489990096568,52.300515088450645,11.123766490293487,48.400207852867965,37.91339891507956,9.468558083217047,27.907548436033707,26.239707429384136,5.286448581369254
p1k_00145,8.273480510479823,12.399064574251408,55.91811836580702,9.11294202287556,6.157309290415952,3.911027645649781,12.57796989025009,11.914047756336153,16.24347772307443
