,b3212,b3213
p1k_00548,0.4418595539871553,0.6170548533289074
p1k_00549,0.4625845907121638,0.6847700203290302
p1k_00550,0.552263894769059,0.8593223617161445
p1k_00551,0.5123983634094696,0.8114102543595666
p1k_00552,0.851805346801779,1.1433981198761525
p1k_00553,0.9203302162095364,1.16902361307432
p1k_00554,0.8122364761863102,0.8869941853322807
p1k_00555,0.9051076115940164,1.0014140785980468
p1k_00556,0.7750399546598662,0.8552669955651613
p1k_00557,0.4553128195656103,0.5174950780333536
p1k_00558,0.914585110862418,0.9494362594075813
p1k_00559,0.9315815716528246,0.9987296042095332
p1k_00560,0.8004677569318364,1.3735908042644611
p1k_00561,0.7833220515678297,1.367647594680918
p1k_00562,0.9569377513953072,1.0716063587998208
p1k_00563,0.9070113981169914,1.03724091798496
p1k_00564,0.7955184490126463,0.895363480665754
p1k_00565,0.7961727215788559,0.9809411045492988
p1k_00566,0.66109658890083,0.9360593243833516
p1k_00567,0.7640418205764783,1.087503980931393
p1k_00568,0.3715135295114174,0.7750519213953428
p1k_00569,0.5088451971327366,0.8372001290670391
p1k_00570,0.7772303015412776,0.8693065060245794
p1k_00571,0.8138987495037857,1.0077810761470358
p1k_00572,0.8585997381168754,1.0145687849403382
p1k_00573,1.006255818132926,1.1134802933052257
p1k_00574,0.4582973395378339,0.6482511089217309
p1k_00575,0.4727587737157448,0.6539495595381265
p1k_00576,1.6980345053643728,1.787124947076169
p1k_00577,1.3932600585143309,1.5230896625330537
p1k_00578,1.087741363283824,1.4647626395428293
p1k_00579,1.1117785291156783,1.4764117026297645
p1k_00580,1.0509861095052897,1.165607706572607
p1k_00581,1.6888398824407085,1.6492594543025814
p1k_00582,1.1425824257390045,1.187323979519212
p1k_00583,1.049139768077697,1.1363018652243388
p1k_00584,0.7028616606954479,1.0621629111908335
p1k_00585,0.6239903200441002,0.9675585319660716
p1k_00586,0.6376194754792994,0.6590479895428725
p1k_00587,0.5491164179102145,0.5285564202776781
p1k_00588,0.5205836947794721,0.6043576315480019
p1k_00589,0.6940650887783564,0.6251598247482861
p1k_00590,0.6798383450370479,0.6324019577936435
p1k_00591,0.383383851281157,0.6334857939556261
p1k_00592,0.952052851085955,0.9208224172292582
p1k_00593,0.4864355311631293,0.7035355303025767
p1k_00594,1.5484398672187163,2.222000587410511
p1k_00595,0.9732964242016764,1.3171437742459466
p1k_00596,0.6813374591905742,0.910065189703154
p1k_00597,0.4997429555757494,0.7066460987916465
p1k_00598,0.922364770560028,1.039803499018516
p1k_00599,0.5593616977439513,0.834052827252116
p1k_00600,1.143867419746902,1.3807714141729497
p1k_00601,1.3438069444335723,1.4654393820371556
p1k_00602,0.9439067062835343,1.233253845676095
p1k_00603,0.8222966712744105,1.138797681605886
p1k_00604,0.8968930484439991,1.140401999665676
p1k_00605,0.9132011527774632,0.7875313323395874
p1k_00606,0.8440082574356537,1.1426010922220062
p1k_00607,0.5695845267313,0.8274165519122919
p1k_00608,0.5325332184198617,0.7920718690957795
p1k_00609,0.5141994848272916,0.7834605506843523
p1k_00610,0.576323734855712,0.8464306232169942
p1k_00611,0.4941988826196739,0.7794656858250554
p1k_00612,1.0993977476770165,1.224121256903554
p1k_00613,1.1734464090085357,1.2905125828039534
p1k_00614,1.2875126168050857,1.5039264185570735
p1k_00615,1.2585695335742606,1.4623780408877125
p1k_00616,1.178066525744636,1.1351129266680675
p1k_00617,1.2043378543531589,1.1667537095003475
p1k_00618,1.0593397258635,1.0070216485210308
p1k_00619,1.1509776314636313,1.0883190871032842
p1k_00620,1.072415510031039,1.0037185585796398
p1k_00621,1.0859593042025122,0.9838503356783916
p1k_00622,1.229300940679822,1.196348961769081
p1k_00623,1.3083361025254645,1.3377269867576744
p1k_00624,0.853612332029983,0.7384219584347631
p1k_00625,0.7786492515696684,0.6989297246026601
p1k_00626,0.8358902260944605,0.7638617457472164
p1k_00627,0.8191801912878217,0.7333193743598622
p1k_00628,0.7835797413818321,0.6996008266763784
p1k_00629,0.8037563769575354,0.719286859975073
p1k_00630,0.7095499632128156,0.6996181494295746
p1k_00631,0.7855650595594658,0.7943924910881208
p1k_00632,1.1448100036336877,1.0922606790621838
p1k_00633,1.1699695277816715,1.1278259710227172
p1k_00634,1.0671146768450377,1.0860071880912376
p1k_00635,1.243227011787488,1.2488774536223612
p1k_00636,0.9161083930865428,0.8477967782809158
p1k_00637,0.8381628974183586,0.7601632621386372
p1k_00638,1.1029327537047284,1.0403364525341003
p1k_00639,1.1207798580126835,1.0523674935823817
p1k_00640,1.1079022627170916,1.071069548109876
p1k_00641,1.0815064300893973,1.041058899856428
p1k_00642,1.1900969614663772,1.0953183694868036
p1k_00643,1.2033804847575549,1.1233612621101872
p1k_00644,1.1064425071053838,1.010295162076328
p1k_00645,1.129052228494324,1.0839467752193055
p1k_00646,0.7403109417807671,0.6936843818586828
p1k_00647,0.9260915433835762,0.8680884252530964
p1k_00648,1.2435410528715949,1.1735090022334558
p1k_00649,1.2623967242415683,1.1798797740685232
p1k_00650,1.1299832495760298,1.1064916116949306
p1k_00651,1.1657070441109547,1.1007864244703356
p1k_00652,0.931639982370556,0.9255116183620744
p1k_00653,0.9259999931072284,0.9107215264140428
p1k_00654,0.7997581446951535,0.7703276675830094
p1k_00655,0.8003050638408286,0.7682203861747137
p1k_00656,1.0058064650844416,1.006230046633419
p1k_00657,1.0589891204609023,0.995376559613436
p1k_00658,0.8462428450132494,0.8524494161561864
p1k_00659,0.8284742117211834,0.8572927323025327
p1k_00660,0.7330623271136645,0.6794656904087366
p1k_00661,0.7524053127234375,0.7423147150783812
p1k_00662,1.1075409854455818,1.07496734674996
p1k_00663,0.9117568741562052,0.8418605553455446
p1k_00664,0.9288950660678238,0.8426180548640054
p1k_00665,0.9061403502782174,0.8057643445722457
p1k_00666,0.9550005657062498,0.9286158270697
p1k_00667,0.8905600388673114,0.9579807139917704
p1k_00668,1.2777609199190163,1.26311878506739
p1k_00669,1.3342900241067388,1.3513143771139156
p1k_00670,1.1450210443427788,1.0964939707339894
p1k_00671,1.1458464255586338,1.0521810718346682
p1k_00672,1.2638168542863772,1.1818525463497969
p1k_00673,1.0555825919266872,0.9489013861156428
p1k_00674,1.560095994885217,1.4171052797642578
p1k_00675,1.5612402052836436,1.4158927644859125
p1k_00676,0.9574309913076648,0.8521965216645102
p1k_00677,0.8716154634586735,0.790877390818534
p1k_00678,1.1361299797759246,1.0466872409541956
p1k_00679,1.2217830059104515,1.113814069802065
p1k_00680,1.3139903230158656,1.2764025589953012
p1k_00681,1.3120349698862606,1.2914673154804268
p1k_00682,1.2055253870622753,1.0976166703565968
p1k_00683,1.176877167459493,1.0499445109029566
p1k_00684,0.7941476620109874,0.7328226694175118
p1k_00685,0.8248421925659091,0.7537641896131461
p1k_00686,0.8689289230205078,0.7920805821289175
p1k_00687,0.9619859483005307,0.9200000694049912
p1k_00688,1.0160805170826344,1.0928525389975612
p1k_00689,1.1050027085092502,1.230491608448145
p1k_00690,0.7138691137714217,0.661966358811554
p1k_00691,0.6039557341757297,0.5651766783438501
p1k_00692,1.2608474791762183,1.1630904580205348
p1k_00693,1.3391203016043844,1.247246195887279
p1k_00694,1.083100588004065,1.02260172665548
p1k_00695,1.041744557520658,1.031390157474335
p1k_00696,1.2441950182715171,1.2100847130018946
p1k_00697,1.310718711077128,1.183002840001834
p1k_00698,1.2541041219868638,1.2161287356428725
p1k_00699,1.2785995470379652,1.193510513587138
p1k_00700,0.9825130397767108,0.9336996174580516
p1k_00701,1.0037271972492572,0.93654601976972
p1k_00702,1.0204220837359157,1.0029416924606176
p1k_00703,0.9725950410434926,1.0166543078359789
p1k_00704,1.0079489653236935,0.9921891212244436
p1k_00705,1.0144635143688527,0.9803874606769878
p1k_00706,1.1261260110288294,1.095481504686674
p1k_00707,1.1528923129002433,1.0967494304228185
p1k_00708,0.938646980378688,0.903495153346652
p1k_00709,0.9513497336069484,0.8897603464517432
p1k_00710,2.3400730220588573,1.909711461942524
p1k_00711,1.6662059915936598,1.7284069091799383
p1k_00712,1.8035990570934215,1.8678704249945115
p1k_00713,1.8989761679557744,1.8341265811683696
p1k_00714,1.738108862440644,1.765911839159016
p1k_00715,1.7735085812311244,1.784885611911638
p1k_00716,1.8237778081226672,1.7201729787871505
p1k_00717,2.4776084523124053,2.013297537154445
p1k_00718,1.6793158282417946,1.3074912222917416
p1k_00719,1.2524686304330837,1.1986879275280764
p1k_00720,0.1614621080476184,0.0803781252898163
p1k_00721,1.260866547224236,1.2404555465038996
p1k_00722,2.035283129787977,1.5617938440975194
p1k_00723,1.470223739422175,1.4721266463728877
p1k_00724,1.6470155337728891,1.3229247123009849
p1k_00725,1.2548643809886562,1.284845573339764
p1k_00726,1.2209229857581507,1.293082416286056
p1k_00727,2.625507814833066,1.9992452748259095
p1k_00728,1.8043898438361623,1.8275774441567605
p1k_00729,2.385597233783008,1.9364385336384595
p1k_00730,1.7977914934828767,1.8298469903838948
p1k_00731,2.6763393756914837,2.147196564156549
p1k_00732,2.1629578025899963,2.1886622200379366
p1k_00733,2.133834166689801,1.579194077265619
p1k_00734,1.650707613079934,1.6237495345463595
p1k_00735,1.277262007789676,1.679428958125569
p1k_00736,1.8448937218635575,2.2519445874320447
p1k_00737,1.9505826802756423,2.068206972280282
p1k_00738,1.9866359887828848,1.9878938038605156
p1k_00739,1.9691295047977395,1.9682578581649632
p1k_00740,2.152770713794024,2.098737391721091
p1k_00741,2.064649202190652,2.064317769328624
p1k_00742,2.0292960872402017,1.9620655870396375
p1k_00743,1.1044210837884976,1.5050306127597068
p1k_00744,1.3067067516088209,1.536854767576855
p1k_00745,1.1677933208764948,1.1769274107306884
p1k_00746,1.1686988681173236,1.1688815330327804
p1k_00747,1.391990412859526,1.231689904008278
p1k_00748,1.4376526801621032,1.2733354688740333
p1k_00749,0.2056850056370816,0.3286642778422668
p1k_00750,0.2931083703137434,0.420400368825943
p1k_00751,1.6545861819661578,1.516811093809748
p1k_00752,1.351753753885484,1.3250113567196111
p1k_00753,1.0603716858598176,1.1206311620587024
p1k_00754,1.0553808162295617,0.8772919989564768
p1k_00755,1.7404908333806652,1.6909814893739148
p1k_00756,1.6588757333927335,1.6247163555496935
p1k_00757,1.5696907857961988,1.534988918172287
p1k_00758,1.5294495993153925,1.5991510656638483
p1k_00759,1.6630511430640504,1.649585857497186
p1k_00760,1.75903787024529,1.7824216706035754
p1k_00761,1.0528835859230277,0.965364503644722
p1k_00762,0.7689171921219554,0.8926577413618382
p1k_00763,1.8411542648150567,1.7212230959784074
p1k_00764,1.8834148264574693,1.8313928333869007
p1k_00765,1.5186003890216295,1.4317292176793337
p1k_00766,1.2978965376141935,1.3644195531606564
p1k_00767,1.2246747548785748,1.4112573601443557
p1k_00768,1.232514380800251,1.3746839686873893
p1k_00769,1.8954161070702615,1.9664629545057568
p1k_00770,1.9241019985942027,1.9669061041569091
p1k_00771,1.3331823306037802,1.4850352610228006
p1k_00772,1.3635194935271808,1.5210778066283244
p1k_00773,1.2305777544793903,1.6344187877129666
p1k_00774,1.1436962134059598,1.544282701296453
p1k_00775,1.7883153528443343,2.015860083720123
p1k_00776,1.8515411121237728,2.0643415363164905
p1k_00777,1.7051987263792052,2.016954974242652
p1k_00778,1.846451298433607,2.251464777748581
p1k_00779,0.9717325670497666,1.1323284464250136
p1k_00780,1.006695886851292,1.1398853643162132
p1k_00781,0.7205591889835364,0.928724013914644
p1k_00782,0.8903743369050905,1.039996600190207
p1k_00783,1.2269489790994388,1.3330750786218832
p1k_00784,1.090261657880163,1.2987578031638884
p1k_00785,0.9690569423601952,1.0585387763933771
p1k_00786,0.6217352548639311,0.9141446102730798
p1k_00787,1.248071965961683,1.3633560507895606
p1k_00788,1.1856865013040068,1.2880293392546138
p1k_00789,1.0320271464053457,1.1510348702352244
p1k_00790,0.8500003402465282,1.0545326398941994
p1k_00791,1.736919518072786,2.596148428192121
p1k_00792,1.1082881572172396,2.25762631320271
p1k_00793,0.8042916429797995,1.7162031711889063
p1k_00794,1.7924652186509265,2.48430126832946
p1k_00795,2.315612901729506,1.991575452051332
p1k_00796,2.037523450482778,1.814854591327614
p1k_00797,2.0189882727902067,2.21526786728372
p1k_00798,2.1441842912959013,2.3320942546326133
p1k_00799,2.1487298636385987,2.13380660938549
p1k_00800,2.1197112170906407,2.1057808444050354
p1k_00801,2.083207950833153,1.9827662239887445
p1k_00802,2.1180984235307365,2.0989182811298885
p1k_00803,1.668961879681193,1.556150125352244
p1k_00804,1.6138680413874482,1.5153804597449756
p1k_00805,1.870491636053892,1.7465900337386746
p1k_00806,1.9410254427424616,1.83698191864763
p1k_00807,1.901316939732808,1.7721195640573892
p1k_00808,1.9338375165453656,1.81091019358004
p1k_00809,3.6051090750599646,3.1943960610390545
p1k_00810,3.634930953091888,3.1642004755289848
p1k_00811,3.844698960795321,3.355018073191483
p1k_00812,3.8942114970709465,3.4248328013221587
p1k_00813,3.642745133837395,3.282680880982582
p1k_00814,3.950332498986048,3.675690510174474
p1k_00815,4.388154007883424,3.959831106192931
p1k_00816,4.025248189307368,3.6963321395046007
p1k_00817,3.741830219856467,3.31273579793575
p1k_00818,3.7276880658669937,3.24405389542926
p1k_00819,3.9601944496340975,3.483518434937146
p1k_00820,3.840920624647172,3.4705695676867805
p1k_00821,0.499239652709522,1.3746192269316535
p1k_00822,0.0518253115177393,0.1564025977170333
p1k_00823,0.1971171159667185,0.383531961991141
p1k_00824,0.0858087049261642,0.1310882233075348
p1k_00825,0.0918110496635973,0.1996284096575522
p1k_00826,1.7016589657140255,1.948356088907104
p1k_00827,2.1912909135603784,2.301240331997143
p1k_00828,1.9155517851392687,2.3236331630343283
p1k_00829,2.114969224252616,2.490352626279742
p1k_00830,1.4512788275536923,1.6184101824566917
p1k_00831,1.5566827534378382,1.7819675699018829
p1k_00832,1.0071299767491748,1.221691738493712
p1k_00833,1.1892517862165737,1.3342842429495183
p1k_00834,2.1102054374639274,2.6778438814570005
p1k_00835,1.929337199387696,2.5219719435178414
p1k_00836,0.8180976715260657,0.697340967692614
p1k_00837,0.3501192390191458,0.2869018599893304
p1k_00838,2.073464175545089,2.8027665522168057
p1k_00839,2.8730777173663404,3.458004518981357
p1k_00840,0.29997054092378,0.2758289809593535
p1k_00841,0.3147946269528757,0.2706635898914435
p1k_00842,1.451648710154056,1.2533859999094517
p1k_00843,1.129377972720365,0.9996275495306032
p1k_00844,3.2118231003066486,3.666444185611405
p1k_00845,3.2328427911080437,3.6790676438289824
p1k_00846,4.127470778270995,4.080510317939384
p1k_00847,4.613538727569293,4.666551461348492
p1k_00848,0.7713472692907908,1.1967078222607357
p1k_00849,0.2274519721083651,0.4483291212488331
p1k_00850,0.7784278737952105,1.0378435489068152
p1k_00851,0.727282706287558,0.9643756090609908
p1k_00852,0.8438875881383688,1.0748723418843416
p1k_00853,0.7363087965079095,0.9975002164096916
p1k_00854,0.3896510622379441,0.8150609941339396
p1k_00855,0.391284506783389,0.7580919592633437
p1k_00856,1.201264790706568,1.3442102696390714
p1k_00857,0.2381674434151515,0.3751501768063618
p1k_00858,0.3779892744250321,0.5391550561913935
p1k_00859,0.5728980017765314,0.9323083566699868
p1k_00860,0.5697076297754652,0.8018921059778114
p1k_00861,0.7909735906133876,0.9547239317157594
p1k_00863,0.9902959610459112,1.0623287102550067
p1k_00864,0.1164490574016566,0.1024671566090531
p1k_00865,0.1279649903594363,0.1169105353894546
p1k_00866,0.9792062662925188,1.0048292916906958
p1k_00867,1.1535228608521415,1.1717353988964074
p1k_00868,1.1567509337278628,1.2932719924828
p1k_00869,1.0691064446201042,1.2367258088515982
p1k_00870,1.841845474722232,2.274415564156955
p1k_00871,1.883048838369156,2.3466257017525622
p1k_00872,0.5007844242288245,0.5923398666243775
p1k_00873,0.6639408968301147,0.7308916069088038
p1k_00874,0.147195299260803,0.2958507694336135
p1k_00875,0.1478398358597465,0.3084744876296418
p1k_00876,0.1462288633696797,0.1854617979131983
p1k_00877,0.1470772174761957,0.2171635584454029
p1k_00878,1.654213142123912,2.066704790397857
p1k_00879,1.3147426259843011,1.7281615301215787
p1k_00880,1.1676554909234924,1.471086883288399
p1k_00881,1.4374060143880685,1.7275454685306493
p1k_00882,2.3071248704553047,2.376985427553366
p1k_00883,2.506137344293259,2.5043758642863847
p1k_00884,1.9463984681161977,2.0380345813653427
p1k_00885,1.9118843424946652,2.0997417977870843
p1k_00886,2.668541076421353,4.334743915310158
p1k_00887,2.815110782679386,4.479944648577376
p1k_00888,2.156821351282523,3.3069628687361363
p1k_00889,2.186058037549957,3.707374027454231
p1k_00890,1.6549610861880304,1.587823615678545
p1k_00891,1.652226922776579,1.5316765558254308
p1k_00892,0.7502981644864932,0.9051959177613528
p1k_00893,1.1422233016717,1.3004019460117784
p1k_00894,1.852013629247771,2.462697196425379
p1k_00895,1.6846141706413245,2.407531183503074
p1k_00896,4.066198095639416,4.35343087826536
p1k_00897,3.158847192298166,3.522204819097623
p1k_00898,2.5779399171285675,2.536139204581749
p1k_00899,2.5928801898981746,2.594448434567066
p1k_00900,3.5032235241430545,3.445265148678456
p1k_00901,2.3508438575036683,2.440651440284055
p1k_00902,1.3591950800865429,1.465555201257371
p1k_00903,1.6692819579804437,1.766722449192764
p1k_00904,4.518778211996155,4.928163198437594
p1k_00905,4.597612877941892,4.931963417582958
p1k_00906,0.5414648757964038,0.690390489292144
p1k_00907,0.6749392943859985,0.7978131452855377
p1k_00908,1.1285887329181328,1.83678160120266
p1k_00909,1.1477844928650691,1.7101941415820865
p1k_00910,2.532613701811141,2.607190511561576
p1k_00911,2.0916515969967264,2.3431869338458937
p1k_00912,1.2425051084583725,1.701030155839041
p1k_00913,1.4018933130231412,1.9192496432928523
p1k_00914,1.0286956069416355,1.6478062975325305
p1k_00915,1.2213308118808877,2.018099400638913
p1k_00916,1.082546740310944,1.5798589859665906
p1k_00917,1.138447692238335,1.846694445813038
p1k_00918,0.7069690787006515,1.265588136040759
p1k_00919,0.7724791910184499,1.458091710824135
p1k_00920,2.3875097217758343,2.301320817774172
p1k_00921,2.048364763668589,2.1967573912834024
p1k_00922,4.050558831854334,4.361688611308413
p1k_00923,4.022068605809359,4.36323848172524
p1k_00924,3.4431987397863244,4.1017820936984615
p1k_00925,3.631748399051212,4.559907366251112
p1k_00926,2.099816225730012,2.061781723510064
p1k_00927,2.0721519409211795,2.059487183909106
p1k_00928,3.452609683297096,4.823608645193455
p1k_00929,3.2570387263083984,4.334713078691058
p1k_00930,1.0722799333180808,1.016069473386899
p1k_00931,1.1115149429404492,1.092782345561522
p1k_00932,1.6033636447845674,1.5015237576941314
p1k_00933,1.7008453459755255,1.531512227714759
p1k_00934,3.360251622664589,2.448093902460646
p1k_00935,3.3169253498166857,2.4189379306390566
p1k_00936,3.4812798230679065,2.712608456391863
p1k_00937,3.698553338868468,3.088341049063147
p1k_00938,0.5571590508293589,0.4799096134569924
p1k_00939,0.5174684697355764,0.4111681984649353
p1k_00940,0.4360866723492829,0.3930144401897777
p1k_00941,0.5576560917335912,0.4943861938551905
p1k_00942,0.5317406088302956,0.4947716847192502
p1k_00943,0.7019432239868727,0.5684619243556486
p1k_00944,0.7152749844085989,0.61125047363919
p1k_00945,0.5891326353593779,0.5519510911919309
p1k_00946,0.4532606721501324,0.4301720844669133
p1k_00947,2.359792799533772,1.903244871773388
p1k_00948,2.336478422980325,1.898708057198664
p1k_00949,0.3617716251170269,0.2366871983593234
p1k_00950,0.3594907896212995,0.3272289553270087
p1k_00951,0.4060892004424651,0.2840675047854364
p1k_00952,0.3431151072540788,0.3044977009922479
p1k_00953,2.6535487547914403,2.190307646295609
p1k_00954,2.56531365722348,2.0512858372268488
p1k_00955,0.2991644762246601,0.1900187899935649
p1k_00956,0.3126458376091381,0.2194522617414061
p1k_00957,0.4474880738419216,0.3097687153481905
p1k_00958,0.3841245423628458,0.3569447566978143
p1k_00959,2.9968234747078752,2.5616071388294728
p1k_00960,2.80156595872637,2.4058544544645444
p1k_00961,3.105373433525401,2.823358042066684
p1k_00962,3.1530475288707787,2.4983681065430825
p1k_00963,3.411792673624903,2.7928979176539865
p1k_00964,0.660278026499778,0.5784840813102906
p1k_00965,0.6206960164339194,0.4987259380360825
p1k_00966,0.7829440738483865,0.8839475237813379
p1k_00967,0.561778788131073,0.4908931236194409
p1k_00968,0.6356538837017877,0.5369915235079844
p1k_00969,0.5748657523600762,0.4844797186145694
p1k_00970,0.5963382330888696,0.5345141536064077
p1k_00971,0.5606464949012303,0.4984751668563928
p1k_00972,2.3899809194697945,2.0163082617108707
p1k_00973,0.3834121596884357,0.2479441552282563
p1k_00974,0.3082828915179145,0.2621570929975554
p1k_00975,0.5225492269983936,0.3567083508483203
p1k_00976,0.538474284084134,0.4744196336682049
p1k_00977,2.347217248271021,1.923061771573436
p1k_00978,1.9166286159152583,1.6657269240204098
p1k_00979,0.332559933813247,0.2087338395987583
p1k_00980,0.3646616672817326,0.3048014506946127
p1k_00981,0.4826965103762605,0.3715655191513981
p1k_00982,0.4338548125389549,0.3915749322757818
p1k_00983,3.273306798967249,2.3374925758357348
p1k_00984,3.199884296047452,2.7780574661259
p1k_00985,3.331976167608711,3.225362913790623
p1k_00986,3.3161290617358024,2.6265119889484434
p1k_00987,0.5843113145394576,0.4411394578258631
p1k_00988,0.4988955812741993,0.4528166556747456
p1k_00989,0.683056143546405,0.572186263392997
p1k_00990,0.672829111499507,0.5615254891053624
p1k_00991,0.6529212525826864,0.6252992619282455
p1k_00992,0.6790741042454684,0.5905999947664212
p1k_00993,0.5690994653479503,0.4701317850579497
p1k_00994,0.5901436077773016,0.4879978474163669
p1k_00995,0.5663803111602869,0.5210859098411359
p1k_00996,3.367540199282324,2.821794816914926
p1k_00997,3.250057049629115,3.012957591494117
p1k_00998,2.9238201522060945,2.601949206679204
p1k_00999,0.4289646781081743,0.3717610366242764
p1k_01000,0.579639365649363,0.5345825560237614
p1k_01001,0.9559563633942376,0.7807266479090474
p1k_01002,0.5170236373474753,0.4476552760456107
p1k_01003,3.249037829517306,3.0376742373394228
p1k_01004,3.2383522040835007,2.9098778843758253
p1k_01005,0.8306143351845618,0.7326683525408845
p1k_01006,0.7623313421614537,0.567867915519835
p1k_01007,0.8601079071658304,0.7395952303185576
p1k_01008,0.7346171181554928,0.6950940642564101
p1k_01009,2.2626720936124336,2.0486718686591523
p1k_01010,1.8853969477633536,1.5874864452249462
p1k_01011,2.980627840710838,2.799903492868822
p1k_01012,1.8449644995931,1.7732387340293734
p1k_01013,0.7502650795288887,0.625097637504928
p1k_01014,0.6902828921396775,0.5971530418190522
p1k_01015,0.6151143573194322,0.5536078257269907
p1k_01016,1.1259436034712749,0.8654937624891087
p1k_01017,1.032118028768815,0.9492602950024964
p1k_01018,3.1378203113063816,2.542009453574932
p1k_01019,2.915884372834502,2.471490270325269
p1k_01020,0.9341888133204348,0.7744413625921072
p1k_01021,0.4850910008668607,0.5265913200364755
p1k_01022,0.628584829382656,0.5318346778099652
p1k_01023,0.7384351675782912,0.7129929124294496
p1k_01024,0.6957746449201766,0.6625572585260632
p1k_01025,2.6641297002392275,2.390102594425544
p1k_01026,2.8229898162272544,2.662511716861402
p1k_01027,0.5163559091562221,0.5236148510755747
p1k_01028,0.7647388232410436,0.6556870271186783
p1k_01029,0.7769509172667085,0.5333590939984497
p1k_01030,0.8718361270094636,0.7867996022266855
p1k_01031,0.9113636021734132,0.7932510443871141
p1k_01032,2.935089614424641,2.4407518031707607
p1k_01033,2.834965279157564,2.341239194701505
p1k_01034,0.6061077887224714,0.4812423457808052
p1k_01035,0.5561454269976069,0.46723134768087
p1k_01036,0.7430369391609417,0.6416822984677305
p1k_01037,0.7583727077897185,0.6218370366219919
p1k_01038,0.6866750713560984,0.5787331643741807
p1k_01039,3.340480201848967,2.9138164765142576
p1k_01040,3.7636981576733226,3.304605901880852
p1k_01041,0.6969119206127597,0.4620939444170868
p1k_01042,0.5894390683328607,0.523585011952207
p1k_01043,0.8116413026260595,0.6370712929914083
p1k_01044,0.77737575140714,0.6011931542422475
p1k_01045,3.314009177961865,2.7289158748787683
p1k_01046,3.255832702657791,2.7064469988861424
p1k_01047,1.1612898650041368,1.0378428087732925
p1k_01048,1.189519368720864,1.031153296112173
p1k_01049,1.1479077443522396,0.9354265922002564
p1k_01050,1.04572891289365,1.0817868280206642
p1k_01051,1.0579351039448035,0.9837350274952238
p1k_01052,2.8706845522826483,2.447151926709603
p1k_01053,0.546744608600109,0.4930327576546051
p1k_01054,0.7449557662162959,0.6848011137009375
p1k_01055,0.7312414247883244,0.6397361870146532
